FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,CIERRE_COR,GIRO_NEG,NOM_NEG,REPARTIDOR,INGRESO,MOT_DET,NOM_DET,DET_SPM,ORI_DET,OID,LONG,LAT
200666286,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-03,5,5,50,26,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,AVENIDA,RODOLFO LANDEROS GALLEGOS,NA,NA,",,,",AVENIDA,CULTURA MAYA,CALLE,CULTURA AZTECA,PRIVADA,CULTURA MIXTECA,5,2,false,false,9,1 PERSONA,ND,0,0,N,N,false,36,0,30,1,2,TRANSPORTE PUBLICO,TAXI 3695,0,7,,,,,1,-102.24286917,21.90558621
200670411,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-04,6,2,53,25,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,CALLE,MANUEL GARCIA MARTINEZ,CALLE,ARIAS MUJICA,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,UBER,0,7,,,,,2,-102.25718044,21.90678284
200672250,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-04,6,15,34,22,1,COLONIA,LA FE,912,AVENIDA,INDEPENDENCIA,NA,NA,",,,",CALLE,MEXICO,CALLE,GRAN AVENIDA,CALLE,ESPERANZA,1,5,true,false,9,1 HOMBRE,ND,0,0,N,N,false,"28,36",500,500,1,1,TRANSPORTE PUBLICO,TAXI 3772,0,7,,,,,3,-102.29482723,21.89144370
200672802,30419,ROBO TRANSPORTE PUBLICO,7,2020-07-04,6,18,29,22,1,COMUNIDAD,OJO DE AGUA DE PALMITAS,49P,CALLE,FRANCISCO JAVIER MINA,NA,NA,",,,",CALLE,VILLA OBREGON,CALLE,CALANDRIAS,CALLE,VILLA FLORES,3,3,true,true,3,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 4188,0,7,,,,,4,-102.23183561,21.86086598
200678170,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-05,7,21,33,24,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,NA,NA,",,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA PONIENTE,CALLE,CORONEL JOSE RINCON GALLARDO,CALLE,RICARDO GARCIA MENDOZA,2,4,false,false,9,3 HOMBRES,ND,0,0,N,N,false,"28,36",400,400,1,1,TRANSPORTE PUBLICO,TAXI 47,0,7,,,,,5,-102.32666021,21.85485200
200679062,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-06,1,0,58,25,1,COLONIA,ZONA CENTRO,906,CALLE,JOSE MARIA MORELOS Y PAVON,NA,NA,",,,",CALLE,UNION,CALLE,GUZMAN,CALLE,LICENCIADO BENITO JUAREZ,1,5,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,DIDI,0,7,,,,,6,-102.29597600,21.88531363
200687458,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-08,3,3,13,26,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,400,CALLE,JUANACATLAN,NA,NA,",,,",PROLONGACION,PASEO DE YAHUALICA,CALLE,HUEJUCAR,CALLE,TLATENANGO,2,4,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,320,1,14,TRANSPORTE PUBLICO,TAXI 528,0,7,,,,,7,-102.33268776,21.86030549
200661635,30420,ROBO TRANSPORTE PUBLICO,7,2020-07-01,3,22,4,24,5,COLONIA,EL TORITO,199,CALLE,VICENTE GUERRERO,NA,NA,"115,,,",CALLE,PRIMERO DE MARZO,AVENIDA,FRANCISCO I MADERO,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,7,true,false,9,UNAS PERSONAS,ND,0,0,N,N,false,36,0,0,1,14,TRANSPORTE PUBLICO,TAXI 490,0,7,,,,,8,-102.35369586,21.96718689
200010165,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-03,5,23,56,24,1,FRACCIONAMIENTO,VILLA SUR,609,CALLE,FLOR DE NOCHEBUENA 98,NA,NA,",,,",AVENIDA,FLOR DE NOCHEBUENA,CALLE,FLOR DE NOCHEBUENA,CALLE,NINGUNO,3,3,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 3520,0,7,,,,,9,-102.27459092,21.82438606
200014373,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-05,7,6,31,19,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,1048,CALLE,SANTANDER,NA,NA,"326,,,",CALLE,ALASKA,CALLE,CANADA,CALLE,MADRID,2,4,true,false,9,UNOS HOMBRES,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,BOLT,0,7,,,,,10,-102.30543593,21.86173416
200025231,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-08,3,13,43,21,1,FRACCIONAMIENTO,LOMA DEL COBANO,474,CALLE,LIBRA,NA,NA,",,,",CALLE,LOMA CHICA,CALLE,LOMA NEVADA,CALLE,OSA MAYOR,5,2,false,true,1,3 HOMBRES,ND,0,0,N,N,false,"3,28,29",8500,14500,1,1,TRANSPORTE PUBLICO,TAXI 3771,0,7,,,,,11,-102.27495574,21.90412053
200025316,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-08,3,14,0,21,1,FRACCIONAMIENTO,MORELOS II,622,AVENIDA,MARIANO HIDALGO,NA,NA,",,,",CALLE,MURGUIA,CALLE,JOSE A TORRES,CALLE,22 DE DICIEMBRE,3,3,false,true,1,3 HOMBRES,ND,0,0,N,N,false,"24,28",800,800,1,1,TRANSPORTE PUBLICO,TAXI 0389,0,7,,,,,12,-102.25653914,21.85286547
200027189,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-08,3,23,53,24,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL JOSE ISABEL ROBLES,NA,NA,",,,",AVENIDA,CONVENCION,CALLE,ABRAHAM GONZALEZ,CALLE,GENERAL FRANCISCO MURGUIA,2,4,false,true,1,1 HOMBRE,ND,0,0,N,N,false,36,0,35,1,1,TRANSPORTE PUBLICO,TAXI 3939,0,7,,,,,13,-102.30447986,21.85027043
200029349,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-09,4,17,56,22,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,DEL GANSO,NA,NA,",,,",ANDADOR,DE LA GARCETA,CALLE,CANARIO,BOULEVARD,AGUILA,2,4,true,false,9,1 MUJER,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 1776,0,7,,,,,14,-102.30057593,21.84928731
200047324,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-14,2,0,0,23,5,COLONIA,LA ESCALERA,219,CALLE,NIAGARA NORTE,NA,NA,",,,",CALLE,AJENGIZ,PRIVADA,JOSE FLORES,CALLE,LAS FLORES,7,7,false,true,1,2 HOMBRES,ND,0,0,N,N,false,28,0,0,1,2,TRANSPORTE PUBLICO,CAMION URBANO RUTA 11,0,7,,,,,15,-102.34515984,21.97169071
200051392,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-16,4,0,26,25,1,BARRIO,LA PURISIMA,915,CALLE,COSIO SUR,NA,NA,"264,,,",CALLE,MAESTRO MIGUEL MENESES,CALLE,MARTE,CALLE,AMATTO,1,5,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3338,0,7,,,,,16,-102.28593795,21.87990546
200048073,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-15,3,0,52,25,1,COLONIA,INDUSTRIAL,919,CALLE,JOSE BOLADO,NA,NA,"708,,,",CALLE,GERTRUDIS BERKEFER,CALLE,INGENIERO TOMAS MEDINA UGARTE,AVENIDA,INDEPENDENCIA,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 1646,0,7,,,,,17,-102.29488319,21.89627175
200061565,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-18,6,19,3,22,1,FRACCIONAMIENTO,NATURA,699,AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,NA,NA,",,,",CALLE,FEDERICO MENDEZ,CALLE,PARRAL,CALLE,SICOMORO,5,2,true,true,3,2 HOMBRES,ND,0,0,N,N,false,28,550,550,1,1,TRANSPORTE PUBLICO,TAXI 0322,0,7,,,,,18,-102.24868078,21.92889182
200089084,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-26,7,15,13,21,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,PICACHO ORIENTE,CALLE,CARLOS A MADRAZO,CALLE,SIERRA DE TEPEHUANES,5,2,true,true,1,1 HOMBRE,ND,0,0,N,N,false,28,1200,1200,1,1,TRANSPORTE PUBLICO,TAXI 4025,0,7,,,,,19,-102.25885989,21.90943433
200075260,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-22,3,15,50,22,1,COLONIA,LA SOLEDAD,729,BOULEVARD,LICENCIADO ADOLFO RUIZ CORTINES,NA,NA,",,,",AVENIDA,ABELARDO RODRIGUEZ,CALLE,AHUALULCO,CALLE,AYOTLAN,6,1,true,false,9,1 MUJER,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 2834,0,7,,,,,20,-102.33335705,21.87375092
200080429,30420,ROBO TRANSPORTE PUBLICO,1,2020-01-24,5,8,46,19,1,COMPLEJO,GRUPO MODELO,753,AVENIDA,HEROICO COLEGIO MILITAR,NA,NA,",,,",CALLE,CATALINO ARREOLA,AVENIDA,HEROICO COLEGIO MILITAR,AVENIDA,MANUEL GOMEZ MORIN,4,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,DIDI,0,7,,,,,21,-102.27717572,21.89051260
200093364,30419,ROBO TRANSPORTE PUBLICO,1,2020-01-27,1,0,0,24,1,FRACCIONAMIENTO,EL PUERTECITO,700,AVENIDA,JOSE E FEMAT GUTIERREZ,NA,NA,",,,",CALLE,CELESTINO LOPEZ SANCHEZ,CALLE,PUERTO DE ENSENADA,CALLE,PUERTO DE MANZANILLO,5,2,false,true,5,2 HOMBRES,ND,0,0,N,N,false,"28,36",120,120,20,13,TRANSPORTE PUBLICO,TAXI 2793,0,7,,,,,22,-102.24834778,21.93631530
200128273,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-07,5,2,54,25,1,BARRIO,LA SALUD,1122,CALLE,BUSTAMANTE,NA,NA,",,,",CALLE,SANTOS DEGOLLADO,CALLE,PRINCESITA,CALLE,3 DE MAYO,3,3,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,UBER,0,7,,,,,23,-102.28451544,21.87066267
200131947,30419,ROBO TRANSPORTE PUBLICO,2,2020-02-08,6,0,0,26,5,SIN TIPO,SAN MIGUELITO,216,CALLE,ANGELES,NA,NA,"212,,,",CALLE,QUERUBINES,CALLE,SAN MIGUEL,CALLE,ARCANGELES,7,7,false,true,3,2 HOMBRES,ND,0,0,N,N,false,3,0,0,1,1,TRANSPORTE PUBLICO,UBER,0,7,,,,,24,-102.33282028,21.95890574
200140014,30419,ROBO TRANSPORTE PUBLICO,2,2020-02-10,1,0,0,19,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,AGUA GORDA,NA,NA,",,,",CALLE,EL CHIQUIHUITE,CALLE,LA BOQUILLA,CALLE,LA TACUACHA,4,2,false,true,3,"2 HOMBRES, 1 TENIS ROJOS",ND,0,0,ND,ND,false,"3,15,28",5000,9000,1,1,TRANSPORTE PUBLICO,UBER,0,7,,,,,25,-102.24356286,21.88320063
200143849,30419,ROBO TRANSPORTE PUBLICO,2,2020-02-11,2,0,0,20,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,CALLE,JUAN MORALES M,NA,NA,",,,",CALLE,GILBERTO LOPEZ VELARDE,CALLE,FRANCISCO M REVILLA,CALLE,LICENCIADO FRANCISCO RAMIREZ MARTINEZ,5,2,false,true,3,1 HOMBRE,ND,0,0,COCHE,"CHEVY,AZUL,AB156A",false,"11,28",500,600,1,1,TRANSPORTE PUBLICO,TAXI 2649,0,7,,,,,26,-102.25179240,21.91637361
200150298,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-13,4,1,33,25,1,COLONIA,OJO DE AGUA DE PALMITAS,49P,CALLE,FRANCISCO JAVIER MINA,NA,NA,",,,",CALLE,NINGUNO,CALLE,VILLA OBREGON,CALLE,NINGUNO,3,3,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 3939,0,7,,,,,27,-102.23123250,21.86068587
200152392,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-13,4,16,57,22,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,BOULEVARD,GUADALUPANO,NA,NA,",,,",PROLONGACION,OJOCALIENTE,CALLE,MANUEL GARCIA MARTINEZ,CALLE,PROFESOR GENARO BARBOSA,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,TAXI 1567,0,7,,,,,28,-102.26245644,21.90510641
200165752,30419,ROBO TRANSPORTE PUBLICO,2,2020-02-17,1,5,12,26,1,COLONIA,MIRAVALLE,750,CALLE,CARLOS BARRON,NA,NA,",,,",CALLE,MIGUEL RUELAS,CALLE,JOSE MARIA ELIZALDE,CALLE,DOCTOR ALBERTO DEL VALLE,6,1,true,true,3,3 MUJERES,ND,0,0,N,N,false,"3,28",70,70,1,1,TRANSPORTE PUBLICO,TAXI 629,0,7,,,,,29,-102.31137513,21.88948797
200149971,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-12,3,22,4,24,1,FRACCIONAMIENTO,LOS ANGELES,322PR,CALLE,ANGELINA,NA,NA,"114,,,",CALLE,VIÃ‘EDOS RIVIER,CALLE,VIÃ‘EDOS SAN MARCOS,CALLE,ANDREA,5,2,false,false,9,ND,ND,0,0,N,N,false,36,0,500,1,1,TRANSPORTE PUBLICO,TAXI,0,7,,,,,30,-102.27666575,21.95492015
200182131,30419,ROBO TRANSPORTE PUBLICO,2,2020-02-21,5,14,34,21,1,FRACCIONAMIENTO,NOTRE DAME,402,CALLE,FEDERICO MENDEZ,NA,NA,",,,",AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,CALLE,REFUGIO CARDONA,CALLE,CELIA MARIA MARTINEZ,5,2,true,true,8,1 HOMBRE,ND,0,0,N,N,false,39,0,0,1,1,TRANSPORTE PUBLICO,TAXI,0,7,,,,,31,-102.24893836,21.92884589
200183888,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-21,5,22,5,24,1,FRACCIONAMIENTO,LAS CUMBRES,441,AVENIDA,OJOCALIENTE,NA,NA,",,,",CALLE,PENSADORES MEXICANOS,CALLE,AMBROSIO VERASTEGUI GUERRERO,CALLE,AMBROSIO VERASTEGUI GUERRERO,5,2,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 2982,0,7,,,,,32,-102.26638824,21.91285427
200186160,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-22,6,14,51,21,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,774,CALLE,RENATO LEDUC,NA,NA,"202,,,",AVENIDA,PENSADORES MEXICANOS PONIENTE,CALLE,CARLOS FUENTES MARES,CALLE,EFRAIN HUERTA,5,2,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,80,1,4,TRANSPORTE PUBLICO,TAXI 237,0,7,,,,,33,-102.26372964,21.91465969
200188551,30419,ROBO TRANSPORTE PUBLICO,2,2020-02-23,7,0,0,25,1,FRACCIONAMIENTO,VERSALLES II,1071,CALLE,ENRIQUE C REBSAMEN,NA,NA,",,,",AVENIDA,DE LOS MAESTROS,CALLE,JESUS REYES HEROLES,AVENIDA,AGUASCALIENTES SUR,2,4,false,true,3,"1 HOMBRE, 1 MUJER",ND,0,0,N,N,false,28,0,0,1,1,TRANSPORTE PUBLICO,TAXI 150,0,7,,,,,34,-102.31454097,21.85776829
200192442,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-23,7,22,55,24,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,TORCAZAS,NA,NA,",,,",CALLE,TINAJUELA,CALLE,EL BAJIO,CALLE,JABONERA,4,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 652,0,7,,,,,35,-102.25779612,21.89556472
200192861,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-24,1,1,5,25,1,FRACCIONAMIENTO,PILAR BLANCO,981,PROLONGACION,PASEO DE LA ASUNCION,NA,NA,",,,",CALLE,ANDADOR DE LAS GAVIOTAS,ANDADOR,PASEO DEL Ã‘ANDU,CALLE,PASEO DE QUETZAL,2,5,true,false,9,2 HOMBRES,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3480,0,7,,,,,36,-102.30110916,21.84805739
200203080,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-26,3,0,0,22,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,1121,CALLE,CAROLINA VILLANUEVA,NA,NA,"1111,,,",AVENIDA,DEL REY,CALLE,DE LA TORRE,CALLE,DE LA DAMA,3,3,false,false,9,ND,ND,0,0,N,N,false,28,2700,2700,1,1,TRANSPORTE PUBLICO,CAMION URBANO NUMERO 1231,0,7,,,,,37,-102.25315298,21.84004711
200205253,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-27,4,10,53,20,1,FRACCIONAMIENTO,INDEPENDENCIA,645,CALLE,CEDRO,NA,NA,"207,,,",CALLE,YUCATAN,CALLE,TABASCO,CALLE,ALAMO,6,1,true,false,9,1 HOMBRE,ND,1,0,N,N,false,39,0,0,2,4,TRANSPORTE PUBLICO,ND,0,7,,,,,38,-102.29846571,21.90531346
200211836,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-29,6,0,0,25,1,FRACCIONAMIENTO,VALLE DORADO,1049,AVENIDA,LAS AMERICAS,NA,NA,",,,",CALLE,REPUBLICA MEXICANA,CALLE,REPUBLICA DE CHILE,CALLE,REPUBLICA DE PUERTO RICO,2,4,false,false,9,1 HOMBRE,ND,0,0,N,N,false,29,0,0,1,1,TRANSPORTE PUBLICO,UBER,0,7,,,,,39,-102.30336644,21.86337555
200197212,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-25,2,9,23,20,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,JOCOTEPEC,NA,NA,",,,",CALLE,JAMAY,AVENIDA,RIVERA DE CHAPALA,CALLE,AJIJIC,7,7,true,false,9,1 HOMBRE,JOSE LUIS FLORES ROSALES,1,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 2550,0,7,,,,,40,-102.25543708,21.95967927
200208177,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-28,5,4,7,26,1,FRACCIONAMIENTO,POZO BRAVO,421,CALLE,POZO BLANCO,NA,NA,"222,,,",CALLE,GENERAL PANFILO NATERA,CALLE,PAULINO N MARTI,CALLE,POZO DE LA PLATA,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 1197,0,7,,,,,41,-102.28020720,21.92825949
200212260,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-29,6,7,17,19,1,CC,AGROPECUARIO,763,CALLE,COMERCIO,NA,NA,",,,",BOULEVARD,A ZACATECAS,CALLE,MANZANO,CALLE,DURAZNO,6,1,true,false,9,2 HOMBRES,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3370,0,7,,,,,42,-102.29243120,21.91298288
200215317,30420,ROBO TRANSPORTE PUBLICO,2,2020-02-29,6,21,30,24,1,FRACCIONAMIENTO,FRACC RODOLFO LANDEROS GALLEGOS,459,AVENIDA,POLIDUCTO,NA,NA,",,,",CALLE,FERIAL,CALLE,PELEA DE GALLOS,CALLE,CECILIA LEAL ARREGUI,4,2,true,false,9,UNOS HOMBRES,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 699,0,7,,,,,43,-102.24767246,21.89986899
200233077,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-05,4,7,36,19,1,FRACCIONAMIENTO,VILLAS DEL RIO,698,CALLE,RIO YAQUI,NA,NA,",,,",CALLE,RIO ARMERIA,CALLE,RIO COTLAMANI,CALLE,RIO NAUTLA,5,2,true,true,5,1 HOMBRE,ND,0,0,N,N,false,36,0,69,1,1,TRANSPORTE PUBLICO,TAXI 2789,0,7,,,,,44,-102.24262201,21.94001822
200232809,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-05,4,1,51,25,1,CONDOMINIO,OJOCALIENTE INEGI,740,CALLE,LAS CUMBRES,NA,NA,",,,",CALLE,CIENEGUILLAS,CALLE,EL MOCHO,CALLE,RETOÃ‘O,4,2,true,true,1,"1 HOMBRE, CEJA RASURADA",ND,0,0,N,N,false,11,0,2500,1,1,TRANSPORTE PUBLICO,TAXI,0,7,,,,,45,-102.24858001,21.87696605
200231632,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-04,3,16,0,22,1,FRACCIONAMIENTO,FRACC RODOLFO LANDEROS GALLEGOS,459,AVENIDA,RODOLFO LANDEROS GALLEGOS,NA,NA,",,,",AVENIDA,POLIDUCTO,CALLE,CECILIA LEAL ARREGUI,CALLE,JOSEFINA SALDAMANDO,4,2,false,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,50,1,1,TRANSPORTE PUBLICO,TAXI 32582,0,7,,,,,46,-102.24854904,21.90351686
200248272,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-08,7,0,0,23,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,1121,AVENIDA,DEL REY,NA,NA,",,,",CALLE,CAROLINA VILLANUEVA,CALLE,DE LA TORRE,CALLE,DE LA DAMA,3,3,false,false,9,ND,ND,0,0,N,N,false,28,1500,1500,1,1,TRANSPORTE PUBLICO,CAMION URBANO NUMERO 951 RUTA 14,0,7,,,,,47,-102.25412773,21.83996322
200257132,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-10,2,0,0,24,1,COLONIA,EL LLANITO,988,CALLE,18 DE JULIO,NA,NA,",,,",CALLE,COSIO SUR,CALLE,8 DE MAYO,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,1,5,false,true,1,1 HOMBRE,GRIBAN RASID,0,0,N,N,false,28,700,700,1,1,TRANSPORTE PUBLICO,DIDI,0,7,,,,,48,-102.28608948,21.87845592
200257996,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-11,3,9,26,20,1,FRACCIONAMIENTO,SAN CAYETANO,1118,CALLE,SAN JOSE,NA,NA,"243,,,",CALLE,CARLOS SAGREDO,CALLE,SAN CLEMENTE,CALLE,SAN COSME,6,1,true,false,9,1 PERSONA,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3134,0,7,,,,,49,-102.31031917,21.89957171
200264167,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-12,4,16,0,22,1,BARRIO,BARRIO SAN MARCOS,735,CALLE,ANTONIO ARIAS BERNAL,NA,NA,",,,",CALLE,GENERAL EMILIANO ZAPATA,CALLE,TALAMANTES,CALLE,AZTECA,1,5,false,false,9,1 HOMBRE,ND,0,0,N,N,false,28,1500,1500,1,1,TRANSPORTE PUBLICO,TAXI 3801,0,7,,,,,50,-102.30390934,21.88153012
200267088,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-13,5,13,10,21,1,FRACCIONAMIENTO,LIBERTAD,695,CALLE,PLAN DE LA PROFESA,NA,NA,"101,,,",AVENIDA,CONSTITUCION,CALLE,GENERAL PANFILO NATERA,CALLE,CUMBRE DE ACUTZINGO,5,2,false,true,5,1 HOMBRE,ND,1,0,N,N,false,"3,36",0,3500,1,4,TRANSPORTE PUBLICO,TAXI,0,7,,,,,51,-102.28307719,21.92967992
200269944,30419,ROBO TRANSPORTE PUBLICO,3,2020-03-14,6,2,5,25,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE,942,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NA,NA,",,,",CALLE,CHABACANO,AVENIDA,CONVENCION DE 1914 PONIENTE,CALLE,MANZANO,2,4,false,true,2,2 PERSONAS,ND,0,0,N,N,false,"28,29",700,700,1,1,TRANSPORTE PUBLICO,TAXI 599,0,7,,,,,52,-102.31139844,21.87419656
200276844,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-15,7,12,30,21,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,CALLE,NORIAS DE OJOCALIENTE,NA,NA,"117,,,",CALLE,EL GIGANTE,AVENIDA,PENSADORES MEXICANOS,CALLE,NORIAS DE PASO HONDO,5,2,false,false,9,1 HOMBRE,ND,0,0,N,N,false,"28,29",700,0,1,1,TRANSPORTE PUBLICO,DRIVER,0,7,,,,,53,-102.26702382,21.90888822
200253403,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-10,2,2,48,25,5,COLONIA,J GOMEZ PORTUGAL ORIENTE,125,CALLE,ORQUIDEAS,NA,NA,"120,,,",CALLE,GARDENIA,CALLE,HIGINIO CHAVEZ,CALLE,BUGAMBILIA,7,7,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,14,TRANSPORTE PUBLICO,TAXI 734,0,7,,,,,54,-102.28614493,21.99687258
200261426,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-12,4,0,33,25,1,FRACCIONAMIENTO,SANTA ELENA,1105,CALLE,MEDELLIN,NA,NA,",,,",AVENIDA,IGNACIO T CHAVEZ,CALLE,REPUBLICA DE BELICE,CALLE,REPUBLICA DE COLOMBIA,2,4,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,14,TRANSPORTE PUBLICO,TAXI 3005,0,7,,,,,55,-102.30726176,21.87011127
200267663,30420,ROBO TRANSPORTE PUBLICO,3,2020-03-13,5,15,30,21,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,SALVADOR RAMIREZ MARTIN DEL CAMPO,NA,NA,",,,",CALLE,PASEO DE LA BIZNAGA,CALLE,JOSE GUERRA PALOS,CALLE,ISABEL JIMENEZ DIAZ,4,2,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 4010,0,7,,,,,56,-102.23353199,21.87004494
