FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,MOTOR,EDO_PLACAS,HECHOS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,FERIA,EXTORSION,OID
251642091,0,30463,ROBO DE MOTOCICLETA,8,23/08/2025,34,6,5,LOCALIDAD,VALLADOLID,1036,1036,CALLE,MEDINA,NA,NA,"205,,,",CALLE,CIPRES,7,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,DM200,2014,NARANJA,49ETJ5,LZJCMLC5E5207758,ND,AGUASCALIENTES,ITALIKA DM200 2014 NARANJA,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/21390/08-25,Falso,,,,01/01/1900,0,0,-102.31522,22.018143,0,Falso,609
251654906,0,30463,ROBO DE MOTOCICLETA,8,25/08/2025,35,1,5,FRACCIONAMIENTO,PLAN BENITO JUAREZ,1048,1048,CALLE,IGNACIO ALLENDE,NA,NA,"213,,,",CALLE,CARDENCHE,7,0,0,25,00:00-01:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125CC,2019,NEGRO,A9NG1,3SCPZWEE0K1016200,ND,AGUASCALIENTES,ITALIKA 125CC 2019 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35572,21.9649389,0,Falso,615
251663807,0,30463,ROBO DE MOTOCICLETA,8,26/08/2025,35,2,5,COLONIA,EL CALVARIO,1044,1044,CALLE,EL CALVARIO,NA,NA,"332,,,",PROLONGACION,AGUSTIN DE ITURBIDE,7,21,50,24,09:50 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,0,NEGRO CON GRIS,33ETP4,35CK59LAS1025127,LC157FM4ND3113E4,AGUASCALIENTES,ITALIKA 150CC NEGRO CON GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.34462,21.9675963,0,Falso,620
251608550,0,30463,ROBO DE MOTOCICLETA,8,20/08/2025,34,3,1,COLONIA,EL LLANITO,251,251,CALLE,PODER LEGISLATIVO,NA,NA,",,,",CALLE,5 DE FEBRERO,1,0,0,22,15:30-18:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125Z,2025,GRIS,34ETCD2,ND,ND,AGUASCALIENTES,ITALIKA 125Z 2025 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.28323,21.8774459,0,Falso,601
251621728,0,30463,ROBO DE MOTOCICLETA,8,20/08/2025,34,3,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SANTA CATALINA,NA,NA,"207,,,",CALLE,SANTA CECILIA,3,0,0,9,10:00-13:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,4616,Falso,NA,ITALIKA,150Z,2019,VERDE CON NEGRO,ND,JSCPZWEEF1000444,LC157FMIKE178NDN,PERMISO,ITALIKA 150Z 2019 VERDE CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/21107/08-25,Falso,,,,01/01/1900,0,0,-102.24795,21.9070301,0,Falso,603
250629172,0,30463,ROBO DE MOTOCICLETA,4,01/04/2025,14,2,11,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL DEL VALLE DE AGUASCALIENTES,1356,1356,CIRCUITO,AGUASCALIENTES NORTE,NA,NA,",,,",CALLE,MUNICIPIO COSIO,7,22,10,24,10:10 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,20,13,0,Falso,NA,ITALIKA,ST150,2024,NEGRO,34CPR5,3SCK2AEN4R1042097,ND,AGUASCALIENTES,ITALIJKA ST150 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/08772/04-25,Falso,LOMAS DE VALLADOLID,5,JM,28/04/2025,1,5,-102.28602,21.9669282,0,Falso,221
114630096,0,30463,ROBO DE MOTOCICLETA,4,01/04/2025,14,2,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,1320,CALLE,PASEOS DE SAN CARLOS,NA,NA,"317,,,",CALLE,PASEOS DE SAN JOSE,7,6,31,19,06:31 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,YAMAHA,125CC,0,ND,ND,LCPKE0977F0492033,ND,ND,YAMAHA 125CC,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26867,22.0250135,0,Falso,245
251659932,0,30414,ROBO DE MOTOCICLETA,8,26/08/2025,35,2,5,COLONIA,VISTA HERMOSA,1047,1047,CALLE,FRANCISCO JAVIER MINA,NA,NA,"305,,,",CALLE,SAUCEDO,7,0,0,6,00:30-09:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,FT150,2017,NEGRO CON ROJO,XAJ8X,3SCPFTEEXH1062942,ND,AGUASCALIENTES,ITALIKA FT150 2017 NEGRO CON ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.34537,21.9581538,0,Falso,621
251519271,0,30463,ROBO DE MOTOCICLETA,8,05/08/2025,32,2,7,COLONIA,ESCALERAS,1158,1158,CALLE,PABLO ESCALERAS,NA,NA,"203,,,",CALLE,LAS FLORES,7,0,0,9,11:00-17:50,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,CROSS,2022,NEGRO CON BLANCO,70AKC7,ND,ND,AGUASCALIENTES,ITALIKA CROSS 2022 NEGRO CON BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.33388,22.2491673,0,Falso,566
251522482,0,30463,ROBO DE MOTOCICLETA,8,06/08/2025,32,3,8,COLONIA,CENTRO,1210,1210,CALLE,EDMUNDO GAMEZ OROZCO,NA,NA,"402,,,",CALLE,JUAN DOMINGUEZ,7,0,0,16,23:00-06:40,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,RC250,2025,NEGRO,59ESW5,ND,ND,AGUASCALIENTES,ITALIKA RC250 2025 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/SJG/00127/08-25,Falso,SIERRA FRIA,5,SJG,06/08/2025,3,8,-102.41535,22.1503591,0,Falso,567
251626624,0,30463,ROBO DE MOTOCICLETA,8,21/08/2025,34,4,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,TLAZALAN,NA,NA,"118,,,",CALLE,IXTALHUATL,5,0,0,19,06:00-07:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,"1,23",1,4620,Falso,NA,ITALIKA,ND,2025,NEGRO CON ROJO,ND,3SCK2AEN9S2001075,LC162FMJ284NDND8,ND,ITALIKA 2025 NEGRO CON ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/21172/08-25,Falso,SOLIDARIDAD II,5,AGS,23/08/2025,6,1,-102.24458,21.8660503,0,Falso,604
251669739,251670167,30463,ROBO DE MOTOCICLETA,8,27/08/2025,35,3,5,FRACCIONAMIENTO,CHICAHUALES I,1056,1056,CALLE,SANTIAGO APOSTOL,NA,NA,"902,,,",CALLE,JESUS DEMETRIO,7,22,7,24,22:07-22:27,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DT150,2023,ROJO,62ERY4,3SCK2AEH4P1007065,ND,AGUASCALIENTES,ITALIKA DT150 2023 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35031,21.9472142,0,Verdadero,624
251638954,0,30462,ROBO DE MOTOCICLETA,8,23/08/2025,34,6,1,FRACCIONAMIENTO,PERIODISTAS,204,204,PROLONGACION,MARIANO HIDALGO,NA,NA,",,,",AVENIDA,AMALIA GOMEZ ZEPEDA,5,2,40,25,02:40 a. m.,Falso,Verdadero,3,contusa,"6 HOMBRES,ASPECTO CHOLOS,1 TATUADO DE LA CARA",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,KURAZAI,FIGHTER 250,2020,NEGRO CON BLANCO,ND,ND,ND,ND,KURAZAI FIGHTER 250 2020 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24995,21.849928,0,Falso,607
250537013,0,30414,ROBO DE MOTOCICLETA,3,20/03/2025,12,4,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,EMILIANO ZAPATA,NA,NA,"202,,,",CALLE,FRANCISCO VILLA,6,4,0,26,04:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DT200,2019,ROJO CON NEGRO,ND,ND,ND,ND,ITALIKA DT200 2019 ROJO CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/07549/03-25,Falso,,,,01/01/1900,0,0,-102.30034,21.9368655,0,Falso,203
251649121,0,30463,ROBO DE MOTOCICLETA,8,24/08/2025,34,4,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,JOSE GUERRA PALOS,NA,NA,"103,,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,13,30,21,01:30 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,2018,VERDE CON BLANCO,XCZ4L,3SCPSZEE3J100275,ND,AGUASCALIENTES,ITALIKA 150CC 2018 VERDE CON BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.23734,21.8703792,0,Falso,611
251651110,0,30463,ROBO DE MOTOCICLETA,8,24/08/2025,34,7,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,308,CALLE,MAESTRO FERNANDO VILLALPANDO,NA,NA,"326,,,",CALLE,MAESTRO ISMAEL RODIRGUEZ NEGRETE,4,0,0,18,dia solo,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,2024,NEGRO,88ESU5,ND,ND,AGUASCALIENTES,ITALIKA 150CC 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/21473/08-25,Falso,,,,01/01/1900,0,0,-102.23988,21.8950228,0,Falso,612
251656117,0,30463,ROBO DE MOTOCICLETA,8,20/08/2025,34,3,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,AVENIDA,DEL FAISAN,NA,10,",,9,",CALLE,GAVIOTAS,2,0,0,19,07:30-08:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,MB MOTOS,150CC,2019,ROJO CON NEGRO,A1PL4,LB5PM8R18KZ401725,FT162FMJK178ND82,AGUASCALIENTES,MB MOTOS 150CC 2019 ROJO CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/21039/08-25,Falso,RANCHO LA SOLEDAD,5,PE,20/08/2025,3,1,-102.29718,21.8488389,0,Falso,617
24630211,0,30463,ROBO DE MOTOCICLETA,8,07/08/2025,32,4,2,COMUNIDAD,FRANCISCO VILLA,729,729,CALLE,NINGUNO,NA,NA,",,,",CARRETERA,43 SAN ISIDRO - LA SOLEDAD,7,17,59,22,05:59 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,ND,2025,GRIS,86ESM9,LC171YMM259977E4,LC171YMM259977E4,AGUASCALIENTES,ITALIKA 2025 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/19994/08-25,Falso,PILOTOS,5,AS,07/08/2025,4,2,-101.96747,22.0813018,0,Falso,575
104630214,0,30463,ROBO DE MOTOCICLETA,7,28/07/2025,31,1,10,RURAL,EL TILDIO,1291,1291,CALLE,SANTA ELENA,NA,NA,",,,",CALLE,DEL REFUGIO,7,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ATV180,2023,VERDE,ND,3SCK4DKB6P1004583,ND,ND,ITALIKA ATV180 2023 VERDE,0,CUATRIMOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.03883,21.8851738,0,Falso,576
84630215,0,30463,ROBO DE MOTOCICLETA,8,06/08/2025,32,3,8,COLONIA,CENTRO,1210,1210,CALLE,JOSE MARIA MORELOS Y PAVON,NA,NA,",,,",CALLE,FRANCISCO I MADERO,7,3,0,26,03:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,2023,NEGRO,85ESV3,3SCK2AENXP1016102,ND,AGUASCALIENTES,ITALIKA 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.41453,22.1481038,0,Falso,577
251541262,0,30463,ROBO DE MOTOCICLETA,8,09/08/2025,32,6,8,COLONIA,SIERRA FRIA,1214,1214,CALLE,JACINTO RODRIGUEZ,NA,NA,"301,,,",CALLE,JACIENTO DE CASTRO,7,0,0,15,22:00-03:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,FT150,2021,NEGRO CON VERDE,ND,3SCK5ALB1M1013407,ND,ND,ITALIKA FT150 2021 NEGRO CON VERDE,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.41797,22.1528079,0,Falso,578
251144204,0,30463,ROBO DE MOTOCICLETA,6,10/06/2025,24,2,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,1320,CALLE,PASEOS DE SANTA CLARA,NA,NA,"442,,,",CALLE,PASEOS DE SAN JUDAS TADEO,7,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,RF620,2016,ROJO,91EFY4,ND,ND,AGUASCALIENTES,ITALIKA RF650 2016 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.2718,22.0228877,0,Falso,423
251659776,0,30414,ROBO DE MOTOCICLETA,8,26/08/2025,35,2,1,FRACCIONAMIENTO,LOMAS DE SAN JORGE II,80,80,CERRADA,ARQUITECTO ADAMO BOARI,NA,NA,"105,,,",CALLE,IGNACIO MARQUINA,5,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,4632,Falso,NA,ITALIKA,FT125,2022,NEGRO,91CRU3,3SCK29ELS1009728,LC157FM12ND1548E,AGUASCALIENTES,ITALIKA FT125 2022 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/21585/08-25,Verdadero,,,,01/01/1900,0,0,-102.24071,21.8488423,0,Falso,622
250681848,0,30463,ROBO DE MOTOCICLETA,4,09/04/2025,15,3,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,20 DE NOVIEMBRE,NA,NA,"110,,,",CALLE,FRANCISCO VILLA,6,17,31,22,05:31 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,4074,Falso,NA,ITALIKA,ST125,2021,ROJO,08ESY9,ND,ND,AGUASCALIENTES,ITALIKA ST125 2021 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/09501/04-25,Falso,,,,01/01/1900,0,0,-102.3028,21.9366574,0,Falso,248
251665444,0,30414,ROBO DE MOTOCICLETA,8,27/08/2025,35,3,1,FRACCIONAMIENTO,LOS LAURELES II,531,531,CERRADA,NENUFARES,NA,NA,"127,,,",CALLE,DE LA DAMIANA,4,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,HONDA,CB190,2024,ROJO,21ESC9,ME4MC56BXRA002493,MC56E2NDND88ND5,AGUASCALIENTES,HONDA CB190 2024 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.23838,21.9027652,0,Falso,625
251677793,0,30463,ROBO DE MOTOCICLETA,8,29/08/2025,35,5,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,COYOLXAUHQUI,NA,NA,"103,,,",CALLE,CHICOMOZTOC,5,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,2024,NEGRO,16CPD6,ND,ND,AGUASCALIENTES,ITALIKA 2024 NEGRO 16CPD6,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24535,21.8628293,0,Falso,626
251681322,0,30463,ROBO DE MOTOCICLETA,8,29/08/2025,35,5,5,COLONIA,CENTRO,938,938,CALLE,BELTRAN,NA,NA,"204,A,,",CALLE,IGNACIO ALLENDE,7,0,0,24,23:00-23:14,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,Z200,2022,NARANJA,44ERY5,ND,ND,AGUASCALIENTES,ITALIKA Z200 2022 NARANJA,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,EL CHAVEÑO,5,JM,29/08/2025,5,5,-102.34713,21.9629003,0,Falso,628
251681214,0,30463,ROBO DE MOTOCICLETA,8,29/08/2025,35,5,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,3,23,0,24,11:00 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,RP110,2025,ROJO CON BLANCO,ND,ND,ND,ND,ITALIKA RP110 2025 ROJO CON BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.25729,21.9077428,0,Falso,627
251460685,0,30414,ROBO DE MOTOCICLETA,7,27/07/2025,30,7,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,DE LA PARROQUIA,NA,NA,"209,,,",CALLE,NI¥OS HEROES,6,0,0,23,19:00-19:10,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DM250,2022,NEGRO,65ESZ6,LZSK4FKN1NF003100,ZS167FMM5N126578,AGUASCALIENTES,ITALIKA DM250 2022 NEGRO,0,MOTO,Falso,PARADO,Verdadero,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.29637,21.9378191,0,Falso,537
251692257,0,30463,ROBO DE MOTOCICLETA,8,31/08/2025,35,7,1,FRACCIONAMIENTO,POZO BRAVO NORTE,225,225,CALLE,POZO ALMONTE,NA,NA,"329,,,",CALLE,GRITO DE LIBERTAD,3,0,0,19,06:30-08:53,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,10,0,Falso,NA,ITALIKA,ND,2019,VERDE CON NEGRO,20CRF4,ND,ND,AGUASCALIENTES,ITALIKA 2019 VERDE CON NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,MONTE,5,AGS,31/08/2025,7,1,-102.27807,21.9258376,0,Falso,631
251695783,0,30463,ROBO DE MOTOCICLETA,8,31/08/2025,35,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,DEL TUCAN,NA,7MC,",,5,",CALLE,CANARIO,2,0,0,2,06:00-11:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125Z,2023,AZUL CON NEGRO,ND,3SCK59LA2P1007481,ND,ND,ITALIKA 125Z 2023 AZUL CON NEGRO,0,MOTO,Falso,PARADO,Verdadero,Falso,ND,Falso,,,,01/01/1900,0,0,-102.2991,21.8489085,0,Falso,633
251707630,0,30463,ROBO DE MOTOCICLETA,8,22/08/2025,34,5,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA GRACIAS A DIOS,NA,NA,"185,,,",CALLE,HACIENDA SALTO DE LOS SALADO,4,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,BAJAJ,ND,2024,NEGRO,ND,MD2B97FX6RCD03496,ND,ND,BAJAJ 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/22188/09-25,Falso,,,,01/01/1900,0,0,-102.24818,21.8854688,0,Falso,637
251574263,0,30463,ROBO DE MOTOCICLETA,8,13/08/2025,33,3,2,COMUNIDAD,PILOTOS,747,747,CALLE,PANFILO NATERA,NA,NA,",,,,",CALLE,16 DE SEPTIEMBRE,7,19,0,23,07:00 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,150CC,2016,AMARILLO CON NEGRO,ND,ND,ND,ND,ITALIKA 150CC 2016 AMARILLO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,CARRTERA 43,5,US,13/08/2025,3,2,-101.96023,22.0405691,0,Falso,590
251710777,0,30463,ROBO DE MOTOCICLETA,9,02/09/2025,36,2,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN MARCOS,NA,NA,"420,,,",CALLE,SAN LUCAS,4,0,0,24,22:13-23:13,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,VELOCI,ND,2024,NEGRO CON ROJO,76CPS7,ND,ND,AGUASCALIENTES,VELOCI 2024 NEGRO CON ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24205,21.9007326,0,Falso,638
251711628,0,30463,ROBO DE MOTOCICLETA,9,03/09/2025,36,3,1,FRACCIONAMIENTO,LA FLORIDA II,444,444,CALLE,PASEO DE LOS TREBOLES,NA,NA,"309,,,",CALLE,PASEO DE LA CUEVA,3,3,0,26,03:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,4647,Falso,NA,VENTO,FALCON 220,2025,BLANCO CON ROJO,88ESN7,3MUA2LBD4S1022166,KD25DNDND87ND5,AGUASCALIENTES,VENTO FALCON220 2025 BLANCO CON ROJ,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/22246/09-25,Verdadero,,,,01/01/1900,0,0,-102.23898,21.9282246,0,Falso,639
251530455,0,30463,ROBO DE MOTOCICLETA,8,07/08/2025,32,4,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,DIAZ,NA,NA,"128,,,",AVENIDA,INDEPENDENCIA,6,0,0,17,23:00-12:40,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,BAJAJ,DOMINAR 400,2022,NEGRO,68ERZ1,2A67MX1NCB0124P,JFXCMD19291,AGUASCALIENTES,BAJAJ DOMINAR400 2022 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/19940/08-25,Falso,,,,01/01/1900,0,0,-102.29859,21.9365066,0,Falso,571
251717322,0,30463,ROBO DE MOTOCICLETA,9,03/09/2025,36,3,1,CONDOMINIO VERTICAL,OJOCALIENTE FOVISSSTE I,279,279,CALLE,CIRCUITO UNO NORTE,NA,33,"304,,,",AVENIDA,ANTARES,5,0,0,14,18:00-23:07,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,4652,Falso,NA,ITALIKA,FT150,2020,GRIS,32CHY1,3SCK2AEN6M1019901,LC162FMJTE144499,AGUASCALIENTES,ITALIKA FT150 2020 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/22350/08-25,Falso,,,,01/01/1900,0,0,-102.25965,21.8736192,0,Falso,641
251724345,0,30463,ROBO DE MOTOCICLETA,9,05/09/2025,36,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,SALVADOR RANGEL LOPEZ,NA,NA,"1115,,,",CALLE,MONTE DE TOLEDO,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,FAMILIA,ND,A,H,5,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,150CC,0,NEGRO,57ERY3,3SCPFTEE6K1059883,LC162FMJRQ456326,AGUASCALIENTES,ITALIKA 150CC NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,LOS CEDROS,5,AGS,05/09/2025,5,1,-102.25871,21.9438545,0,Falso,643
251724347,0,30463,ROBO DE MOTOCICLETA,9,05/09/2025,36,5,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,220,CALLE,MARIA DEL CARMEN MARTIN DEL CAMPO,NA,NA,"118,,,",CALLE,GILBERTO LOPEZ VELARDE,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,VENTO,190CC,2023,NEGRO,59ESK5,KD24B057249,ND,AGUASCALIENTES,VENTO 190CC 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.25252,21.9148648,0,Falso,644
