FOLIO,ID_INC,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,INCIDENTE,LONG,LAT
191225890,30422,11,2019-11-05,2,20,10,0,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,NA,",,,",CALLE,INGENIERO PASTOR ROUALX,CALLE,LICENCIADO LUIS CABRERA,CALLE,DOCTOR MARIANO AZUELA,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,MOTOCICLETA,MOTOCICLETA,false,3,0,6500,1,1,1,1941,Robo a persona,-102.30540317,21.85060140
191230846,30422,11,2019-11-07,4,11,8,0,1,OTRO,AGROPECUARIO,763,BOULEVARD,A ZACATECAS,NA,",,,",N,N,N,N,N,N,6,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,10000,1,2,1,1942,Robo a persona,-102.29297171,21.91376202
191230979,30422,11,2019-11-07,4,11,46,0,1,COLONIA,ZONA CENTRO,906,CALLE,GENERAL EMILIANO ZAPATA,NA,"104,,,",CALLE,ALARCON,CALLE,LIBERTAD,CALLE,GENERAL IGNACIO ZARAGOZA,1,false,false,9,NA,NA,0,NA,0,2 MUJERES,N,0,0,false,N,N,false,3,0,0,1,2,1,1943,Robo a persona,-102.30012814,21.88202035
191231666,30422,11,2019-11-07,4,14,10,0,1,CONDOMINIO,MUJERES DIVINAS,600,AVENIDA,MARINAO HIDALGO,NA,"102,B,,",CALLE,CARMEN SERDAN,CALLE,ENRIQUETA GONZALEZ GOYTIA,CALLE,COLUMBA DOMIGUEZ,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"3,28",500,3000,1,1,1,1944,Robo a persona,-102.24654254,21.84980551
191229124,30422,11,2019-11-06,3,18,47,0,5,FRACCIONAMIENTO,LA RINCONADA,333-P,CALLE,MONASTERIO,NA,"426,,,",CALLE,DE INGRESO,CALLE,LA TROJE,CALLE,LA FINCA,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,700,1,1,1,1945,Robo a persona,-102.32533767,21.96782116
191230865,30422,11,2019-11-07,4,11,12,0,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,AGUAGORDA,NA,",,,",CALLE,LA BOQUILLA,CALLE,EL CHIQUIHUITE,CALLE,TEPOZAN,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,26,0,0,1,1,2,1946,Robo a persona,-102.24521708,21.88271273
191231603,30422,11,2019-11-07,4,14,24,0,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,774,AVENIDA,SIGLO XXI,NA,",,,",AVENIDA,PENSADORES MEXICANOS,CALLE,JUAN JOSE ARREOLA,CALLE,EFRAIN HUERTA,5,false,false,9,NA,NA,0,NA,0,8 HOMBRES,N,0,0,false,N,N,false,"12,15",0,0,1,1,1,1947,Robo a persona,-102.26109804,21.91456523
191232745,30422,11,2019-11-07,4,19,27,0,1,COLONIA,GREMIAL,917,CALLE,JESUS CONSUELO,NA,",,,",CALLE,DOCTOR CARLOS M LOPEZ,CALLE,INGENIERO TOMAS MEDINA UGARTE,CALLE,INGENIERO TOMAS MEDINA UGARTE,6,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,1948,Robo a persona,-102.28685149,21.89908082
191233201,30421,11,2019-11-07,4,21,26,0,5,COLONIA,ZONA CENTRO,192,CALLE,CENTENARIO,NA,",,,",CALLE,NIAGARA,CALLE,AGUSTIN DE ITURBIDE,CALLE,IGNACIO ALLENDE,7,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,MOTOCICLETA,MOTOCICLETA,false,26,0,0,1,1,1,1949,Robo a persona,-102.34634628,21.96161279
191233201,30422,11,2019-11-07,4,21,34,0,5,FRACCIONAMIENTO,RUISE¥ORES,338,AVENIDA,RUISE¥ORES,NA,",,,",CALLE,CANARIO,CALLE,HALCON,CALLE,HALCON,7,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,BICICLETA,BICICLETA,false,3,0,5000,1,1,1,1950,Robo a persona,-102.33004854,21.96671580
191233333,30421,11,2019-11-07,4,22,3,0,1,COLONIA,MACIAS ARELLANO,505,CALLE,CAMINO AL COBANO,NA,",,,",CALLE,C,CALLE,A,CALLE,B,5,false,true,1,NA,NA,0,NA,0,1 HOMBRE,COMPLEXION ROBUSTA TEZ MORENA,0,0,false,N,N,false,3,0,0,1,1,13,1951,Robo a persona,-102.28207095,21.90568508
191239037,30421,11,2019-11-09,6,13,2,0,1,COLONIA,OJO DE AGUA,986,CALLE,CRUCITAS,NA,",,,",AVENIDA,CONVENCION DE 1914 SUR,CALLE,LOS DIAZ,CALLE,DELICIAS,3,false,true,8,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,28,15,15,1,1,6,1952,Robo a persona,-102.27941681,21.86653681
191240304,30421,11,2019-11-09,6,18,54,0,1,SIN TIPO,ANEXO PALOMINO,394,N,N,NA,",,,",N,N,N,N,N,N,5,false,true,1,NA,NA,0,NA,0,3 HOMBRES,UNO DE ELLOS MIDE 170 TEZ MORENA OTRO TEZ BLANCA EL OTRO COMPLEXICON DELGADA 191240563,0,0,false,N,N,false,"3,28,29,40",500,3000,1,1,1,1953,Robo a persona,-102.25591053,21.91871534
191242150,30421,11,2019-11-10,7,5,2,0,5,COLONIA,EL LLANO,118,AVENIDA,GUADALUPE,NA,",,,",AVENIDA,PASEO DE LAS MARAVILLAS,N,N,CALLE,JEAN,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,2000,1,1,2,1954,Robo a persona,-102.32415306,21.95038439
191245046,30421,11,2019-11-10,7,23,4,0,1,FRACCIONAMIENTO,VISTAS DEL SOL II,568,CALLE,CENIT,NA,",,,",CALLE,SOL,AVENIDA,MARIANO HODALGO,CALLE,NUBLADO,3,false,true,4,NA,NA,0,NA,0,3 HOMBRES,N,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR ROJO,false,3,0,13000,1,1,1,1955,Robo a persona,-102.27388213,21.86304905
191235126,30422,11,2019-11-08,5,13,37,0,1,SIN TIPO,VILLA ANDREZ,835,BOULEVARD,A ZACATECAS,NA,",,,",CALLE,CIRCE,AVENIDA,AGLAYA,AVENIDA,HEROE DE NACOZARI NORTE,6,false,false,9,NA,NA,0,NA,0,3 HOMBRES,N,0,0,false,N,N,false,28,500,500,1,1,2,1956,Robo a persona,-102.29230622,21.90816421
191237481,30422,11,2019-11-08,5,23,50,0,6,FRACCIONAMIENTO,VILLAS DE GUADALUPE,97,CALLE,12 DE DICIEMBRE,NA,",,,",CALLE,JUAN DIEGO,CALLE,MAGNOLIA,CALLE,LA GUADALUPANA,7,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,BICICLETA,BICICLETA,false,"3,29",0,10000,1,1,2,1957,Robo a persona,-102.28758272,22.15259313
191238709,30421,11,2019-11-09,6,11,23,0,1,COLONIA,OJO DE GUA,986,CALLE,AYUNTAMIENTO,NA,",,,",CALLE,NAYARIT,AVENIDA,FERROCARRIL,CALLE,PRIMERA CERRADA,3,false,true,3,NA,NA,0,NA,0,2 HOMBRES,UNO DE ESTATURA ALTA,0,0,false,N,N,false,"3,12,28",500,3000,1,1,1,1958,Robo a persona,-102.27809901,21.86398771
191241123,30422,11,2019-11-09,6,23,3,0,1,OTRO,CC ESPACIO,737,AVENIDA,TECNOLOGICO,NA,",,,",CALLE,BALNEARIO,AVENIDA,AGUASCALIENTES ORIENTE,AVENIDA,AGUASCALIENTES ORIENTE,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"3,26",0,7000,1,2,1,1959,Robo a persona,-102.26208048,21.87988535
191242406,30422,11,2019-11-10,7,8,20,0,1,FRACCIONAMIENTO,MISION DE SANTA LUCIA,586,AVENIDA,HEROE INMORTAL,NA,",,,",N,N,N,N,N,N,3,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,0,1,1,1,1960,Robo a persona,-102.26813609,21.84562214
191244893,30422,11,2019-11-10,7,22,7,0,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,CALLE,DE LA ALIANZA,NA,",,,",CALLE,EULALIA GUZMAN,AVENIDA,DEL REY,CALLE,JUAN DE ARCO,3,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,6000,1,1,1,1961,Robo a persona,-102.25206831,21.84753748
191244934,30421,11,2019-11-10,7,22,0,0,1,FRACCIONAMIENTO,MEXICO,1081,CALLE,SONORA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,CALLE,TABASCO,CALLE,SINALOA,3,false,true,3,NA,NA,0,NA,0,ND,N,0,0,false,COCHE,COCHE COLOR ROJO,false,14,0,700,1,1,2,1962,Robo a persona,-102.28204931,21.85797457
191237333,30421,11,2019-11-08,5,23,12,0,1,COLONIA,MACIAS ARELLANO,505,CALLE,D,NA,"123,,,",CALLE,B,CALLE,CAMINO AL COBANO,CALLE,C,5,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,1963,Robo a persona,-102.28381797,21.90630330
191239393,30422,11,2019-11-09,6,14,45,0,1,FRACCIONAMIENTO,VILLA MONTA¥A,502-2,CALLE,MONTE GESSI,NA,",,,",CALLE,CONSTITUCIONALISTA,CALLE,FRANCISCO DE J HERRERA,CALLE,FEDERICO MENDEZ,5,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,0,1,1,6,1964,Robo a persona,-102.26250256,21.93995346
191242067,30422,11,2019-11-10,7,4,4,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,RODOLFO LANDEROS GALLEGOS,NA,",,,",AVENIDA,SIGLO XXI,CALLE,ELVIA ALICIA MEDRANO,CALLE,PAZ ROMO DE VIVAR,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,1965,Robo a persona,-102.25434201,21.90183813
191245461,30421,11,2019-11-11,1,1,18,0,1,COLONIA,MACIAS ARELLANO,505,CALLE,B,NA,",,,",CALLE,C,CALLE,D,CALLE,CAMINO AL COBANO,5,false,true,1,NA,NA,0,NA,0,1 HOMBRE,DE 18 A¥OS APROXIMADAMENTE,0,0,false,N,N,false,3,0,5000,1,1,1,1966,Robo a persona,-102.28369287,21.90709541
191225750,30422,11,2019-11-05,2,19,42,0,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,213-P,CALLE,PASEOS DE LAS HACIENDAS,NA,",,,",CALLE,PASEOS DEL CHECHEN,CALLE,PASEOS DE LA HACIENDA CHICHIMECO,CALLE,PASEOS DEL CEREZO,7,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,3,0,3000,1,1,1,1967,Robo a persona,-102.34043551,21.99721226
191228467,30422,11,2019-11-06,3,15,43,0,1,FRACCIONAMIENTO,MORELOS,616,N,N,NA,",,,",N,N,N,N,N,N,3,false,false,9,NA,NA,0,NA,0,4 HOMBRES,N,0,0,false,N,N,false,"3,28,29",1200,4200,1,1,13,1968,Robo a persona,-102.25392702,21.86277627
191230681,30422,11,2019-11-07,4,10,5,0,1,BARRIO,DE GUADALUPE,910,CALLE,SAN MARCOS,NA,"535,,,",CALLE,SAN ANTONIO,CALLE,GENERAL EMILIANO ZAPATA,CALLE,SAN ANTONIO,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,1,0,false,N,N,false,3,0,0,1,1,4,1969,Robo a persona,-102.30923546,21.88363870
191246651,30421,11,2019-11-11,1,13,30,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,POLIDUCTO,NA,",,,",CALLE,ESFUERZO NACIONAL,CALLE,REINAS DE LA FERIA,CALLE,REINAS DE LA FERIA,4,false,true,1,NA,NA,0,NA,0,ND,N,0,1,false,N,N,false,39,0,0,1,1,2,1970,Robo a persona,-102.24702020,21.89784353
191248032,30421,11,2019-11-11,1,19,48,0,5,COLONIA,EL TORITO,199,CALLE,JUAN ESCUTIA,NA,"117,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,CHUCATA,CALLE,N,7,false,true,3,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,BICICLETA,BICICLETA,false,3,0,6000,1,1,2,1971,Robo a persona,-102.35662370,21.96857796
191248299,30421,11,2019-11-11,1,20,18,0,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE (DELEGACION INSURGENTES),685,AVENIDA,CONVENCION DE 1914 PONIENTE,NA,",,,",BOULEVARD,SAN MARCOS,CALLE,MANZANO,CALLE,TORONJA,2,false,true,4,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,"3,6,28",1300,3900,1,1,17,1972,Robo a persona,-102.31151881,21.87271696
191248620,30421,11,2019-11-11,1,21,52,0,6,COLONIA,5 DE MAYO,91,CALLE,GUILLERMO PRIETO,NA,"48,,,",CALLE,LAZARO CARDENAS,AVENIDA,REVOLUCION,CALLE,MARIANO ESCOBEDO,7,false,true,1,NA,NA,0,NA,0,ND,N,0,0,true,N,N,false,"3,6",0,0,1,1,43,1973,Robo a persona,-102.27790447,22.14457312
191248820,30421,11,2019-11-11,1,22,35,0,1,FRACCIONAMIENTO,LOMAS DE SAN JOSE DE LOS POCITOS,327,CALLE,SANTA MONICA,NA,"218,,,",CALLE,MARCOS CORONADO,BOULEVARD,EUGENIO GARZA SADA,CALLE,SAN ANTONIO,6,false,true,3,NA,NA,0,NA,0,1 HOMBRE 3 MUJERES,N,0,0,false,N,N,false,"3,26,28",10000,12000,1,1,1,1974,Robo a persona,-102.33587163,21.92706170
191246702,30422,11,2019-11-11,1,13,45,0,1,FRACIONAMIENTO,LOMAS DEL MIRADOR III,620,CALLE,LOMA VIOLETA,NA,",,,",AVENIDA,AJEDRECISTAS,CALLE,LOMA HUASTECA,CALLE,LOMA D ELA PLATA,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,1975,Robo a persona,-102.25918393,21.84636067
191247168,30422,11,2019-11-11,1,13,45,0,1,COLONIA,OJO DE AGUA,558,AVENIDA,FERROCARRIL,NA,",,,",CALLE,DELICIAS,AVENIDA,CONVENCION DE 1914 SUR,CALLE,DELICIAS,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,2,1976,Robo a persona,-102.27797274,21.86759416
191250420,30422,11,2019-11-12,2,13,40,0,1,FRACCIONAMIENTO,CONSTITUCION,794,AVENIDA,CONSTITUCION,NA,"106,,,",AVENIDA,AGUASCALIENTES NORTE,CALLE,ARTICULO SEGUNDO,CALLE,ARTICULO PRIMERO,5,false,false,9,NA,NA,0,NA,0,1 MUJER,N,0,0,false,N,N,false,3,0,4500,1,2,1,1977,Robo a persona,-102.28655804,21.91577792
191250496,30422,11,2019-11-12,2,13,51,0,5,COMUNIDAD,TEPETATES,191-P,CARRETERA,MARAVILLAS PASO BLANCO,NA,"547,,,",CALLE,JUAN ESCUTIA,CALLE,LOS MORENO,CALLE,MEDELLIN,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,28,500,500,1,2,1,1978,Robo a persona,-102.32097144,21.95779471
191251677,30422,11,2019-11-12,2,20,51,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,MARIA DE LOURDES FEMAT M,NA,",,,",CALLE,PAZ ROMO DE VIVAR,AVENIDA,RODOLFO LANDEROS GALLEGOS,CALLE,MARIA GUADALUPE TORRES E,5,false,false,9,NA,NA,0,NA,0,1 MENOR,N,0,0,false,N,N,true,3,0,0,1,2,10,1979,Robo a persona,-102.25656020,21.90271730
191255895,30422,11,2019-11-14,4,8,39,0,1,FRACCIONAMIENTO,MORELOS,616,CALLE,BONAMPAK,NA,",,,",CALLE,PRIMER UXMAL,CALLE,PRIMERA PLAZA UXMAL,CALLE,UXMAL,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,3000,1,1,1,1980,Robo a persona,-102.25690063,21.86399136
191251267,30421,11,2019-11-12,2,18,19,0,1,FRACCIONAMIENTO,VILLA DE LA CANTERA,719,AVENIDA,DE LAS PALMA GUINEAS,NA,",,,",AVENIDA,DE LOS FLAMINGOS,PRIVADA,DE LOS ALBATROS,CALLE,N,2,false,true,4,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,3000,1,1,1,1981,Robo a persona,-102.33253398,21.85376918
191251702,30422,11,2019-11-12,2,21,0,0,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,723,CALLE,MACHUPICHU,NA,",,,",CALLE,CACHUPICHU 312,CALLE,MACHUPICHU 314,AVENIDA,POLIDUCTO,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,28,0,1500,1,1,17,1982,Robo a persona,-102.24215564,21.88248438
191251763,30421,11,2019-11-12,2,21,11,0,5,FRACCIONAMIENTO,LA CA¥ADA,229,CALLE,MIGUEL ANGEL BARBERENA VEGA,NA,"209,,,",AVENIDA,SOLIDARIDAD PRIMER ANILLO,CALLE,INEGI,CALLE,OBISPO JOSE DE JESUS LOPEZ Y GONZALEZ,7,false,true,2,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,7000,1,1,1,1983,Robo a persona,-102.35403250,21.95552941
191252268,30421,11,2019-11-13,3,1,50,0,1,COLONIA,GREMIAL,917,CALLE,DOCTOR ISIDRO CALERA,NA,",,,",CALLE,GENERAL ENRIQUE ESTRADA,CALLE,DOCTOR GERONIMO DE OROZCO,CALLE,GENERAL FRANCISCO VILLA,6,false,true,1,NA,NA,0,NA,0,3 HOMBRES,N,0,0,false,N,N,false,3,0,2500,1,1,1,1984,Robo a persona,-102.28906331,21.89306513
191255505,30421,11,2019-11-14,4,1,0,0,1,UNIDAD HABITACIONAL,POTRERO DEL OESTE,1098,AVENIDA,PASEO DE LA ASUNCION,507,",,,",CALLE,CREPUSCULO,AVENIDA,SIGLO XXI,CALLE,CREPUSCULO,2,false,true,3,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,3,0,0,1,1,1,1985,Robo a persona,-102.30145636,21.84481343
191255530,30422,11,2019-11-14,4,1,12,1,1,BARRIO,LA PURISIMA,915,AVENIDA,HEROE DE NACOZARI NORTE,NA,",,,",CALLE,ARQUITECTO J REFUGIO REYES,AVENIDA,FRANCISCO I MADERO,CALLE,CONSTITUCION,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,12,0,0,1,1,2,1986,Robo a persona,-102.28274502,21.88455889
191249934,30422,11,2019-11-12,2,11,24,0,1,FRACCIONAMIENTO,MORELOS,1120,AVENIDA,MARIANO HIDALGO,NA,",,,",CALLE,PRIMERO CONSTITUCION,CALLE,ARTILLERO MIER,CALLE,COBA,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,MOTOCICLETA,MOTOCICLETA,false,"26,28",0,0,1,1,1,1987,Robo a persona,-102.25754291,21.85743814
191253910,30421,11,2019-11-13,3,15,13,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,LA TAMBORA,101,"3,,,",AVENIDA,POLIDUCTO,CALLE,MARTHA MANJARREZ PIMENTEL,CALLE,TRAJE TIPICO,4,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,6,1988,Robo a persona,-102.24828019,21.90271351
191254014,30422,11,2019-11-13,2,15,54,0,1,FRACCIONAMIENTO,REENCUENTRO,408,CALLE,DE LA FELICIDAD,NA,"102,,,",CALLE,N,CALLE,N,CALLE,N,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,2,1989,Robo a persona,-102.25163990,21.83734475
191254044,30421,11,2019-11-13,3,15,32,0,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,POLIDUCTO,NA,",,,",CALLE,SANTA GABRIELA,CALLE,SANTA MONICA,CALLE,SANTA CECILIA,5,false,true,1,NA,NA,0,NA,0,2 HOMBRES 1 MUJER,N,0,0,false,N,N,false,3,0,4500,1,1,1,1990,Robo a persona,-102.24872416,21.90489761
191254488,30421,11,2019-11-13,3,18,16,0,5,FRACCIONAMIENTO,VILLAS TEC,212-P,BOULEVARD,EUGENIO GARZA SADA,NA,",,,",N,N,N,N,N,N,7,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,14,0,0,1,1,1,1991,Robo a persona,-102.34219022,21.93963040
191255282,30421,11,2019-11-13,3,22,18,0,1,BARRIO,LA SALUD,1122,AVENIDA,HEROE DE NACOZARI SUR,NA,",,,",CALLE,DELICIAS,CALLE,LA SALUD,CALLE,LA SALUD,3,false,true,3,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,1500,1,1,2,1992,Robo a persona,-102.28185562,21.86951272
191256811,30421,11,2019-11-14,4,14,43,0,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,MONTORO,NA,"118,,,",AVENIDA,OJOCALIENTE,CALLE,LOS NEGRITOS,CALLE,SANDOVALES,4,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR ROJO,false,3,0,0,1,2,1,1993,Robo a persona,-102.25637388,21.88940116
191257911,30421,11,2019-11-14,4,19,41,0,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,CULTURA NAZCA,NA,"208,35,,",CALLE,CULTURA NAZCA 410,CALLE,CULTURA NAZCA 412,CALLE,N,5,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,4000,1,1,1,1994,Robo a persona,-102.24318316,21.91382870
191259858,30421,11,2019-11-15,5,12,2,0,1,FRACCIONAMIENTO,LA ESTRELLA,483,AVENIDA,GABRIELA MISTRAL,NA,",,,",CALLE,ORION,CALLE,GEMINIS,CALLE,CRUZ DEL SUR,5,false,true,4,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,BICICLETA,BICICLETA,false,3,0,0,1,1,1,1995,Robo a persona,-102.27858602,21.89907398
191256587,30422,11,2019-11-14,4,13,34,0,7,SIN TIPO,ZONA CENTRO PABELLON DE HIDALGO,49,CALLE,JOSE MARIA CHICO,NA,"105,,,",CALLE,IGNACIO ALLENDE,CALLE,IGNACIO ALDAMA,CALLE,GALEANA,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ESTATURA 170 TEZ MORENO,0,0,false,N,N,false,28,250,250,1,1,1,1996,Robo a persona,-102.33953008,22.17694640
191257981,30422,11,2019-11-14,4,20,13,0,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE (DELEGACION INSURGENTES),685,CALLE,TORONJA,NA,",,,",AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,CALLE,MANZANO,AVENIDA,CONVENCION DE 1914 PONIENTE,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,BICICLETA,BICICLETA,false,26,0,0,1,1,2,1997,Robo a persona,-102.31322795,21.87345297
191258655,30421,11,2019-11-14,4,23,44,0,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,982,CALLE,JULIO DIAZ TORRE,NA,",,,",CALLE,JESUS RIVERA FRANCO,AVENIDA,SIGLO XXI,CALLE,ALGEL DORRONSORO GANDARA,3,false,true,2,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,14,0,0,1,1,2,1998,Robo a persona,-102.28049279,21.84369833
191259232,30422,11,2019-11-15,5,8,35,0,1,UNIDAD HABITACIONAL,POTRERO DEL OESTE,1098,CALLE,CANARIO,NA,",,,",CALLE,MAYOR PABLO GARCIA JAUREGUI,CALLE,AMANECER,CALLE,N,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,14,0,0,1,1,2,1999,Robo a persona,-102.29904754,21.84188685
191247562,30422,11,2019-11-11,1,17,50,0,1,FRACCIONAMIENTO,PILAR BLANCO,981,AVENIDA,PASEO DE LA ASUNCION,NA,",,,",CALLE,AGUILA,CALLE,ANDADOR DEL QUETZAL,ANDADOR,DE LA GARCETA,2,false,false,9,NA,NA,0,NA,0,4 HOMBRES,N,0,0,false,N,N,false,3,0,0,1,1,2,2000,Robo a persona,-102.30111067,21.84939258
191251530,30422,11,2019-11-12,2,19,55,0,1,COLONIA,OJO DE AGUA,986,AVENIDA,CONVENCION DE 1914 SUR,NA,",,,",AVENIDA,FERROCARRIL,CALLE,DELICIAS,CALLE,DELICIAS,3,false,false,9,NA,NA,0,NA,0,3 HOMBRES,UNO DE ELLOS EDAD APROX 20 A¥OS OTRO CON BIGOTE Y OTRO MENOR,0,0,false,N,N,false,"3,14,31",0,0,1,1,2,2001,Robo a persona,-102.27807306,21.86779815
191255460,30421,11,2019-11-13,3,22,30,0,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324-P,CALLE,LIVORNO,NA,"418,,,",CALLE,CORINTO,AVENIDA,PASEO DE LAS PRESAS,CALLE,BIZANCIO,3,false,true,"4,2",NA,NA,0,NA,0,2 HOMBRES,COMPLEXION MEDIA ESTATURA APROX 180,0,0,false,MOTOCICLETA,MOTOCICLETA TIPO ITALIKA 150,false,"3,8,28",0,22000,1,1,1,2002,Robo a persona,-102.26670486,21.81087838
191255780,30421,11,2019-11-14,4,7,35,0,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,982,AVENIDA,FERROCARRIL,NA,",,,",CALLE,CAROLINA VILLANUEVA DE GARCIA,AVENIDA,SIGLO XXI,CALLE,JULIO DIAZ TORRE,3,false,true,3,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,"3,14",0,0,1,1,13,2003,Robo a persona,-102.27728713,21.84687902
191265209,30422,11,2019-11-16,6,20,13,0,1,FRACCIONAMIENTO,LARDINES DEL PARQUE,957,AVEIDA,DEL LAGO,NA,",,,",AVENIDA,HEROE DE NACOZARI SUR,CALLE,PASEO DE LOS CISNES,CALLE,PASEO DE LOS CISNES,3,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,7000,1,2,1,2004,Robo a persona,-102.28266193,21.85574542
191266589,30422,11,2019-11-17,7,3,45,0,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,CHICALOTE,NA,"502,,,",CALLE,PE¥UELAS,CALLE,JALTOMATE,CALLE,PLAZUELA R,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,6000,1,1,1,2005,Robo a persona,-102.25215376,21.88226023
