FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,HORARIO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,OID,LONG,LAT
210155985,30411,AUTOPARTES,2,2021-02-16,7,2,23,2,1,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,1106,CALLE,REPUBLICA DEL SALVADOR,0,NA,",,,",CALLE,REPUBLICA DE PERU,2,false,false,9,ND,ND,0,0,N,N,24,"26,27,38",8000,0,false,1,1,CAMIONETA,NISSAN,XTRAIL,1,1,469,-102.30568678,21.86547361
210156312,30411,AUTOPARTES,2,2021-02-17,7,3,1,54,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,CALLE,HACIENDA MESILLAS,0,NA,",,,",CALLE,HACIENDA MEXICO,4,false,false,9,ND,ND,0,0,N,N,25,22,0,3000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,470,-102.25154356,21.88999890
210156472,30403,CRISTALAZO,2,2021-02-17,7,3,5,37,5,COLONIA,LA ESCALERA,219,CALLE,MIRASOLES,0,NA,"214,,,",CALLE,VISTA ALEGRE,7,false,false,9,ND,ND,0,0,N,N,16,"22,24",0,0,false,4,2,CAMIONETA,NISSAN,ND,1,6,471,-102.34793905,21.97106854
210157284,30411,AUTOPARTES,2,2021-02-17,7,3,13,16,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION I,848,CALLE,SAN JUAN DE LOS LAGOS,0,NA,",,,",CALLE,CERRO DE LA BUFA,6,false,false,9,ND,ND,0,0,N,N,21,"22,27,46",0,0,false,3,1,AUTOMOVIL,NISSAN,SENTRA,1,6,472,-102.31039480,21.92339299
210157377,30411,AUTOPARTES,2,2021-02-17,7,3,13,53,1,UNIDAD HABITACIONAL,IV CENTENARIO,1065,CALLE,PASEO MANUEL RANGEL,0,NA,"114,A,,",CALLE,PASEO MANUEL RANGEL,5,false,false,9,4 HOMBRES,"OSCAR, ADRIAN",0,0,N,N,26,"23,11,28,25",2500,6000,false,1,3,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,473,-102.28141279,21.87006207
210159406,30411,AUTOPARTES,2,2021-02-18,7,4,1,38,7,SIN TIPO,CENTRO HISTORICO,78,CALLE,LICENCIADO FRANCISCO PRIMO VERDAD,0,NA,"322,,,",CALLE,ZARAGOZA,7,true,false,9,2 HOMBRES,ND,0,0,N,N,26,24,0,0,false,1,2,AUTOMOVIL,DODGE,STRATUS,1,13,474,-102.32400311,22.22885568
210159531,30403,CRISTALAZO,2,2021-02-18,7,4,3,42,1,FRACCIONAMIENTO,VNSA ENCINO,506,CALLE,JESUS REYES,0,NA,"119,,,",CALLE,ARROYO SECO,3,false,false,9,1 HOMBRE,DAVID LOPEZ ACOSTA,1,0,N,N,26,22,0,0,true,4,2,AUTOMOVIL,CHEVROLET,CHEVY,1,4,475,-102.26564150,21.92470961
210159827,30403,CRISTALAZO,2,2021-02-18,7,4,8,59,5,COLONIA,OJOS DE AGUA,231,CALLE,AGUA AZUL,0,NA,"116,,,",CALLE,LOS MARTINEZ,7,false,false,9,ND,ND,0,0,N,N,19,22,0,1000,false,4,2,CAMIONETA,FORD,ND,1,6,476,-102.35041844,21.95880016
210161121,30411,AUTOPARTES,2,2021-02-18,7,4,16,4,6,COMUNIDAD,SAN LUIS DE LETRAS,219P,CALLE,LEONA VICARIO,0,NA,"423,,,",CALLE,GALEANA,7,false,false,9,1 HOMBRE,JUAN,0,0,N,N,1,46,0,0,false,2,2,AUTOMOVIL,ND,SEDAN,1,1,477,-102.29622278,22.13538481
210161559,30411,AUTOPARTES,2,2021-02-18,7,4,18,36,1,FRACCIONAMIENTO,VALLE DORADO,1049,AVENIDA,LAS AMERICAS,0,NA,",,,",CALLE,REPUBLICA MEXICANA,2,true,false,9,1 HOMBRE,ND,0,0,N,N,23,26,0,0,false,1,1,AUTOMOVIL,CHEVROLET,CHEVY,1,6,478,-102.30326996,21.86388386
210163400,30403,CRISTALAZO,2,2021-02-19,7,5,9,28,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,PASEO DE LA BIZNAGA,0,NA,",,,",CALLE,JOSE TRINIDAD SALAS,4,false,false,9,ND,ND,0,0,N,N,20,41,0,0,false,4,4,AUTOMOVIL,ND,ND,1,1,479,-102.23443912,21.87311255
210167167,30403,CRISTALAZO,2,2021-02-20,7,6,9,31,1,FRACCIONAMIENTO,EL ROSEDAL,433,CALLE,ROSA NIKITA,0,NA,"106,,,",CALLE,ROSA SENTYNA,3,false,false,9,ND,ND,0,0,N,N,6,22,0,0,false,4,2,AUTOMOVIL,NISSAN,VERSA,1,6,480,-102.27794727,21.92413830
210167432,30411,AUTOPARTES,2,2021-02-20,7,6,11,24,1,CONDOMINIO,CANTERAS DE SAN AGUSTIN,1117,CALLE,PASEOS DE SAN AGUSTIN,0,NA,",,,",CALLE,PASEOS DE SAN AGUSTIN,2,false,false,9,ND,ND,0,0,N,N,20,"26,28,38",4000,0,false,1,1,AUTOMOVIL,NISSAN,MARCH,1,13,481,-102.34154741,21.86345601
210167495,30411,AUTOPARTES,2,2021-02-20,7,6,11,46,1,FRACCIONAMIENTO,VERSALLES II,1071,CALLE,GILBERTO LOPEZ VELARDE,0,NA,",,,",CALLE,GENERAL FORTUNATOMAYCOTTE,2,false,false,9,ND,ND,0,0,N,N,20,"22,26,11,28",300,0,false,1,3,CAMIONETA,FORD,WINDSTAR,1,13,482,-102.31090324,21.85553602
210168752,30411,AUTOPARTES,2,2021-02-20,7,6,19,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,CALLE,MANUEL GARCIA MARTINEZ,0,NA,",,,",AVENIDA,SIGLO XXI,4,false,false,9,1 HOMBRE,ND,0,0,N,N,23,38,0,8000,false,1,1,CAMION,ND,ND,1,2,483,-102.25693938,21.90588148
210170357,30403,CRISTALAZO,2,2021-02-21,7,7,1,51,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,RECINTO CARDENCHE 303,0,NA,",,,",CALLE,PASEO DE LA VIZNAGA,4,true,false,9,1 HOMBRE,ND,0,0,N,N,21,41,0,0,false,4,4,AUTOMOVIL,NISSAN,SENTRA,1,1,484,-102.23397053,21.86994912
210171695,30411,AUTOPARTES,2,2021-02-21,7,7,11,57,1,FRACCIONAMIENTO,PRADOS DEL SUR,1100,CALLE,AGUASCALIENTES SUR,0,NA,",,,",CALLE,SARGENTO LUCIANO PONCE,2,false,false,9,ND,ND,0,0,N,N,20,"22,46",0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,6,485,-102.29635485,21.85839803
210173897,30403,CRISTALAZO,2,2021-02-21,7,7,22,32,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,TENIENTE CORONEL MACARIO SARABIA,0,NA,",,,",CALLE,JOSE MARIA BOCANEGRA,2,true,false,9,1 HOMBRE,ND,0,0,N,N,24,41,0,0,false,4,4,CAMIONETA,JEEP,CHEROKEE,1,1,486,-102.32503000,21.85384900
210174699,30403,CRISTALAZO,2,2021-02-22,8,1,2,47,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,DE LA GARCETA,0,NA,",,,",ANDADOR,DEL GANSO,2,false,false,9,ND,ND,0,0,N,N,25,"22,27",0,0,false,4,3,AUTOMOVIL,FORD,ND,1,1,487,-102.30060670,21.84909349
210175923,30411,AUTOPARTES,2,2021-02-22,8,1,14,7,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,AVENIDA,HACIENDAS DE AGUASCALIENTES,0,NA,",,,",AVENIDA,SIGLO XXI,4,false,false,9,ND,ND,0,0,N,N,21,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,488,-102.25066292,21.88763307
210178796,30411,AUTOPARTES,2,2021-02-23,8,2,7,12,5,COLONIA,ZONA CENTRO,192,CALLE,ABASOLO,0,NA,"602,,,",CALLE,LAS FLORES,7,false,false,9,1 HOMBRE,ND,0,0,N,N,19,22,0,0,false,1,2,CAMIONETA,NISSAN,PICK UP,1,13,489,-102.34793627,21.96455785
210178968,30411,AUTOPARTES,2,2021-02-23,8,2,9,14,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,SIERRA DE APATZINGAN,0,NA,"112,,,",CALLE,SIERRA MADRE DEL SUR,3,false,false,9,ND,ND,0,0,N,N,26,24,0,0,false,1,2,AUTOMOVIL,HONDA,ND,1,13,490,-102.25096919,21.90745890
210179236,30411,AUTOPARTES,2,2021-02-23,8,2,1,38,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,CALLE,EL GIGANTE,0,NA,"1004,,,",CALLE,SALTO DE OJOCALIENTE,3,false,false,9,ND,ND,0,0,N,N,5,"24,22,23",0,4000,false,1,2,CAMIONETA,NISSAN,ND,1,1,491,-102.26314596,21.90857707
210180698,30411,AUTOPARTES,2,2021-02-23,8,2,17,58,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,578,CALLE,GENERAL MANUEL PEREZ TREVI+ï¿½ï¿½ï¿½+ï¿½ï¿½ï¿½ï¿½+ï¿½ï¿½ï¿½ï¿½+ï¿½ï¿½ï,0,NA,",,,",CALLE,GENERAL RODOLDO SANCHEZ TABOADA,5,true,false,9,2 HOMBRES 2 MUJERES,ND,1,0,N,N,23,46,0,0,false,2,2,AUTOMOVIL,MAZDA,ND,1,4,492,-102.27368728,21.87218505
210181243,30403,CRISTALAZO,2,2021-02-23,8,2,20,18,1,FRACCIONAMIENTO,PILAR BLANCO,981,CALLE,MIRLO,0,NA,",,,",CALLE,AIRON,2,false,false,9,ND,ND,0,0,N,N,23,46,0,0,false,4,2,AUTOMOVIL,DODGE,NEON,1,13,493,-102.30061215,21.84819458
210181632,30403,CRISTALAZO,2,2021-02-23,8,2,21,51,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,DOROTEO ARANGO,0,NA,",,,",AVENIDA,PASEO DE LA ASUNCION,2,false,false,9,ND,ND,0,0,N,N,24,22,0,1200,false,4,2,AUTOMOVIL,VOLKSWAGEN,VOCHO,1,1,494,-102.30113042,21.85270182
210182441,30403,CRISTALAZO,2,2021-02-24,8,3,4,19,1,FRACCIONAMIENTO,SANTA REGINA,802,CALLE,EL MIXTON,0,NA,",,,",CALLE,NINGUNO,3,true,false,9,2 HOMBRES,ND,0,0,N,N,26,41,0,0,false,4,4,AUTOMOVIL,NISSAN,TSURU,1,1,495,-102.26026610,21.92396214
210182657,30403,CRISTALAZO,2,2021-02-24,8,3,7,34,1,COLONIA,SAN MARCOS,650,CALLE,FATIMA,0,NA,",,,",CALLE,PUEBLITO,6,false,false,9,ND,ND,0,0,N,N,19,22,0,400,false,4,2,CAMIONETA,NISSAN,NP300,1,1,496,-102.31618799,21.87817353
210145169,30411,AUTOPARTES,2,2021-02-14,6,7,0,14,1,FRACCIONAMIENTO,LA FLORIDA,320PR,CALLE,CAPITANA,0,NA,",,,",CALLE,SERTENEJO,3,false,false,9,ND,ND,0,0,N,N,26,"22,23,3",0,5500,false,1,3,AUTOMOVIL,ND,ND,1,13,497,-102.24324866,21.92467995
210183196,30411,AUTOPARTES,2,2021-02-24,8,4,11,27,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,PEDRO ASCENCIO,0,NA,"318,,,",CALLE,30 DE JULIO,5,false,false,9,ND,ND,0,0,N,N,16,23,0,0,false,1,2,CAMIONETA,JEEP,CHEROKEE,1,1,498,-102.26636644,21.85395437
210183200,30411,AUTOPARTES,2,2021-02-24,8,4,11,29,1,FRACCIONAMIENTO,VILLALTA,552,CALLE,VILLA ALEGRE,0,NA,"2402,,,",CALLE,VILLALTA,5,false,false,9,1 HOMBRE,ND,0,0,N,N,26,"11,23,28",500,1000,false,1,3,CAMIONETA,DODGE,DAKOTA,1,13,499,-102.24314622,21.85446561
210185891,30403,CRISTALAZO,2,2021-02-24,8,4,22,42,5,COLONIA,LA ESCALERA,219,CALLE,NIAGARA NORTE,0,NA,",,,",CALLE,AJANGIZ,7,true,false,9,1 HOMBRE,ND,0,0,N,N,24,22,0,0,false,4,2,TRAILER,ND,ND,1,1,500,-102.34507287,21.97219104
210186286,30403,CRISTALAZO,2,2021-02-25,8,4,1,8,11,FRACCIONAMIENTO,SANTA BARBARA,2,CALLE,SAN JOSE PONIENTE,0,NA,",,,",AVENIDA,SANTA BARBARA,7,false,false,9,ND,ND,0,0,N,N,25,41,0,0,false,4,4,CAMIONETA,ND,ND,1,1,501,-102.26248657,22.06253847
210187258,30411,AUTOPARTES,2,2021-02-25,8,4,11,16,1,CONDOMINIO,PRIMO VERDAD INEGI,591,CALLE,ARQUEROS,0,5E6,"205,203,,",CALLE,PERSEO,5,false,false,9,ND,ND,0,0,N,N,20,"11,25,27",0,0,false,1,3,AUTOMOVIL,DODGE,STRATUS,1,1,502,-102.27056953,21.86817380
210188091,30411,AUTOPARTES,2,2021-02-25,8,4,15,17,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,846,CALLE,CORDILLERA DE LOS ALPES NORTE,0,NA,",,,",CALLE,MONTE BLANCO,6,false,false,9,ND,ND,0,0,N,N,5,24,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,503,-102.30100991,21.92415643
210189280,30411,AUTOPARTES,2,2021-02-25,8,4,20,45,1,FRACCIONAMIENTO,MEXICO,1081,CALLE,NAYARIT,0,NA,"124,,,",CALLE,CASA BLANCA,5,false,false,9,ND,ND,0,0,N,N,23,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,504,-102.28005590,21.86123928
210190075,30411,AUTOPARTES,2,2021-02-26,8,5,0,52,1,FRACCIONAMIENTO,PASEO DE LOS CACTUS,479,CALLE,ELOISA BARBOSA CHAVEZ,0,NA,",,,",CALLE,CABUYA,4,false,false,9,ND,ND,0,0,N,N,19,25,2200,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,505,-102.23370363,21.87590086
210190726,30411,AUTOPARTES,2,2021-02-25,8,5,9,25,7,FRACCIONAMIENTO,MIGUEL HIDALGO,76,CALLE,COLIMA,0,NA,",,,",CALLE,AGUASCALIENTES,7,false,false,9,ND,ND,0,0,N,N,16,"38,26,12",0,5000,false,1,1,AUTOMOVIL,ND,ND,1,1,506,-102.32707022,22.22766368
210054460,30411,AUTOPARTES,1,2021-01-20,3,3,0,52,1,FRACCIONAMIENTO,LOMA BONITA,1037,CALLE,HEROES DE CHAPULTEPEC,0,NA,"152,,,",CALLE,REVOLUCION,2,false,false,9,ND,ND,0,0,N,N,26,11,0,2000,false,1,1,AUTOMOVIL,NISSAN,TSURU,1,1,507,-102.34113343,21.85720812
210193185,30403,CRISTALAZO,2,2021-02-26,8,5,20,15,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,DOCTOR MARIANO AZUELA,0,NA,",,,",AVENIDA,PASEO DE LA ASUNCION,2,true,false,9,3 HOMBRES,ND,1,0,N,N,23,22,0,0,false,4,2,AUTOMOVIL,NISSAN,VERSA,1,4,508,-102.30128781,21.85129470
210195069,30411,AUTOPARTES,2,2021-02-27,8,6,7,56,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,false,false,9,ND,ND,0,0,N,N,19,"3,38",0,4200,false,1,1,CAMION,ND,ND,1,2,509,-102.25660960,21.90680879
210199713,30411,AUTOPARTES,2,2021-02-28,8,7,4,5,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,CHICALOTE,0,NA,",,,",CALLE,CA+ï¿½ï¿½ï¿½+ï¿½ï¿½ï¿½ï¿½+ï¿½ï¿½ï¿½ï¿½+ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½+ï¿½ï¿½ï¿½+ï¿,4,false,false,9,ND,ND,0,0,N,N,26,"22,23,38",0,0,false,1,3,AUTOMOVIL,CHEVROLET,CHEVY,1,1,510,-102.25294909,21.88132673
210199853,30411,AUTOPARTES,2,2021-02-28,8,7,5,4,1,FRACCIONAMIENTO,FUNDADORES,623,AVENIDA,DE LA TORRE,0,NA,",,,",AVENIDA,LUISA FERNANDEZ VILLA,5,false,false,9,ND,ND,0,0,N,N,26,11,0,0,false,1,1,AUTOMOVIL,NISSAN,TSURU,1,13,511,-102.24965238,21.84105345
210201239,30411,AUTOPARTES,2,2021-02-28,8,7,14,42,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,CALLE,MACHUPICCHU 108,0,NA,",,,",AVENIDA,POLIDUCTO,4,false,false,9,ND,ND,0,0,N,N,9,46,0,8000,false,1,2,AUTOMOVIL,RENAULT,CLIO,1,1,512,-102.24253668,21.88035629
210204491,30411,AUTOPARTES,3,2021-03-01,9,1,8,3,1,FRACCIONAMIENTO,MISION DE SANTA FE,569,CALLE,MISION DE SAN FELIPE,0,NA,",,,",CALLE,MISION DE SANTA MARIA,5,false,false,9,ND,ND,0,0,N,N,19,"11,25",0,0,false,1,3,AUTOMOVIL,NISSAN,MARCH,1,1,513,-102.27202213,21.86498093
210206993,30403,CRISTALAZO,3,2021-03-01,9,1,22,38,1,CC,CLOVER CASINO,787,BOULEVARD,LUIS DONALDO COLOSIO,0,NA,",,,",AVENIDA,INDEPENDENCIA,6,false,false,9,ND,ND,0,0,N,N,23,"26,38",0,0,false,4,1,AUTOMOVIL,FORD,ECOSPORT,1,1,514,-102.29410559,21.92627314
210207782,30403,CRISTALAZO,3,2021-03-02,9,2,7,22,1,FRACCIONAMIENTO,VILLERIAS,491,CALLE,EL CHIQUIHUITE,0,NA,",,,",CALLE,HACIENDA CHICHIMECO,4,false,false,9,ND,ND,0,0,N,N,19,39,0,0,false,4,5,CAMIONETA,NISSAN,ND,1,1,515,-102.24376903,21.88604377
210207894,30411,AUTOPARTES,3,2021-03-02,9,2,8,24,1,FRACCIONAMIENTO,PERIODISTAS,404,CALLE,EDITORIALISTAS,0,NA,"234,,,",CALLE,LINOTIPISTAS,5,false,false,9,ND,ND,0,0,N,N,19,46,0,400,false,2,2,MOTOCICLETA,ND,ND,1,1,516,-102.25235737,21.85108534
210208219,30403,CRISTALAZO,3,2021-03-02,9,2,10,30,5,FRACCIONAMIENTO,PASEOS DE COUNTRY,116,CALLE,PASEO DEL CAMPESTRE SUR,0,NA,"96,,,",CALLE,PASEOS DE SAN FRANCISCO DE LOS ROMO,7,false,false,9,ND,ND,0,0,N,N,20,22,0,0,false,4,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,517,-102.29396000,21.96619423
210002329,30411,AUTOPARTES,1,2021-01-01,0,5,15,15,1,FRACCIONAMIENTO,LAS CUMBRES,452,CALLE,CUMBRES,0,NA,",,,",BOULEVARD,GUADALUPANO,3,false,false,9,2 HOMBRES,ND,0,0,N,N,21,37,0,0,false,5,2,AUTOMOVIL,DODGE,NEON,1,2,518,-102.25648865,21.90695341
210005517,30411,AUTOPARTES,1,2021-01-02,0,6,16,36,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,CALLE,MANUEL GARCIA MARTINEZ,0,NA,",,,",AVENIDA,SIGLO XXI,4,true,false,9,2 HOMBRES,ND,0,0,N,N,22,24,0,0,true,3,2,AUTOMOVIL,ND,ND,1,13,519,-102.25683337,21.90590553
210022287,30411,AUTOPARTES,1,2021-01-08,1,5,22,52,5,FRACCIONAMIENTO,MARTINEZ ANDRADE,176,CALLE,CHICAHUALES,0,NA,",,,",CALLE,FRANCISCO JAVIER MINA,7,true,false,9,2 HOMBRES,ND,0,0,N,N,24,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,520,-102.34630428,21.95345696
210020932,30411,AUTOPARTES,1,2021-01-08,1,5,13,12,1,FRACCIONAMIENTO,OJOCALIENTE FOVISSSTE II,395,CALLE,ANTARES,0,NA,",,,",CALLE,NINGUNO,5,true,false,9,1 HOMBRE,ND,1,0,N,N,21,39,0,0,true,1,5,CAMIONETA,CHEVROLET,TRACKER,1,4,521,-102.26055772,21.87254880
210038623,30411,AUTOPARTES,1,2021-01-15,2,5,11,3,1,FRACCIONAMIENTO,VILLAS DE LA UNIVERSIDAD,807,CALLE,LICENCIADO GUILLERMO H MIRAMONTES,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,false,false,9,ND,ND,0,0,N,N,1,37,0,0,false,5,2,AUTOMOVIL,NISSAN,TSURU,1,24,522,-102.30457467,21.89867880
210033907,30411,AUTOPARTES,1,2021-01-13,2,3,12,0,1,COLONIA,ALTAVISTA,922,AVENIDA,FUNDICION,0,NA,",,,",CALLE,CARLOS BARRON,6,true,false,9,3 HOMBRES,ND,0,0,N,N,21,37,0,0,false,5,2,CAMIONETA,TOYOTA,TACOMA,1,2,523,-102.30806683,21.89217526
210029029,30411,AUTOPARTES,1,2021-01-11,2,1,12,45,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,TEXCOCO,0,NA,",,,",CALLE,LERMA,7,false,false,9,2 HOMBRES,ND,0,0,N,N,21,46,0,0,false,2,1,MOTOCICLETA,ND,ND,1,13,524,-102.24771052,21.95723956
210030027,30411,AUTOPARTES,1,2021-01-11,2,1,19,30,1,FRACCIONAMIENTO,EMILIANO ZAPATA,585,CALLE,SIXTO VERDUZCO,0,NA,",,,",CALLE,CALOS MARIA BUSTAMANTE,5,true,false,9,1 HOMBRE,VECINO,0,0,N,N,23,11,0,0,false,1,1,AUTOMOVIL,ND,ND,1,1,525,-102.25519663,21.85447401
210026805,30411,AUTOPARTES,1,2021-01-10,1,7,15,26,11,FRACCIONAMIENTO,PUERTECITO DE LA VIRGEN,306,CALLE,NINGUNO,0,NA,",,,",CALLE,LUIS ECHEVERRIA NORTE,7,false,false,9,1 HOMBRE,ND,0,0,CAMIONETA,JEEP,21,24,0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,526,-102.26550800,21.96140700
210103080,30411,AUTOPARTES,2,2021-02-02,5,2,8,59,1,CONDOMINIO,LOS LAURELES III,463,CALLE,AMARALIS,0,NA,"112,,,",CALLE,CUNA DE MOISES,4,false,false,9,ND,ND,0,0,N,N,18,37,0,0,false,5,2,AUTOMOVIL,ND,ND,3,4,527,-102.24018000,21.90572000
210091452,30411,AUTOPARTES,1,2021-01-30,4,6,9,38,1,FRACCIONAMIENTO,VILLAS DE SANTA ROSA,1091,PROLONGACION,PASEO DE LA ASUNCION,0,NA,",,,",CALLE,MAYOR PABLO GARCIA,2,false,false,9,ND,ND,0,0,N,N,1,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,528,-102.30144834,21.84149213
210091270,30411,AUTOPARTES,1,2021-01-30,4,6,7,46,1,FRACCIONAMIENTO,SOLIDARIDAD IV,584,AVENIDA,MARIANO HIDALGO,0,NA,"128,,,",CALLE,J GUADALUPE ZAMARRIPA,5,false,false,9,ND,ND,0,0,N,N,19,"22,38,11",0,10000,false,1,3,CAMIONETA,TOYOTA,TACOMA,1,1,529,-102.25497340,21.85124063
210084433,30403,CRISTALAZO,1,2021-01-28,4,4,8,20,1,COMUNIDAD,OJO DE AGUA DE PALMITAS,49P,CALLE,PALOMAS,0,NA,",,,",CALLE,CALANADRIAS,5,false,false,9,1 HOMBRE,ND,0,0,N,N,19,39,0,0,false,4,5,AUTOMOVIL,NISSAN,TSURU,3,13,530,-102.22662039,21.86048837
210087262,30411,AUTOPARTES,1,2021-01-29,4,5,2,2,5,COLONIA,EJIDAL,196,CALLE,TIERRA Y LIBERTAD,0,NA,",,,",CALLE,FRANCISCO I MADERO,7,true,false,9,2 HOMBRES,ND,1,0,BICICLETA,N,25,24,0,0,false,1,2,AUTOMOVIL,TOYOTA,ND,1,4,531,-102.35146929,21.96641391
210064620,30411,AUTOPARTES,1,2021-01-22,3,5,21,48,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,TEXCOCO,0,NA,",,,",CALLE,ZACOALCO,7,false,false,9,ND,ND,0,0,N,N,3,"23,27",0,0,false,1,3,AUTOMOVIL,ND,ND,1,1,532,-102.24757412,21.95579517
210082929,30411,AUTOPARTES,1,2021-01-27,4,3,19,11,1,FRACCIONAMIENTO,LINDAVISTA,407,CALLE,JARDIN DE LOS CIPRESES,0,NA,",,,",CALLE,JARDIN DE LA ESTACION,5,true,false,9,2 HOMBRES,ND,0,0,N,N,23,39,0,0,false,1,5,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,533,-102.28868968,21.86700338
210076466,30403,CRISTALAZO,1,2021-01-25,4,1,21,31,1,FRACCIONAMIENTO,SANTA ELENA,1105,CALLE,REPUBLICA DE BELICE,0,NA,",,,",CALLE,MEDELLIN,2,true,false,9,1 HOMBRE,ND,0,0,N,N,24,41,0,0,false,4,4,AUTOMOVIL,VOLKSWAGEN,VENTO,1,1,534,-102.30595270,21.86969554
210077201,30411,AUTOPARTES,1,2021-01-26,4,2,2,18,11,FRACCIONAMIENTO,CENTRO,21,CALLE,JOSE MARIA MORELOS Y PAVON,0,NA,",,,",PRIVADA,JESUS GARCIA,7,false,false,9,ND,ND,0,0,N,N,1,37,0,0,false,5,2,CAMIONETA,NISSAN,ND,1,13,535,-102.27370000,22.07823000
210055324,30411,AUTOPARTES,1,2021-01-20,3,3,11,44,1,CONDOMINIO,PILAR BLANCO,981,CALLE,AMARILLO LIMON,0,NA,",,,",CALLE,AMARILLO PAJA,2,false,false,9,ND,ND,1,0,N,N,19,24,0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,4,536,-102.29939367,21.85062877
210054727,30411,AUTOPARTES,1,2021-01-20,3,3,6,21,1,FRACCIONAMIENTO,PERIODISTAS,404,CALLE,TIPOGRAFOS,0,NA,",,,",CALLE,VOCEADORES,5,false,false,9,ND,ND,0,0,N,N,19,"27,12",0,0,false,2,1,CAMIONETA,FORD,MERCURY,1,1,537,-102.24506688,21.85193247
210121047,30411,AUTOPARTES,2,2021-02-07,5,7,3,40,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,EL TURICATE,0,NA,",,,",CALLE,EL POLVO,4,true,false,9,1 HOMBRE,ND,0,0,N,N,26,39,0,0,false,1,5,AUTOMOVIL,ND,ND,1,2,538,-102.24437959,21.87909473
210121300,30411,AUTOPARTES,2,2021-02-07,5,7,6,25,1,FRACCIONAMIENTO,OJO DE AGUA,535,CALLE,DELICIAS,0,NA,",,,",CALLE,CONVENCION DE 1914 SUR,5,false,false,9,2 HOMBRES,ND,0,0,BICICLETA,N,19,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,539,-102.27834067,21.86741757
210144020,30411,AUTOPARTES,2,2021-02-13,6,6,18,46,1,FRACCIONAMIENTO,LA ESTANCIA,1090,CALLE,COLIBRI,0,NA,",,,",CALLE,CANARIO,2,true,false,9,2 HOMBRES,ND,0,0,N,N,22,39,0,0,false,1,5,AUTOMOVIL,CHEVROLET,CHEVY,1,6,540,-102.29924330,21.84095195
