FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,HECHOS,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,EDO_PLACAS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,TEN_EXT,OID
250771645,0,30430,ROBO DE VEHICULO,4,21/04/2025,17,1,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,EUSEBIO SANCHEZ BARBOSA,NA,NA,"105,,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,0,0,9,10:30-14:40,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET BLAZER 1994 ROJO,Falso,1,1,0,Falso,NA,CHEVROLET,BLAZER,1998,ROJO,LW7911,1GNDT13WXW2109861,INDIANA,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.23595,21.86798,0,198
250775919,0,30430,ROBO DE VEHICULO,4,22/04/2025,17,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,MANUEL FERNANDEZ SANCHEZ,NA,NA,"216,,,",CALLE,FEDERICO MENDEZ,3,5,43,26,05:43 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1994  AZUL CLARO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,GOLF,1994,AZUL,ACL791B,1HRM914028,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26068,21.93934,0,200
250777034,0,30430,ROBO DE VEHICULO,4,22/04/2025,17,2,1,FRACCIONAMIENTO,EJIDO CUMBRES,203,203,CALLE,SIERRA DE NACOZARI,NA,NA,"138,,,",AVENIDA,SIGLO XXI,3,0,0,20,09:30-11:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1989 ORO,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,1989,ORO,AFG453F,8RLB1211954,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/10579/04-25,Falso,LAS BRISAS,5,AGS,22/04/2025,2,1,-102.25965,21.91122,0,201
250781012,0,30429,ROBO DE VEHICULO,4,22/04/2025,17,2,1,COMUNIDAD,LOS CAÑOS,56,56,CARRETERA,71 PENITENCIARIA - VILLA HIDALGO,NA,NA,",,,",CALLE,20 DE NOVIEMBRE,2,17,0,22,05:00 p. m.,Falso,Verdadero,4,fuego,"3 HOMBRES,VESTIDOS DE NEGRO Y CON CAPUCHAS",ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NEGRO,Falso,1,1,0,Verdadero,FEDERAL,ND,ND,0,NEGRO,JHR9489,4T1CG12K8CU690425,JALISCO,0,COCHE,Falso,TRANSITANDO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.46486,21.7808,0,202
250789848,0,30430,ROBO DE VEHICULO,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,CALLE,CAPRICORNIO,NA,NA,"210,,,",CALLE,CRUZ DEL SUR,3,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1995 GRIS,Verdadero,"1,23",1,4151,Falso,NA,NISSAN,TSURU,1993,GRIS,ND,3BAMF1308515,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/10713/04-25,Falso,STEMA,5,AGS,24/04/2025,4,1,-102.27855,21.90071,0,204
250794504,0,30430,ROBO DE VEHICULO,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,227,AVENIDA,CANAL INTERCEPTOR,NA,NA,",,,",AVENIDA,SIGLO XIX,4,21,25,23,09:25 p. m.,Verdadero,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2002 GRIS,Falso,1,1,0,Falso,NA,NISSAN,TSURU,2002,GRIS,HP12640,ND,JALISCO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27231,21.89148,0,205
250790064,0,30414,ROBO DE VEHICULO,4,24/04/2025,17,4,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,462,CALLE,DE LA TORRE,NA,NA,"226,,,",CALLE,DE LA DAMA,5,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2001 GRIS,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,2001,GRIS,ACR453F,3N1EB31S01K301883,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Verdadero,OJOCALIENTE I,5,AGS,24/04/2025,4,1,-102.25241,21.84263,0,216
250799280,0,30430,ROBO DE VEHICULO,4,25/04/2025,17,5,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,AVENIDA,MAHATMA GANDHI,NA,NA,",,,",CALLE,VALENTE QUINTANA,2,0,0,21,14:29-14:49,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET PICK-UP CAFE,Falso,1,1,0,Falso,NA,CHEVROLET,PICK-UP,0,CAFE,AF6214E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.29337,21.85433,0,206
250799592,0,30430,ROBO DE VEHICULO,4,25/04/2025,17,5,1,FRACCIONAMIENTO,VILLA TERESA,283,283,CALLE,MERCEDARIAS,NA,NA,"106,,,",CALLE,ADORATRICES,3,14,45,21,02:45 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1996 VERDE,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1996,VERDE,AFD357A,3VW1671HMTM200689,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,VNSA ENCINO,5,AGS,25/04/2025,5,1,-102.27592,21.92212,0,207
250799599,0,30430,ROBO DE VEHICULO,4,25/04/2025,17,5,1,FRACCIONAMIENTO,LAS CUMBRES,218,218,CALLE,ERNESTINA MACIAS CHAVEZ,NA,NA,"207,,,",CALLE,MA GUADALUPE RUIZ DE CHAVEZ PINALES,3,0,0,21,14:00-15:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1998 BLANCO,Verdadero,"1,23",1,4159,Falso,NA,VOLKSWAGEN,GOLF,1998,BLANCO,AFU612A,3VWG2A1W3WM295969,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/010834/04-25,Falso,CARR.152 KM 004,5,SFR,26/04/2025,6,11,-102.26212,21.91089,0,208
250806941,0,30430,ROBO DE VEHICULO,4,26/04/2025,17,6,1,FRACCIONAMIENTO,SANTA IMELDA,597,597,AVENIDA,PASEO DEL PORVENIR,NA,NA,"227,,,",CERRADA,DE LOS LAURELES ORIENTE,2,12,59,21,12:59 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,AUDI A5 2018 GRIS,Verdadero,1,1,0,Falso,NA,AUDI,A5,2018,GRIS,AG185B3,WAUGFEF54JA080070,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,XARAMA,5,AGS,26/04/2025,6,1,-102.32484,21.86715,0,209
250811774,0,30430,ROBO DE VEHICULO,4,26/04/2025,17,6,1,FRACCIONAMIENTO,MORELOS I,598,598,CALLE,HERMANOS BRAVO,NA,NA,"522,,,",CALLE,CORREGIDORA,5,23,34,24,11:34 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN BEETTLE 1999 AZUL,Falso,1,1,0,Falso,NA,VOLKSWAGEN,BEETTLE,1999,AZUL,GBC8656,ND,DURANGO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26339,21.85599,0,210
250818121,0,30430,ROBO DE VEHICULO,4,27/04/2025,17,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,JUAN LOPEZ ELIZALDE,NA,NA,"124,,,",PROLONGACION,FRUTALES,3,15,56,22,03:56 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1995 VERDE,Falso,1,1,0,Falso,NA,NISSAN,TSURU,1995,VERDE,ABS046F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/10963/04-25,Falso,,,,01/01/1900,0,0,-102.26453,21.92636,0,212
250822055,0,30430,ROBO DE VEHICULO,4,27/04/2025,17,7,1,FRACCIONAMIENTO,SANTA ANITA,102,102,AVENIDA,GABRIELA MISTRAL,NA,NA,"305,,,",CALLE,FRAY LUIS DE LEON,4,0,0,4,19:00-23:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,FORD RANGER BLANCO,Falso,20,13,0,Falso,NA,FORD,RANGER,0,BLANCO,YV5545B,ND,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27764,21.89992,0,213
250823974,0,30430,ROBO DE VEHICULO,4,28/04/2025,18,1,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,TINAJUELA,NA,NA,"218,,,",CALLE,JABONERA,4,4,0,26,04:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHRYSLER PLYMOUTH 1992 VERDE,Falso,1,1,0,Falso,NA,CHRYSLER,PLYMOUTH,1992,VERDE,ABE996B,2P4GM2534N2703325,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.25806,21.89565,0,214
250824028,0,30430,ROBO DE VEHICULO,4,28/04/2025,18,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,SALVADOR DURAN CASTAÑEDO,NA,NA,"1005,,,",PROLONGACION,CONSTITUCIONALISTA,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA NEGRO,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,0,NEGRO,ND,ND,ND,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11015/04-05,Falso,HOJARASCA,5,AGS,30/04/2025,3,1,-102.26377,21.93894,0,215
250826379,0,30430,ROBO DE VEHICULO,4,28/04/2025,18,1,1,FRACCIONAMIENTO,LOMA BONITA,176,176,CALLE,ARTICULO 123,NA,NA,"330,A,,",CALLE,CONSTITUYENTES,2,0,0,1,dias solo,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,RENAULT 2011 NEGRO,Verdadero,20,13,0,Falso,NA,RENAULT,ND,2011,NEGRO,NYK1372,ND,ESTADO DE MEXICO,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11028/04-25,Falso,INSURGENTES,5,AGS,02/05/2025,5,1,-102.34036,21.85024,0,217
250831143,0,30430,ROBO DE VEHICULO,4,29/04/2025,18,2,1,FRACCIONAMIENTO,SOLIDARIDAD III,194,194,CALLE,ADOLFO DE LA HUERTA,NA,NA,"228,,,",AVENIDA,POLIDUCTO,5,0,0,5,00:00-04:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1998 BLANCO,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1998,BLANCO,Z27BAE,ND,ESTADO DE MEXICO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,FUNDADORES,5,AGS,29/04/2025,2,1,-102.24884,21.85673,1,218
250831322,0,30430,ROBO DE VEHICULO,4,29/04/2025,18,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,MATEO HERNANDEZ,NA,NA,"139,,,",CALLE,RODOLFO RODARTE,3,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET CHEVY 1999 AZUL,Verdadero,1,1,0,Falso,NA,CHEVROLET,CHEVY,1999,AZUL,AAY533E,3G1SF2431XS207869,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,SALTO DE OJOCALIENTE,5,AGS,29/04/2025,2,1,-102.26293,21.93645,0,219
250881298,0,30430,ROBO DE VEHICULO,4,29/04/2025,18,2,1,NO APLICA,LA SOLEDAD,553,553,AVENIDA,CONSTITUCION,NA,NA,",,,",AVENIDA,SIGLO XXI,3,0,0,27,sin datos,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,CHRYSLER PT CRUISER 2006 BLANCO,Falso,,0,0,Falso,NA,CHRYSLER,PT CRUISER,2006,BLANCO,AAT835G,3A4FY48B56T223768,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/11332/05-25,Falso,,,,01/01/1900,0,0,-102.27597,21.94492,0,232
250838765,0,30430,ROBO DE VEHICULO,4,30/04/2025,18,3,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,SAN COSME,NA,NA,",,,",AVENIDA,UNIVERSIDAD,6,0,0,20,09:40-10:10,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET SIERRA 1999 TINTO,Verdadero,1,1,0,Falso,NA,CHEVROLET,SIERRA,1999,TINTO,CZX106,1GTEK19T7XZ535500,COLORADO,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,HOJARASCA,5,AGS,30/04/2025,3,1,-102.30714,21.90151,0,220
250845078,0,30430,ROBO DE VEHICULO,5,01/05/2025,18,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,JOSE S. BUSTAMANTE,NA,NA,"211,,,",AVENIDA,VALLE DE LOS ROMEROS,3,5,58,26,05:58 a. m.,Falso,Falso,9,ninguna,"1 HOMBRE,VISTE PLAYERA ROJA Y ABAJO TRAE OTRA PLAYERA GRIS DE MANGA LARGA,PANTALON CAFE",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1995 ROJO,Falso,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1995,ROJO,AEH238E,3VW1671HMSM222679,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26179,21.9367,0,222
251099669,0,30430,ROBO DE VEHICULO,6,04/06/2025,23,3,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,LAS FRAGUAS,NA,NA,"109,,,",CALLE,EPAZOTE,4,8,47,19,08:47 a. m.,Falso,Falso,9,ninguna,"1 HOMBRE,CACHUCHA NEGRA Y LENTES",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1995 VERDE,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1995,VERDE,ADV245A,3VW1671PMSM214736,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,RODOLFO LANDEROS GALLEGOS,5,AGS,04/06/2025,3,1,-102.25257,21.89539,0,275
250846817,0,30430,ROBO DE VEHICULO,5,01/05/2025,18,4,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,REPUBLICA DE ARGENTINA,NA,NA,",,,",CALLE,REPUBLICA DE GUATEMALA,2,12,28,21,12:28 p. m.,Falso,Falso,9,ninguna,"1 HOMBRE,VISTE SUDADERA NEGRA CON CAPUCHA,QUIEN ESTABA MERODEANDO EL AUTO",ND,H,H,8,1,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 1998 GRIS,Verdadero,1,1,0,Falso,NA,NISSAN,SENTRA,1998,GRIS,ACJ723E,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,PILAR BLANCO,5,AGS,01/05/2025,4,1,-102.29729,21.86504,0,224
250862506,0,30430,ROBO DE VEHICULO,5,02/05/2025,18,5,1,FRACCIONAMIENTO,SANTA ELENA,261,261,CALLE,REPUBLICA DE NICARAGUA,NA,NA,",,,",CALLE,REPUBLICA DE COLOMBIA,2,5,0,26,05:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET AVALANCHE 2004 GRIS,Verdadero,"1,23",1,4250,Falso,NA,CHEVROLET,AVALANCHE,2004,GRIS,NPH1793,3GNEC12T94G274879,ESTADO DE MEXICO,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/11463/05-25,Falso,INSURGENTES,5,AGS,04/05/2025,7,1,-102.30371,21.86959,0,227
250861225,0,30430,ROBO DE VEHICULO,5,03/05/2025,18,6,1,COLONIA,ALTAVISTA,234,234,CALLE,CARLOS BARRON,NA,NA,"202,,,",CALLE,J. GOMEZ PORTUGAL,6,0,0,15,21:00-03:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,RENAULT FENIX 2004 AZUL,Verdadero,1,1,0,Falso,NA,RENAULT,FENIX,2004,AZUL,TLG502A,3BNJA1HB04K001184,OAXACA,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11436/04-25,Falso,SAN MARCOS,5,AGS,03/05/2025,6,1,-102.30577,21.89416,0,225
250862193,0,30430,ROBO DE VEHICULO,5,03/05/2025,18,6,1,COMUNIDAD,EL COLORADO (EL SOYATAL),6,6,CARRETERA,68 NORIAS DE OJOCALIENTE - LA LUZ,NA,NA,",,,",CALLE,SAGRADO CORAZON,4,0,0,21,12:00-13:21,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET PICK-UP 1982 ROJO,Falso,1,1,0,Falso,NA,CHEVROLET,PICK-UP,1982,ROJO,FP3123A,1GCCC14H7CS108828,DURANGO,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/11476/05-25,Verdadero,,,,01/01/1900,0,0,-102.16521,21.90445,0,226
250869055,0,30430,ROBO DE VEHICULO,5,04/05/2025,18,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,PROLONGACION,PASEO DE LA ASUNCION,NA,4CD,"1,,,",CALLE,GAVIOTAS,2,0,0,15,23:30-04:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 2001 TINTO,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,2001,TINTO,AAN163G,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11609/05-25,Falso,VISTAS DEL SUR,5,AGS,10/05/2025,6,1,-102.30105,21.84849,0,229
250886356,0,30430,ROBO DE VEHICULO,5,04/05/2025,18,7,1,FRACCIONAMIENTO,LOS PERICOS,287,287,AVENIDA,POLIDUCTO,NA,NA,",,,",CALLE,SAN JUDAS TADEO,4,0,0,13,18:00-11:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET AVEO 2013 AZUL REY,Verdadero,1,1,0,Falso,NA,CHEVROLET,AVEO,2013,AZUL REY,AEA998F,3EG1TC5CF4DL12539,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11690/05-25,Falso,OJOCALIENTE INEGI,5,AGS,27/05/2025,2,1,-102.24642,21.89714,0,235
251269257,0,30430,ROBO DE VEHICULO,6,29/06/2025,26,7,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,AVENIDA,ESFUERZO NACIONAL,NA,NA,"1408,,,",AVENIDA,MIGUEL ANGEL BARBERENA VEGA,4,0,0,22,17:27-18:27,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET S-10 1987 ROJO,Verdadero,1,1,0,Falso,NA,CHEVROLET,S-10,1987,ROJO,ZB4145D,1GCBS14E9H2132138,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/16588/06-25,Falso,LOS PERICOS,5,AGS,30/06/2025,1,1,-102.24969,21.89573,0,305
250880512,0,30430,ROBO DE VEHICULO,5,05/05/2025,19,1,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE I,123,123,AVENIDA,UNIVERSIDAD,NA,NA,",,,",CALLE,MONTES APALACHES,6,0,0,19,06:30-06:48,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,JEEP GRAND CHEROKEE 1996 TINTO,Falso,1,1,0,Falso,NA,JEEP,GRANDD CHEROKEE,1996,TINTO,ND,1J4GZ58S6TC247236,PERMISO,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31595,21.92173,0,231
250883402,0,30430,ROBO DE VEHICULO,5,05/05/2025,19,1,1,FRACCIONAMIENTO,LA FUENTE,257,257,CALLE,REPUBLICA DE NICARAGUA,NA,NA,"202,,,",CALLE,BOGOTA,2,0,0,4,21:00-22:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOLF 1998 BLANCO,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,GOLF,1998,BLANCO,ACX199F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11667/05-25,Falso,INSURGENTES,5,AGS,06/05/2025,2,1,-102.30319,21.87148,0,233
250881048,0,50102,ROBO DE VEHICULO,5,05/05/2025,19,1,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE II,131,131,CALLE,MOLINOS,NA,NA,"117,,,",CALLE,GRANEROS,6,16,28,22,04:28 p. m.,Verdadero,Falso,9,ninguna,2 HOMBRES,"LUIS ADOLFO RODRIGUEZ ALVARADO,MIGUEL ANGEL ALONSO MORENO",H,M,8,2,N,N,0,0,Falso,0,N,N,CHEVROLET CORSA 2005 GRIS,Verdadero,1,4,0,Falso,NA,CHEVROLET,CORSA,2005,GRIS,AEK838F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,LOMAS DEL CAMPESTRE II,5,AGS,05/05/2025,1,1,-102.31679,21.92633,0,240
250885239,0,30430,ROBO DE VEHICULO,5,06/05/2025,19,2,1,BARRIO,LA ESTACION,203,203,AVENIDA,HEROE DE NACOZARI NORTE,NA,NA,"205,,,",CALLE,REFUGIO REYES,1,0,0,16,22:00-08:44,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN JETTA 1994 ROJO,Verdadero,1,1,0,Falso,NA,VOLKSWAGEN,JETTA,1994,ROJO,ACV756F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,SANTA ANITA,5,AGS,06/05/2025,2,1,-102.28251,21.88401,0,234
250887740,0,30430,ROBO DE VEHICULO,5,06/05/2025,19,2,1,COLONIA,LAS FLORES,266,266,AVENIDA,DOCTOR IGNACIO T CHAVEZ,NA,NA,"224,,,",CALLE,DALIAS,2,0,0,15,23:00-03:30,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,FORD EXPLORER 2018 NEGRO,Falso,20,13,0,Falso,NA,FORD,EXPLORER,2018,NEGRO,ND,ND,ND,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.3019,21.87333,0,236
250896516,0,30430,ROBO DE VEHICULO,5,07/05/2025,19,3,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,VALENTE QUINTANA,2,0,0,14,17:00-21:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 1999 BLANCO,Falso,"1,23",1,4269,Falso,NA,NISSAN,SENTRA,1999,BLANCO,ADD674E,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11859/05-25,Falso,,,,01/01/1900,0,0,-102.29344,21.85485,0,237
250896528,0,30430,ROBO DE VEHICULO,5,07/05/2025,19,3,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,BOULEVARD,AGUILA,NA,9MR,"2,,,",CALLE,FAISAN,2,0,0,14,16:00-21:20,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU ROJO,Verdadero,1,1,0,Falso,NA,NISSAN,TSURU,2015,ROJO,A3007AAD,3N1EE31S0SK31892,AGUASCALIENTES,1,TAXI 3307,Falso,PARADO,Falso,Falso,ND,Falso,PILAR BLANCO,5,AGS,08/05/2025,4,1,-102.29675,21.8505,0,238
250901208,0,30430,ROBO DE VEHICULO,5,08/05/2025,19,4,1,FRACCIONAMIENTO,C.N.O.P. ORIENTE,687,687,CALLE,PASCUAL CORNEJO,NA,NA,"103,,,",CALLE,HUMBERTO BRAND SANCHEZ,3,16,5,22,04:05 p. m.,Verdadero,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET TRACKER 2015 NEGRO,Verdadero,1,1,0,Falso,NA,CHEVROLET,TRACKER,2015,NEGRO,ACH625E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Verdadero,Falso,ND,Falso,PROGRESO,5,AGS,08/05/2025,4,1,-102.26893,21.90451,0,239
250906000,0,30430,ROBO DE VEHICULO,5,09/05/2025,19,5,1,FRACCIONAMIENTO,LA FUENTE,257,257,CALLE,BOGOTA,NA,NA,",,,",AVENIDA,LAS AMERICAS,2,0,0,15,22:00-04:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET SPARK 2015 NEGRO,Falso,20,13,0,Falso,NA,CHEVROLET,SPARK,2015,NEGRO,AAG991G,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.30175,21.87148,0,241
