FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,DESTAC_SEG,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,ARMA_1,ARMA_2,VIOLENCIA,CUENT_HAB,DINERO,CANTIDAD,BANCO,UBIC_BANC,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,MOCHILA,LLAVES,OTROS,TRANS_S_N,UBIC_TRANS,LESIONADO,TRASL_HOSP,FIL_SOSP,ALIAS_SOSP,VEH_SOSP,TIPO_VEH,MONTO,PROCESO,DETENIDO,CIERRE_PRE,OBJ_RECUP,PR_FERIA,OID,INCIDENTE,LONG,LAT
13366,ENERO,2018-01-14,DOMINGO,8,7,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,IV CENTENARIO,1065,MORELOS,AVENIDA,DE LOS FUNDADORES,NA,0,N,0,N,AGUSTIN LOERA Y CHAVEZ,PEDRO PARGA,AGUSTIN LOERA Y CHAVEZ,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE PANTALON BLANCO Y SUDADERA GRIS CON NEGRO,NULO,NULO,N,1500,NULO,0,,,NULO,49,Robo a persona,-102.28043215,21.87082535
13444,ENERO,2018-01-14,DOMINGO,11,1,AGUASCALIENTES,URBANA,SIN TIPO,CLUB NECAXA (DESARROLLO SON DELIMITACION OFICIAL NO 21),926,INSURGENTES,BOULEVARD,JUAN PABLO II,NA,0,N,0,N,NINGUNO,NINGUNO,NINGUNO,PUNZANTE,CONTUSA,SI,N,1,0,N,NULO,0,1,0,1,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS VISTEN DE NEGRO CON BERMUDA UNO ES OBESO,NULO,CAMIONETA CHEVROLET VERDE,CAMIONETA,14000,NULO,0,,,NULO,50,Robo a persona,-102.34904213,21.85632432
13944,ENERO,2018-01-14,DOMINGO,20,10,JESUS MARIA,URBANA,COLONIA,EJIDAL,196,JM,CALLE,5 DE MAYO,NA,0,N,0,N,PRIMERO DE MARZO,FRANCISCO I MADERO,VICENTE GUERRERO,CONTUSA,NA,SI,N,1,200,N,NULO,0,0,0,0,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,NULO,N,200,NULO,0,,,NULO,51,Robo a persona,-102.35226490,21.96651066
13969,ENERO,2018-01-14,DOMINGO,20,35,CALVILLO,URBANA,COLONIA,DEL CARMEN,291,CALVILLO,PRIVADA,NARANJO,NA,202,A,0,N,DEL CARMEN,JACARANDAS,ARTICULO 115 DE LA CONSTITUCION,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE CON UNA GABARDINA CAFE,NULO,NULO,N,0,NULO,0,,,NULO,52,Robo a persona,-102.71161861,21.84495893
14186,ENERO,2018-01-14,DOMINGO,23,43,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD IV,584,MORELOS,CALLE,CARLOS GARCIA HIDALGO,NA,0,N,0,N,POLIDUCTO,MARTIN TRIANA,JOSE GONZALEZ CARRILLO,CONTUSA,NA,SI,N,1,1200,N,NULO,0,1,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS UNO VISTE PLAYERA BLANCA CHALECO CAFE PANTALON AZUL TENIS BLANCOS ELOTRO VISTE CON UNA CHAMARRA GRUESA Y CACHU,NULO,NULO,N,3300,NULO,0,,,NULO,53,Robo a persona,-102.25157420,21.85488452
6759,ENERO,2018-01-07,DOMINGO,16,2,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,TERAN SUR,CALLE,LUZ MARIA DE LOURDES GUERRA,NA,0,N,0,N,ESTHELA ALDANA,MARIA DEL CARMEN HERRERA R,RODOLFO LANDEROS GALLEGOS,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,1,,,NULO,54,Robo a persona,-102.25127671,21.90185142
13395,ENERO,2018-01-14,DOMINGO,9,9,AGUASCALIENTES,URBANA,BARRIO,SAN MARCOS,735,CENTRO,CALLE,RINCON,NA,0,N,0,N,MANUEL M PONCE,IGNACIO LOMAS,DOCTOR PEDRO DE ALBA,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE PANTALON OSCURO CHAMARRA NEGRA,NULO,NULO,N,0,NULO,0,,,NULO,55,Robo a persona,-102.30724963,21.87866695
14425,ENERO,2018-01-15,LUNES,10,44,AGUASCALIENTES,URBANA,CONDOMINIO,CENTRO DISTRIBUIDOR DE BASICOS,838,POCITOS,AVENIDA,AGUASCALIENTES,NA,0,N,0,N,0,NULO,ARNULFO M VALDES,FUEGO,NA,SI,RETIRO,1,100000,BANCOMER,CENTRO DISTRIBUIDOR DE BASICOS,0,0,0,0,0,0,0,1,0,0,SI,ESTACIONAMIENTO,NO,NULO,2 SUJETOS UNO DE ELLOS CON BARBA DE CANDADO Y SUDADERA,NULO,NULO,N,100000,NULO,0,,,NULO,56,Robo a persona,-102.29655202,21.91542331
14529,ENERO,2018-01-15,LUNES,13,8,AGUASCALIENTES,URBANA,SIN TIPO,PARQUE EL CEDAZO,392,MORELOS,AVENIDA,AGUASCALIENTES ORIENTE,NA,0,N,0,N,MARIANO HIDALGO,PASEO DE OJOCALIENTE,NINGUNO,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,PARQUE,NO,NULO,1 SUJETO,CON ENGAÑOS,NULO,N,0,NULO,0,,,NULO,57,Robo a persona,-102.25455839,21.86984131
14656,ENERO,2018-01-15,LUNES,15,26,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,IV CENTENARIO,1065,MORELOS,CALLE,DELICIAS,NA,0,N,0,N,HEROE DE NACOZARI,MANUEL RANGEL,MANUEL RANGEL,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,NO,ND,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,1,,,NULO,58,Robo a persona,-102.28158233,21.86967312
14661,ENERO,2018-01-15,LUNES,15,29,AGUASCALIENTES,URBANA,SIN TIPO,PARQUE SANTA ANITA,472,TERAN SUR,AVENIDA,PARQUE VIA,NA,0,N,0,N,GABRIELA MISTRAL,K,VALLE HONDO PONIENTE,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,PARQUE,NO,NULO,2 SUJETOS UNO VISTE PANTALON MEZCLILLA Y CAMISETA ROJA TIENE TATUAJES EN LOS BRAZOS,NULO,NULO,N,5000,NULO,0,,,NULO,59,Robo a persona,-102.27591444,21.90047672
14745,ENERO,2018-01-15,LUNES,17,24,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SAN CAYETANO,1118,POCITOS,CALLE,SAN COSME,NA,0,N,0,N,CARLOS SAGREDO,SAN CLEMENTE,SAN JORGE,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,3 SUJETOS VISTEN DE SHORT NEGRO ANDAN EN PATINETAS,NULO,NULO,PATINETA,2300,NULO,0,,,NULO,60,Robo a persona,-102.31035466,21.90004572
14762,ENERO,2018-01-15,LUNES,17,46,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,MORELOS,CALLE,ARGO,NA,101,A,0,N,BOYERO,BERENICE,CASIOPEA,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,1,0,0,1,NO,ND,NO,NULO,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,61,Robo a persona,-102.26994506,21.87277649
15062,ENERO,2018-01-15,LUNES,22,42,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PALMAS DEL PEDREGAL,761,POCITOS,PROLONGACION,GENERAL IGNACIO ZARAGOZA,NA,0,N,0,N,CANAL INTERCEPTOR,ASIENTOS,LIBERTAD,CORTANTE,NA,SI,N,1,200,N,NULO,0,0,0,0,0,0,0,1,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS UNO VISTE CHAMARRA NEGRA MARCA ADIDAS Y PANTALON NEGRO CON GORRA GRIS,NULO,NULO,N,200,NULO,0,,,NULO,62,Robo a persona,-102.30071497,21.90501812
9221,ENERO,2018-01-10,MIERCOLES,7,17,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,982,MORELOS,CALLE,CAROLINA VILLANUEVA DE GARCIA,NA,0,N,0,N,GRAGORIO RUIZ VELASCO,JULIO DIAZ TORRE,ANTONIO GUTIERREZ SOLA,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NULO,NULO,NULO,NULO,N,0,NULO,0,,,NULO,63,Robo a persona,-102.28145315,21.83642447
12189,ENERO,2018-01-13,SABADO,4,34,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LA ESTRELLA,483,TERAN NORTE,AVENIDA,GABRIELA MISTRAL,NA,0,N,0,N,CONVENCION DE 1614 ORIENTE,ARIES,GREGORIO MARTINEZ SOTO,DISPOSITIVO ELECTRICO,CONTUSA,SI,N,0,0,N,NULO,0,0,1,1,0,0,0,0,0,0,NO,NEGOCIO,NO,NULO,1 MUJER,NULO,NULO,N,3000,NULO,0,,,NULO,64,Robo a persona,-102.27920383,21.89837696
13447,ENERO,2018-01-14,DOMINGO,11,5,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EL PUERTECITO,700,TERAN NORTE,CALLE,OUERTO CAYO ARCAS,NA,0,N,0,N,PUERTO ISLA DEL CARMEN,PUERTO DE ENSENADA,PUERTO DE GUAYMAS,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS UNO VISTE SUDADERA GRIS Y PANTALON MEZCLILLA EL OTRO SUDADERA GRIS Y BERMUDA BLANCA,NULO,NULO,N,2000,NULO,0,,,NULO,65,Robo a persona,-102.24866128,21.93897242
11925,ENERO,2018-01-12,VIERNES,22,26,AGUASCALIENTES,URBANA,COLONIA,ALTAVISTA,922,POCITOS,CALLE,SANTA IRENE,NA,0,N,0,N,FUNDICION,REFAEL ARELLANO,SAN FELIPE,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,SI,NO AMERITO,2 SUJETOS,NULO,NULO,N,0,NULO,0,,,NULO,66,Robo a persona,-102.30648897,21.89081856
14681,ENERO,2018-01-15,LUNES,15,48,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,982,MORELOS,VIAS,FERROCARRIL,NA,0,N,0,N,CAROLINA VILLANEVA DE GARCIA,SIGLO XXI,JULIO DIAZ TORRE,CORTANTE,CONTUSA,SI,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,0,,,NULO,67,Robo a persona,-102.27721457,21.84290258
15457,ENERO,2018-01-16,MARTES,14,33,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CENTRO,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NA,0,N,0,N,PROFESOR ALEJANDRO TOPETE DEL VALLE,JOSE F ELIZONDO,NIETO,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,3 SUJETOS,CON ENGAÑOS,CAMIONETA EXPLORER COLOR TINTO,CAMIONETA,0,NULO,0,,,NULO,68,Robo a persona,-102.30160108,21.87715202
15780,ENERO,2018-01-16,MARTES,20,30,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,TERAN NORTE,CALLE,SIERRA MIL CRUCES,NA,0,N,0,N,SIERRA DE JUAREZ,SIERRA COLORADA,MONTE DE SAN ANDRES,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE SUDADERA NEGRA CON GORRA,NULO,NULO,N,3900,NULO,0,,,NULO,69,Robo a persona,-102.25331728,21.91210630
15846,ENERO,2018-01-16,MARTES,21,34,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA SUR,609,MORELOS,AVENIDA,FLOR DE NOCHEBUENA,NA,0,N,0,N,FLOR DE NOCHEBUENA,FLOR DE NOCHEBUENA,FLOR DE NOCHEBUENA,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE BERMUDA Y SUDADERA NEGRA,NULO,NULO,N,0,NULO,0,,,NULO,70,Robo a persona,-102.27482110,21.82336008
16329,ENERO,2018-01-17,MIERCOLES,14,8,PABELLON DE ARTEAGA,URBANA,FRACCIONAMIENTO,SANTA ISABEL,230-P,PA,CALLE,REAL DE ZACATECAS,NA,0,N,0,N,REAL DE POTOSI,REAL DE ASIENTOS,REAL DE CANANEA,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,NO,VIA PUBLICA,NO,NULO,1 SUJETO,EL CHATO,NULO,N,4000,NULO,0,,,NULO,71,Robo a persona,-102.26863179,22.08077963
16394,ENERO,2018-01-17,MIERCOLES,15,29,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA TERESA,790,TERAN NORTE,CALLE,CAPUCHINAS,NA,601,N,0,N,JOSEFINO,PAULINO N MARTI,CLARISAS,PSICOLOGICA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE SUDADERA NEGRA,NULO,NULO,N,0,NULO,0,,,NULO,72,Robo a persona,-102.28091946,21.92033340
16480,ENERO,2018-01-17,MIERCOLES,17,21,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324-P,MORELOS,CALLE,ATICA,NA,204,N,0,N,DE LA PRESA,PASEOS DEL MARQUEZ,BETINA,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,73,Robo a persona,-102.26553507,21.81183086
16650,ENERO,2018-01-17,MIERCOLES,20,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LINDAVISTA,407,MORELOS,AVENIDA,AYUNTAMIENTO,NA,0,N,0,N,JOSEFA ORTIZ DE DOMINGUEZ,PITAGORAS,JARDIN DEL ESTUDIANTE,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,PARQUE,NO,NULO,2 SUJETOS UNO DE ELLOS TEZ BLANCA USA GORRA OSCURA,NULO,NULO,N,0,NULO,0,,,NULO,74,Robo a persona,-102.28691648,21.86956975
16915,ENERO,2018-01-18,JUEVES,6,52,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,INSURGENTES,AVENIDA,FAISAN,NA,0,N,0,N,AGUILA,FAISAN,BUHO,CORTANTE,NA,SI,N,1,300,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,NULO,N,300,NULO,0,,,NULO,75,Robo a persona,-102.29762266,21.85054377
16562,ENERO,2018-01-17,MIERCOLES,19,9,RINCON DE ROMOS,RURAL,COMUNIDAD,SAN JACINTO,241-P,RR,RIO,SAN JACINTO,NA,0,N,0,N,NINGUNO,NINGUNO,NINGUNO,FUEGO,CORTANTE,SI,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,RIO,SI,HGRR,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,76,Robo a persona,-102.23636028,22.35046941
17118,ENERO,2018-01-18,JUEVES,12,48,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOS PERICOS,770,TERAN NORTE,CALLE,SANTA GABRIELA,NA,106,N,0,N,POLIDUCTO,SANTA CECILIA,SANTA ANITA,NA,NA,NO,N,1,0,N,NULO,1,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NULO,NULO,NULO,NULO,N,0,NULO,0,,,NULO,77,Robo a persona,-102.24853740,21.90533021
17241,ENERO,2018-01-18,JUEVES,14,58,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE LA LOMA,454,TERAN NORTE,CALLE,LOMA DEL PUMA,NA,0,N,0,N,LOMA DEL CARDENAL,LOMA DEL JABALI,LOMA DEL VENADO,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,1,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE PANTALON NEGRO TENIS ROJOS CHAMARRA NEGRA,NULO,NULO,N,0,NULO,0,,,NULO,78,Robo a persona,-102.24694679,21.91303349
17242,ENERO,2018-01-18,JUEVES,15,1,SAN JOSE DE GRACIA,URBANA,SIN TIPO,SAN JOSE DE GRACIA,46,SJG,CALLE,LICENCIADO LUIS ECHEVERRIA,NA,614,N,0,N,ANTONIA LOPEZ,NINGUNO,RAFAEL GONZALEZ GUERRA,NA,NA,NO,N,1,900,N,NULO,0,0,0,0,0,0,0,0,0,0,SI,BORDO VEHICULO,NO,NULO,SIN DATOS,NULO,NULO,N,900,NULO,0,,,NULO,79,Robo a persona,-102.41343583,22.14082988
17263,ENERO,2018-01-18,JUEVES,15,37,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,INSURGENTES,AVENIDA,DOCTOR MARIANO AZUELA,NA,0,N,0,N,JUAN SARABIA,PASEO DE LA ASUNCION,DOROTEO ARANGO,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,0,NULO,0,,,NULO,80,Robo a persona,-102.30167710,21.85144114
17558,ENERO,2018-01-18,JUEVES,21,10,JESUS MARIA,URBANA,SIN TIPO,EL CALVARIO,220,JM,PRIVADA,NIAGARA,NA,204,B,0,N,LAS FLORES,NIAGARA NORTE,MIRASOLES,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,NULO,N,600,NULO,0,,,NULO,81,Robo a persona,-102.34570272,21.97027869
17582,ENERO,2018-01-18,JUEVES,21,21,AGUASCALIENTES,URBANA,CONDOMINIO,CENTRAL DE ABASTOS,1087,INSURGENTES,AVENIDA,MAHATMA GANDHI,NA,0,N,0,N,DEL ABASTO,DEL ABASTO,NINGUNO,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,MOTOCICLETA ITALIKA ROJA,MOTOCICLETA,0,NULO,0,,,NULO,82,Robo a persona,-102.29353101,21.83197329
17660,ENERO,2018-01-18,JUEVES,22,29,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,478,TERAN SUR,AVENIDA,SIGLO XIX,NA,0,N,0,N,CANAL INTERCEPTOR,JUAN DE DIOS PESA,1810,NA,NA,NO,N,0,0,N,NULO,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,4 SUJETOS,NULO,2 MOTOCICLETAS OSCURAS SIN LUCES,MOTOCICLETA,0,NULO,0,,,NULO,83,Robo a persona,-102.27227032,21.89102399
16784,ENERO,2018-01-17,MIERCOLES,22,59,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,LAZARO CARDENAS (III),605,MORELOS,AVENIDA,PASEO DE LA CRUZ,NA,0,N,0,N,MARIANO ESCOBEDO,FERROCARRIL,COMUNICACIONES Y TRANSPORTES,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,1,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE DE AZUL,NULO,NULO,N,0,NULO,0,,,NULO,84,Robo a persona,-102.27715800,21.87353912
17901,ENERO,2018-01-19,VIERNES,8,55,AGUASCALIENTES,URBANA,CONDOMINIO,CENTRO COMERCIAL EL DORADO,952,INSURGENTES,AVENIDA,LAS AMERICAS,NA,0,N,0,N,DOCTOE E GONEZALEZ MEDINA,REPUBLICA MEXICANA,REPUBLICA DEL SALVADOR,NA,NA,NO,N,0,0,N,NULO,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE SUDADERA NEGRA CON FRANJAS GRIS PANTALON DE MEZCLILLA TENIS BLANCO CON ROJO,JUAN EDUARDO MARTINEZ RUVALCABA 29 AÑOS DOMICILIO LAS FLORES BEGONIAS 111,NULO,N,300,NULO,1,,,NULO,85,Robo a persona,-102.30365024,21.86362852
18355,ENERO,2018-01-19,VIERNES,19,10,AGUASCALIENTES,URBANA,SIN TIPO,CENTRO COMERCIAL MALL,977,INSURGENTES,AVENIDA,DE LOS MAESTROS,NA,0,N,0,N,FRAY TORIBIO DE BENAVENTE,AGUASCALIENTES PONIENTE,NINGUNO,CORTANTE,NA,SI,RETIRO CAJERO,1,14000,BANCOMER,CAJERO VELARIA MALL,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS  UNO VISTE PANTALON NEGRO OTRO CAMISA AZUL GORRO ROJO,NULO,CHEVY COLOR AZUL MARINO,CARRO,14000,NULO,0,,,NULO,86,Robo a persona,-102.31576999,21.85876630
18481,ENERO,2018-01-19,VIERNES,21,16,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PINTORES MEXICANOS,443,TERAN NORTE,CALLE,CARLOS FUENTES MARES,NA,602,N,0,N,FRIDA KALHO,FRNACISCO GOYTIA,RENATO LEDUC,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NULO,1 MENOR,NULO,NULO,N,0,NULO,0,,,NULO,87,Robo a persona,-102.26541028,21.91745233
18482,ENERO,2018-01-19,VIERNES,21,18,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SANTA ANITA (DELEGACION JESUS TERAN),482,TERAN SUR,AVENIDA,NAZARIO ORTIZ GARZA,NA,0,N,0,N,LUIS COLOMA,CONVENCION DE 1914 ORIENTE,TERESA DE AVILA,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO,NULO,MOTOCICLETA NEGRA,MOTOCICLETA,0,NULO,0,,,NULO,88,Robo a persona,-102.27789189,21.89651262
18565,ENERO,2018-01-19,VIERNES,22,7,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTAS DEL SOL II,568,MORELOS,AVENIDA,MARIANO ESCOBEDO,NA,0,N,0,N,ECLIPSE,NADIR,SOL,CORTANTE,NA,SI,N,0,0,N,NULO,0,1,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS UNO VISTE SUDADERA AZUL TIENE BARBA OTRO SUDADERA GRIS,NULO,NULO,N,0,NULO,0,,,NULO,89,Robo a persona,-102.27465258,21.86369351
18746,ENERO,2018-01-20,SABADO,1,14,AGUASCALIENTES,URBANA,SIN TIPO,UNION GANADERA,813,POCITOS,CALLE,GUADALUPE GONZALEZ,NA,0,N,0,N,UNIVERSIDAD,7,SILVESTRE GOMEZ,CONTUSA,NA,SI,N,0,0,N,NULO,0,1,0,0,0,0,0,1,1,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,MOTOTCICLETA,MOTOCICLETA,0,NULO,0,,,NULO,90,Robo a persona,-102.31203867,21.90941537
18800,ENERO,2018-01-20,SABADO,3,0,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,INSURGENTES,BOULEVARD,AGUILA,NA,0,N,0,N,FAISAN,CANARIO,ANDADOR DE LAS GAVIOTAS,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,SI,HOSPITAL HIDALGO,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,91,Robo a persona,-102.29941696,21.84974666
18885,ENERO,2018-01-20,SABADO,7,16,AGUASCALIENTES,URBANA,COLONIA,FRANCISCO GUEL JIMENEZ,526,TERAN SUR,AVENIDA,MANUEL GOMEZ MORIN,NA,0,N,0,N,CONVENCION DE 1914 ORIENTE,ALFREDO LEWIS,CONVENCION DE 1914 ORIENTE,CORTANTE,NA,SI,N,0,0,N,NULO,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,NULO,2 SUJETOS,NULO,NULO,N,0,NULO,2,,,NULO,92,Robo a persona,-102.28551815,21.90244220
18949,ENERO,2018-01-20,SABADO,10,31,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,478,TERAN SUR,AVENIDA,AGUASCALIENTES ORIENTE,NA,0,N,0,N,HOMERO,JOSE H ESCOBEDO,PABLO NERUDA,NA,NA,NO,N,0,0,N,NULO,0,0,0,0,0,0,0,1,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE SUDADERA AZUL,NULO,NULO,N,0,NULO,0,,,NULO,93,Robo a persona,-102.27100304,21.89606356
19217,ENERO,2018-01-20,SABADO,16,31,AGUASCALIENTES,URBANA,COMUNIDAD,PEÑUELAS (EL CIENEGAL),27-P,INSURGENTES,CARRETERA,45 LEON - AGUASCALIENTES,NA,0,N,0,N,ADOLFO LOPEZ MATEOS,LICENCIADO ADOLFO RUIZ CORTINES,FRANCSICO I MADERO,NA,NA,NO,N,1,100,N,NULO,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NULO,1 SUJETO VISTE GORRO AZUL CAMISA ROJA PANTALON MEZCLILLA,NULO,NULO,N,100,NULO,0,,,NULO,94,Robo a persona,-102.27640424,21.72423861
19839,ENERO,2018-01-21,DOMINGO,1,23,AGUASCALIENTES,URBANA,CONDOMINIO,RINCONADA DEL PARQUE,1083,MORELOS,AVENIDA,HEROE DE NACOZARI SUR,NA,0,N,0,N,DEL LAGO,MEZCALA,SINALOA,CONTUSA,NA,SI,N,0,0,N,NULO,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,SI,NO AMERITO,SIN DATOS,NULO,NULO,N,0,NULO,0,,,NULO,95,Robo a persona,-102.28236013,21.85540709
19962,ENERO,2018-01-21,DOMINGO,3,1,AGUASCALIENTES,URBANA,BARRIO,DE GUADALUPE,910,CENTRO,CALLE,LARREATEGUI,NA,0,N,0,N,NINGUNO,ZACARIAS TOPETE,REFOTMA,NA,NA,NO,N,0,0,N,NULO,0,0,0,1,0,0,0,0,0,1,SI,VIA PUBLICA,NO,NULO,5 SUJETOS VISTEN DE CAMUFLAJE,NULO,NULO,N,16000,NULO,0,,,NULO,96,Robo a persona,-102.30697745,21.88620861
