FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
241637274,0,30411,AUTOPARTES,9,2024-09-16,38,1,3,COLONIA,LIBERAL,785,785,CALLE,MARIANO ESCOBEDO,0,NA,"101,,,",CALLE,MARGARITA MAZA,7,0,0,4,19:00-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,WEST,1,2,0,1050,-102.71625859,21.84286049
241638087,0,30403,AUTOPARTES,9,2024-09-16,38,1,5,CONDOMINIO,RUISE¡ORES II,1023,1023,AVENIDA,RUISE¡ORES,0,NA,",,,",CALLE,AGUILA,7,0,0,6,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"38,6","Objetos personales,Tecnologia",0.00000,0.000000,false,4,1,CAMIONETA,YARIS,ND,1,1,0,1051,-102.33010968,21.96844282
241541514,0,50305,AUTOPARTES,9,2024-09-03,36,2,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,JOSE CALVILLO,0,NA,"816,,,",CALLE,LICENCIADO EDUARDO RODRIGUEZ LARIZ,2,5,24,26,03:00-05:59,false,true,9,Ninguna,1 HOMBRE,VECINO,ND,H,6,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,13,0,1052,-102.32494661,21.85163858
241631181,0,30907,AUTOPARTES,9,2024-09-15,37,7,1,FRACCIONAMIENTO,VISTAS DEL VALLE,453,453,PROLONGACION,VILLAS DE LAS FUENTES,0,NA,",,,",CALLE,DORADILLA,3,17,22,23,19:00-21:29,true,false,9,Ninguna,2 HOMBRES,ND,H,A,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,2,0,1053,-102.23627665,21.91623447
241628746,0,30904,AUTOPARTES,9,2024-09-15,37,7,1,COLONIA,DEL CARMEN,236,236,CALLE,BENJAMIN DE LA MORA,0,NA,",,,",CALLE,LIBERTAD,1,9,58,20,09:00-11:59,true,false,9,Ninguna,"1 HOMBRE CAMISA A CUADROS NEGRO CON GRIS, CACHUCHAND",ND,H,M,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,2,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,13,0,1054,-102.29990819,21.88758055
241638155,0,30446,AUTOPARTES,9,2024-09-16,38,1,1,FRACCIONAMIENTO,LAS HADAS,594,594,CALLE,AFRODITA,0,NA,"114,,,",CALLE,TROQUEL,3,12,47,21,12:00-15:29,false,false,9,Ninguna,1 HOMBRE CAMISA VERDEM BONNETE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,38,Objetos personales,0.00000,0.000000,false,2,1,CAMIONETA,ND,ND,1,6,0,1055,-102.29111373,21.90642688
241648153,0,30411,AUTOPARTES,9,2024-09-17,38,2,1,ZONA,ZONA CENTRO,501,501,CALLE,RIVERO Y GUTIERREZ,0,NA,",,,",CALLE,JOSE MARIA MORELOS,1,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,27,28","Mochila, maleta,Documentos,Dinero",40000.00000,0.000000,false,1,1,AUTOMOVIL,MITSUBISHI,MIRAGE,1,1,0,1056,-102.29572608,21.88307218
241650366,0,30403,AUTOPARTES,9,2024-09-18,38,3,1,FRACCIONAMIENTO,PIRAMIDES,626,626,CALLE,TENAYUCA,0,NA,"134,,,",CALLE,MITLA,5,4,30,26,03:00-05:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"26,11,38,12","Bolsa,Herramienta,Objetos personales,Ropa",0.00000,0.000000,false,1,1,AUTOMOVIL,NISSAN,MARCH,1,1,0,1057,-102.27985620,21.85505427
241652695,241652695,30403,AUTOPARTES,9,2024-09-18,38,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,ESTHELA ALDANA,0,NA,"605,,,",AVENIDA,RODOLFO LANDEROS,3,14,38,21,12:00-15:29,false,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,0.000000,false,1,1,AUTOMOVIL,HYUNDAI,ATOS,1,1,0,1058,-102.25233439,21.90270793
241654537,0,30403,AUTOPARTES,9,2024-09-18,38,3,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,627,CALLE,16N GREGORIO RUIZ VELAZCO,0,NA,",,,",CALLE,12E ANTONIO GUTIERREZ SOLA,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,Equipo de sonido,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,6,0,1059,-102.28505639,21.83709825
241655880,0,30411,AUTOPARTES,9,2024-09-18,38,3,1,FRACCIONAMIENTO,OJOCALIENTE FOVISSSTE,587,587,AVENIDA,PASEO DE LA CRUZ,0,NA,"714,,,",CALLE,PASEO DE LA HACIENDA,5,21,0,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,2,30,28","Mochila, maleta,Computo,Llaves,Dinero",6860.00000,10000.000000,false,1,1,CAMIONETA,CHEVROLET,PICKUP,1,1,0,1060,-102.25849562,21.87340781
241660154,0,30411,AUTOPARTES,9,2024-09-19,38,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",354,354,CALLE,FRANCISCO ARMENGOL,0,NA,",,,",CALLE,SALVADOR PATILLO DOMINGUEZ,3,17,5,23,19:00-21:29,true,false,9,Ninguna,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,1,2,AUTOMOVIL,FORD,FIESTA,1,1,0,1061,-102.25925911,21.93677551
241667748,0,30411,AUTOPARTES,9,2024-09-20,36,5,1,SUBDIVISION,AGRICULTURA,519,519,CALLE,REPUBLICA DE PARAGUAY,0,NA,",,,",AVENIDA,MAHATMA GANDHI,2,0,0,27,Sin datos,false,false,9,Ninguna,1 HOMBRECAMISA A CUADROS,ND,H,M,8,0,ND,NS,0,0,false,0,MOTOCICLETA,ND,24,Bateria,0.00000,0.000000,false,1,2,CAMIONETA,CHEVROLET,COLORADO,1,1,0,1062,-102.29571453,21.86364678
241683010,0,30411,AUTOPARTES,9,2024-09-22,38,7,1,COLONIA,COL SAN MARCOS,145,145,CALLE,ASUNCION,0,NA,"107,,,",CALLE,NAVARRETE,6,14,47,21,12:00-15:29,true,true,1,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,ND,54,Tapas,0.00000,0.000000,false,2,2,AUTOMOVIL,VOLKSWAGEN,VIRTUS,1,1,0,1063,-102.31116688,21.87837759
7411013,0,30411,AUTOPARTES,9,2024-09-12,37,4,7,FRACCIONAMIENTO,JOSE LUIS MACIAS,1155,1155,CALLE,DOLORES HIDALGO,0,NA,",,,",CALLE,GUADALUPE,7,0,3,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,1064,-102.31780623,22.23369701
11403014,0,30403,AUTOPARTES,9,2024-09-14,37,6,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,1320,CALLE,PASEOS DE SAN JUDAS TADEO,0,NA,",,,",CALLE,PASEOS DE SANTA BEATRIZ,7,9,20,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,false,0,ND,ND,22,Autoestereo,0.00000,4000.000000,false,4,2,AUTOMOVIL,CHEVROLET,ND,1,1,0,1065,-102.27205349,22.02273173
73411008,0,30411,AUTOPARTES,7,2024-07-15,29,1,7,COLONIA,ZONA CENTRO,1166,1166,CALLE,DOCTOR FRANCISCO GUEL JIMENEZ,0,NA,",,,",CALLE,MORELOS,7,15,23,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,false,0,N,N,"22,6,28","Autoestereo,Tecnologia,Dinero",1000.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,1066,-102.32073720,22.22759197
113411010,0,30411,AUTOPARTES,7,2024-07-21,29,7,11,RURAL,PARQUE INDUSTRIAL SAN FRANCISCO (PISF),1327,1327,AVENIDA,JAPON,0,NA,",,,",CARRETERA,LA ESCONDIDA,7,2,20,25,00:00-02:59,false,false,9,Ninguna,PERSONAS,ND,N,N,8,0,ND,ND,0,0,false,0,MOTOCICLETA BICICLET,ND,"24,11","Bateria,Herramienta",0.00000,8000.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,1067,-102.26902570,22.03443943
63411009,0,30411,AUTOPARTES,7,2024-07-15,29,1,6,RURAL,LAS FLORES,1140R,0,CARRETERA,AGUASCALIENTES-ZACATECAS,0,NA,",,,",CARRETERA,PABELLON DE HIDALGO,7,20,13,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,false,0,ND,ND,"2,6,29,31,27","Computo,Tecnologia,Cartera,Mochila, maleta,Documen?",0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,1068,-102.29672741,22.15722185
73411011,0,30411,AUTOPARTES,8,2024-08-04,32,4,7,BARRIO,DE CHORA,1153,1153,CALLE,MOROLINEA PONIENTE,0,NA,",,,",CALLE,NICOLAS BRAVO,7,7,49,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,false,0,N,N,"24,22,11","Bateria,Autoestereo,Herramienta",0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,1069,-102.32794335,22.23149952
73411013,0,30411,AUTOPARTES,8,2024-08-15,33,4,7,COLONIA,ZONA CENTRO,1166,1166,CALLE,EDEN,0,NA,",,,",CALLE,LIBERTAD,7,13,40,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,false,0,N,N,"3,22","Celular,Autoestereo",0.00000,0.000000,false,4,2,ND,ND,ND,1,1,0,1070,-102.32240222,22.22784144
241666069,0,30411,AUTOPARTES,9,2024-09-20,38,5,1,FRACCIONAMIENTO,LAS ESTRELLA,207,207,CALLE,LIRA,0,NA,",,,",BOULEVARD,SOLIDARIDAD,3,15,34,22,15:30-18:59,true,false,9,Ninguna,1 HOMBRE,AUTOLAVADO,H,H,8,0,ND,ND,0,0,false,0,N,N,28,Dinero,860.00000,0.000000,false,3,1,AUTOMOVIL,ND,ND,1,1,0,1071,-102.28305174,21.90323081
241684005,0,30411,AUTOPARTES,9,2024-09-22,38,7,1,COLONIA,GREMIAL,613,613,CALLE,28 DE AGOSTO,0,NA,",,,",CALLE,CORONEL FELIX DE LA PAZ,6,17,32,22,15:30-18:59,false,false,9,Ninguna,ND,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"28,31","Dinero,Mochila, maleta",8000.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,1072,-102.28515653,21.89715190
241687866,0,30411,AUTOPARTES,9,2024-09-23,39,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,LICEANCIADO EDUARDO RODRIGUEZ LARIZ,0,NA,",,,",CALLE,JOSE CALVILLO,2,2,20,25,00:00-02:59,true,false,9,Ninguna,2 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,SUBURBAN,1,1,0,1073,-102.32406400,21.85334400
241688183,0,30411,AUTOPARTES,9,2024-09-23,39,1,1,FRACCIONAMIENTO,MEXICO,624,624,CALLE,TAMAULIPAS,0,NA,"206,,,",AVENIDA,AGUASCALIENTES SUR,5,5,46,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"11,46,38","Herramienta,Accesorios,Objetos personales",0.00000,35000.000000,false,4,3,AUTOMOVIL,MERCURY,ND,23,1,3286,1074,-102.28104266,21.85960836
241688303,0,30411,AUTOPARTES,9,2024-09-23,39,1,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,651,651,CALLE,MISION DE CALIFORNIA,0,NA,",,,",AVENIDA,MISION DE SALAMANCA,6,6,47,19,06:00-08:59,true,false,9,Ninguna,1 HOMBRE,ND,H,A,8,0,ND,ND,0,0,false,0,BICICLETA,DE COLOR AGUA,38,Objetos personales,0.00000,0.000000,false,1,1,CAMIONETA,TOYOTA,RAV4,1,6,0,1075,-102.31810710,21.93172321
241693172,0,30403,AUTOPARTES,9,2024-09-23,39,1,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,127,127,CALLE,CORDILLERA DE LOS ALPES,0,NA,"213,,,",CALLE,MONTEBLANCO,6,20,56,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,31,"Mochila, maleta",0.00000,0.000000,false,4,1,AUTOMOVIL,CHEVROLET,AVEO,1,13,0,1076,-102.30042603,21.92361861
241691477,0,50107,AUTOPARTES,9,2024-09-23,39,1,2,COLONIA,LA LOMA,771,771,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,0,NA,",,,",AVENIDA,JESUS MACIAS RANGEL,7,15,52,22,15:30-18:59,false,false,9,Ninguna,1 HOMBRE,CONOCIDO,ND,H,3,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,3,2,AUTOMOVIL,ND,ND,1,13,0,1077,-102.06542580,22.09799357
241694259,0,50102,AUTOPARTES,9,2024-09-23,39,1,1,FRACCIONAMIENTO,SANTA ANITA 4A SECCION,543,543,AVENIDA,AGUASCALIENTES ORIENTE,0,NA,",,,",BOULEVARD,GUADALUPANO,4,23,47,24,21:30-23:59,true,false,9,Ninguna,VARIAS PERSONAS,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,28,Dinero,300.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,AVEO,1,13,0,1078,-102.27055213,21.90256418
241699801,0,30403,AUTOPARTES,9,2024-09-24,39,2,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,BOULEVARD,MIGUEL DE LA MADRD HURTADO,0,NA,",,,",CALLE,EL REFUGIO,7,21,49,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,28","Mochila, maleta,Dinero",80000.00000,0.000000,false,4,1,AUTOMOVIL,JEEP,ND,1,13,0,1079,-102.32926480,21.94435347
241700405,0,30403,AUTOPARTES,9,2024-09-24,39,2,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,PALENQUE,0,NA,",,,",CALLE,BONAMPAK,5,5,52,26,03:00-05:59,false,false,9,Ninguna,1 HOMBRE,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,ND,ND,1,6,0,1080,-102.25609605,21.86458073
241699284,0,30446,AUTOPARTES,9,2024-09-24,39,2,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,CALLE,EL MOCHO,0,NA,",,,",AVENIDA,SIGLO XXI,4,20,31,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,27,38","Mochila, maleta,Documentos,Objetos personales",0.00000,10000.000000,false,3,1,AUTOMOVIL,FORD,FOCUS,1,1,0,1081,-102.24732480,21.87639599
241701188,0,30403,AUTOPARTES,9,2024-09-25,39,3,1,FRACCIONAMIENTO,LA HUERTA,617,617,CALLE,CHICHIMECO,0,NA,",,,",CALLE,GARABATO,5,4,20,26,03:00-05:59,false,false,9,Ninguna,1 HOMBRE CON VESTIMENTA EN COLOR CAFE,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,0,1082,-102.27919723,21.87700528
241701324,0,30403,AUTOPARTES,9,2024-09-25,39,3,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,CALLE,PALENQUE,0,NA,",,,",ANDADOR,CUARTO BONAMPAK,5,5,52,26,03:00-05:59,false,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,DODGE,CARAVAN,1,13,0,1083,-102.25585591,21.86379570
241702041,0,30403,AUTOPARTES,9,2024-09-25,39,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,CALLE,HORTALIZAS,0,NA,",,,",CALLE,ADORATRICES,3,9,17,20,09:00-11:59,false,false,9,Ninguna,VARIAS PERSONAS,COLOMBIANOS,H,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,NISSAN,SENTRA,1,1,0,1084,-102.26959700,21.92378178
241711044,0,30411,AUTOPARTES,9,2024-09-26,39,4,5,COLONIA,FRATERNIDAD,1106,1106,CALLE,CA¡ADA DE LOS CAMPOS,0,NA,",,,",CALLE,CA¡ADA DE LOS JIMENEZ,7,17,47,23,19:00-21:29,false,false,9,Ninguna,4 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"24,11","Bateria,Herramienta",0.00000,0.000000,false,1,2,CAMIONETA,NISSAN,ND,1,13,0,1085,-102.35790145,21.95306739
241712502,0,30403,AUTOPARTES,9,2024-09-26,39,4,1,ISLA,PIRULES,690,690,BOULEVARD,SAN MARCOS,0,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,2,22,15,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,27","Mochila, maleta,Documentos",0.00000,0.000000,false,4,1,CAMIONETA,DODGE,RAM,23,1,3298,1086,-102.32015663,21.86322333
241712782,0,30403,AUTOPARTES,9,2024-09-26,39,4,1,COLONIA,OLIVARES SANTANA,649,649,CALLE,JOSE MARIA ELIZALDE,0,NA,",,,",CALLE,J MA LOPEZ DE NAVA,6,23,0,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"2,29,27,6","Computo,Cartera,Documentos,Tecnologia",0.00000,0.000000,false,4,2,AUTOMOVIL,ND,ND,1,6,0,1087,-102.31322839,21.89283879
241714235,0,30403,AUTOPARTES,9,2024-09-27,39,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,JUAN DE PADILLA,0,NA,"235,,,",CALLE,ERMITA DE SAN SEBASTIAN,3,7,52,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,1088,-102.26324968,21.92805965
5411015,0,30411,AUTOPARTES,9,2024-09-15,37,7,5,COLONIA,HACIENDA SAN LORENZO,1106R,0,TERRACERIA,HACENDA SAN LORENZO,0,NA,",,,",TERRACERIA,TERRACERIA,7,9,3,20,09:00-11:59,false,false,8,Ninguna,VARIOS HOMBRES,ND,H,H,8,0,ND,ND,1,0,true,0,N,N,22,Autoestereo,0.00000,0.000000,false,3,2,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,1089,-102.37038244,21.95757546
241696584,0,30428,AUTOPARTES,9,2024-09-24,39,2,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,BOULEVARD,GUADALUPANO,0,NA,",,,",AVENIDA,SIGLO XXI,3,13,11,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,H,ND,8,1,ND,ND,0,0,false,0,N,N,31,"Mochila, maleta",0.00000,0.000000,false,3,1,CAMION,ND,ND,1,4,0,1090,-102.25744554,21.90667884
241707275,0,50102,AUTOPARTES,9,2024-09-26,39,4,1,FRACCIONAMIENTO,EL COBANO,214,214,CALLE,LICENA,0,NA,"129,,,",CALLE,COLORIN,3,1,30,25,00:00-02:59,true,false,9,Ninguna,VARIAS PERSONAS,ND,ND,H,8,1,JOSE JUAN PEREZ PEREZ,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,3,5,CAMION,ND,ND,1,4,0,1091,-102.27920400,21.90764126
241718159,0,30411,AUTOPARTES,9,2024-09-27,39,5,1,SUBDIVISION,CANTERAS DE SANTA IMELDA,413,413,CALLE,VALLE MORCINIQUE,0,NA,",,,",RETORNO,CALACATTA,2,21,11,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,CAMIONETA,CHEVROLET,COLORADO,1,1,0,1092,-102.32821930,21.86649085
241718543,0,30411,AUTOPARTES,9,2024-09-27,39,5,1,COLONIA,GREMIAL,613,613,AVENIDA,HEROE DE NACOZARI NORTE,0,NA,",,,",CALLE,INDEPENDENCIA DE MEXICO,1,22,21,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"24,31,38,3","Bateria,Mochila, maleta,Objetos personales,Celular+",0.00000,30000.000000,false,1,2,CAMIONETA,CHEVROLET,EXPRESS,1,1,0,1093,-102.28512000,21.89153361
241718586,0,30411,AUTOPARTES,9,2024-09-27,39,5,1,FRACCIONAMIENTO,VERSALLES II,164,164,CALLE,ENRIQUE REBSAMEN,0,NA,",,,",CALLE,GENERAL FORTUNATO MAYCOTTE,2,22,7,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,CAMIONETA,DODGE,RAM,1,1,0,1094,-102.31166663,21.85711083
241719904,0,30904,AUTOPARTES,9,2024-09-28,39,6,1,COLONIA,LA SOLEDAD,288,288,CALLE,ARANDAS,0,NA,"401,,,",BOULEVARD,ADOLFO RUIZ CORTINES,6,3,42,26,03:00-05:59,true,false,9,Ninguna,2 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,50,Alimentos,0.00000,0.000000,false,1,1,CAMIONETA,ND,ND,1,6,0,1095,-102.33033140,21.87332455
241719434,0,30904,AUTOPARTES,9,2024-09-28,39,6,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,376,AVENIDA,SAN FRANCISCO DE LOS VIVEROS,0,NA,",,,",AVENIDA,VALLARTA,4,1,6,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,13,0,1096,-102.23671800,21.88399700
241721670,0,30403,AUTOPARTES,9,2024-09-28,39,6,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,663,CALLE,RIO JORDAN,0,NA,"113,,,",AVENIDA,AGUASCALIENTES,6,2,25,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,SUZUKI,SWIFT,1,1,0,1097,-102.31779118,21.89218804
241723189,0,30411,AUTOPARTES,9,2024-09-28,39,6,1,FRACCIONAMIENTO,LOS PIRULES,101,101,CALLE,MAGNOLIAS,0,NA,",,,",CALLE,HORTENCIA,2,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"24,46","Bateria,Accesorios",0.00000,0.000000,false,1,2,AUTOMOVIL,PONTIAC,ND,1,1,0,1098,-102.32047323,21.86833855
241724134,0,30411,AUTOPARTES,9,2024-09-28,39,6,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,MARIANO ESCOBEDO,0,NA,",,,",CALLE,JOSE GONZALEZ CARRILLO,5,19,58,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,SPIRIT,1,1,0,1099,-102.25603376,21.85126961
241727035,0,30403,AUTOPARTES,9,2024-09-29,39,7,5,COLONIA,CENTRO,938,938,AVENIDA,SAN LORENZO,0,NA,",,,",PRIVADA,SAN LORENZO,7,2,32,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"12,38,22","Ropa,Objetos personales,Autoestereo",0.00000,0.000000,false,4,3,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,1100,-102.34346745,21.95894156
241728364,0,30403,AUTOPARTES,9,2024-09-29,39,7,5,FRACCIONAMIENTO,CIELO CLARO,903,903,CALLE,CIELO NUBLADO,0,NA,"103,,,",BOULEVARD,PASEO DE LOS CHICAHUALES,7,5,30,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,2000.000000,false,4,1,CAMIONETA,VOLKSWAGEN,TAOS,1,1,0,1101,-102.33882979,21.95603833
241728554,0,30403,AUTOPARTES,9,2024-09-29,39,7,1,NO APLICA,SAN LUIS,574,574,AVENIDA,FERROCARRIL,0,NA,",,,",CALLE,OSCAR EDUARDO FERNANDEZ,5,7,40,19,06:00-08:59,true,false,9,Ninguna,VARIOS SUJETOS,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,MITZUBISHI,ND,1,1,0,1102,-102.27799170,21.87477673
241733393,0,30411,AUTOPARTES,9,2024-09-29,39,7,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,MONTE DE LAS CRUCES,0,NA,",,,",CALLE,SIERRA DE TLAHUILTEPEC,3,22,57,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,1103,-102.25555090,21.91060610
241733575,0,30403,AUTOPARTES,9,2024-09-29,39,7,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,CALLE,ESTACION CA¡ADA,0,NA,",,,",CALLE,EL MOCHO,4,22,50,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"27,24","Documentos,Bateria",0.00000,0.000000,false,1,3,AUTOMOVIL,CHEVROLET,CHEVY,1,13,0,1104,-102.24537582,21.87722574
