FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,MOT_DET,LESIONADO,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
211428731,30414,ROBO A CASA,11,2021-11-28,47,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,CERRO NOVILLO,NA,NA,"207,B,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,12,7,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,15",0,0,false,1,1,-102.26090000,3741,-102.26095745,21.93993278
211430297,30414,ROBO A CASA,11,2021-11-28,47,7,1,COLONIA,ALTAVISTA,922,CALLE,JESUS GOMEZ PORTUGAL,NA,NA,"811,,,",CALLE,CARLOS BARRON,6,0,0,19,4,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,39,0,0,false,1,1,-102.30530000,3742,-102.30536713,21.89425645
211430907,30414,ROBO A CASA,11,2021-11-28,47,8,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,7,CALLE,16 DE SEPTIEMBRE,NA,NA,"108,,,",AVENIDA,PROGRESO,7,0,0,1,5,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,12,38",0,12000,false,1,1,-102.26600000,3743,-102.26601102,22.06717859
211431252,30413,ROBO A CASA,11,2021-11-28,47,7,7,COMUNIDAD,ESCALERAS,235P,CALLE,OAXACA,NA,NA,"508,,,",CALLE,PRESA,7,14,30,21,9,NO,false,false,4,ND,ND,0,NO,0,COCHE,N,NO,"1,2,11,21,27,28",20000,20000,false,1,1,-102.34020000,3744,-102.34027327,22.24624279
211423779,30414,ROBO A CASA,11,2021-11-27,47,6,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,JOCOTEPEC,NA,NA,"201,,,",AVENIDA,RIVERA DE CHAPALA,7,0,0,25,9,SOLA,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,"12,27",0,0,false,1,4,-102.25640000,3745,-102.25643496,21.95886320
211407143,30414,ROBO A CASA,11,2021-11-22,47,8,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,LA TACUACHA,NA,NA,"113,,,",CALLE,LA BOQUILLA,4,0,0,27,9,NO,false,false,9,HERMANO,FAMILIA,0,NO,0,N,N,NO,28,500,500,false,1,1,-102.24460000,3746,-102.24469534,21.88237221
211414368,30414,ROBO A CASA,11,2021-11-24,47,3,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN ELIAS,NA,NA,"148,,,",AVENIDA,SAN RAFAEL,4,0,0,27,4,NO,false,false,9,HERMANA,FAMILIA,0,NO,0,N,N,NO,28,5000,5000,false,1,1,-102.24360000,3747,-102.24361048,21.89828559
211416401,30414,ROBO A CASA,11,2021-11-25,47,4,1,FRACCIONAMIENTO,HACIENDA SAN MARCOS,317P,AVENIDA,HACIENDA SANTORAL,NA,NA,"15,B,,",CALLE,HACIENDA SANTORAL,5,0,0,5,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,14,0,2700,false,1,1,-102.26790000,3748,-102.26795395,21.80701872
211419990,30414,ROBO A CASA,11,2021-11-25,47,4,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,SIERRA AGUILADA,NA,NA,"311,B,,",CALLE,MONTES DE TOLEDO,3,0,0,5,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,11",0,0,false,1,1,-102.25880000,3749,-102.25881077,21.94735378
211420364,30414,ROBO A CASA,11,2021-11-26,47,5,5,FRACCIONAMIENTO,BUENAVISTA,198,CALLE,JAZMIN,NA,NA,",,,",CALLE,BUENAVISTA,7,0,0,20,4,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.35840000,3750,-102.35840926,21.97124064
211423539,30414,ROBO A CASA,11,2021-11-26,47,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,LEOBARDO QUIROZ MORENO,NA,NA,"1106,,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,24,8,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,39,0,0,false,1,1,-102.26260000,3751,-102.26260734,21.93868356
211424784,30414,ROBO A CASA,11,2021-11-27,47,6,1,FRACCIONAMIENTO,PIRAMIDES,1082,AVENIDA,MONTEALBAN,NA,NA,"145,,,",CALLE,CHIAPAS,5,0,0,19,1,NO,true,false,9,1 HOMBRE,ND,1,ROBO Y ALLANAMIENTO,0,N,N,NO,"26,27,28,31",9000,9000,false,1,4,-102.27980000,3752,-102.27986006,21.85625293
211425277,30414,ROBO A CASA,11,2021-11-27,47,6,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,12,CALLE,BOLIVIA,NA,NA,"504,,,",CALLE,GONZALO ESPARZA ESPARZA,7,8,0,2,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,46,0,0,false,1,1,-102.26890000,3753,-102.26894369,22.07211431
211425278,30414,ROBO A CASA,11,2021-11-27,47,6,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,12,CALLE,URUGUAY,NA,NA,",,,",AVENIDA,REVOLUCION,7,11,58,20,9,NO,true,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,"11,46",0,0,false,1,2,-102.27050000,3754,-102.27052822,22.07129719
211427194,30414,ROBO A CASA,11,2021-11-27,47,6,1,FRACCIONAMIENTO,TIERRA BUENA,575,CALLE,CHILE,NA,NA,"116,,,",CALLE,FRIJOL,5,0,0,23,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.25090000,3755,-102.25096289,21.86081026
211429916,30414,ROBO A CASA,11,2021-11-28,47,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTA ALOYA,NA,NA,"214,,,",CALLE,CONSTITUCIONALISTA,3,0,0,19,9,NO,false,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,39,0,0,false,1,6,-102.26310000,3756,-102.26312788,21.94041892
211431090,30414,ROBO A CASA,11,2021-11-28,47,7,5,FRACCIONAMIENTO,RUISEÑORES,338P,CIRCUITO,AGUILA,NA,NA,"111,,,",AVENIDA,RUISEÑOR,7,12,15,21,4,NO,false,false,9,ND,ND,0,NO,0,N,N,SI1,10,0,0,false,1,1,-102.33060000,3757,-102.33067529,21.96826236
211431371,30414,ROBO A CASA,11,2021-11-28,47,8,5,COLONIA,CHICAHUALES II,151,CALLE,JESUS LOPEZ MARTINEZ,NA,NA,"241,,,",CALLE,FELICIANO MARTINEZ CRUZ,7,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.34900000,3758,-102.34907138,21.94628141
211432313,30414,ROBO A CASA,11,2021-11-27,47,6,5,FRACCIONAMIENTO,ALEXA RESIDENCIAL,118R,CALLE,ALEXA PONIENTE,NA,NA,"249,B,286,",CALLE,SAN ANDRES,7,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,39,0,0,false,1,2,-102.31090000,3759,-102.31094400,21.93874495
211434152,30414,ROBO A CASA,11,2021-11-28,47,7,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,CALLE,MACHUPICHU 105,NA,NA,"5,,,",PRIVADA,MACHUPICHU,4,0,0,27,9,NO,false,false,9,VECINOS,ND,0,NO,0,N,N,NO,1,0,0,false,1,0,-102.24100000,3760,-102.24101279,21.88063606
211434532,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,CALANDRIA,NA,2MC,",,8,",ANDADOR,CALANDRIA,2,0,0,26,4,NO,false,false,9,ND,EL CHINO,0,NO,0,N,N,NO,"2,3,28",0,0,false,1,1,-102.30020000,3761,-102.30027548,21.85192807
211434589,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,CALLE,MANUEL FERNANDEZ SANCHEZ,NA,NA,"604,,,",AVENIDA,SALVADOR RANGEL LOPEZ,3,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,14,0,0,true,1,10,-102.25690000,3762,-102.25696502,21.94191355
211434944,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,FERNAN GONZALEZ DE ESLAVA,NA,NA,"403,,,",CALLE,ROGELIO GALINDO DE LA TORRE,3,0,0,16,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,1,0,11000,false,1,1,-102.25950000,3763,-102.25951086,21.92988841
211435065,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,RANCHO SANTA MONICA COTO BARLOVENTO,961,CIRCUITO,VALCANES,NA,NA,"231,,,",AVENIDA,BARLOVENTO,2,0,0,13,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,39,0,0,false,1,7,-102.31890000,3764,-102.31893632,21.83054655
211435237,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,CALLE,HACIENDA CHICALOTE,NA,NA,"105,,,",CALLE,HACIENDA DE SAN JACINTO,4,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,38,0,0,false,1,1,-102.24600000,3765,-102.24608994,21.89329871
211436005,30414,ROBO A CASA,11,2021-11-29,47,1,1,COMUNIDAD,COTORINA COYOTES,53P,CALLE,TIGRES,NA,NA,"256,,,",CALLE,BRONCOS,5,0,0,27,4,NO,false,false,9,SOBRINO,FAMILIA,1,FALTA ADMINISTRATIVA,0,N,N,NO,6,0,0,false,1,4,-102.26710000,3766,-102.26714066,21.75081515
211436546,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,OJOCALIENTE II,740,CALLE,EL NOVILLO,NA,E4,"102,,302,",CALLE,LA GUAYANA,4,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"3,28,29",3600,3600,false,1,2,-102.25070000,3767,-102.25072030,21.87675713
211437106,30413,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,LOS PIRULES,1053,CALLE,MAGNOLIA,NA,TH3,",,1,",CALLE,ORQUIDEAS,2,0,0,27,4,NO,false,true,1,YERNO ALIAS MAYO,FAMILIA,0,NO,0,N,N,NO,3,0,5000,false,1,1,-102.32010000,3768,-102.32014355,21.86797108
211438022,30414,ROBO A CASA,11,2021-11-29,47,1,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,CAÑADA GRANDE,NA,NA,"213,,,",CALLE,ESTACION CAÑADA,4,23,30,24,9,DESHABITADA,true,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,39,0,0,false,1,2,-102.24750000,3769,-102.24754839,21.88102156
211438607,30414,ROBO A CASA,11,2021-11-30,48,2,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,719,CALLE,DEL BAMBU,NA,NA,"102,,,",CALLE,DEL RIEGO,2,0,0,16,6,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"2,31",0,0,false,1,1,-102.33150000,3770,-102.33157019,21.84990284
211438819,30414,ROBO A CASA,11,2021-11-30,48,2,1,COLONIA,COL MORELOS,918,CALLE,CELSO BERNAL,NA,NA,"522,,,",CALLE,JESUS CONSUELO,3,0,0,27,9,CONSTRUCCION,false,false,9,ND,ND,0,NO,0,N,N,NO,"10,11",0,0,false,1,1,-102.28690000,3771,-102.28699902,21.90286105
211439146,30414,ROBO A CASA,11,2021-11-30,48,2,1,COLONIA,OJO DE AGUA II,535,PROLONGACION,DELICIAS,NA,NA,"108,,,",PRIVADA,SEGUNDA PROLONGACION DELICIAS,5,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,SI,"4,38",0,0,false,1,1,-102.27650000,3772,-102.27655145,21.86516803
211439267,30414,ROBO A CASA,11,2021-11-30,48,2,5,COLONIA,LA ESCALERA,219,PRIVADA,JOSE FLORES,NA,NA,"97,,,",CALLE,NIAGARA NORTE,7,0,0,27,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,1,0,4000,false,1,2,-102.34540000,3773,-102.34547018,21.97106538
211440535,30414,ROBO A CASA,11,2021-11-30,48,2,5,RANCHO,LAS 3 BARRAS DE ORO,187PR,TERRACERIA,AL MEDIO KILO,NA,NA,",,,",N,N,7,0,0,9,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,5,13,14,28",4000,18900,false,1,2,-102.27760000,3774,-102.27768964,21.98423322
211440620,30414,ROBO A CASA,11,2021-11-30,48,2,1,COLONIA,NORIAS DE PASO HONDO,352,CALLE,GERANIO,NA,NA,"120,,,",PRIVADA,MARGARITA,4,0,0,27,4,NO,false,false,9,ESPOSO,FAMILIA,0,NO,0,N,N,NO,1,0,6000,false,1,1,-102.20800000,3775,-102.20803330,21.86196301
211440830,30414,ROBO A CASA,11,2021-11-30,48,2,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,KALAMARIA,NA,NA,"214,,,",CALLE,MAURITANIA,5,0,0,22,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.26910000,3776,-102.26911138,21.80942263
211440913,30414,ROBO A CASA,11,2021-11-30,48,8,3,COMUNIDAD,LA PANADERA,137P,CALLE,ZACATECAS,NA,NA,"304,,,",CALLE,JALISCO,7,0,0,1,3,SOLA,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,11,22,24",0,1500,false,1,1,-102.69430000,3777,-102.69430895,21.86661657
211440951,30414,ROBO A CASA,11,2021-11-30,48,2,1,FRACCIONAMIENTO,OJO DE AGUA DE PALMITAS II,544,CALLE,FRANCISCO JAVIER MINA,NA,NA,"8,,,",CALLE,MIGUEL HIDALGO,5,0,0,22,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,11,0,1000,false,1,1,-102.23790000,3778,-102.23791608,21.86149625
211441225,30414,ROBO A CASA,11,2021-11-30,48,2,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,CONSTITUCIONALISTA,NA,NA,"1310,C,,",AVENIDA,FEDERICO MENDEZ,3,0,0,9,5,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,4",0,3000,false,1,1,-102.26200000,3779,-102.26207633,21.94059163
211441379,30414,ROBO A CASA,11,2021-11-30,48,2,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,SANTIAGO,NA,NA,"706,,,",CALLE,CHUPICUARO,7,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,12,0,0,false,1,1,-102.24440000,3780,-102.24441331,21.96112419
211441570,30414,ROBO A CASA,11,2021-11-30,48,2,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,ZAPOTLAN DEL REY,NA,NA,"508,,2,",CALLE,TEXCOCO,7,0,0,10,6,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"4,8,28",300,300,false,1,1,-102.24680000,3781,-102.24686854,21.95461979
211441620,30414,ROBO A CASA,11,2021-11-30,48,2,1,COLONIA,SAN LUIS II,743,AVENIDA,FERROCARRIL,NA,NA,"105,,,",AVENIDA,ALAMEDA,1,0,0,27,4,NO,false,false,9,1 MUJER,ND,0,NO,0,N,N,SI,28,400,400,false,1,1,-102.27910000,3782,-102.27912735,21.88260307
211442089,30414,ROBO A CASA,11,2021-11-30,48,2,6,RANCHO,POZO 51,100R,CARRETERA,45 NORTE,NA,NA,",,,",CALLE,ANDRES DELGADO DE LIRA,7,0,0,4,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"5,27,28,38",800,3000,false,1,1,-102.29260000,3783,-102.29265643,22.14790697
211442347,30414,ROBO A CASA,11,2021-11-30,48,2,11,RANCHO,SIN NOMBRE,304PR,CARRETERA,85,NA,NA,",,,",N,N,7,0,0,27,4,NO,false,false,9,3 HOMBRES,ND,0,NO,0,N,N,NO,19,0,20000,false,1,1,-102.24740000,3784,-102.24746519,21.99167815
211443025,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,MARIA DOLORES GARCIA JACOBO,NA,NA,"134,,,",,,4,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,12,0,0,false,1,1,-102.23980000,3785,-102.23988168,21.86737585
211444394,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,PASEO DEL CONDOR,NA,1MC,",,6,",ANDADOR,CERNICALO,2,0,0,21,4,NO,false,false,9,ND,CHUY,0,NO,0,N,N,NO,"3,28",40,40,false,1,11,-102.30010000,3786,-102.30016902,21.85322026
211444812,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,CALLE,MIGUEL RENDON PICHARDO,NA,NA,"204,,,",CALLE,FRANCISCO ARMENGOL,3,16,40,22,9,NO,false,false,9,EXCUÑADA,CONOCIDO,0,NO,0,N,N,NO,11,0,0,false,1,1,-102.25550000,3787,-102.25555457,21.93922146
211444894,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,EGEO,NA,NA,"102,,,",CALLE,LIVORNO,5,0,0,9,9,NO,false,false,9,SOBRINO DE VECINA,CONOCIDO,0,NO,0,N,N,NO,"1,6,8,9,12,15,27",0,24000,false,1,1,-102.26790000,3788,-102.26798007,21.81105381
211445697,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,LOS LAURELES II,703,CIRCUITO,EL LAUREL SUR,NA,NA,"235,,,",PRIVADA,EL LAUREL ORIENTE,4,20,25,23,9,NO,true,false,9,1 HOMBRE,ND,0,NO,0,N,N,NO,39,0,0,false,1,1,-102.23790000,3789,-102.23798630,21.90173224
211446409,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,CALLE,SALVADOR DURAN CASTAÑEDO,NA,NA,"431,,,",CALLE,FRANCISCO ARMENGOL,3,0,0,24,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.25900000,3790,-102.25900318,21.93556112
211447008,30414,ROBO A CASA,12,2021-12-01,48,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,CULTURA NAZCA 208,NA,NA,"36,,,",CALLE,CULTURA TOTONACA,3,4,50,26,4,NO,false,false,9,ND,ND,0,NO,0,N,N,SI,"14,46",0,15000,false,1,2,-102.23960000,3791,-102.23963138,21.90977109
211447008,30414,ROBO A CASA,12,2021-12-02,48,4,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,CULTURA NAZCA 208,NA,NA,"36,,,",CALLE,CULTURA TOTONACA,3,4,50,26,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"14,46",0,15000,false,1,2,-102.23960000,3792,-102.23964465,21.90976002
211447469,30414,ROBO A CASA,11,2021-11-30,48,2,7,COMUNIDAD,CERRO DEL GATO,248P,CALLE,MAGUEY,NA,NA,"103,,,",CALLE,ARBOLEDA,7,0,0,26,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"11,14,21",0,0,false,1,1,-102.33280000,3793,-102.33282865,22.23678150
211447669,30414,ROBO A CASA,12,2021-12-02,48,4,1,FRACCIONAMIENTO,LOMAS DE SAN JOSE DE LOS POCITOS,327,CALLE,MARCOS CORONADO,NA,NA,",,,",CALLE,SAN ANTONIIO,6,10,52,20,4,NO,true,false,9,2 HOMBRES,ND,0,NO,0,CARRETILLA,N,NO,10,0,0,false,1,2,-102.33530000,3794,-102.33536972,21.92677947
211448587,30414,ROBO A CASA,12,2021-12-02,48,4,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,RUPERTO SILVA,NA,88,",,,A",CALLE,FEDERICO MENDEZ,3,0,0,21,8,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,3,38",0,0,false,1,1,-102.25260000,3795,-102.25262574,21.93168146
211448992,30414,ROBO A CASA,12,2021-12-02,48,4,6,RANCHO,EL YERVANIZ,216P,CARRETERA,71 NORTE,NA,NA,",,,",N,N,7,0,0,22,9,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,"1,4",0,0,false,1,1,-102.24340000,3796,-102.24341129,22.15543687
211449958,30414,ROBO A CASA,12,2021-12-02,48,4,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTE ELBRUS,NA,NA,"218,,,",CALLE,MONTE K2,3,21,31,24,4,DESHABITADA,false,false,9,1 HOMBRE 1 MUJER,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.25810000,3797,-102.25813829,21.94584092
211450994,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR IV,619,CALLE,LOMA DE MARFIL,NA,NA,"214,,,",CALLE,LOMA HUASTECA,5,0,0,26,4,NO,false,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,14,0,3500,false,1,1,-102.26110000,3798,-102.26110386,21.84707660
211451040,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,LOMA DE LAS CALANDRIAS,NA,NA,"3,,,",AVENIDA,CULTURA MAYA,3,0,0,16,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,18,0,0,false,1,1,-102.24240000,3799,-102.24245747,21.91415945
211452098,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,RUPERTO SILVA,NA,NA,"86,B,,",CALLE,FEDERICO MENDEZ,3,0,0,27,8,DESHABITADA,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,20,-102.25260000,3800,-102.25260062,21.93174508
211452380,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,NEVADO HUASCARAN,NA,NA,"202,,,",CALLE,CERRO NEGRO,3,0,0,21,3,NO,false,false,9,ND,ND,0,NO,0,COCHE,NEGRO,NO,18,0,0,false,1,23,-102.26020000,3801,-102.26023410,21.94517427
211452598,30414,ROBO A CASA,12,2021-12-03,48,5,5,FRACCIONAMIENTO,LA CAÑADA,229,AVENIDA,ALEJANDRO DE LA CRUZ,NA,NA,",,,",CALLE,MIGUEL ANGEL BARBERENA VEGA,7,15,7,21,4,NO,false,false,9,3 HOMBRES,ND,2,SIN DATOS,0,N,N,NO,10,0,0,true,1,4,-102.35910000,3802,-102.35910446,21.95592457
211452794,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,CELIA MARIA MARTINEZ,NA,NA,"312,B,,",CALLE,RUPERTO SILVA,3,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,3,0,6000,false,1,1,-102.25310000,3803,-102.25313748,21.93122028
211454491,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,CALLE,CULTURA GUAYCARAS,NA,NA,",,,",AVENIDA,CULTURA OTOMI,3,0,0,10,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"11,12,18",0,2500,false,1,1,-102.24650000,3804,-102.24652481,21.91067588
211454777,30414,ROBO A CASA,12,2021-12-03,48,5,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,FERNAN GONZALEZ DE ESLAVA,NA,NA,"612,,,",CALLE,MANUEL MARTINEZ GLADIN,3,0,0,24,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,39,0,0,false,1,1,-102.25880000,3805,-102.25882855,21.93127449
211455679,30414,ROBO A CASA,12,2021-12-04,48,6,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,AVENIDA,RANCHO SAN ANTONIO,NA,NA,"206,A,,",CALLE,CHIOS,5,0,0,27,4,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.26480000,3806,-102.26483368,21.80938960
211456073,30414,ROBO A CASA,12,2021-12-04,48,6,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,CORINTO,NA,NA,"102,B,,",CALLE,ATICA,5,0,0,27,1,NO,false,false,9,VECINOS,VECINO,0,NO,0,N,N,NO,10,0,0,false,1,1,-102.26690000,3807,-102.26699957,21.81218715
211456464,30414,ROBO A CASA,12,2021-12-04,48,6,1,COLONIA,CHE GUEVARA,73P,MANZANA,M,NA,NA,"5,,,",CALLE,CHE GUEVARA,4,0,0,20,9,NO,false,false,9,ND,ND,0,NO,0,N,N,NO,"1,10",0,1200,false,1,2,-102.20770000,3808,-102.20777575,21.89094200
211456546,30414,ROBO A CASA,12,2021-12-04,48,6,1,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTE ELBRUS,NA,NA,"125,A,,",CALLE,MONTE K2,3,0,0,27,4,NO,false,false,9,EXINQUILINA,CONOCIDO,0,NO,0,N,N,NO,"1,8,9,18,28",5000,40000,false,1,1,-102.25870000,3809,-102.25876900,21.94646402
211456608,30414,ROBO A CASA,12,2021-12-04,48,6,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,CALLE,MARIA DOLORES JIMENEZ Y MURO,NA,NA,"104,,,",PROLONGACION,AVENIDA MARIANO HIDALGO,5,0,0,21,9,NO,false,false,9,2 HOMBRES,"EL TUTUN, TORITO",0,NO,0,N,N,SI,"3,5,12,30",0,5000,false,1,11,-102.25260000,3810,-102.25267485,21.84963795
211456888,30414,ROBO A CASA,12,2021-12-04,48,6,1,SIN TIPO,NORIAS DE OJOCALIENTE,353,CALLE,FELIPE ANGELES,NA,NA,"101,,,",CALLE,OPALO,4,0,0,9,9,NO,false,false,9,ND,ND,1,SIN DATOS,0,N,N,NO,"1,4,9,16,38",0,30000,false,1,4,-102.22510000,3811,-102.22510690,21.88950683
211457009,30414,ROBO A CASA,12,2021-12-04,48,6,1,FRACCIONAMIENTO,RINCONADA DEL PUERTECITO,508R,CALLE,RODRIGO RINCON GALLARDO 601,NA,NA,"63,,,",N,N,3,14,5,21,9,SOLA,true,false,9,3 HOMBRES,ND,0,NO,0,CAMIONETA,VERDE,NO,39,0,0,false,1,26,-102.26750000,3812,-102.26750495,21.93426355
211457462,30414,ROBO A CASA,12,2021-12-04,48,6,1,SIN TIPO,NORIAS DE OJOCALIENTE,353,CALLE,CORAL,NA,NA,"1012,,,",CALLE,SD,4,0,0,3,5,NO,false,false,9,ND,ND,0,NO,0,N,N,SI,"10,11,14,19",0,0,false,1,1,-102.21320000,3813,-102.21329923,21.88670468
211457823,30414,ROBO A CASA,12,2021-12-04,48,6,11,COLONIA,CENTRO,21,CALLE,INDEPENDENCIA,NA,NA,"306,,,",CALLE,5  DE MAYO,7,17,25,22,9,TERRENO,true,false,9,2 HOMBRES,ND,0,NO,0,N,N,NO,10,0,0,false,1,2,-102.27400000,3814,-102.27404797,22.07962658
