FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
251493611,0,30446,AUTOPARTES,8,02/08/2025,31,6,5,COLONIA,CENTRO,938,938,CALLE,FRANCISCO JAVIER MINA,0,NA,",,,",CALLE,ALFAREROS,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,29,cartera,0,0,Falso,3,1,AUTOMOVIL,ND,ND,1,6,0,-102.34521,21.959845,355
251492945,0,30403,AUTOPARTES,8,02/08/2025,31,6,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,353,AVENIDA,VALLARTA,0,NA,",,,",CALLE,GRAN CAÑON,4,6,52,26,03:00-05:59,Falso,Falso,9,Ninguna,1 HOMBRE 1 MUJER,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,41,ninguno,0,0,Falso,1,4,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,0,-102.23736,21.880408,377
251499128,0,30403,AUTOPARTES,8,02/08/2025,31,6,1,COLONIA,HEROES,648,648,CALLE,LOPEZ DE VEGA,0,NA,"105,,,",CALLE,GENERAL ANAYA,4,23,20,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,24","autoestereo, bateria",0,0,Falso,1,2,CAMIONETA,FORD,LOBO,1,6,0,-102.27214,21.883531,378
251502306,0,50102,AUTOPARTES,8,03/08/2025,31,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,BOULEVARD,AGUILA,0,NA,",,,",AVENIDA,MAHATMA GANDHI,2,9,5,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,FORD,PICK-UP,1,2,0,-102.29507,21.850081,369
251499537,0,30411,AUTOPARTES,8,03/08/2025,31,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,RODRIGO RINCON GALLARDO,0,NA,",,,",CALLE,DOMINGO VELAZCO,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"47,22,30","mercancia, llaves, autoestereo",0,0,Falso,1,3,CAMIONETA,HONDA,RODEO,1,1,0,-102.26316,21.932909,379
251502044,0,30411,AUTOPARTES,8,03/08/2025,31,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,GAVIOTAS,0,NA,",,,",ANDADOR,DEL AIRON,2,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,4,2,AUTOMOVIL,HONDA,CIVIC,1,1,0,-102.30041,21.847932,380
251502768,0,30411,AUTOPARTES,8,03/08/2025,31,7,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SANTA VALERIA,0,NA,",,,",AVENIDA,CULTURA OTOMI SUR,3,0,0,1,dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"6,28","tecnologia, dinero",300,0,Falso,1,1,AUTOMOVIL,NISSAN,ND,1,1,0,-102.24648,21.908239,381
251506497,0,30403,AUTOPARTES,8,03/08/2025,31,7,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,20,20,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"31,38,28","mochila, otros, dinero",1000,0,Falso,4,1,CAMIONETA,NISSAN,PATHFINDER,1,1,0,-102.25663,21.906834,382
251510775,0,30446,AUTOPARTES,8,04/08/2025,32,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,DOMINGO VELASCO,0,NA,",,,",CALLE,MIGUEL RENDON PICHARDO,3,11,14,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,3,celular,0,0,Falso,3,1,CAMION,ND,ND,1,6,0,-102.25648,21.940073,356
251510373,0,30411,AUTOPARTES,8,04/08/2025,32,1,1,CONDOMINIO,NATURALEZA,386,386,ANDADOR,I,0,55,",4,,",CALLE,JOSE CONTRERAS ESPARZA,3,9,53,20,09:00-11:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"11,31,38","heramienta, mochila, otros",0,0,Falso,4,1,AUTOMOVIL,ND,ND,1,6,0,-102.24885,21.934661,370
251514942,0,30411,AUTOPARTES,8,04/08/2025,32,1,5,FRACCIONAMIENTO,ARBOLEDAS I y II,1061,1061,PROLONGACION,AGUSTIN DE ITURBIDE,0,NA,",,,",CALLE,ADOLFO LOPEZ MATEOS,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,ND,8,0,ND,ND,0,0,Falso,0,N,N,54,tapas,0,0,Falso,2,2,AUTOMOVIL,ND,ND,1,13,0,-102.34663,21.956034,371
251517188,0,30446,AUTOPARTES,8,05/08/2025,32,2,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,URBANISMO,0,NA,"620,,,",AVENIDA,POLIDUCTO,4,12,1,21,12:00-15:29,Falso,Falso,9,Ninguna,1 HOMBRE,AUTOLAVADO,H,H,7,0,ND,ND,0,0,Falso,0,N,N,38,otros,0,0,Falso,3,1,AUTOMOVIL,ND,ND,1,6,0,-102.23748,21.873474,357
251517631,0,30411,AUTOPARTES,8,05/08/2025,32,2,1,COLONIA,J. REFUGIO ESPARZA REYES,206,206,CALLE,CARLOS A MADRAZO,0,NA,",,,",CALLE,SIERRA DE TEPEHUANES,3,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,barteria,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,1,0,-102.25805,21.909056,372
251522223,0,30446,AUTOPARTES,8,06/08/2025,32,3,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,CASCAN,0,NA,",,,",AVENIDA,SIGLO XXI,5,2,51,25,00:00-02:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,46,accesorios,0,3500,Falso,1,2,CAMIONETA,ND,ND,1,6,0,-102.24652,21.864905,373
251523591,0,30446,AUTOPARTES,8,06/08/2025,32,3,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,159,CALLE,REPUBLICA DE CHILE,0,NA,",,,",CALLE,REPUBLICA DE PUERTO RICO,2,11,54,20,09:00-11:59,Falso,Falso,9,Ninguna,1 HOMBRE,"CAMISA BLANCA, PANTALON DE MEZCLILLA, SIN CABELLO",H,M,8,0,ND,ND,0,0,Falso,0,BICICLETA,N,"26,38,31","bolsa, otros, cartera",0,0,Falso,3,1,AUTOMOVIL,ND,ND,1,1,0,-102.30238,21.862242,374
251525206,0,30446,AUTOPARTES,8,06/08/2025,32,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,ESCARAMUZA,4,17,14,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,28","cartera, dinero",0,0,Falso,1,1,AUTOMOVIL,RENAULT,ND,1,1,0,-102.25395,21.90013,375
251528823,0,30403,AUTOPARTES,8,07/08/2025,32,4,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,JOSE MARIA BOCANEGRA,0,NA,",,,",CALLE,CORONEL JOSE FERRERO,2,3,0,26,03:00-05:59,Verdadero,Falso,9,Ninguna,5 HOMBRES,ND,H,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,4,1,AUTOMOVIL,ND,ND,1,6,0,-102.32425,21.853836,343
251531253,0,50305,AUTOPARTES,8,07/08/2025,32,4,1,FRACIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,MAHATMA GANDHI,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 SUR,2,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,13,0,-102.29581,21.865191,358
251531110,251531363,30411,AUTOPARTES,8,07/08/2025,32,4,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,SALVADOR AGUILERA PADILLA,0,NA,"146,,,",AVENIDA,PROCERES DE LA ENSEÑANZA,4,0,0,16,19:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,46,accesorios,0,6000,Falso,1,2,AUTOMOVIL,CHEVROLET,AVEO,1,6,0,-102.23794,21.871124,361
251528740,0,50102,AUTOPARTES,8,07/08/2025,32,4,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA DE LA CONGOJA,0,NA,",,,",CALLE,HACIENDA LAS AMARILLAS,4,2,18,25,00:00-02:59,Falso,Falso,9,Ninguna,2 HOMBRES,SUDADERAS DE COLOR NEGRA DIBUJOS EN LA ESPALDA,H,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,BLANCA,ND,1,2,0,-102.24804,21.889316,362
251531138,0,30446,AUTOPARTES,8,07/08/2025,32,4,1,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,143,143,CALLE,REPUBLICA DE PERU,0,NA,",,,",AVENIDA,LAS AMERICAS,2,15,4,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,14,bicicleta,0,30000,Falso,2,1,CAMIONETA,ND,ND,1,1,0,-102.303,21.864796,363
251535304,0,30411,AUTOPARTES,8,08/08/2025,32,5,1,FRACCIONAMIENTO,LA HUERTA,617,617,CALLE,TACUBA,0,NA,"227,,,",CALLE,GARABATO,5,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,38,11","mochila, otros, herramienta",0,0,Falso,1,3,CAMIONETA,TOYOTA,YARIS,1,23,4573,-102.27911,21.875805,364
251539292,0,30403,AUTOPARTES,8,08/08/2025,32,5,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,AGUA CLARA,0,NA,"117,,,",AVENIDA,ESFUERZO NACIONAL,4,0,0,24,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"2,38","computo, otros",0,0,Falso,1,1,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,-102.25529,21.894425,365
251541486,0,30411,AUTOPARTES,8,09/08/2025,32,6,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,DEL GANZO,0,NA,",,,",CALLE,CANARIO,2,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,CAVALIER,1,1,0,-102.29993,21.849327,366
251549544,0,30422,AUTOPARTES,8,10/08/2025,32,7,7,RURAL,FRESNILLO,1206,1206,CALLE,ADOLFO LLOPEZ MATEOS,0,NA,"100,,,",CALLE,DE LA FRATERNIDAD,7,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"30,27,28","llaves, documentos, dinero",0,0,Falso,3,2,CAMIONETA,DODGE,CARAVAN,1,13,0,-102.33844,22.245976,344
251549241,0,50305,AUTOPARTES,8,10/08/2025,32,7,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO DENA (CUMBRES II),482,482,CALLE,GILBERTO LOPEZ VELARDE,0,NA,"1103,,,",CALLE,FRANCISCO JUAREZ,3,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,A,8,0,ND,ND,0,0,Falso,0,N,N,"46,35","accesorios, disel",0,0,Falso,1,3,CAMION,ND,ND,1,2,0,-102.25051,21.918945,359
251554172,0,30446,AUTOPARTES,8,10/08/2025,32,7,1,FRACCIONAMIENTO,LOS BOSQUES,298,298,CALLE,ANDES APENDINOS,0,NA,"102,,,",AVENIDA,UNIVERSIDAD,6,20,12,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"2,6,38","computo, tecnologia, otros",0,10200,Falso,3,1,AUTOMOVIL,ND,ND,1,1,0,-102.31434,21.918999,360
251558204,0,30411,AUTOPARTES,8,11/08/2025,33,1,1,FRACCIONAMIENTO,MEXICO,624,624,CALLE,CHIAPAS,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,10,40,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"26,40","documentacion, tarjetas",0,0,Falso,1,1,AUTOMOVIL,CHEVROLET,BEAT,1,13,0,-102.27917,21.859502,345
251559722,0,30411,AUTOPARTES,8,11/08/2025,33,1,3,COLONIA,LIBERAL,785,785,CALLE,PONCIANO ARRIAGA,0,NA,"103,,,",CALLE,GUILLERMO PRIETO,7,0,0,1,dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,4500,Falso,1,2,AUTOMOVIL,HONDA,CIVIC,1,13,0,-102.71881,21.840867,346
251567927,0,30403,AUTOPARTES,8,12/08/2025,33,2,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,PROFESORES,0,NA,337,CALLE,PESCADORES,4,18,34,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,41,ninguna,0,0,Falso,4,4,CAMIONETA,CHEVROLET,TRACKER,1,6,0,-102.26406,21.894664,332
251563572,0,30411,AUTOPARTES,8,12/08/2025,33,2,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,CALLE,CARMEN DE LUNA SEVILLA,0,NA,",,,",AVENIDA,SOTOL,4,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,ND,ND,1,6,0,-102.2306,21.863383,347
251563753,0,30403,AUTOPARTES,8,12/08/2025,33,2,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,6,8,19,06:00-08:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,Falso,0,N,N,38,otros,0,0,Falso,1,1,CAMIONETA,ND,ND,1,2,0,-102.2565,21.90651,348
251564220,0,30411,AUTOPARTES,8,12/08/2025,33,2,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,663,CALLE,RIO JORDAN,0,NA,"117,,,",CALLE,RIO BRAVO,6,4,2,26,03:00-05:59,Falso,Falso,9,Ninguna,4 HOMBRES 1 MUJER,ND,H,H,8,0,ND,ND,0,0,Falso,0,AUTOMOVIL,SONIC DE COLOR TINTO,3,equipo de computo,0,30000,Falso,1,1,CAMIONETA,RENAULT,ND,1,23,4589,-102.31797,21.892192,349
251565181,0,30411,AUTOPARTES,8,12/08/2025,33,2,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,ALFONSO HUMBERTO,0,NA,",,,",CALLE,JOSE ARMANDO,5,10,59,20,09:00-11:59,Falso,Falso,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,AUTOMOVIL,NISSAN,ALTIMA,1,2,0,-102.29302,21.868909,350
251575264,0,30446,AUTOPARTES,8,13/08/2025,33,3,1,ZONA,ZONA CENTRO,501,501,CALLE,5 DE MAYO,0,NA,",,,",CALLE,GENERAL IGNACIO ZARAGOZA,6,0,0,27,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"12,11","ropa, herramienta",0,0,Falso,4,1,CAMIONETA,ND,ND,1,1,0,-102.29523,21.889892,327
251569670,0,30411,AUTOPARTES,8,13/08/2025,33,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,FERIAL,0,NA,"122,,,",CALLE,REINAS DE LA FERIA,4,1,11,25,00:00-02:59,Falso,Falso,9,Ninguna,1 HOMBRE,PLAYERA DE COLOR NEGRO,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,bateria,0,0,Falso,1,2,CAMIONETA,FORD,RANGER,1,6,0,-102.2506,21.898765,333
251570847,0,30403,AUTOPARTES,8,13/08/2025,33,3,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,462,AVENIDA,DIAGONAL ALFIL,0,NA,"330,B,,",AVENIDA,DEL REY,5,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"11,29,28,40,13","herramienta,cartera,dinero,tarjetas,jugueteria",6000,0,Falso,1,1,AUTOMOVIL,NISSAN,ALTIMA,1,1,0,-102.25229,21.844687,334
251570597,0,30403,AUTOPARTES,8,13/08/2025,33,3,5,FRACCIONAMIENTO,BELLA VISTA,901,901,CALLE,VISTA ALEGRE,0,NA,",,,",CALLE,ALTAVISTA,7,5,30,26,03:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"31,28,15,38","mochila,dinero,joyeria,otros",20000,150000,Falso,4,1,AUTOMOVIL,JEEP,ND,1,1,0,-102.34957,21.967409,335
251586902,0,30411,AUTOPARTES,8,15/08/2025,33,5,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,REPUBLICA DE ARGENTINA,0,NA,"505,,,",AVENIDA,DE LA CONVENCION DE 1914 SUR,2,0,0,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,30,6","mochila,llaves,tecnologia",0,0,Falso,1,3,CAMIONETA,FORD,RANGER,1,1,0,-102.29703,21.866416,336
251585569,0,30411,AUTOPARTES,8,15/08/2025,33,5,1,COLONIA,COL SAN MARCOS,145,145,CALLE,LONDRES,0,NA,",,,",CALLE,PARIS,6,0,0,1,dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,46,accesorios,0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,-102.31691,21.876728,337
251586808,0,30411,AUTOPARTES,8,15/08/2025,33,5,1,COLONIA,INDUSTRIAL,240,240,CALLE,MELQUIADES MORENO,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,0,0,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"23,24","equipo de sonido, bateria",0,0,Falso,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,-102.29491,21.899708,338
251591030,0,30403,AUTOPARTES,8,16/08/2025,33,6,1,FRACCIONAMIENTO,MORELOS I,598,598,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",CALLE,22 DE DICIEMBRE,5,0,0,1,dia solo,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,24","autoestereo, bateria",0,0,Falso,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,-102.26029,21.859639,339
251600971,0,30403,AUTOPARTES,8,17/08/2025,33,7,1,FRACCIONAMIENTO,LOS PIRULES,101,101,ANDADOR,CLAVELES,0,NA,",,,",ANDADOR,BUGAMBILIAS,2,0,0,16,19:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,41,ninguno,0,0,Falso,4,4,AUTOMOVIL,NISSAN,MARCH,1,13,0,-102.31934,21.868181,340
251599698,0,30403,AUTOPARTES,8,17/08/2025,33,7,5,FRACCIONAMIENTO,CIELO CLARO,903,903,BOULEVARD,MANUEL J CLOUTIER,0,NA,",,,",AVENIDA,CIRCUNVALACION A SOLIDARIDAD,7,0,0,16,19:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"26,3","bolso, celular",0,0,Falso,4,1,AUTOMOVIL,DODGE,STRATUS,1,1,0,-102.33822,21.955284,341
251601066,0,30411,AUTOPARTES,8,17/08/2025,33,7,5,LOCALIDAD,SAN ANTONIO DE LOS HORCONES,1032,1032,CALLE,JOSE MARIA MORELOS Y PAVON,0,NA,",,,",CALLE,EMILIANO ZAPATA,7,13,8,0,sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"3,28,2","celular,dinero,computo",0,0,Falso,1,1,AUTOMOVIL,NISSAN,TSURU,1,13,0,-102.32837,21.995554,342
251609169,0,30411,AUTOPARTES,8,18/08/2025,34,1,1,FRACCIONAMIENTO,GOMEZ,237,237,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,GUADALUPE,6,14,36,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,54,tapas,0,0,Falso,2,2,CAMIONETA,GMC,ALL TERRAIN,1,13,0,-102.31197,21.885709,328
251612624,0,30403,AUTOPARTES,8,18/08/2025,34,1,5,FRACCIONAMIENTO,AGUA CLARA,925,925,CALLE,AGUA POTABLE,0,NA,"113,,,",CALLE,AGUAS TERMALES,7,22,53,24,21:30-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,32,42","maletines,medicamentos,instrumentos musicales",0,5500,Falso,4,1,CAMIONETA,RENAULT,OROCH,1,1,0,-102.33842,21.956399,329
251614246,0,30907,AUTOPARTES,8,19/08/2025,34,2,1,COMUNIDAD,COTORINA (COYOTES),45,45,CALLE,LIGA MEXICANA,0,NA,",,,",CALLE,DIABLOS ROJOS,5,0,0,1,DIAS SOLO,Falso,Falso,9,Ninguna,1 HOMBRE,CESAR ROMAN ORTEGA,H,M,8,1,ND,ND,0,0,Falso,0,N,N,35,gasolina,0,0,Falso,3,2,TRAILER,ND,ND,1,4,0,-102.26278,21.751752,315
251613791,0,30403,AUTOPARTES,8,19/08/2025,34,2,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,REDACTORES,0,NA,"111,,,",CALLE,VOCEADORES,5,6,42,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"3,29,40,28","celular, cartera, tarjetas, dinero",20000,0,Falso,4,1,CAMIONETA,DODGE,RAM,1,6,0,-102.24882,21.853265,330
251615408,0,30411,AUTOPARTES,8,19/08/2025,34,2,1,FRACCIONAMIENTO,VILLA TERESA,283,283,CALLE,CAPUCHINAS,0,NA,",,,",CALLE,JESUITAS,3,0,0,1,dias sola,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,11","autopartes, herramienta",0,5500,Falso,4,1,CAMIONETA,MAZDA,ND,1,1,0,-102.27788,21.920475,331
251621153,0,30904,AUTOPARTES,8,20/08/2025,34,3,1,SUBDIVISION,AGRICULTURA,519,519,AVENIDA,QUINTA AVENIDA,0,NA,",,,",CALLE,REPUBLICA MEXICANA,2,11,39,20,09:00-11:59,Verdadero,Falso,9,Ninguna,1 HOMBRE,"PLAYERA AZUL, GORRA",ND,M,8,0,ND,ND,0,0,Falso,0,BICICLETA,N,22,autoestereo,0,0,Falso,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,0,-102.29906,21.863422,316
251620708,0,30446,AUTOPARTES,8,20/08/2025,34,3,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,663,CALLE,ANTIGUO CAMINO A SAN IGNACIO,0,NA,",,,",CALLE,RIO COLORADO,6,10,15,2,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,53,casco,0,0,Falso,3,1,MOTOCICLETA,ND,ND,1,1,0,-102.3216,21.89846,317
251631287,0,30446,AUTOPARTES,8,21/08/2025,34,4,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA LAS PILAS,0,NA,"116,,,",CALLE,HACIENDA LORETITO,4,22,13,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,3,celular,0,3500,Falso,3,1,AUTOMOVIL,ND,ND,1,6,0,-102.24716,21.89091,318
251626718,0,30606,AUTOPARTES,8,21/08/2025,34,4,1,NINGUNO,AURRERA PINTORES,673,673,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,9,10,20,09:00-11:59,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,CAMIONETA,ND,ND,1,13,0,-102.26106,21.919329,319
251628647,251628647,30411,AUTOPARTES,8,21/08/2025,34,4,1,FRACCIONAMIENTO,GAMEZ,253,253,CALLE,PODER LEGISLATIVO SUR,0,NA,"304,,,",CALLE,PODER LEGISLATIVO SUR,1,15,18,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"29,40,28","cartera, tarjeta, dinero",6000,0,Falso,3,1,CAMIONETA,CHEVROLET,CAPTIVA,1,1,0,-102.28365,21.878216,320
251629169,0,30411,AUTOPARTES,8,21/08/2025,34,4,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN ELIAS,0,NA,"114,,,",CALLE,SAN RAFAEL,4,0,0,1,dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,29,3,27","autoestereo, cartera, celular, documentos",0,0,Falso,1,3,AUTOMOVIL,NISSAN,TSURU,1,1,0,-102.24386,21.898338,321
