FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,SEXO_AFEC,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,DEN_CASIO,OID,LONG,LAT
230006784,0,30904,ROBO A CASA,1,2023-01-02,1,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,SASSARI,NA,NA,"105,B,,",AVENIDA,RANCHO SAN ANTONIO,5,0,0,19,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.26470000,,68,-102.26471051,21.80899046
230007265,0,30904,ROBO A CASA,1,2023-01-02,1,1,1,FRACCIONAMIENTO,CASABLANCA,625,CALLE,VIVERO DE LA HACIENDA,NA,NA,"424,,,",CALLE,VIVERO DEL LAGO,5,11,29,20,4,NO,false,false,H,9,1 HOMBRE 38 AÑOS,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.27350000,,69,-102.27350287,21.85336243
230007457,0,50107,ROBO A CASA,1,2023-01-02,1,8,1,FRACCIONAMIENTO,LA FLORIDA I,443,CALLE,PEISTON,NA,NA,",,,",CALLE,RETAMA,3,0,0,1,4,NO,false,false,M,9,PAPA,ND,H,5,0,N,N,0,0,false,N,N,NO,"9,28",400,400,false,1,14,-102.24390000,,70,-102.24390796,21.92387990
230009151,0,30446,ROBO A CASA,1,2023-01-02,1,1,5,COLONIA,LOS ARROYITOS,1046,CALLE,JULIO CADENA,NA,NA,"1120,,,",CALLE,ARROYO HONDO,7,19,35,23,9,BODEGA,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,2,-102.33920000,,71,-102.33924346,21.96885881
230009253,0,30904,ROBO A CASA,1,2023-01-02,1,1,5,COLONIA,LA ESCALERA,1064,CALLE,SILOS,NA,NA,",,,",CALLE,VISTA ALEGRE,7,20,1,23,4,NO,true,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,2,-102.34850000,,72,-102.34859635,21.97004333
230017807,0,50107,ROBO A CASA,1,2023-01-04,1,3,1,FRACCIONAMIENTO,VIÑEDOS DEL SUR,633,CALLE,AGUSTIN MANUEL CHAVEZ,NA,NA,"128,,,",CALLE,JESUS DURON,5,0,0,9,4,NO,false,false,H,9,ROOMIE,ND,M,3,0,N,N,0,0,false,N,N,NO,"1,5",0,4200,false,1,11,-102.27210000,,73,-102.27217146,21.80768583
230025801,0,50301,ROBO A CASA,1,2023-01-06,1,5,6,FRACCIONAMIENTO,TROJES DE SAN PEDRO,1149,CALLE,MUNICIPIO LIBRE,NA,NA,"514,,,",CALLE,LEONA VICARIO,7,0,0,21,4,NO,false,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,COCHE,CHEVY BLANCO EMPRESA DINAMO,NO,10,0,0,false,1,1,-102.27110000,,74,-102.27110230,22.15490546
230030110,0,50107,ROBO A CASA,1,2023-01-07,1,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,MACEDONIO RODRIGUEZ,NA,NA,"118,,,",AVENIDA,GERONIMO DE LA CUEVA,3,0,0,21,4,NO,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,45,0,0,false,1,28,-102.25690000,,75,-102.25697295,21.93374822
230030716,0,50107,ROBO A CASA,1,2023-01-07,1,6,1,UNIDAD HABITACIONAL,LOS VOLCANES,324,PROLONGACION,AVENIDA PASEO DE LA CRUZ,NA,11,",,402,",CALLE,POPOCATEPETL,5,0,0,27,9,NO,false,false,M,9,EXPAREJA,ROBERTO ISRAEL CANSECO 41 AÑOS,H,5,0,N,N,0,0,false,N,N,NO,3,0,0,false,1,2,-102.26890000,,76,-102.26892763,21.87425169
230030863,0,50107,ROBO A CASA,1,2023-01-07,1,6,1,FRACCIONAMIENTO,PILAR BLANCO,142,ANDADOR,DEL DOMINICO,NA,NA,",,5,",CALLE,GABIOTAS,2,17,35,22,4,NO,false,false,M,9,"HERMANO, PAREJA",ENRIQUE GONZALO CASTORENA MUÑOZ 22 AÑOS,H,5,0,N,N,0,0,false,N,N,NO,"8,16,28",0,0,false,1,1,-102.29900000,,77,-102.29908119,21.84837278
230031906,0,50107,ROBO A CASA,1,2023-01-07,1,6,5,CONDOMINIO,RUISEÑORES II,1023,CALLE,AGUILA,NA,NA,"104,,,",AVENIDA,RUISEÑOR,7,0,0,5,9,NO,false,false,H,9,YERNO,SEBASTIAN VARGAS,H,5,0,N,N,0,0,false,N,N,SI1,"2,5",0,3300,false,1,1,-102.33050000,,78,-102.33055228,21.96818867
230037181,0,30414,ROBO A CASA,1,2023-01-09,2,1,7,FRACCIONAMIENTO,RINCONADA DE LAS PIEDRAS,1181,CALLE,TURQUESA,NA,NA,"206,,,",CALLE,AMBAR,7,0,0,15,5,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,7,-102.32750000,,79,-102.32751620,22.23749318
230037781,0,30414,ROBO A CASA,1,2023-01-09,2,1,5,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,896,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,NA,NA,"544,,,",CALLE,LUIS DONALDO COLOSIO,7,6,40,19,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,19,0,5000,false,1,2,-102.35400000,,80,-102.35408436,21.97306039
230037859,0,30414,ROBO A CASA,1,2023-01-09,2,1,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,RUBI,NA,NA,",,,",CALLE,ZAFIRO,4,8,10,19,4,NO,false,false,H,9,ND,RODOLFO ANGEL GARCIA ORTEGA,H,8,1,N,N,0,0,false,N,N,NO,11,0,4000,false,1,4,-102.21420000,,81,-102.21420629,21.88813195
230039704,0,30414,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA PAME,NA,NA,"226,,,",AVENIDA,LOMA DEL CARDENAL,3,15,55,22,1,NO,false,false,M,9,TIO,FRANCISCO FLORES,H,5,0,N,N,0,0,false,N,N,NO,10,0,2000,true,1,14,-102.23780000,,82,-102.23789152,21.91139354
230042419,0,30414,ROBO A CASA,1,2023-01-09,2,1,1,COLONIA,TIERRA Y LIBERTAD,655,CALLE,JOSE MARTI,NA,NA,"120,,,",CALLE,HAYDEE SANTAMARIA,4,0,0,27,4,DESHABITADA,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,15000,false,1,1,-102.20880000,,83,-102.20883029,21.85843686
230042671,0,30414,ROBO A CASA,1,2023-01-10,2,8,1,BARRIO,GUADALUPE,502,CALLE,LIBERTAD,NA,NA,"308,,,",CALLE,GUADALUPE,1,0,0,1,3,DESHABITADA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,38",0,0,false,1,1,-102.30040000,,84,-102.30043756,21.88404467
230043576,0,30414,ROBO A CASA,1,2023-01-10,2,2,1,FRACCIONAMIENTO,LOMAS DEL GACHUPIN,312,CALLE,LAS FLORES,NA,NA,"305,,,",CALLE,CLAVEL,5,15,41,22,9,DESHABITADA,true,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,20,-102.24240000,,85,-102.24241657,21.86053071
230043841,0,30414,ROBO A CASA,1,2023-01-10,2,2,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,CERRO TAITA,NA,NA,"415,,,",CALLE,MONTE GUERRERO,3,0,0,3,7,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,18",0,3300,false,1,1,-102.26280000,,86,-102.26287071,21.94311137
230045198,0,30414,ROBO A CASA,1,2023-01-11,2,3,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,CALLE,RIO NAUTLA,NA,NA,"224,A,,",AVENIDA,JOSE E FEMAT GUTIERREZ,3,0,10,25,9,NO,true,false,M,9,VECINOS,ND,H,6,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,10,-102.24130000,,87,-102.24139755,21.93952374
230045233,0,30414,ROBO A CASA,1,2023-01-11,2,3,1,FRACCIONAMIENTO,JARDINES DE LA CONVENCION 1A SECCION,497,CALLE,PANFILO NATERA,NA,NA,"115,,,",AVENIDA,DE LA CONVENCION DE 1914 SUR,5,0,25,25,4,NO,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.27430000,,88,-102.27439634,21.86810335
230045535,0,30414,ROBO A CASA,1,2023-01-11,2,3,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,CALLE,PASEOS DE GOMEZ PORTUGAL,NA,NA,"207,,,",CALLE,PASEOS DE SAN ANTONIO DE LOS HORCONES,7,5,21,26,1,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,6000,false,1,1,-102.29950000,,89,-102.29951909,21.96695848
230046050,0,30414,ROBO A CASA,1,2023-01-11,2,3,5,FRACCIONAMIENTO,ABONDANZA RESIDENCIAL,1069R,AVENIDA,A LA RINCONADA,NA,NA,"27,,,",AVENIDA,SOLIDARIDAD,7,0,0,16,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,19,0,4000,false,1,1,-102.33440000,,90,-102.33440313,21.96456047
230046732,0,30414,ROBO A CASA,1,2023-01-11,2,3,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,CALLE,VILLAS DE NUEVO VALLARTA,NA,NA,"123,A,,",CALLE,VILLAS DE ACAPULCO,3,0,0,21,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,CAMIONETA,"PLACAS RI98087, LOBO BLANCA",NO,20,0,9000,true,1,10,-102.23880000,,91,-102.23882854,21.91418942
230047882,0,30414,ROBO A CASA,1,2023-01-11,2,3,1,FRACCIONAMIENTO,VILLERIAS,292,CALLE,VILLA DE TEPEZALA,NA,NA,"134,,,",CALLE,LA MANZANA,4,0,0,27,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,2000,false,1,1,-102.24490000,,92,-102.24495224,21.88395729
230048658,0,30414,ROBO A CASA,1,2023-01-11,2,3,7,FRACCIONAMIENTO,FRATERNIDAD,1186,CALLE,IGUALDAD,NA,NA,"229,,,",CALLE,UNIDAD,7,0,0,14,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"6,11,12,15,28",0,30000,false,1,1,-102.33190000,,93,-102.33190793,22.24007928
230049556,0,30414,ROBO A CASA,1,2023-01-12,2,4,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,PALO ALTO,NA,NA,"140,,,",CALLE,LA TINAJA,4,0,0,27,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,9000,false,1,1,-102.25720000,,94,-102.25729837,21.88894457
230016494,0,30907,ROBO A CASA,1,2023-01-04,1,3,5,COLONIA,EL TORITO,1071,CALLE,SOR JUANA INES DE LA CRUZ,NA,NA,"215,A,,",CALLE,FRANCISCO I MADERO,7,0,0,2,9,NO,false,false,M,9,VECINO,EL COMINO,H,6,0,N,N,0,0,false,N,N,NO,20,0,0,false,1,1,-102.35500000,,95,-102.35505479,21.96930746
230018450,0,30904,ROBO A CASA,1,2023-01-04,1,3,1,FRACCIONAMIENTO,CONSTITUCION,607,CALLE,ARTICULO 27,NA,NA,"700,,,",CALLE,ARTICULO 18,3,0,0,27,4,NO,false,false,M,9,ND,EL POLLO PIEDRA,H,8,0,N,N,0,0,false,N,N,NO,14,0,6900,false,1,1,-102.28410000,,96,-102.28412597,21.93213799
230024705,0,31001,ROBO A CASA,1,2023-01-06,1,5,1,FRACCIONAMIENTO,MORELOS II,188,CALLE,VALERIO TRUJANO,NA,NA,"402,,,",CALLE,MAYO DE 1812,5,0,0,20,1,NO,false,false,ND,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,9,-102.25920000,,97,-102.25924174,21.85102311
230027213,0,50102,ROBO A CASA,1,2023-01-06,1,5,1,COLONIA,MACIAS ARELLANO,608,CALLE,H,NA,NA,"112,,,",PRIVADA,H,3,20,49,23,4,NO,false,false,M,9,VECINO 10 AÑOS,ND,H,6,0,N,N,0,0,false,N,N,NO,28,2000,2000,false,1,23,-102.28400000,,98,-102.28407059,21.90937036
230029276,0,50102,ROBO A CASA,1,2023-01-07,1,6,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN FEDERCO,NA,NA,"112,,,",CALLE,SANTA IRENE,3,10,0,20,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.24800000,,99,-102.24804313,21.90911963
230030265,0,30404,ROBO A CASA,1,2023-01-07,1,6,5,FRACCIONAMIENTO,VALLE DE MARGARITAS,918,CALLE,VIOLETA,NA,NA,"305,,,",CALLE,BELEN,7,0,0,27,4,DESHABITADA,false,false,M,9,VECINOS,ND,A,6,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.29030000,,100,-102.29039816,21.99012249
230033515,0,30904,ROBO A CASA,1,2023-01-08,2,7,5,COLONIA,LUIS DONALDO COLOSIO,1045,AVENIDA,CONSTITUCION,NA,NA,"404,,,",CALLE,DIEGO FLORES,7,0,0,27,4,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,12,0,0,false,1,1,-102.35090000,,101,-102.35091884,21.97145602
230049809,0,30414,ROBO A CASA,1,2023-01-12,2,4,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,CALLE,VILLAS DE XCARET,NA,NA,"108,,4,",AVENIDA,LOMA DEL CARDENAL,3,0,0,16,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,5,8,12,15,28",2400,2400,false,1,1,-102.23300000,,102,-102.23301722,21.91246532
230050458,0,30414,ROBO A CASA,1,2023-01-12,2,8,1,FRACCIONAMIENTO,CARTAGENA 1947,602,CALLE,VIÑEDOS RIVIER,NA,NA,"809,,,",CALLE,GUILLERMO LARA,3,0,0,1,9,SOLA,false,false,H,9,ND,SEBASTIAN PEÑA ANIMAS 32 AÑOS,H,8,1,ALLANAMIENTO,N,0,0,false,N,N,NO,10,0,0,false,1,4,-102.27660000,,103,-102.27668048,21.95715544
230051721,0,30414,ROBO A CASA,1,2023-01-12,2,8,1,COLONIA,GREMIAL,613,CALLE,DECRETO 27 DE SEPTIEMBRE,NA,NA,"122,,,",CALE,20 DE NOVIEMBRE,1,0,0,1,1,SOLA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.28530000,,104,-102.28535753,21.88851830
230053125,0,30413,ROBO A CASA,1,2023-01-12,2,4,1,FRACCIONAMIENTO,ESPAÑA,171,CALLE,GALICIA,NA,NA,"259,,,",AVENIDA,AGUASCALIENTES PONIENTE,2,0,0,24,4,NO,false,true,H,3,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,3000,false,1,1,-102.31720000,,105,-102.31723121,21.86427254
230054066,0,30414,ROBO A CASA,1,2023-01-13,2,5,5,COLONIA,LA LOMA,894,CALLE,DEL SOL,NA,NA,"117,A,,",CALLE,LOMA DE LA CAÑADA,7,0,0,5,9,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,7000,false,1,1,-102.34540000,,106,-102.34548475,21.95071654
230054578,0,30414,ROBO A CASA,1,2023-01-12,2,4,1,FRACCIONAMIENTO,BOSQUES DEL PRADO,126,CALLE,SAN JULIAN,NA,NA,"102,A,,",CALLE,SIERRA DE LAUREL,6,0,0,14,4,TERRENO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,21,0,30000,false,1,1,-102.30810000,,107,-102.30810677,21.91669362
230054984,0,30414,ROBO A CASA,1,2023-01-12,2,4,2,COLONIA,LA LOMA,771,CALLE,JUVENTUD,NA,NA,"224,,,",CALLE,SD,7,0,0,27,9,NO,false,false,H,9,VAMILIARES,ND,ND,5,0,N,N,0,0,false,N,N,NO,38,0,12000,false,1,2,-102.06240000,,108,-102.06248663,22.09576532
230056688,0,30414,ROBO A CASA,1,2023-01-13,2,5,1,COLONIA,ALTAVISTA,234,CALLE,FELIPE RUIZ DE CHAVEZ,NA,NA,"105,,,",CALLE,PROFESOR EDMUNDO GAMEZ OROZCO,6,0,0,15,9,DESHABITADA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.30680000,,109,-102.30686244,21.89488237
230059101,0,30414,ROBO A CASA,1,2023-01-14,2,6,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,482,CALLE,VIII,NA,NA,"106,,,",CALLE,FRANCISCI M REVILLA,3,0,0,16,6,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,24,28",20000,50000,false,1,1,-102.25320000,,110,-102.25326061,21.92031479
230059606,0,30414,ROBO A CASA,1,2023-01-14,2,6,3,COLONIA,CALVILLO CENTRO,799,CALLE,ARTICULO 115 CONSTITUCIONAL,NA,NA,"918,,,",BOULEVARD,RODOLFO LANDEROS GALLEGOS,7,14,30,21,4,NO,false,false,M,9,1 HOMBRE 27 AÑOS,BRAYAN ORTIZ REYNA,H,8,0,N,N,0,0,false,N,N,NO,10,0,3000,false,1,1,-102.71080000,,111,-102.71081155,21.84632939
230061772,0,30414,ROBO A CASA,1,2023-01-14,2,6,5,FRACCIONAMIENTO,STACIA,1013,CALLE,ARGO,NA,NA,"278,,,",CALLE,N,7,0,0,27,9,NO,false,false,ND,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.30300000,,112,-102.30304002,21.96900816
230063226,0,30414,ROBO A CASA,1,2023-01-15,3,7,5,FRACCIONAMIENTO,STACIA,1013,CALLE,NINFAS,NA,NA,"322,,,",CALLE,GEA,7,0,0,12,1,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,28,30,44",200,6000,false,1,1,-102.30420000,,113,-102.30426510,21.97181016
230063324,0,30414,ROBO A CASA,1,2023-01-15,3,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,SIERRA AGUILADA,NA,NA,"401,B,,",PROLONGACION,CONSTITUCION,3,0,0,16,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,13",0,15000,false,1,1,-102.25630000,,114,-102.25638295,21.94408991
230065634,0,30413,ROBO A CASA,1,2023-01-15,3,7,3,RANCHO,MIGUEL HIDALGO (EL HUARACHE),840R,TERRACERIA,N,NA,NA,",,,",N,N,7,0,0,15,4,NO,false,true,H,8,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,"15,28,38",38500,38500,false,1,1,-102.79450000,,115,-102.79459310,21.90141352
230066237,0,30414,ROBO A CASA,1,2023-01-15,3,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO CERRADO,NA,NA,"113,,,",CALLE,DEL PUERTO,3,0,0,18,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,6,38",0,10000,false,1,1,-102.24540000,,116,-102.24541155,21.93520129
230066638,0,30414,ROBO A CASA,1,2023-01-15,3,7,5,FRACCIONAMIENTO,VILLAS TEC,988,CALLE,VILLA ALTA,NA,NA,"420,,,",AVENIDA,ARROYO EL MOLINO,7,0,0,24,9,NO,false,false,H,9,5 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,21,-102.33830000,,117,-102.33837235,21.93912666
230003945,0,30907,ROBO A CASA,1,2023-01-01,1,8,11,RURAL,VILLAS DE SAN FELIPE,1326,CALLE,VILLA JUAREZ,NA,NA,"203,A,,",PROLONGACION,CONSTITUCION,7,0,0,27,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,10",0,0,false,1,1,-102.25860000,,118,-102.25869847,21.97534015
230004937,0,30907,ROBO A CASA,1,2023-01-01,1,7,5,CONDOMINIO,ALCAZAR TOLEDO,1006,CIRCUITO,ALCAZAR TOLEDO,NA,NA,"120,,,",CIRCUITO,ALCALZAR TOLEDO,7,0,0,27,9,NO,false,false,H,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,11,0,1500,false,1,1,-102.31590000,,119,-102.31594117,21.95433012
230037867,0,30404,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,THERMI,NA,NA,"104,,,",AVENIDA,RANCHO SAN ANTONIO,5,0,0,27,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,7,-102.26440000,,120,-102.26442308,21.80898076
230038084,0,30404,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,JOSE ISABEL ROBLES,NA,NA,"208,,,",CALLE,DOCTOR MARIANO AZUELA,2,8,55,19,1,NO,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,11,-102.30410000,,121,-102.30412029,21.85152534
230038197,0,30904,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL FRANCISCO MURGUIA,NA,NA,"303,,,",AVENIDA,DE LA CONVENCION,2,0,0,5,9,NO,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.30420000,,122,-102.30420595,21.84994916
230038573,0,30404,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,SAN MIGUELITO,NA,NA,"210,,,",CALLE,EL BAJIO,4,0,0,20,4,NO,false,false,H,9,VICIOSOS,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.25630000,,123,-102.25635656,21.89622849
230038950,0,50102,ROBO A CASA,1,2023-01-09,2,1,1,COLONIA,INDUSTRIAL,240,CALLE,CARLOS M LOPEZ,NA,NA,"224,,,",CALLE,JOSE BOLADO,6,13,16,21,9,NO,true,false,M,9,ND,ND,H,8,1,ALLANAMIENTO ROBO,N,0,0,false,N,N,NO,14,0,0,false,1,4,-102.29490000,,124,-102.29493912,21.89760020
230038966,0,30904,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,BULEVARES 1A SECCION,157,CALLE,JESUS SOTELO INCLAN,NA,NA,"103,,,",PROLONGACION,DE LA ASUNCION,2,13,20,21,1,NO,false,false,H,9,ND,ND,H,8,1,FALTA ADMINISTRATIVA,N,0,0,false,N,N,NO,14,0,0,false,1,4,-102.30110000,,125,-102.30116913,21.85650587
230039517,0,50102,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,VERSALLES II,164,CALLE,LICENCIADO JESUS REYES HEROLES,NA,NA,"236,,,",CALLE,FRANCISCO CARRERA TORRES,2,15,30,22,4,NO,false,false,H,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,1,-102.31000000,,126,-102.31001899,21.85800359
230039997,0,30907,ROBO A CASA,1,2023-01-09,2,1,5,CONDOMINIO,Q CAMPESTRE,1108,CALLE,PASEO DEL PRADO,NA,NA,"328,,,",AVENIDA,PASEO DEL CAMPESTRE,7,0,0,22,4,NO,false,false,H,9,RENTEROS,ND,A,1,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,6,-102.34420000,,127,-102.34425300,21.92375500
230040164,0,50102,ROBO A CASA,1,2023-01-09,2,1,7,GRANJA,SAN ANTONIO,1199R,CARRETERA,22,NA,NA,",,,",N,N,7,16,40,22,9,NO,false,false,H,9,ND,GUSTAVO ADOLFO GONZALEZ MARTINEZ 34 AÑOS,H,8,1,ROBO EQUIPARADO,N,0,0,false,N,N,NO,11,0,0,false,1,4,-102.26110000,,128,-102.26111176,22.22780357
230041413,0,30907,ROBO A CASA,1,2023-01-09,2,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,ATICA,NA,NA,"208,A,,",AVENIDA,DE LAS PRESAS,5,23,15,24,4,NO,false,false,M,9,VECINA,JAQUELIN DURON,M,6,0,N,N,0,0,false,N,N,NO,12,0,0,false,1,11,-102.26640000,,129,-102.26641759,21.81195464
230055705,0,30446,ROBO A CASA,1,2023-01-13,2,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA NAZCA 408,NA,NA,"405,5,,",AVENIDA,CULTURA NAZCA,3,5,0,26,4,NO,false,false,M,9,ND,ND,H,8,1,N,N,0,0,false,N,N,NO,11,0,0,false,1,4,-102.24300000,,130,-102.24303200,21.91326017
230059276,0,30446,ROBO A CASA,1,2023-01-14,2,6,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,AVENIDA,LOMAS ALTAS,NA,NA,"410,,,",CALLE,DEL ROCIO,2,0,0,5,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,12000,false,1,1,-102.33740000,,131,-102.33743437,21.85348764
230064436,0,30446,ROBO A CASA,1,2023-01-15,3,7,1,FRACCIONAMIENTO,MONTEBELLO DELLA STANZA,381,CALLE,9 DE NOVIEMBRE,NA,NA,",,,",CALLE,ZAPATISTA,3,14,10,21,4,NO,false,false,M,9,JARDINERO,ND,H,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,1,-102.27260000,,132,-102.27269549,21.93868958
230068801,0,30414,ROBO A CASA,1,2023-01-16,3,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,MATEO HERNANDEZ VAZQUEZ,NA,NA,"328,,,",CALLE,FRANCISCO ARMENGOL,3,0,0,9,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,11",0,0,false,1,1,-102.26050000,,133,-102.26056991,21.93528216
230068858,0,30414,ROBO A CASA,1,2023-01-16,3,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,ANGEL VENEGAS AHUMADO,NA,NA,"1018,C,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,16,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,5,11,15,38",0,0,false,1,1,-102.26320000,,134,-102.26323005,21.93893097
230069363,0,30414,ROBO A CASA,1,2023-01-16,3,1,1,FRACCIONAMIENTO,CERRO ALTO,696,CALLE,FRIDA KAHLO,NA,NA,"24,,,",CALLE,CERRO DEL JAGUEY,3,0,0,9,4,NO,false,false,H,9,CONOCIDO,ND,ND,3,0,N,N,0,0,false,N,N,NO,5,0,600,false,1,14,-102.25870000,,135,-102.25873243,21.91714508
