FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,CUENT_HAB,DINERO,CANTIDAD,BANCO,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,OTROS,OID,FE_16,VEH_SOSP,INCIDENTE,LONG,LAT
248744,OCTUBRE,2016-10-27,JUEVES,23,50,AGUASCALIENTES,URBANA,FRACCIOANMIENTO,J. GUADALUPE PERALTA GAMEZ,411,CALLE,ADELINA FERNANDEZ REYNOSO,NULO,141,NULO,0,NULO,LUIS NAVARRO SOTOMAYOR,CATEDRATICOS,ANTONIA LOPEZ DE CHAVEZ,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,650,,NULO,Robo a persona,-102.23772174,21.86653423
248799,OCTUBRE,2016-10-28,VIERNES,1,22,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LA ESTRELLA,483,CALLE,VIRGO,NULO,0,NULO,0,NULO,CAN MAYOR,CRUZ DEL SUR,LEO,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,651,,NULO,Robo a persona,-102.27787399,21.90208174
248415,OCTUBRE,2016-11-27,JUEVES,16,21,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS TORRES,1064,AVENIDA,CONVENCION DE 1914 PONIENTE,NULO,0,NULO,0,NULO,IGNACIO T. CHAVEZ,LIENZO CHARRO,TORRE LATINOAMERICANA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,652,,NULO,Robo a persona,-102.30916135,21.86800675
252174,NOVIEMBRE,2016-11-01,MARTES,19,49,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SAN CAYETANO,1118,CALLE,SAN COSME,NULO,0,NULO,0,NULO,SAN CLEMENTE,CARLOS SAGREDO,SAN JORGE,NULO,DINERO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,653,,NULO,Robo a persona,-102.30976012,21.90027615
253750,NOVIEMBRE,2016-11-03,JUEVES,22,26,JESUS MARIA,URBANA,FRACCIONAMIENTO,PASO BLANCO,195-P,PROLONGACION,INDEPENDENCIA,NULO,0,NULO,0,NULO,SALVADOR,PASO BLANCO,PASO BLANCO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,654,,NULO,Robo a persona,-102.29569044,21.95401709
251713,NOVIEMBRE,2016-11-01,MARTES,0,26,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE ORIENTE 1,453,CALLE,LOMA DEL NORTE,NULO,710,NULO,0,NULO,LOMA SECA,PENSADORES MEXICANOS ORIENTE,PENSADORES MEXICANOS ORIENTE,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,655,,NULO,Robo a persona,-102.25433329,21.91557841
252228,NOVIEMBRE,2016-11-01,MARTES,20,59,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA MEXICANA,NULO,0,NULO,0,NULO,ICTLAHUATL,PALMA DATILERA,POLIDUCTO,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,CADENA,NULO,NULO,CACHUCHA,656,,NULO,Robo a persona,-102.24056264,21.86330997
253001,NOVIEMBRE,2016-11-02,MIERCOLES,21,30,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJO DE AAGUA,1080,CALLE,JESU YUREM,NULO,0,NULO,0,NULO,PLAZA MARTIRES DEL RIO BLANCO,SINALOA,FRANCISCO PEREZ RIOS,NULO,NULO,0,NULO,BOLSO,NULO,TABLET,CELULAR,NULO,NULO,NULO,NULO,657,,NULO,Robo a persona,-102.28120885,21.86454780
253057,NOVIEMBRE,2016-11-02,MIERCOLES,23,12,AGUASCALIENTES,URBANA,COLONIA,FRANCISCO GUEL JIMENEZ,526,AVENIDA,MANUEL GOMEZ MORIN,NULO,0,NULO,0,NULO,CONVENCIO DE 1914 NORTE,FLORENCIA,CONVENCION DE 1914 NORTE,NULO,NULO,0,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,RELOJ,658,,NULO,Robo a persona,-102.28543186,21.90212830
253094,NOVIEMBRE,2016-11-03,JUEVES,0,9,JESUS MARIA,URBANA,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,164,CALLE,TEOTIHUACAN,NULO,111,NULO,0,NULO,XOCHICALCO,QUIRIGUA,CHICHEN ITZA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,659,,NULO,Robo a persona,-102.34236724,21.94589854
256018,NOVIEMBRE,2016-11-06,DOMINGO,16,31,RINCON DE ROMOS,RURAL,COMUNIDAD,CERRO DEL GATO,248-P,CALLE,JACARANDAS,NULO,303,NULO,0,NULO,NINGUNO,MAGUEY,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,660,,NULO,Robo a persona,-102.33086869,22.23672285
254341,NOVIEMBRE,2016-11-04,VIERNES,19,48,AGUASCALIENTES,URBANA,BARRIO,LA PURISIMA,915,CALLE,PODER LEGISLATIVO,NULO,0,NULO,0,NULO,AZEQUIEL A. CHAVEZ,FRANCISCO G. HORNEDO,DIANA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,661,,NULO,Robo a persona,-102.28431977,21.88221885
254362,NOVIEMBRE,2016-11-04,VIERNES,20,11,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VERSALLES II,1071,AVENIDA,AGUASCALIENTES SUR,NULO,0,NULO,0,NULO,BELISARIO DOMINGUEZ,GENERAL FRANCISCO CARRERA TORRES,LICENCIADO JESUS REYES HEROLES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,662,,MOTO,Robo a persona,-102.30687270,21.85843460
254546,NOVIEMBRE,2016-11-04,VIERNES,23,17,JESUS MARIA,RURAL,COMUNIDAD,MARAVILLAS,183-P,AVENIDA,GUADALUPE,NULO,515,NULO,0,NULO,LOS ROMO,GUADALUPE DE ABAJO,LAZARO CARDENAS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,663,,NULO,Robo a persona,-102.33206533,21.95208343
255549,NOVIEMBRE,2016-11-06,DOMINGO,2,27,AGUASCALIENTES,URBANA,AGUASCALIENTES,MORELOS,616,CALLE,PALENQUE,NULO,0,NULO,0,NULO,BONAMPACK,AGUASCALIENTES,BONAMPACK,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,MOCHILA,664,,NULO,Robo a persona,-102.25493675,21.86108212
256705,NOVIEMBRE,2016-11-07,LUNES,13,24,AGUASCALIENTES,URBANA,CONDOMINIO,CENTRO COMERCIAL PLAZA AGUASCALIENTES,1076,AVENIDA,HEROE DE NACOZARI SUR,NULO,0,NULO,0,NULO,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,CHICHIMECO,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,665,,NULO,Robo a persona,-102.28128387,21.87817426
254069,NOVIEMBRE,2016-11-04,VIERNES,12,35,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,NULO,240,NULO,0,NULO,BERLIN,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,RIO RHIN,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,SUDADERA,NULO,NULO,666,,NULO,Robo a persona,-102.28899659,21.87965660
258904,NOVIEMBRE,2016-11-10,JUEVES,22,27,AGUASCALIENTES,URBANA,BARRIO,LA SALUD,364,PROLONGACION,SAN MIGUEL,NULO,128,NULO,0,NULO,SOLEDAD,PASEO DE LA CRUZ,PASEO DE LA CRUZ,NULO,DINERO,100,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,667,,NULO,Robo a persona,-102.28527547,21.87433849
260782,NOVIEMBRE,2016-11-13,DOMINGO,17,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,AVENIDA,DE LOS MAESTROS,NULO,0,NULO,0,NULO,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,RICARDO GARCIA MENDOZA,GERARDO MURILLO,NULO,DINERO,3800,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,668,,NULO,Robo a persona,-102.31680875,21.85505081
261732,NOVIEMBRE,2016-11-14,LUNES,23,36,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJO DE AGUA,1080,CALLE,JESUS YUREM,NULO,315,NULO,0,NULO,NUEVO LEON,PLAZA NAYARIT,PLAZA SALVADOR CARRILLO,NULO,NULO,0,NULO,NULO,CARTERA,NULO,CELULAR,MEDALLA,NULO,NULO,NULO,669,,NULO,Robo a persona,-102.27960077,21.86373723
262189,NOVIEMBRE,2016-11-15,MARTES,20,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,COLINAS DEL RIO,398,AVENIDA,AGUASCALIENTES PONIENTE,NULO,0,NULO,0,NULO,MAR CARIBE,RIO TAMESIS,RIO BRAVO,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,SIN DATOS,670,,NULO,Robo a persona,-102.31721535,21.89667482
262323,NOVIEMBRE,2016-11-15,MARTES,23,57,AGUASCALIENTES,URBANA,SIN TIPO,CINEPOLIS,813,AVENIDA,AGUASCALIENTES PONIENTE,NULO,0,NULO,0,NULO,MARIA DEL CARMEN MARTIN DEL CAMPO,FUNDICION,CANAL INTERCEPTOR,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,671,,NULO,Robo a persona,-102.31611207,21.90303517
262773,NOVIEMBRE,2016-11-16,MIERCOLES,20,38,AGUASCALIENES,URBANA,BARRIO,LA PURISIMA,915,AVENIDA,FRANCISCO I. MADERO,NULO,0,NULO,0,NULO,EZEQUIEL A. CHAVEZ,GENERAL MIGUEL BARRAGAN,LICENCIADO FRANCISCO PRIMO VERDAD,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,672,,NULO,Robo a persona,-102.28577787,21.88397232
262792,NOVIEMBRE,2016-11-16,MIERCOLES,21,2,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,AVENIDA,OJOCALIENTE,NULO,0,NULO,0,NULO,LOS CAMPOS,MIGUEL ANGEL BARBERENA VEGA,LOS CAMPOS,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,PINZAS TIJERAS,673,,NULO,Robo a persona,-102.25884605,21.89697647
262845,NOVIEMBRE,2016-11-16,MIERCOLES,21,54,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LA CRUZ (DELEGACION CENTRO),610,CALLE,JACARANDAS,NULO,0,NULO,0,NULO,OLIVOS,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,OLIVOS,NULO,DINERO,10000,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,674,,NULO,Robo a persona,-102.27632524,21.87811801
263009,NOVIEMBRE,2016-11-17,JUEVES,7,41,SAN FRANCISCO DE LOS ROMO,URBANA,FRACCIONAMIENTO,HIDALGO,8,AVENIDA,LICENCIADO OTTO GRANADOS ROLDAN,NULO,0,NULO,0,NULO,FRANCISCO JAVIER MINA,NARANJO,LICENCIADO CARLOS SALINAS DE GORTARI,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,675,,NULO,Robo a persona,-102.27035966,22.06927780
265039,NOVIEMBRE,2016-11-19,SABADO,23,12,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD I,431,AVENIDA,TECNOLOGICO,NULO,0,NULO,0,NULO,SIGLO XXI,SOLIDARIDAD,UNIDAD,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,CACHUCHA,676,,NULO,Robo a persona,-102.24514692,21.86830687
266264,NOVIEMBRE,2016-11-21,LUNES,12,9,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ALAMEDA),516,CALLE,FRANCISCO ARMENGOL,NULO,0,NULO,0,NULO,LUIS CHAVEZ,LIBRADO GALLEGOS,DOMINGO VELASCO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,677,,NULO,Robo a persona,-102.26160767,21.93337800
266498,NOVIEMBRE,2016-11-21,LUNES,18,9,AGUASCALIENTES,URBANA,CONDOMINIO,CENTRO COMERCIAL VILLASUNCION,1097,BOULEVARD,JOSE MARIA CHAVEZ,NULO,0,NULO,0,NULO,NINGUNO,ABRAHAM GONZALEZ,MAHATMA GANDHI,NULO,DINERO,1890,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,678,,NULO,Robo a persona,-102.29190286,21.85122844
265031,NOVIEMBRE,2016-11-19,SABADO,23,1,JESUS MARIA,URBANA,COLONIA,BENIGNO CHAVEZ,148,CALLE,TEODORO OLIVARES SANTANA,NULO,0,NULO,0,NULO,ELEUTERIO LOPEZ,TOMAS LUNA,CARMEN BRISEÑO,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,CHAMARRA,NULO,NULO,679,,NULO,Robo a persona,-102.34233601,21.95435836
265179,NOVIEMBRE,2016-11-20,DOMINGO,1,21,AGUASCALIENTES,URBANA,COLONIA,SAN MARCOS (DELEGACION CENTRO),736,CALLE,NAVARRETE,NULO,0,NULO,0,NULO,DAVID REYNOSO FLORES,CONVENCION DE 1914 PONIENTE,PUEBLITO,NULO,DINERO,1500,NULO,NULO,CARTERA,NULO,NULO,NULO,CHAMARRA,NULO,NULO,680,,NULO,Robo a persona,-102.31194706,21.87769529
265337,NOVIEMBRE,2016-11-20,DOMINGO,5,8,AGUASCALIENTES,URBANA,COLONIA,MIRAVALLE,750,AVENIDA,FUNDICION,NULO,0,NULO,0,NULO,JOSE MARIA AVILA,MANUEL CARPIO,PEDRO GARCIA ROJAS,NULO,DINERO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,TARJETAS,681,,NULO,Robo a persona,-102.30975593,21.89357849
266400,NOVIEMBRE,2016-11-21,LUNES,15,22,AGUASCALIENTES,URBANA,BARRIO,EL ENCINO,1096,CALLE,DOCTOR JESUS DIAZ DE LEON,NULO,0,NULO,0,NULO,ABASOLO,JARDIN DEL ENCINO,JARDIN DEL ENCINO,NULO,DINERO,700,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,682,,NULO,Robo a persona,-102.29239031,21.87477775
267342,NOVIEMBRE,2016-11-22,MARTES,20,33,AGUASCALIENTES,URBANA,BARRIO,LA PURISIMA,915,AVENIDA,HEROE DE NACOZARI NORTE,NULO,0,NULO,0,NULO,ALAMEDA,J. REFUGIO VELAZCO,EZEQUIEL A. CHAVEZ,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,683,,MOTO,Robo a persona,-102.28237968,21.88222485
267943,NOVIEMBRE,2016-11-23,MIERCOLES,19,15,JESUS MARIA,URBANA,COLONIA,LA ESCALERA,219,CALLE,LETICIA RAMIREZ ALBA,NULO,231,A,1,NULO,DIEGO FLORES,FELIPE GAYTAN REYNA,CONSTITUCION,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,684,,NULO,Robo a persona,-102.34993146,21.97110498
268331,NOVIEMBRE,2016-11-24,JUEVES,11,54,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,AVENIDA,SAN GABRIEL,NULO,0,NULO,0,NULO,VISTAS DE ORIENTE,POLIDUCTO,VISTAS DE ORIENTE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,685,,NULO,Robo a persona,-102.24118551,21.87561733
268414,NOVIEMBRE,2016-11-24,JUEVES,14,7,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE SANTA ELENA,1106,CALLE,REPUBLICA MEXICANA,NULO,0,NULO,0,NULO,LAS AMERICAS,REPUBLICA DE NICARAGUA,REPUBLICA DE PERU,TIMO,DINERO,4000,BANAMEX SANTA ELENA,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,686,,NULO,Robo a persona,-102.30400977,21.86437291
268571,NOVIEMBRE,2016-11-24,JUEVES,18,47,AGUASCALIENTES,URBANA,COLONIA,GREMIAL,917,AVENIDA,HEROE DE NACOZARI,NULO,1712,NULO,0,NULO,DOCTOR CARLOS M. LOPEZ,INGENIERO TOMAS MEDINA,20 DE NOVIEMBRE,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,CHAMARRA,NULO,MOCHILA,687,,NULO,Robo a persona,-102.28754510,21.89901470
268637,NOVIEMBRE,2016-11-24,JUEVES,20,46,JESUS MARIA,URBANA,FRACCIONAMIENTO,BUENAVISTA,198,CALLE,NARDO,NULO,0,NULO,0,NULO,PROLONGACION PLAN DE ALLENDE,REES FISCHER,MEZQUITAL,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,688,,NULO,Robo a persona,-102.35726799,21.96814972
269052,NOVIEMBRE,2016-11-25,VIERNES,14,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,AVENIDA,AGUASCALIENTES SUR,NULO,0,NULO,0,NULO,CORREGIDORA,HERMANOS GALEANA,CAUDILLOS,NULO,DINERO,200,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,689,,NULO,Robo a persona,-102.26361828,21.85976031
269191,NOVIEMBRE,2016-11-25,VIERNES,18,46,AGUASCALIENTES,URBANA,CONDOMINIO,CENTRO COMERCIAL GALERIAS,357,AVENIDA,INDEPENDENCIA,NULO,0,NULO,0,NULO,JORGE REYNOSO,NINGUNO,NINGUNO,NULO,DINERO,200,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,690,,NULO,Robo a persona,-102.29758694,21.91886704
270724,NOVIEMBRE,2016-11-27,DOMINGO,17,37,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,POLIDUCTO,NULO,0,NULO,0,NULO,PAULA DE J. JIMENEZ DE YAÑEZ,MARTIRES DEL RIO BLANCO,SIERRA MADRE DEL SUR,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,691,,NULO,Robo a persona,-102.24931150,21.90624992
271381,NOVIEMBRE,2016-11-28,LUNES,13,27,AGUASCALIENTES,URBANA,BARRIO,LA SALUD,1122,AVENIDA,CONVENCION DE 1914 SUR,NULO,0,NULO,0,NULO,ACUEDUCTO,LA SALUD,ACUEDUCTO,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,MOCHILA,692,,NULO,Robo a persona,-102.28198577,21.86709998
271725,NOVIEMBRE,2016-11-28,LUNES,21,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,FUNDICION,681,AVENIDA,CANAL INTERCEPTOR,NULO,0,NULO,0,NULO,HIERRO,FUNDICION,CANAL INTERCEPTOR,NULO,NULO,0,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,693,,NULO,Robo a persona,-102.31572832,21.90236310
273102,NOVIEMBRE,2016-11-30,MIERCOLES,22,16,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CONSTITUCION,794,AVENIDA,CONSTITUCION,NULO,613,NULO,0,NULO,POZO DE LA HACIENDA,POZO PLATINO,POZO ESMERALDA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,694,,NULO,Robo a persona,-102.28422430,21.92594552
272765,NOVIEMBRE,2016-11-30,MIERCOLES,13,41,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MODELO,905,CALLE,NIETO,NULO,0,NULO,0,NULO,ANGEL GARCIA,RICARDO GARCIA,NICOLAS RAMIREZ,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,695,,NULO,Robo a persona,-102.30964690,21.87514862
272784,NOVIEMBRE,2016-11-30,MIERCOLES,14,10,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS 11,494,CALLE,LOMA DE LAS CALANDRIAS,NULO,202,NULO,2,NULO,CULTURA NAZCA,CULTURA CHARACHOL,PORTALES DEL BARRIO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,696,,ITALIKA NEGRA,Robo a persona,-102.24318083,21.91411834
272643,NOVIEMBRE,2016-11-30,MIERCOLES,9,27,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO OJOCALIENTE,356,PROLONGACION,ALAMEDA,NULO,0,NULO,0,NULO,PRINCIPAL,RODOLFO LANDEROS,LAZARO MALDONADO DEL RIO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,697,,NULO,Robo a persona,-102.26304636,21.88695121
273920,DICIEMBRE,2016-12-01,JUEVES,23,58,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,FIDEL VELAZQUEZ,766,CALLE,PLAZA FUENTE DE HERCULES,NULO,0,NULO,0,NULO,PLAZA DE LA MINERVA,GOBERNANTES,GOBERNANTES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,698,,MOTO,Robo a persona,-102.25825651,21.89233566
275188,DICIEMBRE,2016-12-03,SABADO,17,9,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,RIVERO Y GUTIERREZ,NULO,0,NULO,0,NULO,GENERAL GUADALUPE VICTORIA,ALARCON,GENERAL IGNACIO ALLENDE,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,699,,NULO,Robo a persona,-102.29819704,21.88250558
276003,DICIEMBRE,2016-12-04,DOMINGO,11,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CERRO ALTO,456,CALLE,CERRO DE LA ARDILLA,NULO,0,NULO,0,NULO,CERRO DE ALTAMIRA,SIGLO XXI,PENSADORES MEXICANOS ORIENTE,NULO,DINERO,8500,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,700,,NULO,Robo a persona,-102.26131130,21.91607909
276049,DICIEMBRE,2016-12-04,DOMINGO,12,48,PABELLON DE ARTEAGA,URBANA,COLONIA,FRANCISCO VILLA,108,CALLE,EDMUNDO GAMEZ OROZCO,NULO,40,NULO,0,NULO,MIGUEL HIDALGO,GENERAL FRANCISCO VILLA,INDEPENDENCIA NORTE,NULO,DINERO,1000,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,701,,NULO,Robo a persona,-102.27226048,22.14993926
276063,DICIEMBRE,2016-12-04,DOMINGO,13,3,AGUASCALIENTES,URBANA,COLONIA,SAN JOSE DEL ARENAL,818,CALLE,TEPEZALA,NULO,0,NULO,0,NULO,SAN JULIAN,SAN JUAN DE LOS LAGOS,ASIENTOS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,702,,NULO,Robo a persona,-102.30837122,21.90732611
276504,DICIEMBRE,2016-12-04,DOMINGO,23,44,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,ESPAÑA,1052,AVENIDA,CONVENCION DE 1914 SUR,NULO,0,NULO,0,NULO,DE LOS MAESTROS,SEVILLA,CATALUÑA,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,SIN DATOS,703,,NULO,Robo a persona,-102.30928003,21.86795309
276644,DICIEMBRE,2016-12-05,LUNES,5,12,JESUS MARIA,RURAL,COMUNIDAD,PASO BLANCO,185-P,CALLE,GARDENIAS,NULO,0,NULO,0,NULO,NIÑOS HEROES,NINGUNO,SAN ANTONIO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,704,,NULO,Robo a persona,-102.31781311,21.97526654
278965,DICIEMBRE,2016-12-08,JUEVES,13,38,RINCON DE ROMOS,URBANA,FRACCIONAMIENTO,MIGUEL HIDALGO,76,CALLE,BAJA CALIFORNIA SUR,NULO,0,NULO,0,NULO,CHIHUAHUA,DURANGO,CAMPECHE,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,705,,NULO,Robo a persona,-102.33044313,22.22716044
279351,DICIEMBRE,2016-12-08,JUEVES,23,15,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,CALLE,PEDRO ASCENCIO,NULO,0,NULO,0,NULO,22 DE DICIEMBRE,MAYO DE 1812,SIGLO XXI,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,706,,NULO,Robo a persona,-102.25974071,21.85544371
276941,DICIEMBRE,2016-12-05,LUNES,15,53,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASA BLANCA,553,AVENIDA,AGUASCALIENTES SUR,NULO,0,NULO,0,NULO,CASA BLANCA,MARIANO ESCOBEDO,CAUDILLOS,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,SIN DATOS,707,,NULO,Robo a persona,-102.27427199,21.85992648
277861,DICIEMBRE,2016-12-06,MARTES,20,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ENCINO),506,CALLE,JESUS REYES,NULO,105,NULO,0,NULO,ARROYO SECO,ANDRES LOPEZ,ADORATRICES,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,708,,NULO,Robo a persona,-102.26594348,21.92452750
277999,DICIEMBRE,2016-12-06,MARTES,22,43,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD I,431,CALLE,ELECTRICIDAD,NULO,0,NULO,0,NULO,SALUD,FRATERNIDAD,TRANSPORTES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,709,,NULO,Robo a persona,-102.24313356,21.86997967
278533,DICIEMBRE,2016-12-07,MIERCOLES,20,33,PABELLON DE ARTEAGA,URBANA,COLONIA,PROGRESO SUR,96,AVENIDA,CONSTELACION,NULO,0,NULO,0,NULO,FELIPE ANGELES,CENTAURO,ANTARES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,710,,NULO,Robo a persona,-102.28141033,22.14139321
279042,DICIEMBRE,2016-12-08,JUEVES,15,3,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,GENERAL IGNACIO ZARAGOZA,NULO,0,NULO,0,NULO,FRNCISCO I. MADERO,GONZALEZ SARACHO,MIGUEL HIDALGO Y COSTILLA,TIMO,DINERO,4000,NULO,NULO,NULO,NULO,NULO,ALHAJAS,NULO,NULO,NULO,711,,NULO,Robo a persona,-102.29074820,21.88350594
