FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
260505653,0,30446,AUTOPARTES,3,2026-03-18,12,3,1,FRACCIONAMIENTO,OJOCALIENTE III,191,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,SAN GABRIELA,4,16,5,22,15:30-18:59,true,false,9,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,AUTOMOVIL,TAXI 3224 DE COLOR BLANCO,11,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,221,-102.24899755,21.88087177
260511300,0,30403,AUTOPARTES,3,2026-03-19,12,4,1,FRACCIONAMIENTO,FUNDADORES,595,CALLE,GABRIEL DE ALBUQUERQUE,NA,NA,",,,",CALLE,MARGARITA MAZA DE JUAREZ,5,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,222,-102.25014320,21.84238262
260509499,0,30411,AUTOPARTES,3,2026-03-19,12,4,1,COLONIA,BUENOS AIRES,235,CALLE,OCEANIA,NA,NA,",,,",CALLE,AQUILES SERDAN,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,0.00000,0.000000,false,0,0,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,223,-102.30448206,21.89554136
260509196,0,30904,AUTOPARTES,3,2026-03-19,12,4,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA PLATEADA,NA,NA,"249,,,",PROLONGACION,PALMA BAMBU,5,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,35,0.00000,0.000000,false,1,2,TRAILER,ND,ND,1,13,0,224,-102.24010996,21.86218661
260515597,0,30411,AUTOPARTES,3,2026-03-20,12,5,1,FRACCIONAMIENTO,MORELOS II,188,CALLE,HERMANOS GALEANA,NA,NA,",,,",CALLE,SOBERANIA DEL PUEBLO,5,0,0,5,00:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"23,27",0.00000,0.000000,false,4,3,AUTOMOVIL,PEUGEOT,ND,1,1,0,225,-102.26269087,21.84982854
260518008,260520049,30403,AUTOPARTES,3,2026-03-20,12,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR SAN MARCOS",580,CALLE,FELIPE II,NA,NA,",,,",CALLE,GERONIMO DE LA CUEVA,3,0,0,1,dias solo,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,EQUINOX,1,1,0,226,-102.26457916,21.92935064
260523059,0,30411,AUTOPARTES,3,2026-03-21,12,6,1,COLONIA,SAN LUIS,574,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS,NA,NA,"1123,,,",AVENIDA,GENERAL MARIANO ESCOBEDO,5,6,0,19,06:00-08:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,6,0,227,-102.27691933,21.87829400
260523949,0,30411,AUTOPARTES,3,2026-03-21,12,6,1,COLONIA,OBRAJE,518,CALLE,VICENCIO,NA,NA,"143,,,",CALLE,LANCEROS DE AGUASCALIENTES,1,0,0,4,19:00-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,37,0.00000,0.000000,false,5,2,MOTOCICLETA,ND,ND,1,13,0,228,-102.29907617,21.87239729
260529617,0,30411,AUTOPARTES,3,2026-03-22,12,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,SALVADOR RANGEL LOPEZ,NA,NA,"456,,,",AVENIDA,GERONIMO DE LA CUEVA,3,2,19,26,00:00-02:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,1,2,AUTOMOVIL,DODGE,NEON,1,6,0,229,-102.25424036,21.93794075
260531858,0,30403,AUTOPARTES,3,2026-03-22,12,7,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,CHURUBUSCO,NA,NA,"301,,,",CALLE,LAS CUEVAS,4,0,0,5,00:00-05:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"24,38",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,XTRAIL,1,6,0,230,-102.24392582,21.87999301
260530927,0,30403,AUTOPARTES,3,2026-03-22,12,7,1,FRACCIONAMIENTO,VERSALLES II,164,CALLE,ENRIQUE REBSAMEN,NA,NA,"146,,,",CALLE,FRANCISCO CARRERA TORRES,2,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,0.00000,0.000000,false,4,1,CAMIONETA,MITSUBISHI,ND,1,1,0,231,-102.30792654,21.85661836
260538129,0,30403,AUTOPARTES,3,2026-03-23,13,1,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA PLATEADA,NA,NA,",,,",AVENIDA,POLIDUCTO,5,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,0.00000,0.000000,false,4,5,AUTOMOVIL,FORD,FIESTA,1,1,0,232,-102.24263800,21.86387900
260537829,0,30403,AUTOPARTES,3,2026-03-23,13,1,1,FRACCIONAMIENTO,CONSTITUCION,607,AVENIDA,CONSTITUCION,NA,NA,",,,",CALLE,ARTUCULO 3,3,3,30,25,03:00-05:59,true,false,9,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,41,0.00000,0.000000,false,4,4,CAMIONETA,JAC,ND,1,1,0,233,-102.28614482,21.91801223
260540874,0,30411,AUTOPARTES,3,2026-03-23,13,1,3,COLONIA,LIBERAL,785,CALLE,GUILLERMO PRIETO,NA,NA,",,,",CALLE,OTILIO MONSTAÐO,7,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,4,2,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,234,-102.71937000,21.84149600
260538486,0,30411,AUTOPARTES,3,2026-03-23,13,1,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,1311,CALLE,FRANCISCO GUEL ESPARZA,NA,NA,",,,",CALLE,BOLIVIA,7,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"24,38",0.00000,12000.000000,false,1,2,CAMIONETA,DODGE,VOYAGUER,1,1,0,235,-102.26907327,22.07310475
260543844,0,50301,AUTOPARTES,3,2026-03-23,13,1,1,COLONIA,INDUSTRIAL,240,AVENIDA,DE LA CONVENCION DE 1914 NORTE,NA,NA,",,,",AVENIDA,PETROLEOS MEXICANOS,6,23,10,24,21:30-23:59,false,true,1,3 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,"24,22",0.00000,3000.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,236,-102.29328971,21.90025622
260545079,0,30403,AUTOPARTES,3,2026-03-24,13,2,1,FRACCIONAMIENTO,OJOCALIENTE II,577,CALLE,EL MOCHO,NA,NA,",,,",CALLE,SAN PEDRO,4,8,28,19,06:00-8:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"25,11",0.00000,0.000000,false,1,3,CAMIONETA,JEEP,SHARA,1,2,0,237,-102.24442634,21.87722675
260549656,0,30403,AUTOPARTES,3,2026-03-24,13,2,1,COLONIA,MORELOS,611,BOULEVARD,A ZACATECAS,NA,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,3,0,0,5,00:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"38,31",0.00000,0.000000,false,4,1,AUTOMOVIL,ND,ND,1,6,0,238,-102.29226699,21.90099051
260555068,0,30403,AUTOPARTES,3,2026-03-25,13,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,CALLE,GENERAL JOSE REFUGIO VEÐASCP,NA,NA,",,,",AVENIDA,SIGLO XXI,4,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,38,27,29,28",0.00000,130.000000,false,4,1,CAMION,ND,ND,1,6,0,239,-102.25649427,21.90506001
260554941,0,30403,AUTOPARTES,3,2026-03-25,13,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,BOULEVARD,GUADALUPANO,NA,NA,",,,",AVENIDA,SIGLO XXI,3,20,15,23,19:00-21:29,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,38,0.00000,0.000000,false,4,1,AUTOMOVIL,SUZUKI,ND,1,1,0,240,-102.25627374,21.90775297
260550848,0,30403,AUTOPARTES,3,2026-03-25,13,3,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,CALLE,FATIMA,NA,NA,"319,,,",CALLE,NAPOLES,6,0,0,5,00:00-05:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,38",0.00000,0.000000,false,4,1,AUTOMOVIL,CHEVROLET,MALIBU,1,1,0,241,-102.31614317,21.87619731
260551176,0,30411,AUTOPARTES,3,2026-03-25,13,3,5,FRACCIONAMIENTO,EL MEZQUITAL,902,CALLE,MEZQUITAL,NA,NA,"304,,,",PROLONGACION,PLAN DE SAN LUIS,7,3,30,26,03:00-05:59,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,"22,23",0.00000,0.000000,false,4,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,242,-102.35675335,21.96735671
260550494,0,30403,AUTOPARTES,3,2026-03-25,13,3,5,FRACCIONAMIENTO,EL MEZQUITAL,902,CALLE,MEZQUITAL,NA,NA,",,,",CALLE,PLAN DE SAN LUIS,7,3,56,26,03:00-02:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,23,0.00000,0.000000,false,4,2,AUTOMOVIL,ND,ND,1,13,0,243,-102.35609172,21.96712345
260557483,0,30403,AUTOPARTES,3,2026-03-26,13,4,1,FRACCIONAMIENTO,JARDINES DEL SUR,513,PROLONGACION,DE LA ASUNCION,NA,NA,",,,",CALLE,RAFAEL RAMIREZ,2,0,0,5,00:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,12,27",0.00000,0.000000,false,4,1,AUTOMOVIL,NISSAN,MARCH,1,1,0,244,-102.30009706,21.85788303
260558947,0,30446,AUTOPARTES,3,2026-03-26,13,4,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,CORONEL JOSE FERRERO,NA,NA,"207,,,",CALLE,PROFESOR RICARDO GARCIA MENDOZA,2,13,50,21,12:00-15:29,true,false,9,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,3,0.00000,0.000000,false,3,1,CAMIONETA,ND,ND,1,1,0,245,-102.32389260,21.85536736
260566312,0,30411,AUTOPARTES,3,2026-03-27,13,5,1,FRACCIONAMIENTO,SAN CAYETANO,591,CALLE,SAN FRANCISCO,NA,NA,",,,",CALLE,CARLOS SAGREDO,6,16,1,22,15:30-18:59,false,false,9,1 HOMBRE,"PANTALON DE MEZCLILLA AZUL MARINO, PLAYERA GRIS Y GORRA NEGRA, NOCHILA NEGRA",H,M,8,0,ND,ND,0,0,false,0,BICICLETA,N,22,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,246,-102.31064739,21.89730234
260566551,0,30420,AUTOPARTES,3,2026-03-27,13,5,1,CONDOMINIO,AGROPECUARIO,527,CALLE,ARNULFO M VALDEZ,NA,NA,",,,",CALLE,UVA,6,16,33,22,15:30-18:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,47,0.00000,0.000000,false,2,1,CAMIONETA,ND,ND,1,6,0,247,-102.29671051,21.91397999
260565351,0,30446,AUTOPARTES,3,2026-03-27,13,5,1,FRACCIONAMIENTO,MORELOS I,598,CALLE,PEDRO ASCENCIO,NA,NA,"844,,,",AVENIDA,MARIANO HIDALGO,5,13,15,21,12:00-15:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,31,0.00000,0.000000,false,3,1,CAMIONETA,HYUNDAI,H100,1,1,0,248,-102.25743403,21.85612899
260575334,0,30411,AUTOPARTES,3,2026-03-28,13,6,1,FRACCIONAMIENTO,VISTA ALEGRE,640,CALLE,LA CHARREADA,NA,NA,",,,",CARRETERA,45 SUR,5,17,19,23,19,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,3,0.00000,4000.000000,false,2,1,CAMIONETA,FORD,RANGER,1,2,0,249,-102.28125977,21.79047238
260577061,0,30411,AUTOPARTES,3,2026-03-28,13,6,1,COMUNIDAD,LA NUEVA TERESA,39,CALLE,ALAMEDA,NA,NA,",,,",CALLE,LAUREL,2,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"12,27",0.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,250,-102.39030081,21.85867155
260584429,0,30403,AUTOPARTES,3,2026-03-29,13,7,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,AVENIDA,MIGUEL BARBERENA VEGA,NA,NA,",,,",CALLE,SEGURIDAD SOCIAL,4,20,6,23,19:00-21:29,true,false,9,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,BICICLETA,N,39,0.00000,0.000000,false,4,1,CAMIONETA,CHEVROLET,SILVERADO,1,2,0,251,-102.26629401,21.89584015
260580952,0,30446,AUTOPARTES,3,2026-03-29,13,7,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,CALLE,RIO COLORADO,NA,NA,"1202,,,",CALLE,RIO ARNO,6,10,17,20,09:00-11:59,false,false,9,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,5,0.00000,0.000000,false,2,1,AUTOMOVIL,ND,ND,1,1,0,252,-102.32138666,21.89786645
260581602,0,30403,AUTOPARTES,3,2026-03-29,13,7,1,UNIDAD HABITACIONAL,XIV ZONA MILITAR,231,CALLE,JOSE REFUGIO VELASCO,NA,NA,",,,",PROLONGACION,OJOCALIENTE,4,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,0,253,-102.26151706,21.90419597
260587202,0,30411,AUTOPARTES,3,2026-03-30,14,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,CULTURA TARAHUMARA,NA,NA,"27,,,",AVENIDA,CULTURA MAYA,3,4,40,26,03:00-05:59,true,false,9,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"24,22",0.00000,5500.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,23,5197,254,-102.24218933,21.90910132
260586223,0,30411,AUTOPARTES,3,2026-03-30,14,1,1,COLONIA,GREMIAL,613,CALLE,GENERAL MIGUEL BARRAGAN,NA,NA,",,,",CALLE,ALFREDO LEWIS ORIENTE,6,0,0,24,21:30-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,38",0.00000,3500.000000,false,1,3,CAMIONETA,ND,GMC,YUKON,1,0,255,-102.29224031,21.89938939
260591439,0,30403,AUTOPARTES,3,2026-03-30,14,1,2,COMUNIDAD,GUADALUPE DE ATLAS,740,CALLE,GUADALUPE VICTORIA,NA,NA,"30,,,",CALLE,EMILIANO ZAPATA,7,20,20,23,19:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,41,0.00000,0.000000,false,4,4,CAMIONETA,MAZDA,ND,1,1,0,256,-102.03057644,22.26518858
260592758,0,30403,AUTOPARTES,3,2026-03-31,14,2,6,FRACCIONAMIENTO,COSMOS,1122,ANDADOR,TAURO,NA,NA,"211,,,",CALLE,ANTARES,7,1,30,25,00:00-02:59,true,false,9,1 HOMBRE,EL TELLEZ,H,H,8,0,ND,ND,0,0,false,0,N,N,41,0.00000,0.000000,false,4,4,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,257,-102.27977743,22.13992924
260597760,0,30403,AUTOPARTES,3,2026-03-31,14,2,5,LOCALIDAD,CORRAL DE BARRANCOS,951,CALLE,MIGUEL DE LA MADRID HURTADO,NA,NA,",,,",CALLE,MORELOS,7,21,50,23,19:00-21:30,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,n,41,0.00000,0.000000,false,4,4,CAMIONETA,TOYOTA,ND,1,13,0,258,-102.32568160,21.93960661
260591739,0,50107,AUTOPARTES,3,2026-03-30,14,1,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN IGNACIO,NA,NA,"306,,,",CALLE,SAN RAFAEL,4,0,0,16,19:00-05:59,false,false,9,3,CONOCIDO,H,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,3,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,259,-102.24368048,21.90150528
260598967,0,30403,AUTOPARTES,4,2026-04-01,15,3,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOCTOR MARIANO AZUELA,NA,NA,",,,",CALLE,BELISARIO,2,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,12,38",0.00000,0.000000,false,1,1,AUTOMOVIL,KIA,ND,1,6,0,260,-102.30662521,21.85245024
260604138,0,30411,AUTOPARTES,4,2026-04-01,15,3,1,SUBDIVISION,CAMINERO,252,AVENIDA,DE LA CONVENCION DE 1914 SUR,NA,NA,",,,",CALLE,SOCRATES,5,23,39,24,23:30-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,54,0.00000,0.000000,false,2,2,AUTOMOVIL,NISSAN,TIIDA,1,1,0,261,-102.28523650,21.86638870
260613382,0,30411,AUTOPARTES,4,2026-04-03,15,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ALAMEDA",330,CALLE,ISAAC DE LA PEÐA,NA,NA,",,,",CALLE,JUAN IBARRA,3,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,0.00000,20000.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,262,-102.26557909,21.93401387
260624843,0,30403,AUTOPARTES,4,2026-04-04,15,6,1,CONDOMINIO,CENTRO COMERCIAL GALERIAS I,528,CALLE,INDEPENDENCIA,NA,NA,",,,",CALLE,MONTES HIMALAYA,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,28,27",0.00000,800.000000,false,1,1,AUTOMOVIL,CHEVROLET,SPARK,1,1,0,263,-102.29806583,21.92268966
260625939,0,30411,AUTOPARTES,4,2026-04-04,15,6,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,CALLE,,NA,NA,",,,",CALLE,,6,0,0,0,,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,264,-102.31685200,21.87532900
260628537,0,30403,AUTOPARTES,4,2026-04-05,15,7,1,COLONIA,SAN MARCOS,145,CALLE,NIETO,NA,NA,",,,",CALLE,MONRROY,1,5,25,26,03:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,0.00000,0.000000,false,4,5,CAMIONETA,MINI,COOPER,1,6,0,265,-102.30447755,21.87756652
260631822,0,30411,AUTOPARTES,4,2026-04-05,15,7,1,FRACCIONAMIENTO,LAS CUMBRES,218,AVENIDA,SIGLO XXI,NA,NA,",,,",BOULEVARD,GUADALUPANO,3,18,42,22,15:30-18:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,24,38",0.00000,0.000000,false,1,3,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,266,-102.25666525,21.90687153
260635258,0,30403,AUTOPARTES,4,2026-04-06,15,1,1,COLONIA,INDUSTRIAL,240,CALLE,GENERAL MANUEL AVILA CAMACHO,NA,NA,",,,",AVENIDA,PETROLEOS,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,0.00000,0.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,267,-102.29296889,21.89874862
260638876,0,30403,AUTOPARTES,4,2026-04-06,15,1,1,FRACCIONAMIENTO,RANCHO SANTA MONICA,384,CERRADA,VILLA CAPRI,NA,NA,",,,",CERRADA,VILLA CAPRI,2,20,0,23,19:00-21:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"2,31,38",0.00000,0.000000,false,4,1,AUTOMOVIL,NISSAN,SENTRA,1,1,0,268,-102.32093502,21.83849544
260570945,0,30904,AUTOPARTES,3,2026-03-28,13,6,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,CALLE,JUANACATLAN,NA,NA,",,,",CALLE,HUEJUCAR,2,2,12,25,00:00-02:59,true,false,9,1 HOMBRE,"SUDADERA BLANCA, PANTALON CAFE",H,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,6,0,269,-102.33366471,21.85882026
260572578,0,30446,AUTOPARTES,3,2026-03-28,13,6,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,JUAN SORIANO,NA,NA,"152,,,",AVENIDA,SIGLO XXI,3,10,48,20,09:00-11:59,true,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,3,0.00000,0.000000,false,3,1,AUTOMOVIL,FORD,RANGER,1,1,0,270,-102.26161180,21.92264553
260585837,0,50102,AUTOPARTES,3,2026-03-29,13,7,1,COLONIA,MIRAVALLE,239,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,NA,NA,",,,",CALLE,ALBERTO DEL VALLE,6,22,56,24,21:30-23:59,true,false,9,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,MOTOCICLETA,"SUZUKI AX100 MOD.2020, SERIE LC6PAGA1XL0007212, PLACAS; AE7189E, COLOR NEGRO","22,23",0.00000,0.000000,false,1,2,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,271,-102.31233900,21.88961509
260585878,0,30446,AUTOPARTES,3,2026-03-29,13,7,5,FRACCIONAMIENTO,LA CARTUJA,1029,CALLE,ROSALEDA,NA,NA,"704,,,",CALLE,TRIANA NORTE,7,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,28,0.00000,40000.000000,false,3,1,AUTOMOVIL,MG,ND,1,1,0,272,-102.34084841,21.98800527
260592347,0,60204,AUTOPARTES,3,2026-03-30,14,1,3,COLONIA,LAS FLORES,783,CALLE,INDEPENDENCIA,NA,NA,",,,",CALLE,PASEO DE LAS MAGNOLIAS,7,0,0,27,sin datos,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,6,0.00000,0.000000,false,2,1,AUTOMOVIL,ND,ND,1,1,0,273,-102.73003641,21.84422383
260597383,0,30446,AUTOPARTES,3,2026-03-31,14,2,5,FRACCIONAMIENTO,BUENAVISTA,1070,CALLE,BAYA HONDA,NA,NA,",,,",CALLE,REES FISCHER,7,20,45,23,19:00-21:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,25000.000000,false,2,1,CAMIONETA,ND,ND,1,13,0,274,-102.35937434,21.96789934
260635258,0,30403,AUTOPARTES,4,2026-04-06,15,1,1,COLONIA,INDUSTRIAL,240,CALLE,GENERAL MANUEL AVILA CAMACHO,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,0.00000,0.000000,false,0,0,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,275,-102.29302877,21.89872946
260638876,0,30403,AUTOPARTES,4,2026-04-06,15,1,1,FRACCIONAMIENTO,RANCHO SANTA MONICA,384,CALLE,,NA,NA,",,,",CALLE,,2,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,276,-102.32096196,21.83842060
260640801,0,30411,AUTOPARTES,4,2026-04-07,15,2,1,FRACCIONAMIENTO,MORELOS II,188,CALLE,J CONCEPCION RODIGUEZ,NA,NA,",,,",CALLE,SOBERANIA DEL PUEBLO,5,7,57,19,06:00-08:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,1,2,CHEVROLET,CHEVY,ND,1,1,0,277,-102.26286478,21.84913622
260653455,0,30411,AUTOPARTES,4,2026-04-09,15,4,1,FRACCIONAMIENTO,LAS TORRES,582,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,NA,NA,",,,",AVENIDA,DE LOS MAESTROS,2,11,40,20,09:00-11:59,false,false,9,1 HOMBRE,"SHORT BLANCO, PLAYERA CON EL NUMERO 8",H,M,8,0,ND,ND,0,0,false,0,N,N,"22,26",0.00000,0.000000,false,1,3,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,278,-102.30951495,21.86830091
260657296,0,30403,AUTOPARTES,4,2026-04-09,15,4,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,CALLE,RIO ARANJUEZ,NA,NA,"109,,,",CALLE,RIO NAUTLA,3,2,0,25,00:00-02:59,false,false,9,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,41,0.00000,0.000000,false,4,4,CAMIONETA,DODGE,CARAVAN,1,1,0,279,-102.24156913,21.93926754
260604846,0,30446,AUTOPARTES,4,2026-04-02,13,4,5,LOCALIDAD,LOS VAZQUEZ,1021,AVENIDA,SOLIDARIDAD,NA,NA,",,,",CALLE,JULIO CADENA,7,0,0,27,sin datos,false,false,9,1 HOMBRE,JUAN ANTONIO CHAVEZ 27 AÐOS,H,H,8,1,ND,ND,0,0,false,0,N,N,28,0.00000,0.000000,false,1,2,CAMIONETA,CHEVROLET,SILVERADO,1,4,0,280,-102.33691391,21.97151602
