FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASENT,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,CAT_SOSP,DET_SPM,MOT_DET,DETENIDO,LESIONADO,TRASL_HOSP,GEN_AFE,CARR_S_N,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,OID,LONG,LAT
220051838,30421,ROBO TRANSEUNTE,1,2022-01-13,2,4,1,COLONIA,GREMIAL,613,AVENIDA,INDEPENDENCIA DE MEXICO,0,NA,",,,",AVENIDA,HEROE DE NACOZARI NORTE,6,5,23,0,false,true,"1,3",NA,NA,0,NA,0,1 HOMBRE,NA,0,N,,0,0,false,,NO,N,N,"3,28,29",100,11100,false,1,2,1,67,-102.28485009,21.89186857
220052939,30422,ROBO TRANSEUNTE,1,2022-01-13,2,5,1,FRACCIONAMIENTO,VISTA DEL SOL I,570,AVENIDA,ARQUEROS,0,NA,"502,,,",AVENIDA,NUBLADO,5,12,57,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE 33 A-ÑOS DE EDAD APROX CON TATUAJES,ND,0,N,,1,0,false,,NO,N,N,39,0,0,false,1,4,1,68,-102.26927845,21.86240510
220064596,30422,ROBO TRANSEUNTE,1,2022-01-16,2,7,3,COLONIA,LA FORTUNA,817,CALLE,FRANCISCO VILLA,0,NA,"106,,,",CALLE,LOMA BONITA,7,5,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,"3,14",0,3500,false,1,20,1,69,-102.67038979,21.87753893
220057300,30422,ROBO TRANSEUNTE,1,2022-01-14,2,5,1,FRACCIONAMIENTO,SANTA ANITA,102,AVENIDA,JOSE H ESCOBEDO,0,NA,"208,,,",AVENIDA,LUIS COLOMA,4,14,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR ROJO,3,0,9000,false,1,1,1,70,-102.27327622,21.89449410
220057778,30422,ROBO TRANSEUNTE,1,2022-01-14,2,5,1,BARRIO,LA PURISIMA,202,CALLE,J REFUGIO REYES,0,NA,",,,",AVENIDA,HEROE DE NACOZARI NORTE,1,17,42,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,38,0,0,false,1,2,1,71,-102.28259557,21.88316642
220057849,30422,ROBO TRANSEUNTE,1,2022-01-14,2,5,7,COLONIA,ZONA CENTRO,1166,CALLE,EDEN,0,NA,"111,,,",CALLE,ANAHUAC,7,18,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,4300,false,1,1,1,72,-102.32216144,22.22780859
220058544,30422,ROBO TRANSEUNTE,1,2022-01-14,2,5,1,FRACCIONAMIENTO,VILLAS DE SAN ANTONIO,402,CALLE,DOCTOR ANTONIO PEÑAFIEL BARRANCO,0,NA,"239,,,",CALLE,FRANCISCO ANTONIO MORENO ESCANDON,3,21,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,1,1,73,-102.25210316,21.92521914
220058907,30422,ROBO TRANSEUNTE,1,2022-01-14,2,5,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,CALLE,ANTIGUO CAMINO A SAN IGNACIO,0,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,6,22,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,28,600,600,false,1,2,1,74,-102.31806154,21.89784941
220059093,30421,ROBO TRANSEUNTE,1,2022-01-14,2,5,1,COLONIA,DEL CARMEN,236,CALLE,LIBERTAD,0,NA,",,,",CALLE,JESUS TERAN,1,23,10,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,EL CHENTE,0,N,,0,0,false,,NO,BICICLETA,BICICLETA COLOR AZUL,28,0,0,false,1,2,1,75,-102.29932446,21.88933009
220059540,30421,ROBO TRANSEUNTE,1,2022-01-15,2,6,1,COMUNIDAD,EL COLORADO (EL SOYATAL),6,CARRETERA,NORIAS DE OJOCALIENTE LA LUZ EL TRIGO,0,NA,",,,",N,N,4,1,22,0,false,true,"2,3",NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,SI,MOTOCICLETA,MOTOCICLETA COLOR NEGRO CON VERDE,"3,15",0,0,false,1,1,1,76,-102.17598549,21.90244475
220062182,30421,ROBO TRANSEUNTE,1,2022-01-15,2,6,1,FRACCIONAMIENTO,MORELOS II,188,AVENIDA,HEROE INMORTAL,0,NA,"401,,,",CALLE,SOLDADO INSURGENTE,5,17,48,0,false,true,3,NA,NA,0,NA,0,5 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,77,-102.26952791,21.85569547
220063327,30422,ROBO TRANSEUNTE,1,2022-01-15,2,6,1,FRACCIONAMIENTO,LA FUENTE,257,AVENIDA,LAS AMERICAS,0,NA,",,,",CALLE,BRASILIA,2,23,25,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE 1 MUJER,ND,0,N,,0,0,false,,NO,N,N,"3,31",4000,4000,false,1,1,1,78,-102.30188324,21.87106280
220064202,30421,ROBO TRANSEUNTE,1,2022-01-16,2,7,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,CALIXTO SERNA VALDIVIA,0,NA,"210,,,",CALLE,MARIA LUISA DE ALBA MEDRANO,4,2,47,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,N,,0,1,false,,NO,N,N,12,0,0,false,1,57,1,79,-102.23735808,21.87359014
220068313,30421,ROBO TRANSEUNTE,1,2022-01-17,3,1,5,FRACCIONAMIENTO,LA CUESTA,923,BOULEVARD,EL CHICHIMECO,0,NA,",,,",N,N,7,0,2,0,false,true,"1,8",NA,NA,0,NA,0,3 HOMBRES,N,0,N,,0,0,false,,NO,N,N,"14,39",0,800,false,1,1,1,80,-102.33910255,21.97520826
220065985,30422,ROBO TRANSEUNTE,1,2022-01-16,2,7,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,LOMA DEL CARDENAL 106,0,NA,",,,",CALLE,LOMA DEL CARDENAL,3,14,33,0,false,false,9,NA,NA,0,NA,0,4 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,38,0,0,false,1,2,1,81,-102.24388531,21.91301554
220068055,30421,ROBO TRANSEUNTE,1,2022-01-16,2,7,1,FRACCIONAMIENTO,MUJERES ILUSTRES,457,CALLE,MARIA ASCENCION RENTERIA LOPEZ,0,NA,"228,,,",CALLE,EVA SAMANO,5,23,1,0,false,true,3,NA,NA,0,NA,0,ND,N,0,N,,0,1,false,,NO,N,N,"3,31,40",0,0,false,1,2,1,82,-102.24907878,21.84541510
220061782,30422,ROBO TRANSEUNTE,1,2022-01-15,2,6,1,EJIDO,SALTO DE OJOCALIENTE,181,CALLE,BENITO JUAREZ,0,NA,",,,",CALLE,GENERAL IGNACIO ALLENDE,5,15,28,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR NEGRO,3,0,0,false,1,2,1,83,-102.24989811,21.86762553
220051747,30421,ROBO TRANSEUNTE,1,2022-01-13,2,4,1,FRACCIONAMIENTO,PILAR BLANCO,142,AVENIDA,PASEO DE LA CRUZ,0,NA,"3612,,,",CALLE,ABRAHAM GONZALEZ,2,4,18,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,57,1,84,-102.30109031,21.84827173
220070393,30421,ROBO TRANSEUNTE,1,2022-01-17,3,1,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,AVENIDA,SIGLO XXI,0,NA,",,,",PROLONGACION,PASEO DE LA ASUNCION,2,16,0,0,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,JUAN Y ULISES,0,N,,0,0,false,,NO,N,N,14,0,3000,true,1,10,1,85,-102.30119851,21.84513169
220071390,30422,ROBO TRANSEUNTE,1,2022-01-17,3,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,AVENIDA,LOMA DEL CARDENAL,0,NA,",,,",CALLE,CULTURA CHUNANTECA,3,21,19,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,2500,false,1,69,1,86,-102.23666550,21.91176108
220069588,30422,ROBO TRANSEUNTE,1,2022-01-15,2,6,1,FRACCIONAMIENTO,SAN MARCOS,148,CALLE,BOTICELLI,0,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,6,11,56,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,87,-102.31849040,21.87798633
220070957,30422,ROBO TRANSEUNTE,1,2022-01-17,3,1,1,FRACCIONAMIENTO,PERIODISTAS,204,CALLE,NOTICIEROS,0,NA,",,,",CALLE,VOCEADORES,5,18,59,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,26,0,0,false,1,2,1,88,-102.24795279,21.85316336
220073913,30422,ROBO TRANSEUNTE,1,2022-01-18,3,2,1,FRACCIONAMIENTO,PROGRESO,209,CALLE,GENERAL PASCUAL CORNEJO BRUN,0,NA,",,,",CALLE,J MARIO PANI,3,15,40,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,3500,false,1,1,1,89,-102.25911913,21.90739595
220074881,30422,ROBO TRANSEUNTE,1,2022-01-18,3,2,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE,146,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,2,19,50,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,BICICLETA,BICICLETA UNA COLOR VERDE Y OTRA COLOR ROJO,3,0,4400,true,1,10,1,90,-102.31160187,21.87389545
220077219,30422,ROBO TRANSEUNTE,1,2022-01-19,3,3,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,JOSE MARIA BOCANEGRA,0,NA,"1602,,,",CALLE,GENERAL JOSE RINCON GALLARDO,2,11,43,0,false,false,9,NA,NA,0,NA,0,MENORES,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,91,-102.32640256,21.85464028
220078821,30422,ROBO TRANSEUNTE,1,2022-01-19,3,3,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA BAMBU,0,NA,"252,,,",CALLE,PALMA DE ABANICO,5,18,15,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,MOTOCICLETA,MOTOCICLETA,3,0,0,false,1,1,1,92,-102.24012017,21.86190214
220079940,30421,ROBO TRANSEUNTE,1,2022-01-19,3,3,5,FRACCIONAMIENTO,PASEOS DE J. GOMEZ PORTUGAL,915,CARRETERA,PANAMERICANA AGUASCALIENTES-ZACATECAS,0,NA,",,,",CALLE,PASEO MARGARITAS,7,23,50,0,false,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,,0,0,false,,SI,N,N,"3,28,29",5000,5000,false,1,2,1,93,-102.28803425,22.00309698
220081878,30422,ROBO TRANSEUNTE,1,2022-01-20,3,4,1,FRACCIONAMIENTO,MISION DE SAN JERONIMO,398,AVENIDA,MISION DE SAN JERONIMO,0,NA,"102,,,",CIRCUITO,SAN JERONIMO,6,15,1,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE VECINO,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,2,1,94,-102.33678766,21.88751542
220084068,30421,ROBO TRANSEUNTE,1,2022-01-20,3,4,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,MONTE DE LAS CRUCES,3,23,53,0,true,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"3,29,31",0,0,false,1,1,1,95,-102.25376078,21.91095203
220025911,30422,ROBO TRANSEUNTE,1,2022-01-06,1,4,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,JALTOMATE,0,NA,"809,,,",AVENIDA,SIGLO XXI,4,22,30,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,8000,false,1,2,1,96,-102.24926578,21.88150244
220075704,30421,ROBO TRANSEUNTE,1,2022-01-18,3,2,1,FRACCIONAMIENTO,VILLAS DE SAN ANTONIO,641,CALLE,UDINE,0,NA,",,,",AVENIDA,SIGLO XXI,2,21,52,0,false,true,3,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,97,-102.31111762,21.84462827
220078007,30422,ROBO TRANSEUNTE,1,2022-01-19,3,3,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,PICACHO ORIENTE,0,NA,"703,,,",BOULEVARD,GUADALUPANO,3,15,7,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,1,0,false,,NO,N,N,"3,11",0,0,false,1,4,1,98,-102.25328708,21.91049646
220075419,30422,ROBO TRANSEUNTE,1,2022-01-18,3,2,1,COLONIA,OLIVARES SANTANA,649,AVENIDA,FUNDICION,0,NA,",,,",CALLE,SAN BARTOLO,6,21,42,0,true,false,9,NA,NA,0,NA,0,ND,ND,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,2,1,99,-102.31237790,21.89693083
220058519,30421,ROBO TRANSEUNTE,1,2022-01-14,2,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,LOMA DEL CARDENAL108,0,NA,"11,,,",CALLE,LOMA DEL CARDENAL,3,20,56,0,true,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"6,38",0,0,false,1,17,1,100,-102.24427675,21.91245451
220064586,30422,ROBO TRANSEUNTE,1,2022-01-16,3,7,3,COLONIA,LA FORTUNA,817,CALLE,FRANCISCO VILLA,0,NA,",,,",CALLE,SAN ISIDRO,7,5,14,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL CHIQUIS,0,N,,0,0,false,,NO,N,N,"3,14",0,0,false,1,10,1,101,-102.66887225,21.87787223
220065310,30422,ROBO TRANSEUNTE,1,2022-01-16,3,7,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,AVENIDA,JOSE H ESCOBEDO,0,NA,",,,",AVENIDA,CANAL INTERCEPTOR,4,12,0,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,N,,0,0,false,,NO,N,N,40,0,0,false,1,1,1,102,-102.27421572,21.89263962
220039589,30422,ROBO TRANSEUNTE,1,2022-01-09,1,7,1,BARRIO,BARRIO SAN MARCOS,85,CALLE,ARTURO J PANI,0,NA,",,,",CALLE,MANUEL M PONCE,1,23,32,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,2,0,false,,NO,N,N,28,0,0,false,1,4,1,103,-102.30424564,21.87890800
220079273,30422,ROBO TRANSEUNTE,1,2022-01-19,3,3,1,FRACCIONAMIENTO,MORELOS I,598,CALLE,PRIMERA CONSTITUCION,0,NA,",,,",AVENIDA,MARIANO HIDALGO,5,21,6,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE CON PERCING EN LA CARA,ND,0,N,,0,0,false,,NO,N,N,28,700,700,false,1,1,1,104,-102.25787885,21.85773851
220089013,30422,ROBO TRANSEUNTE,1,2022-01-22,3,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,CALLE,OLGA DELGADILLO,0,NA,",,,",CALLE,PAULA DE JESUS JIMENEZ YA-ÑEZ,3,10,17,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,26,0,0,false,1,2,1,105,-102.25267547,21.90475906
220096460,30422,ROBO TRANSEUNTE,1,2022-01-23,3,7,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,ND,ND,0,NA,",,,",ND,ND,4,27,0,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,106,-102.21806859,21.88796386
220085899,30421,ROBO TRANSEUNTE,1,2022-01-21,3,5,6,FRACCIONAMIENTO,VERGEL DEL VALLE,1123,CALLE,DEL MOSTO,0,NA,",,,",CALLE,CRISANTEMO,7,14,4,0,false,true,4,NA,NA,0,NA,0,3 HOMBRES,ND,0,N,,0,0,false,,NO,BICICLETA,BICICLETA,"3,28,29",15000,15000,false,1,2,1,107,-102.28886042,22.14992647
220086866,30422,ROBO TRANSEUNTE,1,2022-01-21,3,5,1,FRACCIONAMIENTO,EDUCACION ALAMOS,173,CALLE,ANITA BRENNER,0,NA,"122,,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,19,9,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,BICICLETA,BICICLETA,3,0,0,false,1,1,1,108,-102.31900496,21.85680580
220087480,30421,ROBO TRANSEUNTE,1,2022-01-21,3,5,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,GIGANTE,3,21,53,0,false,true,1,NA,NA,0,NA,0,1 HOMBRES,EL ALDAIR,0,N,,0,0,false,,NO,N,N,"3,28,29,40",0,3000,false,1,1,1,109,-102.25903370,21.90905141
220089584,30421,ROBO TRANSEUNTE,1,2022-01-22,3,6,1,FRACCIONAMIENTO,INSURGENTES,161,AVENIDA,CONVENCION,0,NA,",,,",CALLE,GENERAL LUCIO BLANCO,2,13,26,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,28,0,0,false,1,57,1,110,-102.30280697,21.85005801
220093055,30421,ROBO TRANSEUNTE,1,2022-01-23,3,7,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,CALLE,HACIENDA DE OJOCALIENTE,0,NA,",,,",CALLE,HACIENDA LAS AMARILLAS,4,4,33,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"3,15",0,0,false,1,2,1,111,-102.24784435,21.88823889
220093280,30421,ROBO TRANSEUNTE,1,2022-01-23,3,7,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,CALLE,PASEO DE LA BIZNAGA,0,NA,",,,",CALLE,SALVADOR RAMIREZ MARTIN DEL CAMPO,4,6,31,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,1,false,,NO,MOTOCICLETA,MOTOCICLETA COLOR NEGRO,3,0,0,false,1,1,1,112,-102.23342563,21.86993273
220096579,30422,ROBO TRANSEUNTE,1,2022-01-24,4,1,1,ZONA,ZONA CENTRO,501,CALLE,CATALINA DE AYALA,0,NA,",,,",CALLE,ALVARO OBREGON,1,0,4,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,N,N,26,0,0,false,1,2,1,113,-102.29164534,21.88748422
220090557,30422,ROBO TRANSEUNTE,1,2022-01-22,3,6,1,CONJUNTO HABITACIONAL,VILLA TAURINA,390,CALLE,MARIANO SALAS 128,0,NA,"105,,,",AVENIDA,SIGLO XXI,5,18,4,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,28,0,0,false,1,2,1,114,-102.24839269,21.86149429
220100194,30421,ROBO TRANSEUNTE,1,2022-01-24,4,1,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,BOULEVARD,GUADALUPANO,0,NA,",,,",AVENIDA,SIGLO XXI,3,22,27,0,false,true,1,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,"3,29",0,2000,false,1,1,1,115,-102.25745535,21.90704269
220101312,30422,ROBO TRANSEUNTE,1,2022-01-25,4,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,GERONIMO DE LA CUEVA,0,NA,",,,",CALLE,CELIA MARIA MARTINEZ,3,10,6,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,116,-102.25793292,21.93362123
220101426,30422,ROBO TRANSEUNTE,1,2022-01-25,4,2,1,FRACCIONAMIENTO,LOMA BONITA,176,CALLE,CONSTITUCION,0,NA,",,,",CALLE,HEROES DE CHAPULTEPEC,2,10,50,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,2,117,-102.34092971,21.85683860
220102027,30422,ROBO TRANSEUNTE,1,2022-01-25,4,2,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,CALLE,HACIENDA MEXICO,0,NA,",,,",CALLE,HACIENDA MESILLAS,4,13,45,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,2,118,-102.25178932,21.88989258
220102378,30422,ROBO TRANSEUNTE,1,2022-01-25,4,2,1,FRACCIONAMIENTO,OJOCALIENTE II,577,AVENIDA,OJOCALIENTE,0,NA,"1812,,,",CALLE,LA GUAYANA,4,15,27,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,3,0,6000,false,1,1,2,119,-102.24876120,21.87247393
220100289,30421,ROBO TRANSEUNTE,1,2022-01-24,4,1,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",AVENIDA,LAS AMERICAS,2,22,56,0,false,true,"1,3",NA,NA,0,NA,0,15 HOMBRES,ND,0,N,,1,0,false,,NO,N,N,"3,28,29,30",100,100,false,1,1,1,120,-102.30264983,21.86089663
220104475,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,1,COLONIA,J REFUGIO ESPARZA REYES,206,CALLE,SIERRA DE TLAXCO,0,NA,",,,",CALLE,CARLOS A MADRAZO,3,7,49,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES UNO DE ELLOS CON LABIO LEPORINO,DANIEL ALEJANDRO SEGOVIA HERNANDEZ,0,DANIEL ALEJANDRO SEGOVIA HERNANDEZ,ROBO TRANSEUNTE,1,0,false,,NO,N,N,3,0,0,true,1,4,1,121,-102.25769876,21.90907157
220104995,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,5,COLONIA,J GOMEZ PORTUGAL,911,CALLE,VENUSTIANO CARRANZA,0,NA,",,,",CALLE,EL ALAMO,7,11,30,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,N,,0,1,true,,NO,N,N,14,0,1500,false,1,1,1,122,-102.28999459,21.99873120
220094785,30422,ROBO TRANSEUNTE,1,2022-01-23,3,7,8,COLONIA,SIERRA FRIA,1214,N,N,0,NA,",,,",CALLE,JUAN DOMINGUEZ,7,15,57,0,false,false,9,NA,NA,0,NA,0,1 MUJER,AROLINA ESCOBAR NAJERA,0,N,,1,0,false,,NO,TAXI,TAXI NUMERO ECONOMICO 2712 CON PALCAS A71AAC,26,0,0,false,1,4,1,123,-102.42147606,22.15068641
220105386,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,672,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,FRANCISCO M REVILLA,3,13,39,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,2,1,124,-102.25320431,21.91388713
220105782,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,ISAAC DE LA PEÑA,0,NA,",,,",CALLE,ATANACIO RODRIGUEZ,3,15,42,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,1,1,125,-102.26400462,21.93631959
220106749,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,1,COLONIA,BUENOS AIRES,235,CALLE,PROFESOR EDMUNDO GAMEZ OROZCO,0,NA,"1907,,,",CALLE,PROFESOR FRANCISCO B MARTINEZ,6,19,52,0,false,false,9,NA,NA,0,NA,0,ND,N,0,N,,0,0,false,,NO,N,N,3,0,0,false,1,1,1,126,-102.30728280,21.89523230
220106752,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,1,COLONIA,ALTAVISTA,234,AVENIDA,FUNDICION,0,NA,",,,",CALLE,J MARIA LOPEZ DE NAVA,6,19,53,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,N,,0,0,false,,NO,N,N,"29,40",0,0,false,1,1,1,127,-102.31051850,21.89481050
220108002,30421,ROBO TRANSEUNTE,1,2022-01-27,4,4,5,FRACCIONAMIENTO,PASEOS DE J. GOMEZ PORTUGAL,915,CARRETERA,45 AGUASCALIENTES ZACATECAS,0,NA,",,,",CARRETERA,131(AGUASCALIENTES ZACATECAS) LAS JAULAS,7,4,13,0,false,true,8,NA,NA,0,NA,0,2 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"3,28,29,31",1200,5000,false,1,1,1,128,-102.28727744,22.01206455
220105630,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,1030,AVENIDA,PASEOS DEL SAUCE,0,NA,"218,,,",AVENIDA,PASEOS DE LA HACIENDA PRIMAVERA,7,14,49,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL KIKO,0,N,,0,0,false,,NO,N,N,28,500,500,false,1,17,1,129,-102.34471403,21.99052358
220106407,30421,ROBO TRANSEUNTE,1,2022-01-26,4,3,1,COLONIA,EL LLANITO,251,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,0,NA,",,,",CALLE,COSIO SUR,1,18,22,0,false,true,3,NA,NA,0,NA,0,1 MUJER,ND,0,N,,0,0,false,,NO,N,N,"3,28,29",1500,1500,false,1,1,1,130,-102.28586885,21.87902818
220106970,30422,ROBO TRANSEUNTE,1,2022-01-26,4,3,7,COLONIA,ZONA CENTRO,1166,CALLE,MORELOS,0,NA,",,,",CALLE,VICTORIA,7,20,48,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,N,,0,0,false,,NO,N,N,14,0,0,false,1,1,1,131,-102.32095616,22.23045022
220107404,30421,ROBO TRANSEUNTE,1,2022-01-26,4,3,5,LOCALIDAD,CORRAL DE BARRANCOS,951,CALLE,JUSTO SIERRA,0,NA,"218,,,",PRIVADA,LIMON,7,22,18,0,false,true,3,NA,NA,0,NA,0,5 HOMBRES,ND,0,N,,0,0,false,,NO,N,N,"3,12,28",200,200,false,1,2,1,132,-102.33045518,21.95000292
