FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFECT,CAT_SOS,TRASL_HOSP,FALLECIDOS,DETENIDO,DET_SPM,LESIONADO,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,LON,CASIOPEA,OID,LONG,LAT
231705056,30411,AUTOPARTES,12,2023-12-23,51,6,14,19,21,1,FRACCIONAMIENTO,LAS AMERICAS,262,AVENIDA,DE LA CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,MAHATMA GANDHI,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.29570000,0,66,-102.29578294,21.86522151
231705282,30403,AUTOPARTES,12,2023-12-23,51,6,15,11,21,1,FRACCIONAMIENTO,VILLA JARDIN II,265,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",PROLONGACION,PASEO DE LA ASUNCION,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"6,3,",0,0,false,4,1,AUTOMOVIL,NISSAN,TSURU,1,1,-102.29870000,0,67,-102.29878958,21.85989144
231705722,30403,AUTOPARTES,12,2023-12-23,51,6,16,48,22,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,HACIENDA DE OJOCALIENTE,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"6,38",0,0,false,4,2,CAMIONETA,CHEVROLET,BLAZER,1,6,-102.25100000,0,68,-102.25104030,21.88805984
231705886,30403,AUTOPARTES,12,2023-12-23,51,6,17,16,22,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,CHAVEZ MORADO,0,NA,",,,",AVENIDA,SIGLO XXI,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,22,0,0,false,4,2,CAMIONETA,CHEVROLET,PICKUP,1,1,-102.26140000,0,69,-102.26144656,21.92145009
231709660,30411,AUTOPARTES,12,2023-12-24,52,7,8,18,20,1,FRACCIONAMIENTO,SAN MARCOS,148,CALLE,BOTICELLI,0,NA,",,,",CALLE,MIGUEL ANGEL,6,true,false,9,1 HOMBRE,ND,H,H,8,false,0,1,ND,0,N,N,"27,12",0,0,false,1,2,AUTOMOVIL,CHEVROLET,AVEO,1,4,-102.32230000,0,70,-102.32237181,21.87781691
231712277,30403,AUTOPARTES,12,2023-12-24,52,7,20,4,23,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,CALLE,FELIPE SERRANO,0,NA,",,,",AVENIDA,SIGLO XXI,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"38,12,22",0,3000,false,4,3,AUTOMOVIL,ND,ND,1,1,-102.26790000,0,71,-102.26796470,21.92846317
231714438,30411,AUTOPARTES,12,2023-12-25,52,1,1,37,25,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,482,CALLE,DOCTOR ALFONSO RODRIGUEZ FRANCO,0,NA,",,,",BOULEVARD,GUADALUPANO,3,false,false,9,1 HOMBRE,VECINO,H,A,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.24590000,0,72,-102.24590831,21.91731471
231617887,30403,AUTOPARTES,12,2023-12-04,49,1,17,5,22,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,ANDADOR,SEGUNDO UXMAL,0,"NA,,,","101,,,",CALLE,UXMAL,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"26,12",0,4500,false,4,2,AUTOMOVIL,SONIC,ND,23,1,-102.25700000,0,73,-102.25709011,21.86518084
231619192,30411,AUTOPARTES,12,2023-12-04,49,1,23,29,24,1,FRACCIONAMIENTO,PRADOS DEL SUR,537,CALLE,GERTRUDIS BOCANEGRA,0,NA,"515,,,",CALLE,COFRE DE PEROTE,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,AUTOMOVIL,HONDA DE COLOR DORADO,11,0,2000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,-102.29870000,0,74,-102.29879359,21.85665311
231620344,30403,AUTOPARTES,12,2023-12-05,49,2,11,20,20,3,COLONIA,CALVILLO CENTRO,799,CALLE,ARTICULO 115 CONSTITUCIONAL,0,NA,"115,,,",CALLE,MATAMOROS,7,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,AUTOMOVIL,HONDA,CIVIC,1,1,-102.72010000,0,75,-102.72014838,21.84408840
231621955,30411,AUTOPARTES,12,2023-12-05,49,2,19,11,23,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,AVENIDA,HACIENDA DE AGUASCALIENTES,0,NA,",,,",AVENIDA,SIGLO XXI,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,-102.25080000,0,76,-102.25080031,21.88774982
231622296,30411,AUTOPARTES,12,2023-12-05,49,2,20,30,23,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SAN BERNARDINO,3,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"24,22,12,15",0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,23,1,-102.26120000,2360,77,-102.26125882,21.91961366
231623788,30411,AUTOPARTES,12,2023-12-06,49,3,7,48,4,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,PEÑUELAS,0,NA,"627,,,",CALLE,CHICALOTE,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,CAMIONETA,TORNADO,VAN,23,1,-102.25100000,2361,78,-102.25103007,21.88184013
231623867,30411,AUTOPARTES,12,2023-12-06,49,3,8,12,4,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,JOSE MARIA BOCANEGRA,0,NA,"1221,,,",CALLE,CORONEL JOSE FERRERO,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,CAMIONETA,FORD,EXPLORER,23,1,-102.32460000,2362,79,-102.32463226,21.85397030
231626633,30403,AUTOPARTES,12,2023-12-06,49,3,22,2,24,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,PROFESOR JOSE RAMIREZ PALOS,0,NA,"117,,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,true,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,28,20000,0,false,4,1,AUTOMOVIL,NISSAN,MARCH,1,1,-102.32090000,0,80,-102.32094395,21.85605271
231627174,30411,AUTOPARTES,12,2023-12-07,49,4,1,40,25,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,CALLE,JOSE TRINIDAD SALAS,0,NA,"28,,,",AVENIDA,PASEO DE LA VIZNAGA,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,-102.23480000,0,81,-102.23487576,21.87273132
231627341,30411,AUTOPARTES,12,2023-12-07,49,4,4,10,26,1,COLONIA,VICENTE GUERRERO,489,AVENIDA,REVOLUCION,0,NA,"318,,,",CALLE,JUAN ALDAMA,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23",0,10000,false,1,2,CAMIONETA,CHEVROLET,COLORADO,1,1,-102.31260000,0,82,-102.31269897,21.84707897
231630883,30411,AUTOPARTES,12,2023-12-08,49,5,0,24,25,1,FRACCIONAMIENTO,OJOCALIENTE LAS TORRES,192,CALLE,PASEO DE LAS PRESAS,0,NA,"117,,,",CALLE,PASEO DEL CEDAZO,5,false,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,BICICLETA,N,24,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,23,1,-102.25510000,2367,83,-102.25514549,21.87087231
231631315,30411,AUTOPARTES,12,2023-12-08,49,5,6,4,26,1,FRACCIONAMIENTO,SAN JORGE,322,PROLONGACION,PALMA PLATEADA,0,NA,"364,,,",CALLE,MIGUEL HIDALGO Y COSTILLA,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"22,23",0,8000,false,1,2,CAMIONETA,FORD,ND,23,1,-102.23800000,2368,84,-102.23806689,21.86199253
231601584,30403,AUTOPARTES,12,2023-12-01,48,4,13,26,21,1,FRACCIONAMIENTO,SAN CAYETANO,591,CALLE,CARLOS SAGREDO,0,NA,"2004,,,",CALLE,SAN RAFAEL,6,false,false,9,1 HOMBRE,ND,ND,M,8,false,0,0,ND,0,AUTOMOVIL,CHEVY,"26,28",3000,0,false,4,1,AUTOMOVIL,CHEVROLET,CORSA,23,1,-102.31090000,2338,85,-102.31091997,21.89899878
231603838,30411,AUTOPARTES,12,2023-12-01,48,4,21,13,24,1,CONDOMINIO,SAN GERARDO,391,CALLE,DELICETO,0,NA,",,,",CALLE,PASEOS DE SAN GERARDO,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,27,38",0,0,false,1,1,AUTOMOVIL,HONDA,CITY,23,1,-102.29410000,0,86,-102.29417763,21.80660501
231605599,30403,AUTOPARTES,12,2023-12-02,48,6,6,44,5,1,FRACCIONAMIENTO,SANTA ANITA,102,CALLE,FLORENCIA,0,NA,"206,,,",CALLE,BORODIN,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,38,0,0,false,4,1,AUTOMOVIL,DODGE,ATTITUDE,1,1,-102.27690000,0,87,-102.27690670,21.89135602
231605761,30411,AUTOPARTES,12,2023-12-02,48,6,8,10,5,6,NINGUNO,EMILIANO ZAPATA,1132,CARRETERA,A JESUS MARIA,0,NA,",,,",CALLE,MEDIA LUNA,7,false,false,9,ND,ND,ND,H,8,false,0,0,0,0,N,N,"24,28",500,6000,false,1,3,COMBI,ND,ND,1,1,-102.29830000,0,88,-102.29836034,22.10320081
231611351,30411,AUTOPARTES,12,2023-12-03,49,7,5,39,26,1,UNIDAD HABITACIONAL,IV CENTENARIO,618,PASAJE,ANTONIO GARCIA CUBAS,0,NA,",,,",CALLE,DELICIAS,5,true,false,9,4 HOMBRES,ND,H,M,8,false,0,0,ND,0,N,N,3,0,0,false,1,2,AUTOMOVIL,ND,ND,1,13,-102.28040000,0,89,-102.28043582,21.86930321
231611745,30411,AUTOPARTES,12,2023-12-03,49,7,9,21,20,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,MACHU PICHU,0,NA,",,,",CALLE,MACHU PICHU 108,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"24,11",0,0,false,1,2,CAMION,ND,ND,23,1,-102.24140000,2342,90,-102.24145546,21.88068106
231611760,30403,AUTOPARTES,12,2023-12-03,49,7,9,26,5,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR IV,363,CALLE,LOMA AMBAR,0,NA,"109,,,",CALLE,LOMA CARMIN,5,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"27,38",0,0,false,4,1,AUTOMOVIL,ND,ND,1,1,-102.26040000,0,91,-102.26049298,21.84815247
231612756,30403,AUTOPARTES,12,2023-12-03,49,7,14,48,21,1,COLONIA,LAS FLORES,266,CALLE,LOS LAURELES,0,NA,"602,,,",CALLE,CAMELIAS,2,false,false,9,1 HOMBRE,ND,H,H,8,false,0,1,ND,0,N,N,"22,28",0,0,false,4,3,AUTOMOVIL,CHEVROLET,BEAT,1,4,-102.30450000,0,92,-102.30456886,21.87465315
231613968,30403,AUTOPARTES,12,2023-12-03,49,7,20,2,23,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,HACIENDA DE OJOCALIENTE,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,DODGE,CARAVAN,1,2,-102.25090000,0,93,-102.25093100,21.88769413
231616726,30411,AUTOPARTES,12,2023-12-04,49,1,11,52,25,1,FRACCIONAMIENTO,PARRAS,224,CALLE,PARRAS,0,NA,"308,,,",AVENIDA,AGUASCALIENTES NORTE,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23",0,6000,false,1,2,CAMIONETA,FORD,LOBO,23,1,-102.27870000,2349,94,-102.27870456,21.91532253
231592354,30403,AUTOPARTES,11,2023-11-29,48,3,7,3,5,1,COLONIA,SAN PABLO,242,AVENIDA,PETROLEOS MEXICANOS,0,NA,"135,,,",CALLE,VALLADOLID,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,FORD,ECOSPORT,1,6,-102.29710000,0,95,-102.29712902,21.89042491
231592467,30411,AUTOPARTES,11,2023-11-29,48,3,7,53,19,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,ANDADOR,TERCERO BONAMPAK,0,101,",,,",CALLE,PALENQUE,5,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,MOTOCICLETA,ND,ND,23,1,-102.25630000,2326,96,-102.25631518,21.86277176
231593388,30411,AUTOPARTES,11,2023-11-29,48,3,14,2,21,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,CALLE,CALIXTO SERNA VALDIVIA,0,NA,",,,",CALLE,PASEO DE LA BIZNAGA,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,22,0,3000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,23,1,-102.23620000,2327,97,-102.23622603,21.87379417
231595365,30403,AUTOPARTES,11,2023-11-29,48,3,22,23,24,1,ESTACIONAMIENTO,ISLA SAN MARCOS,690,BOULEVARD,SAN MARCOS,0,NA,",,,",AVENIDA,CAPITAL,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"2,31,38",0,30000,false,4,1,CAMIONETA,HONDA,ND,1,1,-102.32450000,0,98,-102.32458400,21.86167564
231592436,30904,AUTOPARTES,11,2023-11-29,48,3,7,43,20,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,CALLE,HUEJUCAR,0,NA,"507,,,",CALLE,COLOTLAN,2,true,false,9,4 HOMBRES,ND,H,H,8,false,0,0,ND,0,AUTOMOVIL,EN COLOR ROJO,25,0,0,false,2,2,AUTOMOVIL,ND,ND,1,13,-102.33060000,0,99,-102.33065047,21.85792946
231595019,30904,AUTOPARTES,11,2023-11-29,48,3,20,57,23,1,CONDOMINIO,HACIENDA SAN MARCOS,635,AVENIDA,HACIENDA SANTORAL,0,NA,"123,,,",AVENIDA,HEROE INMORTAL,5,false,false,9,2 HOMBRES,ND,ND,H,8,false,0,0,ND,0,N,N,37,0,0,false,5,2,MOTOCICLETA,ND,ND,1,13,-102.26430000,0,100,-102.26439787,21.80609584
231592972,30446,AUTOPARTES,11,2023-11-29,48,3,11,25,20,1,FRACCIONAMIENTO,GOMEZ,237,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIDA,PRESBITERO DOCTOR SALVADOR QUEZADA LIMON,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"38,12",0,0,false,3,1,CAMIONETA,CHEVROLET,TORNADO,1,13,-102.31260000,0,101,-102.31268737,21.88523757
231596153,30411,AUTOPARTES,11,2023-11-30,48,4,6,35,19,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,CHICHENITZA,0,200,",A,,",AVENIDA,AGUASCALIENTES ORIENTE,5,false,false,9,1 HOMBRE,ND,ND,M,6,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CORSA,23,1,-102.25400000,2331,102,-102.25408831,21.86175380
231597404,30411,AUTOPARTES,11,2023-11-30,48,4,13,49,21,1,NO APLICA,DESARROLLO ESPECIAL GUADALUPE,645,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIDA,GUADALUPE,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"22,26,12,11,38",0,0,false,1,2,CAMIONETA,CHEVROLET,SILVERADO,23,13,-102.31210000,2333,103,-102.31210961,21.88571355
231599588,30411,AUTOPARTES,11,2023-11-30,48,4,23,3,24,1,FRACCIONAMIENTO,CASASOLIDA,169,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,CERRO ACONCAGUA,2,true,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,ND,ND,1,1,-102.29370000,0,104,-102.29372423,21.83337215
231600458,30411,AUTOPARTES,12,2023-12-01,48,5,7,29,19,3,RANCHERIA,MESA GRANDE,841,CALLE,EMILIANO ZAPATA,0,NA,",,,",CALLE,HERMANOS GALEANA,7,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,NISSAN,DATSUN,1,1,-102.72210000,0,105,-102.72219697,21.80626752
231600618,30403,AUTOPARTES,12,2023-12-01,48,5,8,22,19,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,CERRO DE SAN MIGUEL,0,NA,",,,",CALLE,SIERRA MIL CRUCES,3,false,false,9,2 HOMBRES,ND,H,H,8,false,0,0,ND,0,N,N,22,0,0,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,23,1,-102.25510000,2335,106,-102.25516196,21.91176452
231600884,30403,AUTOPARTES,12,2023-12-01,48,5,9,49,4,1,FRACCIONAMIENTO,OJOCALIENTE III,191,AVENIA,SIGLO XXI,0,NA,"439,,,",AVENIDA,SAN FRANCISCO DEL ARENAL,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,41,0,0,false,4,4,CAMIONETA,CHEVROLET,MERIVA,1,1,-102.24750000,0,107,-102.24758594,21.87851798
231535136,30904,AUTOPARTES,11,2023-11-16,46,4,6,37,19,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,CARLO CORRAL CHAVERO,0,NA,",,,",CALLE,ISABEL JIMENEZ DIAZ,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,CAMIONETA,FORD,RANGER,1,13,-102.23510000,0,108,-102.23511275,21.86985476
231575588,30101,AUTOPARTES,11,2023-11-25,47,6,13,10,1,1,FRACCIONAMIENTO,LA ESTRELLA,207,CALLE,ARIES,0,NA,",,,",CALLE,LIRA,3,false,false,9,ND,ND,ND,A,8,false,0,0,ND,0,N,N,37,0,0,false,5,2,AUTOMOVIL,VOLKSWAGEN,CARIBE,1,28,-102.28090000,0,109,-102.28099832,21.90355391
231579618,30446,AUTOPARTES,11,2023-11-26,48,7,6,26,19,1,FRACCIONAMIENTO,OJOCALIENTE III,191,CALLE,EL MOCHO,0,NA,"309,,,",CALLE,COECILLO,4,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,38,0,0,false,1,1,CAMIONETA,NISSAN,ND,1,1,-102.24760000,0,110,-102.24766822,21.87627236
231584052,30411,AUTOPARTES,11,2023-11-27,48,1,3,41,21,1,FRACCIONAMIENTO,VILLAS DEL COBANO,103,CIRCUITO,LACUSTRE,0,NA,",,,",CALLE,F,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"38,22",0,30000,false,1,3,AUTOMOVIL,ND,ND,23,13,-102.28090000,0,111,-102.28095778,21.90865666
231587886,30403,AUTOPARTES,11,2023-11-28,48,2,0,21,20,5,COLONIA,CENTRO,938,CALLE,PIRULES,0,NA,",,,",AVENIDA,SAN LORENZO,7,true,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,AUTOMOVIL,RENAULT DE COLOR ROJO,39,0,0,false,4,5,AUTOMOVIL,VOLKWAGEN,GOLF,1,6,-102.34770000,0,112,-102.34771230,21.96101819
231588193,30411,AUTOPARTES,11,2023-11-28,48,2,4,8,24,5,COLONIA,LA ESCALERA,1064,CALLE,VISTA ALEGRE,0,NA,",,,",CALLE,EL CALVARIO,7,false,false,9,4 HOMBRES,ND,H,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMION,ND,ND,1,6,-102.34900000,0,113,-102.34901330,21.96889976
231589955,30411,AUTOPARTES,11,2023-11-28,48,2,15,19,21,1,FRACCIONAMIENTO,LA CASITA,368,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,SIN DATOS,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,21,1131,0,false,1,1,CAMIONETA,CHEVROLET,COLORADO,23,6,-102.29370000,2320,114,-102.29372377,21.83719287
231589906,50305,AUTOPARTES,11,2023-11-28,48,2,15,4,5,1,FRACCIONAMIENTO,RESIDENCIAL LOS PIRULES,300,CALLE,PIRULERO,0,NA,",,,",CALLE,PAPIRO,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,1,5,AUTOMOVIL,ND,ND,1,13,-102.32070000,0,115,-102.32075225,21.86940383
231591525,30446,AUTOPARTES,11,2023-11-28,48,2,22,30,24,1,FRACCIONAMIENTO,FRACC SAN MARCOS,148,CALLE,TIZANO,0,NA,"312,,,",CALLE,MIGUEL ANGEL,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"2,31",0,8200,false,1,1,AUTOMOVIL,HONDA,ND,23,6,-102.32140000,2324,116,-102.32146201,21.87992096
231511205,30904,AUTOPARTES,11,2023-11-11,45,6,0,27,25,1,FRACCIONAMIENTO,PROGRESO,209,CALLE,JOSE CALVILLO,0,NA,"212,,,",AVENIDA,AGUSTIN MEJIA,3,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,MOTOCICLETA,N,46,0,0,false,2,2,AUTOMOVIL,ND,ND,1,13,-102.26780000,0,117,-102.26786910,21.90533171
231521124,30904,AUTOPARTES,11,2023-11-13,46,1,0,21,25,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,ROQUE GONZALEZ GARZA,0,NA,",,,",AVENIDA,DE LA CONVENCION,2,true,false,9,2 HOMBRES,ND,ND,M,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,CAMIONETA,ND,ND,1,13,-102.30250000,0,118,-102.30254494,21.85028642
231526386,30446,AUTOPARTES,11,2023-11-14,46,2,9,11,20,1,COLONIA,MIRAVALLE,239,CALLE,PEDRO GARCIA ROJAS,0,NA,",,,",CALLE,PEDRO GARCIA ROJAS,6,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,11,0,0,false,2,1,CAMIONETA,ND,ND,1,1,-102.31010000,0,119,-102.31015802,21.89214081
231542722,30904,AUTOPARTES,11,2023-11-17,46,5,21,50,24,1,FRACCIONAMIENTO,MEXICO,624,CALLE,CHIHUAHUA,0,NA,",,,",CALLE,TABASCO,5,false,false,9,3 HOMBRES,ND,H,H,8,false,0,0,ND,0,N,N,25,0,0,false,2,2,CAMIONETA,DODGE,RAM,1,13,-102.27800000,0,120,-102.27802360,21.85750402
231543325,30446,AUTOPARTES,11,2023-11-18,46,6,0,27,25,1,FRACCIONAMIENTO,REENCUENTRO,378,ANDADOR,TERCERO,0,NA,",,,",ANDADOR,C,5,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,35,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,13,-102.25050000,0,121,-102.25058747,21.84013869
231549416,30101,AUTOPARTES,11,2023-11-19,47,7,6,55,27,9,COMUNIDAD,PUERTO DE LA CONCEPCION,1259,CALLE,BENITO JUAREZ,0,NA,",,,",CALLE,MARSIAL MAREZ,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,ND,ND,1,13,-102.13310000,0,122,-102.13315781,22.20078645
231569936,30403,AUTOPARTES,11,2023-11-24,47,5,5,58,26,1,BARRIO,BARRIO SAN MARCOS,85,CALLE,PROFESOR ALEJANDRO TOPETE DEL VALLE,0,NA,",,,",CALLE,NIETO,1,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,12",0,0,false,4,1,AUTOMOVIL,MAZDA 3,ND,23,1,-102.30280000,2303,123,-102.30288476,21.87779500
231573033,30403,AUTOPARTES,11,2023-11-24,47,5,21,20,24,1,BARRIO,TISCAREÑO,61,CALLE,CASUARINA,0,NA,",,,",CALLE,CEDRO,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"26,2,28",0,25000,false,4,1,AUTOMOVIL,CHRYSLER,STRATUS,1,2,-102.19100000,0,124,-102.19103413,21.82196065
231579252,30403,AUTOPARTES,11,2023-11-26,48,7,3,24,21,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,SIERRA DE JUAREZ,0,NA,"109,,,",CALLE,SIERRA MIL CRUCES,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,22,0,3000,false,4,2,CAMIONETA,NISSAN,ND,1,1,-102.25360000,0,125,-102.25361078,21.91197526
231580136,30411,AUTOPARTES,11,2023-11-26,48,7,10,22,5,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,TIZAPAN,0,NA,",,,",CALLE,EL SALTO,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"12,15",300,15000,false,1,1,AUTOMOVIL,SONIC,ND,1,1,-102.25580000,0,126,-102.25581474,21.95558887
231580453,30411,AUTOPARTES,11,2023-11-26,48,7,11,58,20,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,CULTURA OTOMI 408,0,NA,"406,,,",AVENIDA,CULTURA OTOMI,3,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,37,0,0,false,5,2,CAMIONETA,CHEVROLET,TAHOE,1,13,-102.24690000,0,127,-102.24699138,21.90923884
231581101,30403,AUTOPARTES,11,2023-11-26,48,7,14,41,21,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,CALLE,JACARANDA,0,NA,",,,",AVENIDA,PROFESOR EDMUNDO GAMEZ OROZCO,6,false,false,9,1 HOMBRE,ND,ND,H,8,false,0,0,ND,0,N,N,"26,38",0,0,false,4,1,AUTOMOVIL,ND,ND,1,6,-102.30230000,0,128,-102.30239999,21.89529775
231583265,30411,AUTOPARTES,11,2023-11-26,48,7,23,32,24,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,PROFESOR RICARDO GARCIA MENDOZA,0,NA,",,,",CALLE,TENIENTE CORONEL MACARIO SARABIA,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,NISSAN,ND,1,6,-102.32440000,0,129,-102.32447634,21.85605702
231559516,30411,AUTOPARTES,11,2023-11-21,47,2,11,27,20,1,COLONIA,EL RIEGO,291,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,TANQUE DE LOS JIMENEZ,4,false,false,9,N,N,ND,M,8,false,0,0,ND,0,N,N,"24,38",0,0,false,1,2,CAMIONETA,DODGE,VOYAGUER,23,1,-102.25270000,0,130,-102.25271041,21.88999696
