FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,TIPO_ROBO,LON,OID,LONG,LAT
210653652,30421,ROBO TRANSEUNTE,6,2021-06-10,23,4,1,FRACCIONAMIENTO,LOMAS DE VISTABELLA II,603,CALLE,VISTA DE LA ALAMEDA,0,NA,"122,,,",CALL,VISTA DE LAS ESTRELLAS,5,19,12,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE EDAD APROX 25 AÑOS,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.26430000,64,-102.26438985,21.84130857
210654530,30422,ROBO TRANSEUNTE,6,2021-06-10,23,4,6,BARRIO,CARBONERAS,93,CALLE,HEROE DE NACOZARI,0,NA,",,,",CALLE,IRRIGACION,7,22,25,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.27450000,65,-102.27456300,22.14631300
210654835,30422,ROBO TRANSEUNTE,6,2021-06-10,23,4,7,FRACCIONAMIENTO,LA ESTANCIA DE CHORA,60,CALLE,MIXTON,0,NA,"226,,,",CALLE,RUTA DE LA PLATA,7,23,52,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,3,0,0,false,1,1,2,OPORTUNISTA,-102.30860000,66,-102.30864601,22.23293128
210656210,30422,ROBO TRANSEUNTE,6,2021-06-11,23,5,1,FRACCIONAMIENTO,INDEPENDENCIA,645,CALLE,CANAL INTERCEPTOR,0,NA,"1106,,,",CALLE,ALAMO,6,11,22,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE 1 MUJER,ND,0,0,false,N,N,3,0,1500,false,1,1,2,OPORTUNISTA,-102.29924000,67,-102.29924000,21.90552000
210658544,30421,ROBO TRANSEUNTE,6,2021-06-11,23,5,5,FRACCIONAMIENTO,VISTAS DEL SAUZ,186,AVENIDA,LICENCIADO MIGUEL DE LA MADRID,0,NA,",,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,21,54,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.33760000,68,-102.33763800,21.95478286
210660223,30422,ROBO TRANSEUNTE,6,2021-06-12,23,6,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,4,6,2,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,26,0,0,false,1,1,1,TRANSEUNTE,-102.25690000,69,-102.25698346,21.90654763
210660239,30421,ROBO TRANSEUNTE,6,2021-06-12,23,6,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,PASEO DE LA BIZNAGA,0,NA,"573,,,",CALLE,JUVENTNO DE LA TORRE,4,6,9,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE DE ESTATURA BAJA,ND,0,0,false,N,N,29,0,0,false,1,6,1,TRANSEUNTE,-102.23140000,70,-102.23141235,21.86673375
210661044,30422,ROBO TRANSEUNTE,6,2021-06-12,23,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,PAULA DE J JIMENEZ DE YAÑEZ,0,NA,",,,",CALLE,EPSILON,4,12,6,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,6000,false,1,2,1,OPORTUNISTA,-102.25680000,71,-102.25688200,21.90396600
210664904,30421,ROBO TRANSEUNTE,6,2021-06-13,23,7,1,COMUNIDAD,ARELLANO,1P,AVENIDA,ADOLFO LOPEZ MATEOS,0,NA,",,,",CALLE,CARLOS SALINAS DE GORTARI,5,5,37,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,BICICLETA,BICICLETA,"3,28",5700,5700,false,1,1,1,TRANSEUNTE,-102.27620000,72,-102.27621189,21.80088996
210665165,30421,ROBO TRANSEUNTE,6,2021-06-13,23,7,1,FRACCIONAMIENTO,LOS PIRULES,1053,CALLE,MAGNOLIA,0,NA,",,,",CALLE,ALCATRAZ,2,8,5,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES EDAD ENTRE 30 35 AÑOS,ND,0,0,false,N,N,3,0,3000,false,1,1,1,TRANSEUNTE,-102.32000000,73,-102.32004900,21.86880800
210665981,30422,ROBO TRANSEUNTE,6,2021-06-13,23,7,1,FRACCIONAMIENTO,EL PLATEADO,829,CALLE,MELQUIADES MORENO,0,NA,",,,",AVENIDA,AGLAYA,6,1,15,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE DE 30 AÑOS DE EDAD APROX,ND,0,0,false,BICICLETA,BICICLETA COLOR BLANCA,"26,28,40",800,800,false,1,1,1,TRANSEUNTE,-102.29470000,74,-102.29471993,21.90769847
210666013,30421,ROBO TRANSEUNTE,6,2021-06-13,23,7,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,587,CALLE,SERAPIO RENDON,0,NA,",,,",CALLE,OLIVOS,5,13,25,0,false,true,3,NA,NA,0,NA,0,7 HOMBRES,ND,0,1,false,N,N,"6,28",500,500,false,1,2,1,TRANSEUNTE,-102.27590000,75,-102.27593426,21.87034586
210667337,30422,ROBO TRANSEUNTE,6,2021-06-13,23,7,6,COLONIA,PROGRESO SUR,96,CALLE,TEODORO OLIVARES SUR,0,NA,"604,,,",CALLE,GREGORIO DELGADO DE LIRA,7,18,48,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,4000,false,1,1,1,TRANSEUNTE,-102.28250000,76,-102.28251677,22.14286758
210667803,30421,ROBO TRANSEUNTE,6,2021-06-13,23,7,1,FRACCIONAMIENTO,SOL NACIENTE,725R,CALLE,KOBE,0,NA,",,,",CALLE,SALVADOR RAMIREZ MARTIN DEL CAMPO,4,20,50,0,false,true,1,NA,NA,0,NA,0,2 ADOLESCENTES,ND,0,0,false,N,N,28,10000,10000,false,1,7,1,TRANSEUNTE,-102.22870000,77,-102.22875900,21.87135600
210668487,30421,ROBO TRANSEUNTE,6,2021-06-13,23,7,1,FRACCIONAMIENTO,VNSA SECTOR ALAMEDA,516,CALLE,RODRIGO RINCON GALLARDO,0,NA,",,,",CALLE,VALLE DE LOS ROMERO,3,23,6,0,false,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,1,1,false,N,N,3,0,0,false,1,4,1,TRANSEUNTE,-102.26390000,78,-102.26396651,21.93342400
210000632,30421,ROBO TRANSEUNTE,1,2021-01-01,0,5,11,FRACCIONAMIENTO,REVOLUCION,19,CALLE,JESUS TERAN,0,NA,"532,,,",CALLE,FRANCISCO VILLA,7,2,53,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,"3,29",0,0,false,1,25,1,TRANSEUNTE,-102.26550000,79,-102.26550845,22.07774744
210001529,30421,ROBO TRANSEUNTE,1,2021-01-01,0,5,1,FRACCIONAMIENTO,OJOCALIENTE I,741,AVENIDA,OJOCALIENTE,0,NA,",,,",CALLE,EL GUARDA,4,9,15,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,3,0,0,false,1,1,1,TRANSEUNTE,-102.25160000,80,-102.25162972,21.87988560
210004004,30421,ROBO TRANSEUNTE,1,2021-01-02,0,6,1,EJIDO,SAN IGNACIO,33P,AVENIDA,ABELARDO L RODRIGUEZ,0,NA,"3116,,,",CALLE,FRANCISCO I MADERO,6,1,45,0,false,true,3,NA,NA,0,NA,0,3 PERSONAS,ND,0,0,false,ND,ND,"3,30",0,0,false,1,1,1,TRANSEUNTE,-102.33880000,81,-102.33885942,21.89266249
210005665,30421,ROBO TRANSEUNTE,1,2021-01-02,0,6,1,CONDOMINIO,CC EL DORADO,952,AVENIDA,LAS AMERICAS,0,NA,",,,",CALLE,REPUBLICA MEXICANA,2,17,0,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE CONDUCTOR DE TAXI,ND,0,0,false,TAXI,TAXI COLOR BLANCO NUMERO ECONOMICO 3488,28,1000,1000,false,1,2,1,TRANSEUNTE,-102.30380000,82,-102.30382349,21.86410406
210006303,30421,ROBO TRANSEUNTE,1,2021-01-02,0,6,1,COLONIA,COL OJO DE AGUA,986,CALLE,AYUNTAMIENTO,0,NA,",,,",CALLE,CRUCITAS,5,21,10,0,false,true,3,NA,NA,0,NA,0,10 HOMBRES,ND,0,0,false,ND,ND,"3,12,28",0,0,false,1,1,1,TRANSEUNTE,-102.28040000,83,-102.28044882,21.86541370
210006881,30421,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,SIN TIPO,LOS CEDROS,1066,AVENIDA,AYUNTAMIENTO,0,NA,",,,",CALLE,DOCTOR JESUS DIAZ DE LEON,5,0,23,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,COCHE,COCHE 300 COLOR GRIS POLARIZADO,"3,28,40",3800,3800,false,1,1,1,TRANSEUNTE,-102.29060000,84,-102.29066862,21.87059133
210007273,30421,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,FRACCIONAMIENTO,LOMAS DE ORIENTE 1,453,CALLE,LOMA DEL MIRADOR,0,NA,"157,,,",CALLE,LOMA DEL NORTE,3,2,58,0,false,true,1,NA,NA,0,NA,0,4 PERSONAS,ND,0,0,false,ND,ND,"3,12,15,29",0,4500,false,1,1,1,TRANSEUNTE,-102.25430000,85,-102.25436700,21.91541932
210008747,30421,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,CONDOMINIO,CC PLAZA FIESTA,972,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,16,18,0,false,true,4,NA,NA,0,NA,0,ND,ND,0,0,false,CAMIONETA,TIPO COMBI COLOR BLANCA,39,0,0,false,1,1,1,TRANSEUNTE,-102.29280000,86,-102.29280099,21.85879185
210009268,30421,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,NUMANCIA,0,NA,",,,",CALLE,PERAMA,5,19,3,0,false,true,3,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,ND,ND,3,0,0,false,1,1,1,TRANSEUNTE,-102.26820000,87,-102.26829868,21.80801283
210009463,30421,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,774,AVENIDA,PENSADORES MEXICANOS,0,NA,",,,",CALLE,LUIS URBINA,3,20,19,0,false,true,3,NA,NA,0,NA,0,8 HOMBRES,ND,0,0,false,ND,ND,3,0,0,false,1,1,2,TRANSEUNTE,-102.26430000,88,-102.26439809,21.91434119
210009837,30421,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,RODOLFO LANDEROS,0,NA,",,,",AVENIDA,POLIDUCTO,4,22,10,0,false,true,1,NA,NA,0,NA,0,4 HOMBRES UNO DE ELLOS TEZ MORENO COMPLEXION DELGADO,ND,0,0,false,ND,ND,39,0,0,false,1,2,1,TRANSEUNTE,-102.24780000,89,-102.24784326,21.90369772
210005036,30422,ROBO TRANSEUNTE,1,2021-01-02,0,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,JUAN S GARRIDO,0,NA,",,,",AVENIDA,OJOCALIENTES,4,13,50,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,3,0,8000,false,1,1,1,TRANSEUNTE,-102.25890000,90,-102.25896463,21.90034225
210005688,30422,ROBO TRANSEUNTE,1,2021-01-02,0,6,5,FRACCIONAMIENTO,CIELO CLARO,185,AVENIDA,MIGUEL HIDALGO,0,NA,",,,",CALLE,AGUA POTABLE,7,7,0,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,2,0,false,ND,ND,"3,27,28,29,",0,0,false,1,4,1,TRANSEUNTE,-102.33830000,91,-102.33834583,21.95541209
210009417,30422,ROBO TRANSEUNTE,1,2021-01-03,0,7,1,FRACCIONAMIENTO,LAS AMERICAS,406,CALLE,REPUBLICA DE BRASIL,0,NA,",,,",CALLE,REPUBLICA DE GUATEMALA,2,19,55,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,LUCIANO FRANCSICO VAZQUEZ,0,0,false,ND,ND,3,0,0,false,1,10,1,OPORTUNISTA,-102.29960000,92,-102.29960794,21.86570394
210005256,30422,ROBO TRANSEUNTE,1,2021-01-02,0,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,MIGUEL ANGEL BARBERENA VEGA,0,NA,"606,,,",CALLE,COMERCIANTES,4,15,6,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA,3,0,0,false,1,1,2,OPORTUNISTA,-102.26510000,93,-102.26519791,21.89641848
210012439,30421,ROBO TRANSEUNTE,1,2021-01-04,1,1,1,COLONIA,MORELOS,918,AVENIDA,HEROE DE NACOZARI NORTE,0,NA,",,,",AVENIDA,CONVENCION DE 1914 NORTE,3,22,10,0,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,"3,14",0,0,false,1,1,1,TRANSEUNTE,-102.28870000,94,-102.28876733,21.90194560
210014821,30421,ROBO TRANSEUNTE,1,2021-01-05,1,2,1,FRACCIONAMIENTO,VILLAS DEL PILAR IV,969,CALLE,MANUEL RAMOS ARIZPE,0,NA,",,,",CALLE,GENERAL JULIAN MEDINA,2,22,11,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA,3,0,7000,false,1,1,1,TRANSEUNTE,-102.30970000,95,-102.30970785,21.84632015
210016089,30422,ROBO TRANSEUNTE,1,2021-01-06,1,3,1,SIN TIPO,VILLA TAURINAS,722,CALLE,MARIANO SALAS,0,NA,",,,",CALLE,FERMIN ESPINOZA ARMILLITA,5,14,3,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE SU PAREJA,ND,0,0,false,ND,ND,3,0,0,false,1,1,1,TRANSEUNTE,-102.24830000,96,-102.24835561,21.86094839
210013975,30421,ROBO TRANSEUNTE,1,2021-01-05,1,2,1,COLONIA,GREMIAL,917,CALLE,DOCTOR CARLOS M LOPEZ,0,NA,",,,",CALLE,GENERAL FRANCISCO VILLA,6,16,32,0,true,true,10,NA,NA,0,NA,0,2 HOMBRES UNO CABELLO LARGO TATUAJE EN LA CARA Y LAS OREJAS,ND,0,0,false,ND,ND,31,0,0,false,1,2,1,TRANSEUNTE,-102.29000000,97,-102.29007692,21.89904757
210019999,30421,ROBO TRANSEUNTE,1,2021-01-07,1,1,1,DESARROLLO ESPECIAL,TRES CENTURIAS ESPECIAL,753,AVENIDA,MANUEL GOMEZ MORIN,0,NA,",,,",CALLE,GABRIELA MISTRAL,4,23,6,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,"3,14",0,25000,false,1,1,1,TRANSEUNTE,-102.28330000,98,-102.28331215,21.89205017
210020234,30421,ROBO TRANSEUNTE,1,2021-01-08,1,2,1,UNIDAD HABITACIONAL,POTRERO DEL OESTE,1098,CALLE,FAISAN,0,NA,",,,",AVENIDA,SIGLO XXI,2,3,23,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,JUAN CHUY MACLEYN GALLO,0,0,false,ND,ND,"3,28,29",1800,1800,false,1,1,2,TRANSEUNTE,-102.29720000,99,-102.29720379,21.84531422
210019096,30421,ROBO TRANSEUNTE,1,2021-01-07,1,4,1,BARRIO,LA SALUD,1122,AVENIDA,HEROE DE NACOZARI SUR,0,NA,"1303,,,",CALLE,LA SALUD,5,16,0,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,3,0,2000,false,1,1,1,TRANSEUNTE,-102.28190000,100,-102.28199540,21.86943466
210022612,30422,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SAN FRANCISCO DE LOS VIVEROS,0,NA,",,,",CALLE,ESTACION CAï¿½ADA,4,2,19,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,3,0,5000,false,1,1,1,TRANSEUNTE,-102.24670000,101,-102.24679351,21.88021070
210023930,30422,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,COLONIA,CENTRO,906,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,0,NA,",,,",CALLE,16 DE SEPTIEMBRE,1,15,33,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EX PAREJA,0,0,false,ND,ND,28,0,0,false,1,1,1,TRANSEUNTE,-102.29200000,102,-102.29202076,21.87922861
210024976,30421,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,COLONIA,DEL CARMEN,911,CALLE,LA LUZ,0,NA,",,,",CALLE,SAN ALBERTO,1,22,50,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE ESTATURA ALTO COMPLEXION DELGADA,ND,0,0,false,ND,ND,14,0,0,false,1,1,1,MARIPOSA,-102.30250000,103,-102.30253669,21.88961641
210022529,30421,ROBO TRANSEUNTE,1,2021-01-09,1,6,5,FRACCIONAMIENTO,ARBOLEDAS,221,PRIVADA,MEZQUITES,0,NA,",,,",CALLE,FRANCISCO JAVIER MINA,7,0,41,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,3,0,5000,false,1,1,6,TRANSEUNTE,-102.34620000,104,-102.34625170,21.95585803
210022945,30421,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,FRACCIONAMIENTO,PILAR BLANCO,981,AVENIDA,PASEO DE LA ASUNCION,0,NA,",,,",BOULEVARD,AGUILA,2,7,12,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,"28,29",700,700,false,1,1,1,TRANSEUNTE,-102.30100000,105,-102.30103213,21.85005361
210023253,30421,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,SANTA ANITA,3,10,8,0,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,"3,28",200,200,false,1,1,1,TRANSEUNTE,-102.24900000,106,-102.24902404,21.90600370
210027054,30421,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,LOMAS DE ORIENTE 1,453,AVENIDA,POLIDUCTO,0,NA,",,,",AVENIDA,PENSADORES MEXICANOS,3,17,10,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE DE ASPECTO INDIGENTE EDAD APROX 30 Aï¿½OS,ND,0,0,false,ND,ND,3,0,0,false,1,1,1,TRANSEUNTE,-102.25440000,107,-102.25446774,21.91723486
210027174,30421,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL J ISABEL ROBLES,0,NA,",,,",CALLE,GENERAL LUIS MOYA,2,17,55,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,COCHE,NISSAN TSURU COLOR BLANCO,12,0,0,true,1,1,10,TRANSEUNTE,-102.30530000,108,-102.30531711,21.84746640
210027353,30421,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,MORELOS II,622,CALLE,VALERIO TRUJANO,0,NA,",,,",AVENIDA,MARINAO HIDALGO,5,19,36,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,"15,28,29",600,600,false,1,2,1,TRANSEUNTE,-102.25770000,109,-102.25778813,21.85158327
210027522,30421,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,MORELOS I,1120,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CHICHEN ITZA,5,20,33,0,false,true,1,NA,NA,0,NA,0,2 MUJERES UNA CABELLO RUBIO Y LAOTRA CASTAï¿½O,ND,0,0,false,ND,ND,"3,40",0,0,false,1,57,1,TRANSEUNTE,-102.25280000,110,-102.25281577,21.85678405
210027926,30421,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,LOS CONOS,0,NA,",,,",AVENIDA,SIGLO XXI,4,23,34,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,"3,28,38",900,900,false,1,2,1,TRANSEUNTE,-102.24820000,111,-102.24820593,21.87872522
210028047,30421,ROBO TRANSEUNTE,1,2021-01-11,2,1,1,FRACCIONAMIENTO,EL PUERTECITO,700,CALLE,PUERTO DE ENSENADA,0,NA,",,,",CALLE,PUERTO LAZARO CARDENAS,3,0,36,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,13,0,0,true,1,10,1,TRANSEUNTE,-102.24790000,112,-102.24797732,21.93840329
210002834,30421,ROBO TRANSEUNTE,1,2021-01-11,2,1,1,UNIDAD HABITACIONAL,IV CENTENARIO,1065,CALLE,JOSE MARIA BOCANEGRA,0,NA,",,,",AVENIDA,FERROCARRIL,5,3,49,0,false,true,1,NA,NA,0,NA,0,5 PERSONAS,ND,0,0,false,ND,ND,"3,28,29",2000,12000,false,1,57,1,TRANSEUNTE,-102.27820000,113,-102.27824359,21.86944847
210019096,30422,ROBO TRANSEUNTE,1,2021-01-07,1,4,1,BARRIO,LA SALUD,1122,AVENIDA,HEROE DE NACOZARI SUR,0,NA,",,,",CALLE,DELICIAS,5,16,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,3,0,2000,false,1,1,1,TRANSEUNTE,-102.28200000,114,-102.28202507,21.86964518
210021517,30422,ROBO TRANSEUNTE,1,2021-01-08,1,5,1,FRACCIONAMIENTO,JARDINES DEL SOL,566,CALLE,IGNACIO VALLARTA,0,NA,",,,",CALLE,ARROYO EL CEDAZO,5,17,27,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE PEPENADOR,ND,0,0,false,ND,ND,26,0,0,false,1,6,1,TRANSEUNTE,-102.27590000,115,-102.27594477,21.86405466
210024218,30422,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,FRACCIONAMIENTO,SOLIDARIDAD I,431,CALLE,UNIDAD,0,NA,",,,",CALLE,AGUA POTABLE,4,17,17,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,JOSE DE JESUS SALAS CHAVEZ,1,1,false,ND,ND,3,0,4500,true,1,6,1,TRANSEUNTE,-102.24810000,116,-102.24811441,21.87052233
210024350,30422,ROBO TRANSEUNTE,1,2021-01-09,1,6,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,URBANISMO,0,NA,",,,",CALLE,JOSE MANUEL RUIZ DE TEJADA Y OTAL,4,18,15,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,CAMIONETA,NISSAN ESTAQUITAS COLOR BLANCO,38,0,0,false,1,1,1,TRANSEUNTE,-102.24230000,117,-102.24239711,21.87231722
210014105,30422,ROBO TRANSEUNTE,1,2021-01-05,1,2,1,SIN TIPO,PARQUE NATURAL LOS GRINGOS,447,CALLE,EL GIGANTE,0,NA,",,,",CALLE,EL TILDIO,3,17,24,0,true,false,9,NA,NA,0,NA,0,3 HOMBRES,EL KIKE DE LOS LENCHOS,0,0,false,ND,ND,29,0,0,false,1,2,1,TUMBADOR,-102.26010000,118,-102.26013262,21.90879059
210013052,30421,ROBO TRANSEUNTE,1,2021-01-05,1,2,1,EJIDO,SALTO DE OJOCALIENTE,580,AVENIDA,TECNOLOGICO,0,NA,",,,",AVENIDA,SIGLO XXI,5,9,43,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,39,0,0,true,1,1,1,TRANSEUNTE,-102.24560000,119,-102.24567081,21.86798285
210011678,30422,ROBO TRANSEUNTE,1,2021-01-04,1,4,1,BARRIO,LA SALUD,1122,CALLE,DELICIAS,0,NA,",,,",CALLE,ACUEDUCTO,5,17,12,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,28,0,0,false,1,2,1,TRANSEUNTE,-102.28410000,120,-102.28412390,21.86979475
210026217,30422,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,0,NA,",,,",CALLE,CORONEL JOSE FERRERO,2,11,2,0,false,false,9,NA,NA,0,NA,0,5 HOMBRES,ND,0,0,false,ND,ND,28,0,0,false,1,2,1,TRANSEUNTE,-102.32460000,121,-102.32468757,21.85410922
210027886,30422,ROBO TRANSEUNTE,1,2021-01-10,1,7,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,CORONEL JOSE RINCON GALLARDO,0,NA,",,,",CALLE,MIGUEL APARICIO M,2,23,31,0,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRO CON ROJO SIN PLACAS,39,0,0,false,1,13,1,TRANSEUNTE,-102.32670000,122,-102.32675848,21.85345011
210029019,30421,ROBO TRANSEUNTE,1,2021-01-11,2,1,7,SIN TIPO,ESCALERAS,54,AVENIDA,OLIVARES SANTANA,0,NA,",,,",RETORNO,DEL ROSAL,7,12,40,0,false,true,8,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,28,800,800,false,1,6,1,TRANSEUNTE,-102.33240000,123,-102.33246702,22.24618358
210030239,30422,ROBO TRANSEUNTE,1,2021-01-11,2,1,1,COLONIA,COL SAN MARCOS,736,AVENIDA,CONVENCION DE 1914 PONIENTE,0,NA,",,,",AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,6,20,47,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES UNO DE ELLOS TEZ MORENO EDAD APROX 25 Aï¿½OS EL OTRO TES BLANCA,ND,0,0,false,COCHE,COCHE MAZDA COLOR ROJO PLACAS 984UWE,"26,28",5500,5500,false,1,1,1,TRANSEUNTE,-102.31180000,124,-102.31187826,21.87481534
210030607,30421,ROBO TRANSEUNTE,1,2021-01-11,2,1,1,FRACCIONAMIENTO,PILAR BLANCO,981,BOULEVARD,AGUILA,0,NA,",,,",CALLE,CANARIO,2,23,13,0,false,true,2,NA,NA,0,NA,0,2 HOMBRES,EL VICTOR Y EL KIKO,0,0,false,ND,ND,"28,29",1800,1800,false,1,2,1,TRANSEUNTE,-102.30000000,125,-102.30000886,21.84969919
210031405,30421,ROBO TRANSEUNTE,1,2021-01-12,2,2,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,GAVILAN,0,NA,"5107,,,",CALLE,CANARIO,2,10,57,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,38,0,0,false,1,27,1,TRANSEUNTE,-102.29910000,126,-102.29912239,21.85345769
