FOLIO,MES,FECHA,DIA_SEM,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,DESTACAMEN,HORA,MINUTOS,H_DIAS_S,H_MR_0_6,H_M_6_12,H_T_12_19,H_N_19_24,H_MR_MA,H_MR_TAR,H_MR_NO,H_MAN_TAR,H_MAN_NOC,H_MAN_MR,H_TAR_MR,H_TAR_MA,H_TAR_NOC,H_NOC_MR,H_NOC_MA,H_NOC_TA,H_DIA_SOLA,H_MED_MA_A,H_MED_MA_B,H_MED_TA_A,H_MED_TA_B,H_MED_NO_A,H_MED_NO_B,H_MED_MR_A,H_MED_MR_B,SIN_DAT,EN_PROCESO,C_VIOLENC,TIPO_ARMA,DETENIDO,SOSPECHOSO,RECUPERADO,I_AZOTEA,I_DOMO,I_PAR_TRAS,I_PAR_DELA,I_VENTANA,I_BOQUETE,SIN_INF,DINERO,CANTIDAD,PANTALLA,COMPUTO,CELULAR,DVD_BLU,EST_TEA_BO,TECNOLOG,SE_TV_PAGA,ELECTRODOM,MOBILIARIO,ACABADOS,HERRAM,ROPA,JUGUETERIA,BICI_TRIC,JOYERIA,UTENS_COC,CAJAFUERTE,ACC_VEHIC,TANQUE_GAS,MAT_CONSTR,MASCOTAS,VEHICULO,OTROS,SIN_DATOS,MONTO_APRO,OID,FERIA,INCIDENTE,LONG,LAT
340510,DICIEMBRE,2017-12-26,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS TAURINAS,722R,CALLE,MARIANO SALAS 128,SD,0,NULO,0,G,MARIANO SALAS,MARRUBIO,MARRUBIO 109,MORELOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,SI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372,,Robo a casa habitación,-102.24826773,21.85976201
340564,DICIEMBRE,2017-12-26,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE LA LOMA,454,CALLE,LOMA DEL PUMA,0,216,NULO,0,NULO,LOMA DEL VENADO,LOMA DEL CARDENAL,NINGUNO,TERAN NORTE,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4373,,Robo a casa habitación,-102.24666197,21.91377083
340645,DICIEMBRE,2017-12-26,MARTES,JESUS MARIA,RURAL,FRACCIONAMIENTO,RUISEÑORES,338P,CIRCUITO,GORRION,0,308,NULO,0,NULO,GORRION,RUISEÑOR,GORRION,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,0,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,4374,,Robo a casa habitación,-102.32924740,21.96795951
340676,DICIEMBRE,2017-12-26,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA LAS PALMAS,582,CALLE,VILLA OBREGON,0,246,NULO,0,NULO,VILLA FLORES,FRANCISCO JAVIER MINA,NINGUNO,MORELOS,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NO,SI,CONTUSA,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4375,,Robo a casa habitación,-102.23231081,21.85969592
340733,DICIEMBRE,2017-12-26,MARTES,SAN FRANCISCO DE LOS ROMO,RURAL,COMUNIDAD,VILLAS DE SAN FELIPE,311P,CALLE,VILLA GARCIA,0,129,NULO,0,NULO,AVENIDA CONSTITUCION,VILLAS SAN FELIPE I,VILLA LICENCIADO JESUS TERAN,SAN FRANCISCO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60000,4376,,Robo a casa habitación,-102.25957449,21.97439107
340830,DICIEMBRE,2017-12-26,MARTES,JESUS MARIA,RURAL,CONDOMINIO,RESIDENCIAL MARCELLANA,343P,CIRCUITO,MONZA,0,210,NULO,0,NULO,MONZA,MOINZAQ,TURIN,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000,4377,,Robo a casa habitación,-102.31020658,21.95423276
340865,DICIEMBRE,2017-12-26,MARTES,SAN FRANCISCO DE LOS ROMO,RURAL,COMUNIDAD,EXVIÑEDOS GUADALUPE,1,CALLE,VIÑEDOS CARIÑAN,0,307,A,0,NULO,VIÑEDOS RIVIER,FERROCARRIL,VIÑEDOS CALIFORNIA,SAN FRANCISCO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,4378,,Robo a casa habitación,-102.27653867,21.95930897
341061,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE SAN ANTONIO,1045,CALLE,MURANO,0,150,NULO,0,NULO,BASILICA DE SAN ANTONIO,JUAN G TIJERINA,VICENZA,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4379,,Robo a casa habitación,-102.31333719,21.84518730
341073,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS CUMBRES,441,CALLE,MARCELINA CERVANTES SANCHEZ,0,150,NULO,0,NULO,REFUGIO MIRANDA AGUAYO,EL PICACHO,MARIA BERTHA LARA GUERRERO,TERAN NORTE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4380,,Robo a casa habitación,-102.26485238,21.91101060
341087,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,GENERAL JUVENTINO ESPINOZA,0,413,NULO,0,NULO,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,JOSE CALVILLO,GENERAL PASCUAL CORNEJO BRUN,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,NO,NO,NO,HOMBRE,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4381,,Robo a casa habitación,-102.32414926,21.85080108
341141,DICIEMBRE,2017-12-27,MIERCOLES,PABELLON DE ARTEAGA,URBANA,FRACCIONAMIENTO,SANTA ISABEL,230P,CALLE,REAL DE TEPEZALA,0,110,NULO,0,NULO,REAL DEL POTOSI,REAL DE ASIENTOS,REAL DE ZACATECAS,PABELLON,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,,Robo a casa habitación,-102.26815382,22.08037574
341162,DICIEMBRE,2017-12-27,MIERCOLES,SAN FRANCISCO DE LOS ROMO,RURAL,COMUNIDAD,LORETITO (CHARCO DEL TORO),304P,CARRETERA,85,0,0,SD,0,NULO,NINGUNO,NINGUNO,NINGUNO,SAN FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4383,,Robo a casa habitación,-102.24145428,22.00542463
341175,DICIEMBRE,2017-12-27,MIERCOLES,SAN FRANCISCO DE LOS ROMO,URBANA,COLONIA,CENTRO,21,CALLE,INDEPENDENCIA,0,501,NULO,0,NULO,ROMO DE VIVAR,NINGUNO,FRANCISCO I MADERO,SAN FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,4384,,Robo a casa habitación,-102.27573298,22.07958477
341332,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,RURAL,COMUNIDAD,SAN ANTONIO DE PEÑUELAS,31P,CALLE,NARANJOS,0,105,NULO,0,NULO,45 SUR,SAUCES,NINGUNO,INSURGENTES,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,4385,,Robo a casa habitación,-102.28986797,21.67351372
341421,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,ANEXO PALOMINO,697R,PRIVADA,PENSADORES MEXICANOS ORIENTE,0,1806,NULO,0,NULO,NINGUNO,SEGUNDA JUVENTINO DE LA TORRE,NINGUNO,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7000,4386,,Robo a casa habitación,-102.24676389,21.92222946
341423,DICIEMBRE,2017-12-27,MIERCOLES,SAN FRANCISCO DE LOS ROMO,URBANA,COMUNIDAD,VILLAS DE SAN FELIPE,311P,CALLE,VILLA LICENCIADO JESUS TERAN,0,104,B,0,NULO,VILLAS SAN FELIPE I,AVENIDA CONSTITUCION,VILLA GARCIA,SAN FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000,4387,,Robo a casa habitación,-102.26097900,21.97517619
341452,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR SAN MARCOS,435,CALLE,PUEBLO DE SAN MARCOS,0,231,NULO,0,NULO,GASPAR DE LA FUENTE,FRANCISCO TENAMAZTLE,CAMINO DE LA PLATA,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000,4388,,Robo a casa habitación,-102.26428003,21.92786303
341481,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR GUADALUPE,402,CALLE,FERNAN GONZALEZ DE ESLAVA,0,0,SD,0,NULO,JOSE DE JESUS GONZALEZ GARCIA,ROGELIO GALINDO DE LA TORRE,ERMITA DE SAN SEBASTIAN,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4389,,Robo a casa habitación,-102.25920787,21.93067549
341523,DICIEMBRE,2017-12-27,MIERCOLES,JESUS MARIA,RURAL,COMUNIDAD,VILLAS DE MONTECLARO,210P,CALLE,LAS CLARAS,0,109,NULO,0,NULO,LA TOMATINA,SIN NOMBRE,DE LA CAPILLA,JESUS MARIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4390,,Robo a casa habitación,-102.40988177,21.89591366
341568,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,CONDOMINIO,MUJERES DIVINAS,600,ANDADOR,LOLA BELTRAN,0,203,NULO,0,NULO,LOLA BELTRAN,AMALIA MENDOZA,MARIA FELIX,MORELOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391,,Robo a casa habitación,-102.24655893,21.84943849
341588,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE SAN ANTONIO,1045,CALLE,PADUA,0,117,NULO,0,NULO,BASILICA DE SAN ANTONIO,SICILIA,VICENZA,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4392,,Robo a casa habitación,-102.31251100,21.84500893
341615,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,HACIENDA SAN MARCOS,317P,CALLE,HACIENDA SANTORAL,0,131,NULO,0,NULO,HACIENDA SANTORAL,HACIENDA SANTORAL,HACIENDA SANTORAL,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,SI,CONTUSA,NO,EXPAREJA,NO,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,4393,,Robo a casa habitación,-102.27182269,21.80329901
341626,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,PROLONGACION,GOBERNANTES,0,218,NULO,0,NULO,DURAZNO,PERAL,MINEROS,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4394,,Robo a casa habitación,-102.26011797,21.89436595
342107,DICIEMBRE,2017-12-27,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA DE LAS FUENTES,495,AVENIDA,VILLA DE LAS FUENTES,0,231,D,0,NULO,VILLAS DE VALLARTA,VILLAS DE CANCUN,VILLAS DE CANCUN 101,TERAN NORTE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395,,Robo a casa habitación,-102.23849018,21.91270674
342154,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,BELISARIO DOMINGUEZ,0,230,NULO,0,NULO,ABRAHAM GONZALEZ,CONVENCION,HERMANOS FLORES MAGON,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NO,NO,NO,NO,MENOR,NO,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,4396,,Robo a casa habitación,-102.30758034,21.84968235
342277,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA GUADALUPE,0,0,SD,0,NULO,PALMA MEXICANA,PROLONGACION AVENIDA POLIDUCTO,PALMA BAMBU,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397,,Robo a casa habitación,-102.24209511,21.86230581
342286,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,COLONIA,DEL CARMEN,911,CALLE,VALLADOLID,0,302,NULO,0,NULO,JESUS MARIA,JESUS BERNAL,LIBERTAD,CENTRO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,70000,4398,,Robo a casa habitación,-102.29772714,21.88943027
342301,DICIEMBRE,2017-12-28,JUEVES,JESUS MARIA,RURAL,COLONIA,LA LOMA,156,CALLE,DE LA LUNA,0,224,NULO,0,NULO,ESFUERZO,NINGUNO,DEL ARROYO,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,,Robo a casa habitación,-102.34526616,21.94774058
342338,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,BARRIO,LA SALUD,1122,CALLE,DELICIAS,0,301,NULO,0,NULO,HEROE DE NACOZARI SUR,LA SALUD,LA SALUD,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,,Robo a casa habitación,-102.28157517,21.86963166
342357,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,AGUA CLARA,576,CALLE,CHILE,0,504,NULO,0,NULO,AJONJOLI,HUACHICHIL,CERRO DE LOS GALLOS,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,4401,,Robo a casa habitación,-102.25164239,21.86386560
342427,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL MIRADOR IV,619,CALLE,LOMA DEL ORIENTE,0,139,NULO,0,NULO,DE LA ALIANZA,30 DE SEPTIEMBRE,LOMA DE MARFIL,MORELOS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4402,,Robo a casa habitación,-102.26088581,21.84768273
342429,DICIEMBRE,2017-12-28,JUEVES,RINCON DE ROMOS,RURAL,COMUNIDAD,PABELLON DE HIDALGO CENTRO,49,CALLE,NUEVA,0,117,NULO,0,NULO,27 DE SEPTIEMBRE,PROFESOR ENRIQUE OLIVARES SANTANA,MARIANO JIMENEZ,RINCON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000,4403,,Robo a casa habitación,-102.33846305,22.17428721
342518,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MONTEBELLO DELLA STANZA,323P,CALLE,CONSTITUCIONALISTA,0,208,NULO,0,NULO,VILLISTA,NINGUNO,VILLISTA 107,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,,Robo a casa habitación,-102.27115308,21.93447022
342530,DICIEMBRE,2017-12-28,JUEVES,CALVILLO,URBANA,COLONIA,DEL CARMEN,291,CALLE,ENCINO,0,131,NULO,0,NULO,ENCINO,NINGUNO,DEL CARMEN,CALVILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,4405,,Robo a casa habitación,-102.71209867,21.84480645
342572,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,DEL GORRION,6MC,0,NULO,16,NULO,DEL BUHO,CANARIO,CACATUA,INSURGENTES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,,Robo a casa habitación,-102.29915000,21.85112884
342584,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CUMBRES II,701,CALLE,TENIENTE CORONEL ROBERTO JEFKINS RANEL,0,1207,NULO,0,NULO,OSCAR HERNANDEZ DUQUE,MANUEL BOSQUES CHAVEZ,PRPIV MANUEL BOSQUES CHAVEZ,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4407,,Robo a casa habitación,-102.24789114,21.91845087
342634,DICIEMBRE,2017-12-28,JUEVES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,CERRO DEL TENAYO,0,906,B,0,NULO,CELESTINO LOPEZ SANCHEZ,SIN DATOS,SIN DATOS,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,,Robo a casa habitación,-102.25877713,21.94123706
