FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,TIPO_ROBO,DET_SPM,MOT_DET,NOM_DET,ORI_DET,LONG,LAT
200041084,30422,ROBO TRANSEUNTE,1,2020-01-12,7,22,31,0,1,FRACCIONAMIENTO,LAS CUMBRES,441,CALLE,EL TILDIO,,NA,"225,,,",CALLE,EL PICACHO,CALLE,MARIA GUADALUPE RUIZ DE CHAVEZ PINALES,CALLE,LA UNION,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,3000,1,1,1,57,,,,,,-102.26071152,21.91032520
200024827,30422,ROBO TRANSEUNTE,1,2020-01-08,3,13,3,0,1,FRACCIONAMIENTO,OJOCALIENTE I,741,AVENIDA,OJOCALIENTE,,NA,",,,",CALLE,SAN JOSE DE LA ORDEÐA,CALLE,COTORINAS,AVENIDA,AGUASCALIENTES ORIENTE,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,true,3,0,0,1,1,6,58,,,,,,-102.25681246,21.88440218
200037762,30421,ROBO TRANSEUNTE,1,2020-01-12,7,1,38,0,1,FRACCIONAMIENTO,LINDAVISTA,407,AVENIDA,AYUNTAMIENTO,,NA,"102,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,JARDIN DEL ENCINO,CALLE,HERNAN GONZALEZ,3,3,false,true,3,NA,NA,0,NA,0,ND,ND,0,1,true,ND,ND,false,39,0,0,"1,7",1,42,59,,,,,,-102.28722987,21.86956486
200039547,30421,ROBO TRANSEUNTE,1,2020-01-12,7,14,49,0,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,VILLA CLARA,,NA,"503,,,",CALLE,VILLA SERRANA,CALLE,VILLA DISERIO,CALLE,VILLA CONSTITUCION,5,2,false,true,4,NA,NA,0,NA,0,10 JOVENES ENTRE 15 Y 20 AÑOS,ND,0,0,false,ND,ND,false,12,0,0,1,1,2,60,,,,,,-102.24806485,21.92727183
200032250,30422,ROBO TRANSEUNTE,1,2020-01-10,5,15,14,0,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,AVENIDA,SIGLO XXI,,NA,"217,,,",CALLE,CIELO CLARO,CALLE,GENTE BUENA,CALLE,ESFUERZO NACIONAL,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,COLOR BLANCO,false,3,0,0,1,2,1,61,,,,,,-102.25322634,21.89506685
200035029,30422,ROBO TRANSEUNTE,1,2020-01-11,6,11,4,0,6,RANCHO,EL MILAGRO,247R,CARRETERA,19 ENT PABELLON DE ARTEAGA SAN JOSE DE GRACIA,,NA,",,,",N,N,N,N,N,N,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,LOPEZ JOSE LUIS,1,0,false,ND,ND,false,"28,29",700,700,1,2,4,62,,,,,,-102.32952008,22.14290486
200037811,30422,ROBO TRANSEUNTE,1,2020-01-12,7,1,58,0,1,FRACCIONAMIENTO,VNSA SECTOR SAN MARCOS,435,CALLE,ERMITA DE SAN SEBASTIAN,,NA,"326,,,",CALLE,FELIPE II,AVENIDA,POLIDUCTO,CALLE,GERONIMO DE LA CUEVA,5,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,7000,1,1,1,63,,,,,,-102.26232021,21.92814670
200034637,30422,ROBO TRANSEUNTE,1,2020-01-11,6,7,39,0,1,FRACCIONAMIENTO,LAS AMERICAS,406,CALLE,REPUBLICA DE BRASIL,,NA,"605,,,",AVENIDA,CONVENCION DE 1914 SUR,CALLE,REPUBLICA DE GUATEMALA,CALLE,REPUBLICA DE CHILE,2,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"3,26,28",8000,8000,1,2,1,64,OPORTUNISTA,0,N,N,0,-102.29958417,21.86601483
200034537,30422,ROBO TRANSEUNTE,1,2020-01-11,6,27,0,27,1,COLONIA,MACIAS ARELLANO,505,CALLE,CAMINO AL COBANO,,NA,",,,",CALLE,D,CALLE,P,PRIVADA,D,5,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,AMARILLA,false,39,0,0,1,1,17,65,,,,,,-102.28361226,21.90518637
200003029,30422,ROBO TRANSEUNTE,1,2020-01-01,3,19,11,0,6,COLONIA,ZONA CENTRO,94,CALLE,VALENTIN GOMEZ FARIAS,,NA,",,,",CALLE,HEROICO COLEGIO MILITAR,CALLE,PONCIANO ARRIAGA,AVENIDA,HEROICO COLEGIO MILITAR,7,7,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,14,0,0,1,1,1,66,,,,,,-102.27580742,22.14645581
200042980,30421,ROBO TRANSEUNTE,1,2020-01-13,1,15,3,0,6,COLONIA,FRANCISCO VILLA,108,AVENIDA,20 DE NOVIEMBRE,,NA,"107,,,",AVENIDA,ALVARO OBREGON,CALLE,NIÑOS HEROES SUR,CALLE,MANUEL M PONCE,7,7,false,true,4,NA,NA,0,NA,0,ND,ND,0,0,false,COCHE,MITSUBISHI DOS PUERTAS COLOR NEGRO,false,"3,28",16000,16000,1,1,1,67,,,,,,-102.27043120,22.14837348
200045925,30421,ROBO TRANSEUNTE,1,2020-01-14,2,12,28,0,1,FRACCIONAMIENTO,BOULEVARES 1A SECCION,1047,CALLE,MARIANO ABAD MIRAMONTES,,NA,"227,,,",CALLE,ENRIQUE C REBSAMEN,AVENIDA,AGUASCALIENTES SUR,CALLE,LAURO AGUIRRE,2,4,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,CAMIONETA,RENAULT COLOR AZUL PLACAS AMM55CU,false,"3,28",500,500,1,1,1,68,TRANSEUNTE,0,N,N,0,-102.30392190,21.85776514
200046296,30421,ROBO TRANSEUNTE,1,2020-01-14,2,14,24,0,1,FRACCIONAMIENTO,FRACC OJO DE AGUA,1080,CALLE,NUEVO LEON,,NA,"113,,,",ANDADOR,PLAZA SALVADOR CARRILLO,ANDADOR,PLAZA PEDRO TELLEZ,CALLE,PLAZA NAYARIT,3,3,false,true,1,NA,NA,0,NA,0,2 HOMBRES UNO DE ELLOS CON CICATRIZ EN EL LABIO,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,69,,,,,,-102.27957554,21.86315044
200047884,30421,ROBO TRANSEUNTE,1,2020-01-14,2,22,16,0,1,COLONIA,HEROES,522,CALLE,FRANCISCO GONZALEZ BOCANEGRA,,NA,"316,,,",PRIVADA,GONZALEZ BOCANEGRA,CALLE,TENIENTE JUAN DE LA BARRERA,CALLE,JAIME NUNO,4,2,false,true,4,NA,NA,0,NA,0,1 HOMBRE TEZ MORENA Y ROBUSTO,ND,0,0,false,ND,ND,false,"2,3,31",0,22000,1,1,1,70,,,,,,-102.27412062,21.88158137
200050403,30421,ROBO TRANSEUNTE,1,2020-01-15,3,18,45,0,1,COLONIA,SAN LUIS,743,AVENIDA,HEROE DE NACOZARI NORTE,,NA,",,,",CALLE,VIRREY DE MENDOZA,PRIVADA,DAMASCO,CALLE,DAMASCO,1,5,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,COLOR NEGRO,false,"3,26",0,5000,1,1,1,71,TRANSEUNTE,0,N,N,0,-102.28177126,21.88005554
200051257,30422,ROBO TRANSEUNTE,1,2020-01-15,3,22,55,0,1,COLONIA,SAN PABLO,921,CALLE,LIBERTAD,,NA,",,,",CALLE,LIBERTAD,CALLE,MARINA NACIONAL,CALLE,RIO PAPALOAPAN,6,1,false,false,9,NA,NA,0,NA,0,2 MUJERES 1 HOMBRE,ND,0,0,false,ND,ND,true,3,0,0,1,1,6,72,,,,,,-102.29922574,21.89451354
200042098,30422,ROBO TRANSEUNTE,1,2020-01-13,1,10,19,0,1,COLONIA,OJO DE AGUA,535,AVENIDA,MARIANO ESCOBEDO,,NA,",,,",AVENIDA,CONVENCION DE 1914 SUR,CALLE,CEDAZO,AVENIDA,FERROCARRIL,3,3,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"3,28,38",0,0,1,1,1,73,,,,,,-102.27705668,21.86760417
200042667,30422,ROBO TRANSEUNTE,1,2020-01-13,1,13,42,0,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,SALVADOR RAMIREZ MARTIN DEL CAMPO,,NA,",,,",CALLE,PASEO DE LA BIZNAGA,ANDADOR,RECINTO CANDELABRO 304,ANDADOR,RECINTO CANDELABRO 304,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,74,,,,,,-102.23310773,21.87020451
200045149,30421,ROBO TRANSEUNTE,1,2020-01-14,2,6,21,0,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,BOULEVARD,GUADALUPANO,,NA,",,,",CALLE,MARIA DEL CARMEN MARTIN DEL CAMPO,CALLE,ANTONIO MEDINA ROMO,CALLE,TENIENTE CORONEL ROBERTO JEFKINS RANGEL,5,2,false,true,3,NA,NA,0,NA,0,1 HOMBRE APROXIMADAMENTE 25 AÑOS MORENO Y DELGADO,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,75,,,,,,-102.24961040,21.91360677
200049248,30422,ROBO TRANSEUNTE,1,2020-01-15,3,13,6,0,1,FRACCIONAMIENTO,LAS AMERICAS,1114,CALLE,REPUBLICA DE COLOMBIA,,NA,"411,,,",CALLE,REPUBLICA DE CHILE,CALLE,REPUBLICA DE BRASIL,CALLE,REPUBLICA DE ECUADOR,2,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,15,0,0,1,1,1,76,TRANSEUNTE,0,N,N,0,-102.29969717,21.86923508
200049807,30422,ROBO TRANSEUNTE,1,2020-01-15,3,15,57,0,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,CALLE,RUPERTO SILVA,,NA,"90,D,,",CALLE,FEDERICO MENDEZ,CALLE,CELIA MARIA MARTINEZ,CALLE,PORFIRIO PADILLA ENRIQUEZ,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EDY,0,0,false,ND,ND,false,26,0,0,1,1,2,77,,,,,,-102.25277106,21.93155014
200050821,30422,ROBO TRANSEUNTE,1,2020-01-15,3,20,43,0,1,CC,PLAZA ARCOS,854,BOULEVARD,LUIS DONALDO COLOSIO,,NA,",,,",AVENIDA,INDEPENDENCIA,CALLE,MONTE BLANCO,CALLE,POTREROS,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,ND,false,"26,27,28",1000,1000,1,1,2,78,,,,,,-102.29914638,21.92513853
200050898,30422,ROBO TRANSEUNTE,1,2020-01-15,3,21,4,0,1,FRACCIONAMIENTO,FIDEL VELAZQUEZ,766,CALLE,PLAZA FUENTE DE HERCULES,,NA,",,,",AVENIDA,OJOCALIENTE,CALLE,PLAZA FUENTE DE HERCULES,CALLE,PLAZA FUENTE DE HERCULES,4,2,false,false,9,NA,NA,0,NA,0,2,ND,0,0,false,MOTOCICLETA,COLOR NEGRA CON ROJO,false,3,0,0,1,1,6,79,,,,,,-102.25838140,21.89238618
200054250,30421,ROBO TRANSEUNTE,1,2020-01-16,4,20,13,0,1,FRACCIONAMIENTO,FIDEL VELAZQUEZ,766,AVENIDA,OJOCALIENTE,,NA,",,,",CALLE,PLAZA FUENTE DE HERCULES,CALLE,ESFUERZO NACIONAL,PROLONGACION,GOBERNANTES,4,2,false,true,8,NA,NA,0,NA,0,2 HOMBRES,ND,0,1,false,ND,ND,false,"3,31",0,5000,"1,9",1,1,80,,,,,,-102.25903289,21.89313196
200008194,30422,ROBO TRANSEUNTE,1,2020-01-03,5,13,7,0,1,FRACCIONAMIENTO,JARDIN DE LAS BUGAMBILIAS,983,AVENIDA,DEL PARQUE,,NA,",,,",AVENIDA,DEL LAGO,AVENIDA,AGUASCALIENTES SUR,CALLE,PASEO DE LAS GARZAS,3,3,false,false,9,NA,NA,0,NA,0,MEDIO HERMANO,FAMILIA,0,0,false,ND,ND,false,26,0,0,1,1,2,81,,,,,,-102.28712887,21.85536332
200048124,30422,ROBO TRANSEUNTE,1,2020-01-15,3,1,31,0,10,COMUNIDAD,EL NOVILLO,283P,CALLE,BENITO JUAREZ,,NA,"15,,,",CALLE,MIGUEL HIDALGO,CALLE,NINGUNO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,7,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,14,0,0,1,1,2,82,,,,,,-102.00095141,22.01959745
200033534,30421,ROBO TRANSEUNTE,1,2020-01-10,5,21,21,0,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,CHICHEN ITZA,,NA,",,,",AVENIDA,SIGLO XXI,CALLE,ARTILLERO MIER,AVENIDA,MARIANO HIDALGO,3,3,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"3,12,15",0,1500,1,1,2,83,,,,,,-102.25248488,21.85712350
200056184,30422,ROBO TRANSEUNTE,1,2020-01-17,5,12,43,0,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,JUAN SARABIA,,NA,",,,",AVENIDA,DOCTOR MARIANO AZUELA,CALLE,DOROTEO ARANGO,CALLE,GENERAL ROQUE GONZALEZ GARZA,2,4,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,true,"12,29",0,700,1,1,6,84,TRANSEUNTE,0,N,N,0,-102.30184174,21.85161395
200057195,30421,ROBO TRANSEUNTE,1,2020-01-17,5,17,1,0,1,FRACCIONAMIENTO,BOULEVARES 1A SECCION,1047,PROLONGACION,PASEO DE LA ASUNCION,,NA,",,,",CALLE,PROFESOR ENRIQUE OLIVARES SANTANA,CALLE,LAURO AGUIRRE,CALLE,EUGENIO ALCALA,2,4,false,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,3,0,3000,1,1,2,85,TRANSEUNTE,0,N,N,0,-102.30123288,21.85350053
200058235,30421,ROBO TRANSEUNTE,1,2020-01-17,5,20,54,0,1,SIN TIPO,TEATRO AGUASCALIENTES,945,BOULEVARD,JOSE MARIA CHAVEZ,,NA,",,,",AVENIDA,AGUASCALIENTES SUR,AVENIDA,SIGLO XXI,AVENIDA,DEL PARQUE,3,3,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,BICICLETA,3 BICICLETAS UNA POR CADA SUJETO,false,"3,26",0,0,1,1,1,86,,,,,,-102.29266664,21.85750604
200058703,30421,ROBO TRANSEUNTE,1,2020-01-17,5,23,0,0,6,RANCHERIA,LAS ANIMAS,215PR,CARRETERA,45 AGUASCALIENTES ZACATECAS,,NA,",,,",N,N,N,N,CALLE,LA DIVISION DEL NORTE,7,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE 1 NIÑO,ND,0,0,false,BICICLETA,ND,false,"26,28,29",1500,1500,1,1,6,87,,,,,,-102.27430827,22.09892413
200059637,30421,ROBO TRANSEUNTE,1,2020-01-18,6,9,42,0,1,COLONIA,OJO DE AGUA,986,AVENIDA,CONVENCION DE 1914 SUR,,NA,",,,",CALLE,CRUCITAS,AVENIDA,HEROE DE NACOZARI SUR,CALLE,LOS DIAS,3,3,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"28,29",2000,2000,"1,9",1,1,88,,,,,,-102.28040481,21.86693239
200061639,30421,ROBO TRANSEUNTE,1,2020-01-18,6,19,18,0,7,BARRIO,DE CHORA,64,CALLE,CHAPULTEPEC,,NA,",,,",CALLE,ABASOLO,CALLE,CUAUHTEMOC,CALLE,TENOCHTITLAN,7,7,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,5000,1,1,2,89,,,,,,-102.32574012,22.22991312
200062365,30421,ROBO TRANSEUNTE,1,2020-01-18,6,23,5,0,1,FRACCIONAMIENTO,PIRAMIDES,1082,CALLE,MITLA,,NA,"226,,,",CALLE,UXMAL,CALLE,PALENQUE,CALLE,SINALOA,3,3,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,1,0,false,ND,ND,false,28,100,100,1,1,4,90,,,,,,-102.27831992,21.85253190
200066192,30421,ROBO TRANSEUNTE,1,2020-01-19,7,22,14,0,5,COLONIA,LOS ARROYITOS,230,CALZADA,JULIO CADENA,,NA,",,,",CALLE,ARROYO GRANDE,CALLE,CALVARIO,CALLE,NINGUNO,7,7,false,true,4,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,"28,31",500,500,1,1,1,91,,,,,,-102.34008676,21.96731724
200056851,30422,ROBO TRANSEUNTE,1,2020-01-17,5,15,34,0,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,564,AVENIDA,MARIANO HIDALGO,,NA,",,,",CALLE,PALMA DE LA NAVIDAD,CALLE,PALMA DE LA JALEA,CALLE,SANTA CRUZ DE LA PALMA,3,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE MORENO PELON,ND,0,0,false,ND,ND,false,28,100,100,1,1,2,92,,,,,,-102.23653836,21.85099031
200057471,30422,ROBO TRANSEUNTE,1,2020-01-17,5,18,13,0,1,FRACCIONAMIENTO,VNSA SECTOR ALAMEDA,516,CALLE,MANUEL CHAVEZ,,NA,",,,",CALLE,VALLE DE LOS ROMERO,CALLE,RODRIGO RINCON GALLARDO,N,N,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,93,,,,,,-102.26422249,21.93308013
200057522,30422,ROBO TRANSEUNTE,1,2020-01-17,5,18,23,0,1,COLONIA,SAN LUIS,743,CALLE,28 DE AGOSTO,,NA,",,,",CALLE,VIRREY DE MENDOZA,N,N,AVENIDA,FERROCARRIL,1,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,ND,false,3,0,0,1,1,1,94,TRANSEUNTE,0,N,N,0,-102.27837704,21.87970376
200057724,30421,ROBO TRANSEUNTE,1,2020-01-17,5,18,54,0,1,FRACCIONAMIENTO,LOS ARCOS,427R,AVENIDA,MANUEL GOMEZ MORIN,,NA,",,,",CALLE,AGLAYA,N,N,CALLE,FERROCARRIL,5,2,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,14,0,5000,1,1,2,95,,,,,,-102.28629495,21.90596242
200058710,30421,ROBO TRANSEUNTE,1,2020-01-17,5,23,1,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,SOGLO XXI,,NA,",,,",CALLE,ESCARAMUZA,CALLE,REINAS DE LA FERIA,CALLE,HAYDEE ROMERO,4,2,false,true,4,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,5000,1,1,1,96,,,,,,-102.25350632,21.90009504
200060650,30421,ROBO TRANSEUNTE,1,2020-01-18,6,14,51,0,1,FRACCIONAMIENTO,LOMAS DE ORIENTE 1,453,CALLE,SIERRA DE SAN BERNARDINO,,NA,",,,",CALLE,JUAN JOSE ARREOLA,CALLE,LOMA DEL NORTE,CALLE,LOMA EMPEDRADA,5,2,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,"3,11,28,31",2000,3500,1,1,2,97,,,,,,-102.25613315,21.91397083
200061943,30422,ROBO TRANSEUNTE,1,2020-01-18,6,20,44,0,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,478,AVENIDA,SIGLO XIX,,NA,",,,",PRIVADA,RUBEN DARIO,CALLE,CANAL INTERCEPTOR,CALLE,MURALISMO 118,4,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,ND,false,26,0,0,1,1,2,98,,,,,,-102.27187705,21.89166683
200062267,30421,ROBO TRANSEUNTE,1,2020-01-18,6,22,25,0,1,COLONIA,LA SOLEDAD,729,CALLE,AMECA,,NA,"200,,,",CALLE,SANTOS DEGOLLADO,CALLE,TENACATITA,CALLE,AHUALULCO,6,1,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"3,28",500,500,1,1,2,99,,,,,,-102.33275793,21.87719206
200062551,30422,ROBO TRANSEUNTE,1,2020-01-18,6,23,57,0,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,MESSINA,,NA,"106,A,,",CALLE,NEAPOLI,AVENIDA,PASEOS DE LA HABANA,CALLE,MENORCA,3,3,false,false,9,NA,NA,0,NA,0,HOMBRES,LOS PACHOS,0,0,false,ND,ND,false,"3,26",0,0,1,1,1,100,,,,,,-102.26886922,21.80856572
200062776,30422,ROBO TRANSEUNTE,1,2020-01-19,7,12,53,0,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,ANDADOR,RECINTO PITAYO 1003,,NA,"45,,,",ANDADOR,RECINTO PITAYO 1003,ANDADOR,RECINTO PITAYO 1003,ANDADOR,RECINTO PITAYO 1003,4,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES MENORES DE EDAD,ND,0,0,false,COCHE,NISSAN SENTRA GRIS,false,3,0,3500,1,1,1,101,,,,,,-102.22991936,21.87448316
200063233,30422,ROBO TRANSEUNTE,1,2020-01-19,7,4,0,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,SIGLO XXI,,NA,",,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,CALLE,PAZ ROMO DEL VIVAR,CALLE,ALTAGRACIA REYES A,5,2,false,false,9,NA,NA,0,NA,0,HOMBRES,ND,0,0,false,ND,ND,false,3,0,10000,1,1,2,102,,,,,,-102.25480566,21.90202750
200063420,30421,ROBO TRANSEUNTE,1,2020-01-19,7,7,9,0,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,348PR,CARRETERA,45 AGUASCALIENTES ZACATECAS,,NA,",,,",N,N,N,N,N,N,7,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,COCHE,COLOR GRIS PLACAS AEP1047,false,26,3000,3000,1,1,2,103,,,,,,-102.28172324,22.03371212
200063469,30421,ROBO TRANSEUNTE,1,2020-01-19,7,7,51,0,1,FRACCIONAMIENTO,MORELOS II,622,CALLE,SOBERANIA DEL PUEBLO,,NA,",,,",CALLE,HERMANOS GALEANA,CALLE,CORREGIDORA,CALLE,VALERIO TRUJANO,3,3,false,true,5,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,"3,12,29",0,0,1,1,2,104,,,,,,-102.26234741,21.84976083
200064340,30421,ROBO TRANSEUNTE,1,2020-01-19,7,13,44,0,1,CC,AURRERA PINTORES,802R,CALLE,JOSE LUIS CUEVAS,,NA,",,,",AVENIDA,SIGLO XXI,CALLE,NINGUNO,CALLE,NINGUNO,5,2,false,true,1,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,ND,ND,false,"3,15,28",0,0,1,1,2,105,,,,,,-102.26111716,21.92043294
200053826,30422,ROBO TRANSEUNTE,1,2020-01-16,4,18,25,0,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,PRIVADA,CARLOS A MADRAZO,,NA,"141,1,,",CALLE,SIERRA DE SAN BERNARDINO,PRIVADA,JESUS REYES HEROLES,CALLE,PICACHO ORIENTE,5,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,3000,1,2,2,106,,,,,,-102.25622207,21.90915263
200058979,30422,ROBO TRANSEUNTE,1,2020-01-18,6,1,1,0,1,FRACCIONAMIENTO,VILLAS DEL RIO,698,CALLE,RIO MAYO,,NA,"310,,,",CALLE,RIO NAUTLA,CALLE,RIO YAQUI,CALLE,RIO CUITZEO,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,38,0,0,1,1,2,107,,,,,,-102.24242057,21.94132862
200063189,30422,ROBO TRANSEUNTE,1,2020-01-19,7,3,46,0,1,CONDOMINIO,SAN GERARDO,315P,PROLONGACION,AVENIDA DE LA ASUNCION,,NA,"5209,,,",CIRCUITO,COTO 5209,CALLE,COTO 205,CIRCUITO,COTO 5209,2,4,false,false,9,NA,NA,0,NA,0,ESPOSO,FAMILIA,0,0,false,ND,ND,false,3,0,30000,1,1,2,108,OPORTUNISTA,0,N,N,0,-102.30112987,21.80622750
200064152,30422,ROBO TRANSEUNTE,1,2020-01-19,7,13,2,0,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,AVENIDA,HACIENDA JOSE MARIA MORELOS,,NA,"111,,,",CALLE,HACIENDA REFUGIO DE AGUA ZARCA,CALLE,HACIENDA TORIL,CALLE,HACIENDA CHICALOTE,4,2,false,false,9,NA,NA,0,NA,0,AMIGA,AMIGA,0,0,false,ND,ND,false,3,0,5000,1,1,1,109,,,,,,-102.24553285,21.89309442
200066001,30421,ROBO TRANSEUNTE,1,2020-01-19,7,21,21,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,JUAN S GARRIDO,,NA,"318,,,",CALLE,ALTAGRACIA REYES A,CALLE,AMPARO DE LA TORRE,AVENIDA,RODOLFO LANDEROS GALLEGOS,4,2,false,true,3,NA,NA,0,NA,0,CONCUÐA,FAMILIA,0,0,false,ND,ND,false,3,0,0,1,2,6,110,,,,,,-102.25548354,21.90111250
200067147,30421,ROBO TRANSEUNTE,1,2020-01-20,1,10,1,0,1,FRACCIONAMIENTO,VILLAS DEL OESTE,1011,PROLONGACION,PASEO DE LA ASUNCION,,NA,",,,",CALLE,JORGE NEGRETE,CALLE,SARA GARCIA,CALLE,CARLOS LOPEZ MOCTEZUMA,2,4,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,28,300,300,1,1,2,111,TRANSEUNTE,0,N,N,0,-102.30166858,21.84454214
200067970,30421,ROBO TRANSEUNTE,1,2020-01-20,1,13,42,0,1,BARRIO,EL ENCINO,1096,CALLE,DOCTOR JESUS DIAZ DE LEON,,NA,",,,",AVENIDA,PASEO DE LA CRUZ,PEATONAL,ABASOLO,CALLE,CRISTOBAL COLON,1,5,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,ITALIKA PLACAS A9UK2,false,3,0,10000,1,1,1,112,TRANSEUNTE,0,N,N,0,-102.29193741,21.87278285
200069463,30421,ROBO TRANSEUNTE,1,2020-01-20,1,20,16,0,11,COLONIA,28 DE ABRIL,6,CALLE,15 DE SEPTIEMBRE,,NA,",,,",CALLE,12 DE DICIEMBRE,CALLE,21 DE MARZO,CALLE,PRIMERO DE MAYO,7,7,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,"14,28,29",2300,2300,1,1,2,113,,,,,,-102.26206132,22.06583120
