FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
220034495,30414,ROBO A CASA,1,2022-01-06,1,4,11,LOCALIDAD,EX-VIÑEDOS GUADALUPE,1307,CALLE,VIÑEDOS SANTA RITA,NA,NA,",,,",CALLE,VIÑEDOS SAN MARCOS,7,0,0,27,9,NO,false,false,9,ND,EL KILOS,8,0,N,N,0,0,false,N,N,SI1,3,0,0,false,1,1,-102.27350000,71,-102.27350000,21.95800000
220034495,30414,ROBO A CASA,1,2022-01-08,1,6,11,LOCALIDAD,EX-VIÑEDOS GUADALUPE,1307,CALLE,VIÑEDOS SANTA RITA,NA,NA,",,,",CALLE,VIÑEDOS SAN MARCOS,7,0,0,27,9,NO,false,false,9,ND,EL KILOS,8,0,N,N,0,0,false,N,N,SI,6,0,0,false,1,1,-102.27350000,72,-102.27350000,21.95800000
220036651,30414,ROBO A CASA,1,2022-01-09,1,8,5,RANCHERIA,EL PEDERNAL,1074,CARRETERA,70 PONIENTE,NA,NA,",,,",CARRETERA,16,7,0,0,1,4,SOLA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,10,19",0,8000,false,1,1,-102.50540000,73,-102.50540000,21.89100000
220037066,30414,ROBO A CASA,1,2022-01-09,1,7,1,COLONIA,TIERRA Y LIBERTAD,655,CALLE,ERNESTO CHE GUEVARA,NA,NA,"131,,,",CALLE,FRANCISCO VILLA,4,0,0,27,9,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.20540000,74,-102.20540000,21.85700000
220037105,30414,ROBO A CASA,1,2022-01-09,1,7,1,CONDOMINIO,SAN GERARDO,391,BOULEVARD,BENEDICTO XVI,NA,NA,"323,,,",CALLE,BENEDICTO XVI,2,13,57,21,9,NO,false,false,9,2 HOMBRES,ND,8,1,ALLANAMIENTO Y ROBO,CLEMENTE VARGAS HERNANDEZ,0,0,false,CAMIONETA,VOYAGUER VERDE,NO,39,0,0,false,1,4,-102.30380000,75,-102.30380000,21.81100000
220037686,30414,ROBO A CASA,1,2022-01-09,1,8,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,CAJITITLAN,NA,NA,4082,CALLE,CULHUACAN,7,0,0,1,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,12",0,0,false,1,2,-102.24870000,76,-102.24870000,21.95600000
220037887,30414,ROBO A CASA,1,2022-01-09,1,7,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,SERENGUETI,NA,NA,"171,,,",CALLE,GRAN CAÑON,4,0,0,9,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"6,12",0,15000,false,1,1,-102.23720000,77,-102.23720000,21.88200000
220038422,30414,ROBO A CASA,1,2022-01-09,1,7,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,AVENIDA,AGUASCALIENTES ORIENTE,NA,NA,"614,,,",CALLE,UXMAL,5,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,4,28",2000,2000,false,1,2,-102.25330000,78,-102.25330000,21.86700000
220038536,30414,ROBO A CASA,1,2022-01-09,1,7,4,RURAL,LA PUNTA,292,CARRETERA,26,NA,NA,",,,",N,N,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,35,0,0,false,1,2,-102.29148000,79,-102.29148000,22.31700000
220038648,30414,ROBO A CASA,1,2022-01-08,1,6,6,FRACCIONAMIENTO,BOSQUES DE PABELLON,1125R,CALLE,BOSQUE DE ENCINOS,NA,NA,"118,,,",CALLE,ORQUIDEA,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,12,27",0,0,false,1,1,-102.28570000,80,-102.28570000,22.15300000
220038778,30414,ROBO A CASA,1,2022-01-09,1,7,3,FRACCIONAMIENTO,JOSE LANDEROS,784,CALLE,JOSE LANDEROS GUTIERREZ,NA,NA,",,,",BOULEVARD,RODOLFO LANDEROS GALLEGOS,7,0,0,27,8,NO,false,false,9,EXTRABAJADOR,ND,3,0,N,N,0,0,false,N,N,NO,11,0,160000,false,1,1,-102.70560000,81,-102.70560000,21.84800000
220038917,30414,ROBO A CASA,1,2022-01-09,1,7,10,RURAL,EL TERREMOTO,1296,CARRETERA,43,22,NA,",,,",CARRETERA,102,7,19,0,23,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,40000,false,1,1,-101.98510000,82,-101.98510000,21.96700000
220040056,30414,ROBO A CASA,1,2022-01-10,2,1,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,1301,CALLE,AGROINDUSTRIA,NA,NA,"216,,,",CALLE,INDUSTRIA ORIENTE,7,1,27,25,9,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,2,-102.26070000,83,-102.26073958,22.06802166
220040311,30414,ROBO A CASA,1,2022-01-10,2,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,KALAMARIA,NA,NA,"114,,,",CALLE,LIVORNO,5,0,0,27,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,10",0,1800,false,1,2,-102.26880000,84,-102.26882920,21.81089792
220041109,30414,ROBO A CASA,1,2022-01-10,2,1,1,FRACCIONAMIENTO,VALLE DEL CAMPANARIO,555,PROLONGACION,MISION DE SANTIAGO,NA,NA,"705,,,",AVENIDA,VALLE DEL CAMPANARIO,6,0,0,20,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"15,28",0,50000,false,1,1,-102.31130000,85,-102.31132816,21.92953005
220041115,30414,ROBO A CASA,1,2022-01-10,2,1,6,RURAL,MIGUEL ALEMAN (SECADORA),1142,CALLE,SALVADOR HERRERA,NA,NA,"105,,,",CALLE,SD,7,0,0,6,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,5000,false,1,1,-102.28620000,86,-102.28628881,22.12681729
220041591,30414,ROBO A CASA,1,2022-01-10,2,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,AVENIDA,CULTURA AZTECA,NA,NA,"109,,,",CALLE,CULTURA CHICHIMECA,3,3,0,26,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"4,8,10,11",0,8700,false,1,1,-102.24510000,87,-102.24511675,21.90742457
220041951,30414,ROBO A CASA,1,2022-01-10,2,8,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO DE SALINA CRUZ,NA,NA,"210,,,",CALLE,PUERTO DE ENSENADA,3,0,0,1,6,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,5500,false,1,7,-102.24720000,88,-102.24729408,21.93871819
220042482,30414,ROBO A CASA,1,2022-01-10,2,1,3,RANCHERIA,COLOMOS,847,CALLE,OLIVOS,NA,NA,"71,,,",CALLE,LIMON,7,0,0,27,4,NO,false,false,9,ND,JUANA,8,0,N,N,0,0,false,N,N,NO,12,0,1000,false,1,1,-102.65990000,89,-102.65994035,21.88334184
220042795,30414,ROBO A CASA,1,2022-01-10,2,1,1,FRACCIONAMIENTO,CANTERAS DE SAN JAVIER,689,CALLE,PASEO DE YAHUALICA,NA,NA,"134,,,",CALLE,PASEO DE LA CANTERA,2,0,0,27,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,7,-102.33420000,90,-102.33425114,21.86082946
220043081,30414,ROBO A CASA,1,2022-01-10,2,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,SALVADOR PATIÑO DOMINGUEZ,NA,NA,"215,,,",CALLE,DOMINGO VELASCO,3,0,0,1,3,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,11,-102.25950000,91,-102.25955650,21.93748033
220043218,30414,ROBO A CASA,1,2022-01-10,2,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,CALLE,GASPAR DE LA FUENTE,NA,NA,"401,,,",CALLE,ERMITA DE SAN SEBASTIAN,3,0,0,1,4,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.26260000,92,-102.26263448,21.92728745
220043492,30414,ROBO A CASA,1,2022-01-10,2,1,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,CALLE,PALMA NEGRA,NA,NA,"118,,,",CALLE,PALMA AZUCAR,5,0,0,24,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.23690000,93,-102.23691534,21.85208937
220043620,30414,ROBO A CASA,1,2022-01-10,2,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,AVENIDA,CULTURA TARAHUMARA,NA,NA,"308,,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,3,0,0,14,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,28,30",3000,15000,false,1,1,-102.24000000,94,-102.24004639,21.90797697
220044435,30414,ROBO A CASA,1,2022-01-11,2,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,AVENIDA,CULTURA NAZCA 123,NA,NA,"31,,,",AVENIDA,CULTURA NAZCA,3,0,0,16,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,6",0,2500,false,1,23,-102.23720000,95,-102.23728213,21.90935129
220044988,30414,ROBO A CASA,1,2022-01-11,2,2,1,FRACCIONAMIENTO,SANTA ANITA,102,AVENIDA,PARQUE VIA ORIENTE,NA,NA,"812,,,",CALLE,ANTONIO MACHADO,4,0,0,27,9,NO,false,false,9,EMPLEADO,ND,2,0,N,N,0,0,false,N,N,NO,28,5400,5400,false,1,1,-102.27580000,96,-102.27588304,21.89908815
220045786,30414,ROBO A CASA,1,2022-01-11,2,8,1,FRACCIONAMIENTO,PARRAS,224,AVENIDA,MOSCATEL,NA,NA,"306,,,",CALLE,VID,3,0,0,1,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,6,-102.27950000,97,-102.27950047,21.91263064
220046255,30414,ROBO A CASA,1,2022-01-11,2,8,1,FRACCIONAMIENTO,LAS CAÑADAS,338,CALLE,PROFESORA OFELIA ALMAZAN ARIAS,NA,NA,"139,,,",CALLE,PROFESORA NATIVIDAD RUVALCABA,3,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,11,21",0,0,false,1,1,-102.19580000,98,-102.19583175,22.00235462
220046313,30414,ROBO A CASA,1,2022-01-11,2,2,1,FRACCIONAMIENTO,REAL DEL SOL,412,CALLE,OSWALDO MOOSER BARANDUM,NA,NA,"232,,,",CIRCUITO,LUNA NUEVA,4,0,0,18,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,15,28",10000,10000,false,1,1,-102.23610000,99,-102.23613240,21.89213489
220046765,30414,ROBO A CASA,1,2022-01-11,2,8,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,TRIPOLI,NA,NA,"105,B,,",CALLE,TRICALA,5,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,12,28,29",1800,3300,false,1,1,-102.26410000,100,-102.26411556,21.80853492
220046991,30414,ROBO A CASA,1,2022-01-11,2,2,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,CALLE,MAESTRO ISMAEL RODRIGUEZ NEGRETE,NA,NA,"310,,,",CALLE,MAESTRO CANDELARIO RIVAS,4,0,0,24,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,69,-102.24030000,101,-102.24031056,21.89665390
220047583,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,AVENIDA,PASEO DE LA BIZNAGA,NA,NA,"563,,,",CALLE,JUVENTINO DE LA TORRE TORRES,4,1,43,25,4,NO,false,false,9,LENIN ORTIZ 28 AÑOS,EL TANTITOS,8,0,N,N,0,0,false,N,N,NO,14,0,2800,false,1,1,-102.23160000,102,-102.23160644,21.86686769
220047644,30414,ROBO A CASA,1,2022-01-12,2,8,1,FRACCIONAMIENTO,VILLA DE LAS NORIAS,435,CALLE,LA LABOR,NA,NA,"409,,,",CALLE,PARQUE DE LAS NORIAS,4,0,0,27,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,12,15,31",0,4000,false,1,1,-102.22450000,103,-102.22458164,21.87827921
220047918,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,NATURA,371,CIRCUITO,HUELE DE NOCHE,NA,NA,"124,,,",CALLE,JUNCO,3,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,3300,false,1,1,-102.25270000,104,-102.25271286,21.93527403
220047996,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,MODERNIZACION,NA,NA,"106,,,",AVENIDA,AGUASCALIENTES ORIENTE,4,0,0,27,4,TERRENO,false,false,9,ND,ND,8,1,SIN DATOS,JAVIER ALEJANDRO GUTIERREZ DE LA ROSA 21 AÑOS,0,0,false,N,N,NO,11,0,10000,false,1,4,-102.26700000,105,-102.26700971,21.89488504
220048758,30414,ROBO A CASA,1,2022-01-12,2,3,11,RURAL,AMAPOLAS DEL RIO,1335,CALLE,BENITO JUAREZ,NA,NA,",,,",CALLE,VICENTE GUERRERO,7,13,7,21,4,NO,true,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,38,0,0,false,1,69,-102.14530000,106,-102.14537621,22.03517978
220049036,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,MORELOS I,598,AVENIDA,MARIANO HIDALGO,NA,NA,"503,,,",CALLE,HERMANOS BRAVO,5,0,0,21,3,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,12,0,0,false,1,69,-102.25770000,107,-102.25770569,21.85715391
220049546,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO LAZARO CARDENAS,NA,NA,"202,A,,",CALLE,PUERTO ISLA DEL CARMEN,3,0,0,27,4,NO,false,false,9,INQUILINOS,ND,1,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.24920000,108,-102.24923030,21.93810737
220049643,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,VIÑEDOS DEL SUR,633,CALLE,ALFREDO DE LARA ISAACS,NA,NA,"201,C,,",CALLE,JOSE FLORES VACA,5,0,0,17,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.27600000,109,-102.27608690,21.80783378
220049802,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,SAN SEBASTIAN,73,CALLE,SANTA CATALINA,NA,NA,"139,,,",CALLE,SANTA ISABEL,5,16,39,22,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,24",0,8000,false,1,18,-102.26660000,110,-102.26669834,21.81965634
220051013,30414,ROBO A CASA,1,2022-01-12,2,8,5,RANCHO,LA CHAVEÑA,961,CALLE,SD,NA,NA,",,,",N,N,7,0,0,27,4,NO,false,false,9,ND,ND,8,1,ROBO,N,0,0,false,N,N,NO,11,0,0,false,1,4,-102.31470000,111,-102.31471086,22.00415225
220046771,30414,ROBO A CASA,1,2022-01-11,2,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,ELIAS DE LARA,NA,NA,",,,",CALLE,VILLAS DE NOTREDAM,3,0,0,22,4,NO,false,false,9,ND,EL MUNRRA,3,0,N,N,0,0,false,N,N,NO,2,0,0,false,1,1,-102.25230000,112,-102.25235050,21.92853030
220048096,30414,ROBO A CASA,1,2022-01-11,2,2,1,BARRIO,EL ENCINO,517,CALLE,ABASOLO,NA,NA,"306,,,",CALLE,16 DE SEPTIEMBRE,1,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,17,-102.29070000,113,-102.29070562,21.87495334
220048471,30414,ROBO A CASA,1,2022-01-12,2,3,5,FRACCIONAMIENTO,BUENAVISTA,1070,CALLE,GERANIO,NA,NA,"107,,,",CALLE,CHUCATA,7,0,0,5,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,20,0,0,false,1,1,-102.35730000,114,-102.35735548,21.96968684
220048540,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,CIRCUITO,HACIENDA LA MAGDALENA,NA,NA,"133,A,,",CIRCUITO,HACIENDA LA MAGDALENA,4,0,0,27,4,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.24130000,115,-102.24133482,21.88717320
220049269,30414,ROBO A CASA,1,2022-01-12,2,3,1,CONDOMINIO,NATURALEZA,386,ANDADOR,J,NA,NA,",,3,",CALLE,JOSE CONTRERAS ESPARZA,3,14,40,21,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,10",0,7000,false,1,1,-102.24880000,116,-102.24880152,21.93429988
220050992,30414,ROBO A CASA,1,2022-01-12,2,3,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,ANDADOR,SEGUNDO,NA,NA,"19,,,",CALLE,GARAMBULLO,4,18,0,22,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,28",1500,1500,false,1,1,-102.23070000,117,-102.23074513,21.87108957
220051643,30414,ROBO A CASA,1,2022-01-13,2,4,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,CALLE,NIEBLA,NA,NA,"137,,,",CALLE,DE LA LAVA,2,0,0,15,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,BICICLETA,N,NO,11,0,20000,false,1,1,-102.33430000,118,-102.33433863,21.85046359
220052786,30414,ROBO A CASA,1,2022-01-13,2,4,1,COLONIA,ALTAVISTA,234,CALLE,GUILLERMO PRIETO,NA,NA,"203,A,,",CALLE,AMADO NERVO,6,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,11,19,31",0,12000,false,1,23,-102.30430000,119,-102.30434865,21.89399678
220053953,30414,ROBO A CASA,1,2022-01-12,2,3,6,FRACCIONAMIENTO,SANTA ISABEL,1141,CALLE,REAL DE CANANEA,NA,NA,"113,,,",CALLE,REAL DE POTOSI,7,0,0,27,9,NO,false,false,9,ND,ND,8,1,DISTURBIO VIA PUBLIC,N,0,0,false,N,N,NO,1,0,0,false,1,4,-102.26860000,120,-102.26865932,22.08150803
220054072,30414,ROBO A CASA,1,2022-01-13,2,4,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,CALLE,ZAPOPAN,NA,NA,",,,",CALLE,HUEJUCAR,2,0,0,22,4,NO,false,false,9,3 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,12,0,1400,false,1,1,-102.33140000,121,-102.33141641,21.85821967
220054332,30413,ROBO A CASA,1,2022-01-13,2,4,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,SAN FRANCISCO DE LOS VIVEROS 2201,NA,NA,"42,,,",CALLE,SAN FRANCISCO DE LOS VIVEROS 2201,4,15,0,21,4,NO,false,true,4,ND,ND,8,0,N,N,0,0,false,N,N,NO,5,0,0,false,1,1,-102.23460000,122,-102.23464039,21.88387077
220056039,30414,ROBO A CASA,1,2022-01-14,2,5,5,NINGUNO,EL CHAVEÑO II,928,CALLE,GIRASOLES,NA,NA,",,,",CALLE,SD,7,8,43,19,9,NO,true,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,10,0,0,false,1,1,-102.36310000,123,-102.36314695,21.96667320
220056337,30414,ROBO A CASA,1,2022-01-14,2,5,1,COLONIA,DEL TRABAJO,246,CALLE,BEETHOVEN,NA,NA,"623,,,",CALLE,MARTIRES DEL RIO BLANCO,4,0,0,13,4,CONSTRUCCION,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,18",0,6000,false,1,1,-102.27540000,124,-102.27540904,21.88845564
220056924,30414,ROBO A CASA,1,2022-01-14,2,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE ELBRUS,NA,NA,"111,B,,",CALLE,SIERRA DE ANCARES,3,0,0,21,4,NO,false,false,9,JOSE ALBERTO RUFINO MUÑOZ,HERMANO,5,0,N,N,0,0,false,N,N,NO,"3,6",0,0,false,1,1,-102.25910000,125,-102.25911676,21.94693261
220057683,30414,ROBO A CASA,1,2022-01-14,2,5,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,1329,AVENIDA,SAN JOSE,NA,NA,"115,,,",CALLE,SAN CAMILO PONIENTE,7,0,0,5,4,NO,false,false,9,ND,JUSTIN,8,0,N,N,0,0,false,N,N,SI1,"5,11",0,0,false,1,25,-102.27830000,126,-102.27835011,22.03114741
220058378,30414,ROBO A CASA,1,2022-01-14,2,8,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,CALLE,CERRO DE MIXTON,NA,NA,"137,,,",AVENIDA,SIGLO XXI,5,0,0,1,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,39,0,0,false,1,7,-102.24670000,127,-102.24674730,21.86403404
220058582,30414,ROBO A CASA,1,2022-01-14,2,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,CALLE,MIGUEL GUINCHARD,NA,NA,"226,,,",CALLE,ATANACIO RODRIGUEZ,3,0,0,16,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,9,10",0,0,false,1,1,-102.26400000,128,-102.26403148,21.93573923
220058757,30414,ROBO A CASA,1,2022-01-14,2,5,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,JUAN SORIANO,NA,NA,"330,,,",CALLE,JOSE LUIS CUEVAS,3,21,47,24,9,CONSTRUCCION,true,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,1,-102.26310000,129,-102.26312297,21.92190284
220058809,30414,ROBO A CASA,1,2022-01-14,2,5,5,NINGUNO,EL CHAVEÑO II,928,CALLE,GIRASOLES,NA,NA,"105,,,",CARRETERA,A LA POSTA,7,0,0,27,4,NO,false,false,9,VECINO,ND,6,0,N,N,0,0,false,N,N,SI,10,0,0,false,1,1,-102.36300000,130,-102.36301593,21.96660017
220059032,30414,ROBO A CASA,1,2022-01-14,2,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA PIMANA,NA,NA,"218,,,",AVENIDA,CULTURA YUMANA,3,0,0,10,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,11,0,5000,false,1,1,-102.23470000,131,-102.23472429,21.91135130
220059639,30414,ROBO A CASA,1,2022-01-15,2,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,PROSPERIDAD,NA,NA,"408,,,",CALLE,PILARES,4,1,49,25,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.25240000,132,-102.25249909,21.89629406
220060352,30414,ROBO A CASA,1,2022-01-15,2,6,1,COLONIA,CHE GUEVARA,24,CALLE,O,NA,NA,",,,",CALLE,SD,4,0,0,16,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,1000,false,1,1,-102.20860000,133,-102.20863510,21.88821476
220060465,30414,ROBO A CASA,1,2022-01-15,2,6,1,FRACCIONAMIENTO,HACIENDA EL COBANO,217,CALLE,ENCINO VERDE,NA,NA,"103,,,",AVENIDA,CENTAURY,3,0,0,16,4,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,3000,false,1,1,-102.27620000,134,-102.27629127,21.90583717
220061122,30414,ROBO A CASA,1,2022-01-15,2,8,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,127,CALLE,MONTEBLANCO,NA,NA,"106,,,",CALLE,CORDILLERA DE LOS ALPES SUR,6,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,8",0,0,false,1,1,-102.30130000,135,-102.30134533,21.92056376
220061943,30414,ROBO A CASA,1,2022-01-15,2,6,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,KAMATERO,NA,NA,"120,,,",CALLE,LIVORNO,5,16,25,22,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,14,0,6000,false,1,1,-102.26960000,136,-102.26962523,21.81138808
220062090,30414,ROBO A CASA,1,2022-01-15,2,6,1,COLONIA,SAN JOSE DEL ARENAL,124,CALLE,PABELLON DE ARTEAGA,NA,NA,"204,,,",CALLE,OAXACA,6,0,0,22,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,3,0,3000,false,1,1,-102.30270000,137,-102.30277193,21.90445095
220063345,30414,ROBO A CASA,1,2022-01-15,2,6,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,CALLE,HACIENDA EL MEZQUITE,NA,NA,"502,,,",CALLE,HACIENDA NUEVA,4,0,0,23,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,12,38",0,25000,true,1,1,-102.24420000,138,-102.24421571,21.88699371
220064407,30414,ROBO A CASA,1,2022-01-16,2,7,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA BAMBU,NA,NA,"137,,,",CALLE,PALMA MEXICANA,5,0,0,26,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,12,0,0,false,1,1,-102.24210000,139,-102.24219673,21.86274656
220064554,30414,ROBO A CASA,1,2022-01-16,2,7,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,CUITZEO,NA,NA,"402,,2,",CALLE,SANTIAGO,7,0,0,15,9,NO,false,false,9,VECINOS,ND,6,0,N,N,0,0,false,N,N,NO,11,0,60000,false,1,2,-102.24560000,140,-102.24565841,21.96029467
220066520,30414,ROBO A CASA,1,2022-01-16,2,8,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,1030,CALLE,PASEOS DE LAS HACIENDAS,NA,NA,"511,,,",CALLE,PASEOS DE CACAO,7,0,0,1,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,38",0,2000000,false,1,21,-102.34160000,141,-102.34169678,21.99339867
